DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-15T09:59:30-05:00,10.08108108108108,10.513513513513514,11.91891891891892,8.371428571428572,9.485714285714286,6.351351351351352,11.54054054054054,11.685714285714285,10.513513513513514,8.0,10.297297297297296,7.702702702702703,10.82857142857143,10.972972972972974,,11.13888888888889,11.305555555555555,6.675675675675675,4.777777777777778,11.972972972972974
2023-05-15T10:59:30-05:00,12.218487394957982,9.169491525423728,17.067226890756302,6.898305084745763,7.979381443298969,5.5344827586206895,8.401709401709402,8.362068965517242,8.052173913043479,8.0,8.302521008403362,7.586206896551724,9.38135593220339,9.831932773109244,,16.008849557522122,11.372727272727273,4.8655462184873945,5.1525423728813555,11.75
2023-05-15T11:59:30-05:00,18.0,7.745762711864407,14.933333333333334,8.067796610169491,8.460869565217392,6.406779661016949,7.95,9.316666666666666,7.858333333333333,8.0,8.649572649572649,8.211864406779661,7.95,9.816666666666666,,14.266666666666667,13.302752293577981,5.133333333333334,4.915254237288136,9.186440677966102
2023-05-15T12:59:30-05:00,18.008403361344538,8.735042735042734,14.445378151260504,7.530973451327434,7.487179487179487,6.219298245614035,7.254385964912281,10.302521008403362,8.068376068376068,8.0,10.30952380952381,8.88888888888889,8.605042016806722,9.336134453781513,,14.100840336134453,13.043478260869565,4.444444444444445,4.860869565217391,9.560344827586206
2023-05-15T13:59:30-05:00,19.0,8.570175438596491,15.516949152542374,6.974137931034483,7.589743589743589,5.589743589743589,6.846153846153846,9.017094017094017,9.145299145299145,8.0,10.735849056603774,7.939655172413793,8.415254237288135,8.918181818181818,,15.296610169491526,9.078947368421053,4.267241379310345,4.3760683760683765,10.078947368421053
2023-05-15T14:59:30-05:00,19.0,7.406779661016949,14.55,6.889830508474576,6.683333333333334,5.469026548672566,6.975,3.5210084033613445,6.941666666666666,8.0,4.516666666666667,3.7666666666666666,6.677966101694915,7.958333333333333,,14.483333333333333,6.975,5.433333333333334,4.758620689655173,8.840336134453782
2023-05-15T15:59:30-05:00,17.794871794871796,4.230769230769231,12.0,8.792792792792794,6.052631578947368,6.852173913043479,7.786324786324786,2.226086956521739,3.2735042735042734,8.0,2.1452991452991452,2.9827586206896552,2.8974358974358974,9.513761467889909,,11.256410256410257,8.412280701754385,3.3846153846153846,4.939655172413793,4.379310344827586
2023-05-15T16:59:30-05:00,16.0,2.1083333333333334,8.041666666666666,6.3076923076923075,6.361344537815126,4.65546218487395,4.9,1.7043478260869565,1.75,8.0,1.271186440677966,2.125,1.8166666666666667,5.8,,7.675,4.084033613445378,2.689075630252101,4.109243697478991,2.7
2023-05-15T17:59:30-05:00,6.621848739495798,4.837606837606837,4.572649572649572,6.80672268907563,5.815126050420168,5.1440677966101696,7.92436974789916,2.012987012987013,2.8151260504201683,8.0,1.3529411764705883,3.9159663865546217,3.80672268907563,4.487394957983193,,4.436974789915967,3.390909090909091,3.966386554621849,4.756302521008403,5.135593220338983
2023-05-15T18:59:30-05:00,5.237288135593221,7.305084745762712,4.923728813559322,8.448275862068966,5.88135593220339,6.336206896551724,7.3931623931623935,,4.906779661016949,8.0,2.805084745762712,3.364406779661017,4.279661016949152,9.5,,4.593220338983051,8.35593220338983,4.0423728813559325,7.129032258064516,9.696428571428571
2023-05-15T19:59:30-05:00,5.85,10.316666666666666,3.95,11.232142857142858,7.9491525423728815,10.647058823529411,14.016949152542374,,7.211864406779661,8.0,1.5948275862068966,3.1982758620689653,5.75,9.775,,3.6666666666666665,10.833333333333334,6.084745762711864,8.311111111111112,6.373913043478261
2023-05-15T20:59:30-05:00,3.610169491525424,8.0,2.7288135593220337,10.76086956521739,9.551724137931034,9.555555555555555,13.777777777777779,,7.632478632478633,8.0,6.627118644067797,5.846153846153846,7.660869565217391,9.837606837606838,6.3,2.669491525423729,8.88695652173913,7.696428571428571,5.084745762711864,9.153846153846153
2023-05-15T21:59:30-05:00,2.406779661016949,7.245762711864407,2.6864406779661016,10.681034482758621,10.652542372881356,9.957627118644067,18.663793103448278,,7.262711864406779,8.0,8.085470085470085,8.351851851851851,8.845360824742269,6.694915254237288,,2.6864406779661016,7.389830508474576,9.29126213592233,6.315789473684211,10.211864406779661
2023-05-15T22:59:30-05:00,2.0,6.2100840336134455,3.235294117647059,11.605504587155963,10.807692307692308,11.466101694915254,17.121739130434783,,7.546218487394958,8.0,7.932773109243698,8.11304347826087,7.176470588235294,6.050420168067227,,3.092436974789916,6.512605042016807,8.051282051282051,8.76923076923077,7.669491525423729
2023-05-15T23:59:30-05:00,3.8823529411764706,5.563025210084033,3.5210084033613445,12.285714285714286,9.478632478632479,11.464912280701755,21.75531914893617,,6.829059829059829,8.0,8.07563025210084,5.982905982905983,5.848739495798319,5.610169491525424,,3.330508474576271,5.932203389830509,5.2844827586206895,9.159663865546218,6.775862068965517
