DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-15T11:59:30-05:00,13.433189492013021,9.14292258360055,14.639826381002853,7.779176755447942,8.641988431410216,6.097537923662997,9.297416647416648,9.78814997263273,8.808006919963441,8.0,9.083130318424436,7.833591335344696,9.386642453591607,10.207190804249628,,13.804801704359226,11.993678373953601,5.558185075832135,4.948524795982423,10.969804550313023
2023-05-15T23:59:30-05:00,9.95097617708535,6.71077755036307,7.514327426247914,9.026307610037943,7.859204862429377,7.779769554037963,11.201247920965988,4.7973408707424054,6.11525709045026,8.0,5.454364226507831,5.372964461343013,5.981682424992532,7.790159815217212,6.3,7.273994461974272,7.741292502848638,5.386305907324908,6.047527771849235,7.547994805462459
