DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-04T00:59:30-05:00,35,55,34,31,34,57,66,73,52,56,25,55,53,56,42,62,59
2023-05-04T01:59:30-05:00,30,54,36,32,35,71,61,66,51,55,22,53,50,54,43,53,56
2023-05-04T02:59:30-05:00,35,52,40,36,40,63,46,61,46,55,54,49,48,54,38,43,53
2023-05-04T03:59:30-05:00,43,55,41,37,41,64,52,65,49,50,38,52,49,53,52,46,56
2023-05-04T04:59:30-05:00,44,56,43,39,43,66,52,61,48,49,34,52,48,52,53,57,57
2023-05-04T05:59:30-05:00,38,57,41,38,41,65,56,65,50,54,56,56,52,54,51,60,63
2023-05-04T06:59:30-05:00,38,61,40,37,40,77,60,70,55,62,54,59,53,57,52,64,66
2023-05-04T07:59:30-05:00,38,60,39,37,41,79,,,60,72,51,62,57,56,59,69,72
2023-05-04T08:59:30-05:00,38,57,47,45,49,83,76,67,57,65,64,62,51,54,57,74,71
2023-05-04T09:59:30-05:00,41,48,50,46,52,71,93,56,54,66,66,54,50,53,48,56,58
2023-05-04T10:59:30-05:00,54,51,54,50,55,67,,55,53,61,63,54,44,53,52,54,58
2023-05-04T11:59:30-05:00,55,55,55,53,57,66,75,59,56,69,60,57,45,53,51,62,60
2023-05-04T12:59:30-05:00,54,58,55,52,57,57,56,59,55,65,56,58,40,54,43,48,63
2023-05-04T13:59:30-05:00,53,55,53,48,55,54,54,57,54,59,54,56,42,52,42,42,62
2023-05-04T14:59:30-05:00,53,52,53,46,53,52,52,50,52,52,53,53,37,48,40,39,57
2023-05-04T15:59:30-05:00,54,49,54,50,56,52,52,48,40,31,38,46,37,43,42,36,54
2023-05-04T16:59:30-05:00,60,34,55,49,55,41,56,46,33,25,27,32,38,39,30,33,37
2023-05-04T17:59:30-05:00,52,31,54,48,55,37,41,36,25,27,26,31,27,31,25,33,37
2023-05-04T18:59:30-05:00,50,23,52,45,52,30,30,30,18,18,23,21,23,27,20,36,28
2023-05-04T19:59:30-05:00,46,32,46,41,46,55,47,41,21,19,17,23,43,39,21,55,34
2023-05-04T20:59:30-05:00,46,49,44,38,44,81,31,58,36,17,16,36,39,47,43,42,41
2023-05-04T21:59:30-05:00,46,54,48,42,48,32,43,50,45,21,17,53,51,52,15,53,55
2023-05-04T22:59:30-05:00,46,55,48,42,48,55,50,63,49,28,16,54,46,52,33,52,57
2023-05-04T23:59:30-05:00,46,53,48,43,49,43,41,48,52,41,31,53,50,53,22,27,58
