DATETIME,TANGARA_25CE,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_333E,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-10T08:57:00-05:00,0.0,68.09,63.59,66.36,,61.37,70.06,62.72,71.67,,72.01,99.9,66.42,66.44
2023-05-10T08:57:30-05:00,0.0,68.08,63.54,65.95,,61.08,70.01,62.7,71.75,,71.86,99.9,66.65,66.51
2023-05-10T08:58:00-05:00,0.0,68.2,63.57,66.32,,61.02,69.93,62.68,71.79,,71.67,99.9,66.74,66.36
2023-05-10T08:58:30-05:00,0.0,68.32,63.59,66.19,,61.06,69.82,62.55,71.64,,71.7,99.9,66.55,66.68
2023-05-10T08:59:00-05:00,0.0,,63.47,65.4,,61.11,69.94,62.53,71.27,,71.71,99.9,66.47,66.89
2023-05-10T08:59:30-05:00,0.0,68.43,63.4,65.3,,61.22,69.97,62.54,71.21,,71.75,99.9,66.47,67.04
2023-05-10T09:00:00-05:00,0.0,68.46,,65.18,,61.04,70.23,62.52,71.32,,71.79,99.9,66.55,66.7
2023-05-10T09:00:30-05:00,0.0,68.66,63.18,64.98,,61.27,69.98,62.53,71.33,,71.73,99.9,66.56,66.84
2023-05-10T09:01:00-05:00,0.0,68.62,63.15,64.91,,61.21,69.75,62.64,71.31,,71.72,99.9,66.4,66.75
2023-05-10T09:01:30-05:00,0.0,68.62,,64.68,,61.33,69.8,62.57,71.28,,71.83,99.9,66.3,66.67
2023-05-10T09:02:00-05:00,0.0,68.91,63.28,64.65,,61.24,69.98,62.49,71.54,,71.1,99.9,66.11,66.35
2023-05-10T09:02:30-05:00,0.0,68.88,63.04,64.68,,61.16,70.06,62.63,71.34,,71.17,99.9,66.01,65.45
2023-05-10T09:03:00-05:00,0.0,68.72,62.82,64.5,,61.14,69.95,62.64,71.23,,71.23,99.9,65.98,66.15
2023-05-10T09:03:30-05:00,0.0,68.42,62.93,64.45,,61.16,69.84,62.66,71.25,,71.38,99.9,66.2,66.08
2023-05-10T09:04:00-05:00,0.0,68.5,63.0,64.74,,61.14,69.8,62.53,71.05,,71.48,99.9,66.04,66.25
2023-05-10T09:04:30-05:00,0.0,68.63,62.8,65.26,,61.27,69.71,62.58,70.76,,71.65,99.9,66.04,66.0
2023-05-10T09:05:00-05:00,0.0,68.62,62.72,65.61,,61.31,69.75,62.55,70.59,,71.55,99.9,65.98,66.0
2023-05-10T09:05:30-05:00,0.0,68.17,62.81,65.67,,61.26,69.83,62.58,70.6,,71.37,99.9,65.99,65.69
2023-05-10T09:06:00-05:00,0.0,68.0,62.72,65.37,,61.28,69.92,62.57,70.51,,71.33,99.9,65.79,66.0
2023-05-10T09:06:30-05:00,0.0,67.32,62.68,65.36,,61.22,69.76,62.53,70.48,,71.33,99.9,65.72,66.06
2023-05-10T09:07:00-05:00,0.0,67.2,62.93,64.72,,61.19,69.77,62.51,70.29,,71.19,99.9,65.68,65.93
2023-05-10T09:07:30-05:00,0.0,67.48,62.64,65.11,,61.06,69.78,62.55,70.32,,71.17,99.9,65.62,64.98
2023-05-10T09:08:00-05:00,0.0,67.97,62.75,65.03,,61.08,69.49,62.54,69.9,,71.27,99.9,65.75,65.8
2023-05-10T09:08:30-05:00,0.0,67.86,62.88,64.77,,61.02,69.66,62.6,69.81,,71.32,99.9,65.97,65.55
2023-05-10T09:09:00-05:00,0.0,68.02,62.51,65.3,,60.97,69.76,62.58,69.86,,71.61,99.9,65.97,65.57
2023-05-10T09:09:30-05:00,0.0,67.95,62.41,65.11,,61.09,69.88,62.52,69.93,,71.59,99.9,66.06,65.69
2023-05-10T09:10:00-05:00,0.0,67.91,62.47,65.07,,60.89,69.76,62.54,69.97,,71.75,99.9,66.08,65.74
2023-05-10T09:10:30-05:00,0.0,67.88,62.71,65.41,,60.83,69.92,62.41,70.14,,71.52,99.9,65.89,65.89
2023-05-10T09:11:00-05:00,0.0,67.86,62.68,64.88,,60.78,69.89,62.51,70.12,,71.56,99.9,65.61,65.68
2023-05-10T09:11:30-05:00,0.0,67.61,62.57,64.62,,60.65,70.19,63.2,70.01,,71.62,99.9,65.63,65.62
2023-05-10T09:12:00-05:00,0.0,67.51,62.46,64.65,,60.58,70.36,62.6,69.93,,71.58,99.9,65.48,65.47
2023-05-10T09:12:30-05:00,0.0,67.14,62.53,64.8,,60.78,70.42,62.57,69.78,,71.89,99.9,65.25,65.47
2023-05-10T09:13:00-05:00,0.0,66.95,62.63,64.37,,60.81,70.52,62.61,69.82,,71.8,99.9,65.02,65.86
2023-05-10T09:13:30-05:00,0.0,66.8,62.58,64.22,,60.45,70.57,62.63,69.73,,71.1,99.9,65.02,65.69
2023-05-10T09:14:00-05:00,0.0,66.34,62.68,64.45,,60.36,70.56,62.68,69.72,,70.93,99.9,64.94,65.73
2023-05-10T09:14:30-05:00,0.0,66.07,62.46,63.95,,60.2,70.41,62.57,69.75,,70.95,99.9,65.05,65.96
2023-05-10T09:15:00-05:00,0.0,66.19,62.5,64.23,,60.27,70.31,62.58,69.96,,71.31,99.9,65.29,65.69
2023-05-10T09:15:30-05:00,0.0,65.73,62.34,63.95,,60.16,70.24,62.63,69.99,,71.45,99.9,65.63,65.45
2023-05-10T09:16:00-05:00,0.0,65.67,62.22,64.41,,60.19,70.24,62.52,69.98,,71.4,99.9,65.82,65.48
2023-05-10T09:16:30-05:00,0.0,65.87,62.28,64.28,,60.07,70.23,62.46,69.63,,71.23,99.9,65.73,65.43
2023-05-10T09:17:00-05:00,0.0,65.9,62.33,64.35,,60.01,70.21,62.92,69.74,,71.12,99.9,65.56,64.72
2023-05-10T09:17:30-05:00,0.0,65.73,62.12,64.22,,60.1,70.34,62.85,69.88,,70.88,99.9,65.21,65.22
2023-05-10T09:18:00-05:00,0.0,65.78,62.03,64.93,,60.0,70.35,62.95,69.98,,70.68,99.9,65.2,65.67
2023-05-10T09:18:30-05:00,0.0,65.69,62.11,65.22,,59.86,70.32,63.13,69.79,,70.75,99.9,65.2,65.78
2023-05-10T09:19:00-05:00,0.0,65.43,62.29,65.04,,59.9,70.35,63.08,69.27,,70.64,99.9,65.5,65.48
2023-05-10T09:19:30-05:00,0.0,65.54,62.34,64.96,,59.86,70.41,63.21,69.21,,70.77,99.9,65.65,65.04
2023-05-10T09:20:00-05:00,0.0,65.3,62.39,64.64,,59.85,70.74,63.21,69.5,,71.49,99.9,65.59,65.28
2023-05-10T09:20:30-05:00,0.0,65.23,62.48,64.68,,59.78,70.37,63.12,69.65,,70.97,99.9,65.66,65.39
2023-05-10T09:21:00-05:00,0.0,65.46,62.4,63.83,,59.82,69.88,63.07,69.62,,71.02,99.9,65.43,65.33
2023-05-10T09:21:30-05:00,0.0,65.53,62.46,64.54,,59.84,69.91,63.16,69.75,,70.54,99.9,65.11,64.78
2023-05-10T09:22:00-05:00,0.0,65.56,62.41,64.46,,59.9,70.18,63.17,69.65,,70.7,99.9,65.03,64.91
2023-05-10T09:22:30-05:00,0.0,65.52,62.29,64.25,,59.88,70.18,63.07,69.86,,70.79,99.9,65.02,64.89
2023-05-10T09:23:00-05:00,0.0,65.49,62.6,64.4,,59.52,70.09,63.11,70.34,,70.49,99.9,65.02,65.18
2023-05-10T09:23:30-05:00,0.0,65.42,62.54,64.76,,59.6,70.0,62.99,70.44,,70.6,99.9,64.95,65.16
2023-05-10T09:24:00-05:00,0.0,65.52,62.2,63.97,,59.57,69.92,62.96,70.57,,70.62,99.9,64.86,65.6
2023-05-10T09:24:30-05:00,0.0,65.64,62.38,63.78,,59.76,69.61,62.94,70.62,,70.55,99.9,65.24,65.53
2023-05-10T09:25:00-05:00,0.0,65.75,62.31,63.61,,59.73,69.4,62.93,70.82,,70.73,99.9,65.62,64.93
2023-05-10T09:25:30-05:00,0.0,65.59,62.2,63.55,,59.84,69.49,62.95,70.81,,70.72,99.9,,65.07
2023-05-10T09:26:00-05:00,0.0,65.6,62.03,63.7,,59.88,69.67,63.05,70.9,,70.73,99.9,65.59,65.24
2023-05-10T09:26:30-05:00,0.0,65.42,62.21,63.62,,59.76,69.6,62.88,70.94,,71.47,99.9,65.6,65.22
2023-05-10T09:27:00-05:00,0.0,64.96,61.99,63.58,,59.79,69.52,62.67,70.92,,71.31,99.9,65.68,65.21
2023-05-10T09:27:30-05:00,0.0,65.12,61.98,63.64,,59.89,69.59,62.83,70.8,,71.28,99.9,65.68,65.07
2023-05-10T09:28:00-05:00,0.0,65.26,62.14,63.88,,59.73,69.78,62.89,70.72,,71.21,99.9,65.44,64.27
2023-05-10T09:28:30-05:00,0.0,65.24,62.1,63.9,,59.72,69.78,63.06,70.77,,70.62,99.9,65.05,64.27
2023-05-10T09:29:00-05:00,0.0,64.62,62.05,63.41,,59.7,69.69,63.51,70.79,,70.49,99.9,64.85,64.69
2023-05-10T09:29:30-05:00,0.0,65.01,62.18,63.85,,59.65,69.5,63.08,70.82,,70.52,99.9,64.67,64.42
2023-05-10T09:30:00-05:00,0.0,65.04,62.23,63.99,,59.72,69.64,62.78,70.83,,70.09,99.9,64.72,64.51
2023-05-10T09:30:30-05:00,0.0,65.11,62.22,63.82,,59.82,69.32,62.87,70.79,,69.79,99.9,65.0,65.12
2023-05-10T09:31:00-05:00,0.0,65.02,62.21,63.57,,59.9,69.63,62.84,70.94,,69.8,99.9,65.19,65.2
2023-05-10T09:31:30-05:00,0.0,64.89,62.23,63.43,,60.0,69.56,63.0,70.95,,70.14,99.9,65.29,65.02
2023-05-10T09:32:00-05:00,0.0,64.81,62.2,63.45,,60.03,69.57,63.46,70.83,,70.18,99.9,64.77,64.94
2023-05-10T09:32:30-05:00,0.0,65.03,62.14,63.69,,59.91,69.34,63.48,70.82,,70.24,99.9,64.77,65.11
2023-05-10T09:33:00-05:00,0.0,65.06,62.23,63.08,,60.0,69.49,63.59,70.87,,70.12,99.9,64.38,64.33
2023-05-10T09:33:30-05:00,0.0,65.01,62.39,63.52,,59.94,69.33,63.71,70.8,,70.07,99.9,64.4,64.98
2023-05-10T09:34:00-05:00,0.0,65.43,61.86,63.04,,59.95,69.4,63.85,71.0,,70.06,99.9,64.35,64.93
2023-05-10T09:34:30-05:00,0.0,65.16,61.52,62.98,,60.0,69.58,63.62,70.95,,70.25,99.9,64.4,65.03
2023-05-10T09:35:00-05:00,0.0,65.08,61.46,63.07,,59.98,69.49,63.8,70.84,,70.31,99.9,64.25,64.77
2023-05-10T09:35:30-05:00,0.0,65.16,61.62,63.14,,59.92,69.52,63.69,70.88,,70.1,99.9,64.2,65.04
2023-05-10T09:36:00-05:00,0.0,64.89,61.48,63.14,,59.93,69.48,63.55,70.61,,70.16,99.9,64.13,65.16
2023-05-10T09:36:30-05:00,0.0,65.18,61.34,63.18,,59.88,69.39,63.51,70.58,,70.02,99.9,63.84,63.45
2023-05-10T09:37:00-05:00,0.0,65.15,61.35,63.33,,59.83,69.49,63.49,70.4,,69.99,99.9,63.84,64.39
2023-05-10T09:37:30-05:00,0.0,65.12,61.23,63.28,,59.85,69.49,63.55,70.51,,69.89,99.9,63.4,65.04
2023-05-10T09:38:00-05:00,0.0,64.92,61.16,63.26,,59.82,69.88,63.43,70.49,,69.92,99.9,63.05,64.88
2023-05-10T09:38:30-05:00,0.0,64.52,61.11,63.26,,59.77,69.83,63.09,70.65,,70.15,99.9,63.07,64.4
2023-05-10T09:39:00-05:00,0.0,63.44,60.91,63.32,,59.72,69.82,63.34,70.4,,70.2,99.9,63.42,64.31
2023-05-10T09:39:30-05:00,0.0,63.33,60.81,63.86,,59.61,69.5,63.56,70.24,,69.97,99.9,63.65,65.42
2023-05-10T09:40:00-05:00,0.0,64.13,60.67,63.51,,59.61,69.48,62.45,70.19,,69.84,99.9,63.8,
2023-05-10T09:40:30-05:00,0.0,64.04,60.58,63.3,,59.54,69.38,62.65,70.26,,69.64,99.9,63.62,64.73
2023-05-10T09:41:00-05:00,0.0,63.6,60.54,63.12,,59.42,69.3,63.2,70.21,,69.1,99.9,63.51,64.38
2023-05-10T09:41:30-05:00,0.0,63.22,60.49,63.34,,59.47,69.36,62.89,70.2,,68.77,99.9,63.51,63.65
2023-05-10T09:42:00-05:00,0.0,63.63,60.39,63.26,,59.41,69.15,63.55,70.1,,68.62,99.9,63.29,63.78
2023-05-10T09:42:30-05:00,0.0,63.22,60.39,63.22,,59.43,69.21,63.45,70.05,,68.67,99.9,63.15,64.31
2023-05-10T09:43:00-05:00,0.0,63.13,60.47,63.63,,59.41,69.18,63.37,69.99,,68.66,99.9,63.08,63.93
2023-05-10T09:43:30-05:00,0.0,63.13,60.52,63.88,,59.46,69.09,63.05,69.99,,68.6,99.9,63.25,63.83
2023-05-10T09:44:00-05:00,0.0,62.83,60.57,63.25,,59.5,69.25,62.94,70.05,,68.61,99.9,63.2,64.03
2023-05-10T09:44:30-05:00,0.0,61.96,60.54,63.25,,59.46,69.25,63.42,70.1,,68.56,99.9,63.02,64.33
2023-05-10T09:45:00-05:00,0.0,61.75,60.64,63.86,,59.45,69.32,63.55,69.79,,68.56,99.9,62.99,64.34
2023-05-10T09:45:30-05:00,0.0,59.57,60.61,63.06,,59.46,69.61,63.4,69.76,,68.46,99.9,63.01,63.92
2023-05-10T09:46:00-05:00,0.0,62.57,60.79,63.01,,59.52,69.45,63.4,69.71,,68.28,99.9,62.97,64.11
2023-05-10T09:46:30-05:00,0.0,61.98,60.78,62.94,,59.51,69.19,63.23,69.66,,68.05,99.9,62.97,63.64
2023-05-10T09:47:00-05:00,0.0,62.88,60.79,62.14,,59.45,69.44,63.32,69.76,,68.03,99.9,62.97,64.14
2023-05-10T09:47:30-05:00,0.0,63.11,60.8,61.87,,59.51,68.99,63.09,69.76,,67.92,99.9,62.88,63.88
2023-05-10T09:48:00-05:00,0.0,62.41,,62.18,,59.41,68.98,63.22,69.69,,67.81,99.9,62.76,64.29
2023-05-10T09:48:30-05:00,0.0,62.19,60.74,62.26,,59.48,69.11,63.17,69.64,,67.86,99.9,62.68,63.8
2023-05-10T09:49:00-05:00,0.0,62.83,60.91,61.96,,59.51,69.07,63.08,69.6,,67.93,99.9,62.76,63.96
2023-05-10T09:49:30-05:00,0.0,62.74,60.94,61.59,,59.52,69.34,63.09,69.44,,67.73,99.9,62.79,63.94
2023-05-10T09:50:00-05:00,0.0,62.26,61.0,61.46,,59.59,68.94,62.82,69.45,,67.72,99.9,62.7,63.66
2023-05-10T09:50:30-05:00,0.0,62.18,60.96,61.42,,59.56,68.7,62.78,69.48,,67.64,99.9,62.55,63.8
2023-05-10T09:51:00-05:00,0.0,61.59,61.09,61.87,,59.37,68.52,62.26,69.31,,67.79,99.9,62.55,63.6
2023-05-10T09:51:30-05:00,0.0,61.87,60.92,61.19,,59.41,68.4,62.73,69.42,,68.13,99.9,62.23,63.67
2023-05-10T09:52:00-05:00,0.0,62.03,60.97,60.92,,59.47,68.2,62.95,69.43,,67.99,99.9,61.81,63.83
2023-05-10T09:52:30-05:00,0.0,61.69,61.0,61.13,,59.58,68.29,62.44,69.32,,67.81,99.9,61.44,63.49
2023-05-10T09:53:00-05:00,0.0,61.46,60.92,61.76,,59.59,68.19,62.72,69.3,,67.86,99.9,61.28,63.53
2023-05-10T09:53:30-05:00,0.0,61.73,60.87,61.12,,59.5,68.19,62.73,69.26,,67.76,99.9,61.48,63.09
2023-05-10T09:54:00-05:00,0.0,61.28,60.76,60.92,,59.68,67.55,62.87,69.13,,67.57,99.9,61.31,63.44
2023-05-10T09:54:30-05:00,0.0,61.5,60.68,60.79,,59.63,67.65,62.82,69.23,,67.37,99.9,61.03,63.55
2023-05-10T09:55:00-05:00,0.0,61.22,60.64,60.79,,59.54,67.99,62.88,69.39,,67.44,99.9,61.01,63.69
2023-05-10T09:55:30-05:00,0.0,60.98,60.63,60.46,,59.38,67.98,62.78,69.22,,67.51,99.9,61.19,63.68
2023-05-10T09:56:00-05:00,0.0,60.4,60.65,60.6,,59.41,68.27,62.4,69.3,,67.28,99.9,61.19,63.73
2023-05-10T09:56:30-05:00,0.0,60.48,60.58,60.07,,59.56,67.8,62.82,69.11,,67.3,99.9,61.38,63.48
2023-05-10T09:57:00-05:00,0.0,60.6,60.56,59.92,,59.51,67.78,62.78,69.15,,66.61,99.9,60.98,63.57
2023-05-10T09:57:30-05:00,0.0,59.71,60.6,60.18,,59.42,67.73,62.5,69.04,,66.55,99.9,60.63,63.71
2023-05-10T09:58:00-05:00,0.0,60.35,60.67,59.89,,59.51,67.71,62.22,69.0,,66.52,99.9,60.63,63.54
2023-05-10T09:58:30-05:00,0.0,60.89,60.61,60.05,,59.48,67.67,62.74,69.12,,66.62,99.9,60.69,64.01
2023-05-10T09:59:00-05:00,0.0,61.19,60.64,59.71,,59.5,67.98,62.74,68.63,,66.79,99.9,60.6,63.32
2023-05-10T09:59:30-05:00,0.0,60.74,60.71,59.44,,59.5,68.17,62.7,68.83,,66.83,99.9,60.71,62.97
2023-05-10T10:00:00-05:00,0.0,60.78,60.8,59.16,,59.33,67.46,62.49,68.75,,66.79,99.9,,63.06
2023-05-10T10:00:30-05:00,0.0,59.74,60.7,58.64,,59.09,67.52,62.23,68.71,,66.88,99.9,60.84,63.24
2023-05-10T10:01:00-05:00,0.0,60.46,60.62,58.67,,59.07,68.3,61.63,68.61,,66.69,99.9,60.77,63.19
2023-05-10T10:01:30-05:00,0.0,60.74,60.89,59.49,,58.86,67.61,61.75,68.43,,66.68,99.9,60.86,62.75
2023-05-10T10:02:00-05:00,0.0,61.07,60.83,59.5,,58.9,67.76,61.96,68.26,,66.85,99.9,60.44,62.51
2023-05-10T10:02:30-05:00,0.0,61.29,60.77,58.52,,58.87,67.81,61.67,68.37,,66.7,99.9,60.23,62.86
2023-05-10T10:03:00-05:00,0.0,61.62,60.67,58.82,,59.03,67.66,62.43,68.04,,66.72,99.9,60.08,
2023-05-10T10:03:30-05:00,0.0,60.63,60.62,58.36,,59.24,67.59,62.53,67.9,,66.29,99.9,60.08,63.06
2023-05-10T10:04:00-05:00,0.0,59.62,60.53,59.22,,59.1,67.74,62.68,67.64,,65.89,99.9,60.37,63.0
2023-05-10T10:04:30-05:00,0.0,61.13,60.37,58.95,,59.07,67.1,62.58,67.69,,66.33,99.9,60.21,62.87
2023-05-10T10:05:00-05:00,0.0,61.03,60.4,58.33,,59.1,67.11,62.28,67.57,,66.73,99.9,59.98,62.97
2023-05-10T10:05:30-05:00,0.0,60.29,60.32,58.78,,59.09,67.24,61.77,67.67,,66.76,99.9,59.98,62.43
2023-05-10T10:06:00-05:00,0.0,61.04,60.37,58.12,,59.02,67.68,61.86,67.42,,,99.9,60.09,62.79
2023-05-10T10:06:30-05:00,0.0,61.2,60.33,57.92,,58.98,68.09,62.03,67.12,,66.8,99.9,60.11,61.92
2023-05-10T10:07:00-05:00,0.0,60.61,60.35,57.91,,58.97,67.97,62.24,67.25,,66.95,99.9,60.36,62.14
2023-05-10T10:07:30-05:00,0.0,61.14,60.42,58.22,,59.1,68.0,61.95,67.2,,66.8,99.9,60.72,62.27
2023-05-10T10:08:00-05:00,0.0,60.85,60.76,57.63,,58.9,67.98,62.17,67.27,,66.83,99.9,60.93,62.85
2023-05-10T10:08:30-05:00,0.0,60.81,61.26,57.16,,58.81,67.93,62.86,67.07,,66.49,99.9,60.97,62.63
2023-05-10T10:09:00-05:00,0.0,60.24,61.48,56.62,,58.82,67.8,62.94,66.99,,66.47,99.9,60.43,62.68
2023-05-10T10:09:30-05:00,0.0,60.59,61.58,56.32,,58.79,67.77,62.86,67.08,,66.72,99.9,59.9,62.78
2023-05-10T10:10:00-05:00,0.0,61.06,61.87,56.09,,58.57,67.7,62.84,67.08,,66.2,99.9,59.9,62.61
2023-05-10T10:10:30-05:00,0.0,60.97,,56.09,,58.56,67.59,62.7,67.31,,66.2,99.9,59.81,62.79
2023-05-10T10:11:00-05:00,0.0,60.33,62.22,55.9,,58.62,68.15,62.56,67.12,,66.1,99.9,59.71,62.36
2023-05-10T10:11:30-05:00,0.0,60.65,62.39,56.33,,58.51,68.03,62.52,66.97,,65.41,99.9,59.52,62.36
2023-05-10T10:12:00-05:00,0.0,60.1,62.3,56.02,,58.54,67.43,62.28,66.79,,65.32,99.9,59.42,61.7
2023-05-10T10:12:30-05:00,0.0,58.25,62.39,55.88,,58.39,67.34,62.18,66.61,,65.56,99.9,59.64,62.02
2023-05-10T10:13:00-05:00,0.0,59.53,62.53,55.5,,58.41,67.39,61.96,66.56,,65.59,99.9,59.85,62.35
2023-05-10T10:13:30-05:00,0.0,58.7,62.56,55.43,,58.39,67.66,61.86,66.58,,65.75,99.9,59.71,61.87
2023-05-10T10:14:00-05:00,0.0,58.41,62.57,55.0,,58.45,67.68,61.86,66.69,,65.6,99.9,60.0,61.38
2023-05-10T10:14:30-05:00,0.0,56.38,62.3,54.88,,58.4,67.78,61.63,66.83,,65.66,99.9,60.0,61.4
2023-05-10T10:15:00-05:00,0.0,59.22,62.27,54.43,,58.45,67.81,62.23,66.49,,65.56,99.9,59.74,61.84
2023-05-10T10:15:30-05:00,0.0,59.06,62.33,54.6,,58.37,67.77,62.19,66.38,,65.47,99.9,59.51,61.8
2023-05-10T10:16:00-05:00,0.0,59.08,62.51,55.02,,58.3,67.24,61.97,66.58,,65.45,99.9,59.41,61.8
2023-05-10T10:16:30-05:00,0.0,58.45,62.62,54.69,,58.31,66.83,62.12,66.59,,65.45,99.9,59.59,61.93
2023-05-10T10:17:00-05:00,0.0,57.4,62.81,54.53,,58.22,66.44,61.81,66.44,,65.41,99.9,59.56,62.34
2023-05-10T10:17:30-05:00,0.0,59.29,62.99,54.88,,58.15,66.31,61.68,66.66,,65.1,99.9,59.35,62.55
2023-05-10T10:18:00-05:00,0.0,57.55,62.81,54.85,,58.03,66.44,61.64,66.61,,64.83,99.9,59.19,62.47
2023-05-10T10:18:30-05:00,0.0,58.2,62.73,54.76,,57.61,66.17,61.77,66.49,,64.74,99.9,59.54,62.85
2023-05-10T10:19:00-05:00,0.0,58.56,62.65,54.93,,57.59,66.14,62.05,66.25,,64.75,99.9,59.48,62.68
2023-05-10T10:19:30-05:00,0.0,58.41,62.86,54.98,,57.66,66.43,61.92,65.9,,64.66,99.9,59.48,61.75
2023-05-10T10:20:00-05:00,0.0,57.81,62.29,55.07,,57.51,66.25,61.66,65.9,,64.77,99.9,59.16,61.93
2023-05-10T10:20:30-05:00,0.0,58.24,62.46,55.67,,57.67,66.64,61.84,65.75,,64.87,99.9,58.79,61.66
2023-05-10T10:21:00-05:00,0.0,57.85,62.58,55.78,,57.72,66.12,61.64,65.68,,64.69,99.9,58.67,61.52
2023-05-10T10:21:30-05:00,0.0,56.66,62.51,55.83,,57.67,66.06,61.78,65.39,,64.72,99.9,58.51,61.57
2023-05-10T10:22:00-05:00,0.0,55.99,62.77,55.83,,57.66,66.45,61.73,65.12,,64.7,99.9,58.35,61.51
2023-05-10T10:22:30-05:00,0.0,56.26,62.41,56.12,,57.79,66.29,62.06,65.45,,64.72,99.9,58.14,61.6
2023-05-10T10:23:00-05:00,0.0,56.69,62.8,56.41,,57.79,66.41,61.68,65.72,,64.61,99.9,58.07,61.43
2023-05-10T10:23:30-05:00,0.0,56.51,62.98,56.01,,57.76,66.53,61.64,65.59,,64.67,99.9,58.09,61.68
2023-05-10T10:24:00-05:00,0.0,57.72,62.87,55.97,,57.8,66.43,62.07,65.45,,64.42,99.9,58.09,61.64
2023-05-10T10:24:30-05:00,0.0,58.39,62.71,56.31,,57.66,66.45,62.01,65.36,,64.27,99.9,57.85,
2023-05-10T10:25:00-05:00,0.0,58.59,62.64,56.12,,57.72,66.49,62.12,65.34,,64.32,99.9,57.67,61.87
2023-05-10T10:25:30-05:00,0.0,58.53,62.48,56.28,,57.6,66.12,62.15,65.27,,64.45,99.9,57.55,61.85
2023-05-10T10:26:00-05:00,0.0,58.16,62.2,56.59,,57.41,65.6,62.24,65.23,,64.64,99.9,57.51,62.02
2023-05-10T10:26:30-05:00,0.0,58.32,62.2,57.04,,57.62,65.89,62.2,65.28,,65.03,99.9,57.42,61.56
2023-05-10T10:27:00-05:00,0.0,58.27,61.9,56.75,,57.72,65.98,62.19,65.17,,64.88,99.9,57.34,61.78
2023-05-10T10:27:30-05:00,0.0,58.23,61.43,56.8,,57.64,66.36,62.24,65.32,,65.36,99.9,57.02,62.23
2023-05-10T10:28:00-05:00,0.0,57.83,61.42,57.07,,57.66,66.36,62.5,65.25,,64.81,99.9,56.96,62.28
2023-05-10T10:28:30-05:00,0.0,57.57,61.41,57.29,,57.67,65.94,62.5,65.36,,64.65,99.9,56.85,61.47
2023-05-10T10:29:00-05:00,0.0,58.74,61.38,57.16,,57.7,65.34,62.37,65.08,,64.81,99.9,56.85,62.12
2023-05-10T10:29:30-05:00,0.0,57.32,61.23,56.53,,57.61,65.31,62.18,65.06,,65.36,99.9,56.78,61.52
2023-05-10T10:30:00-05:00,0.0,57.86,61.05,57.09,,57.53,64.72,62.17,64.8,,65.48,99.9,56.77,60.65
2023-05-10T10:30:30-05:00,0.0,58.12,61.09,57.16,,57.45,64.73,62.24,64.62,,65.43,99.9,56.7,61.11
2023-05-10T10:31:00-05:00,0.0,57.95,61.03,56.8,,57.39,64.31,62.48,64.83,,65.44,99.9,56.54,61.17
2023-05-10T10:31:30-05:00,0.0,56.41,60.98,57.09,,57.35,64.01,62.44,64.63,,64.83,99.9,56.69,61.84
2023-05-10T10:32:00-05:00,0.0,56.0,60.93,56.76,,57.29,64.31,62.33,64.36,,64.77,99.9,56.84,60.23
2023-05-10T10:32:30-05:00,0.0,56.3,60.77,56.55,,57.35,64.09,62.21,64.16,,64.69,99.9,57.02,61.07
2023-05-10T10:33:00-05:00,0.0,55.96,60.6,56.91,,57.47,64.21,62.13,64.21,,64.78,99.9,57.01,60.68
2023-05-10T10:33:30-05:00,0.0,55.92,60.64,55.58,,57.58,64.34,62.14,63.96,,64.82,99.9,57.01,61.46
2023-05-10T10:34:00-05:00,0.0,56.17,60.34,54.5,,57.61,65.3,62.02,63.93,,64.75,99.9,56.85,61.25
2023-05-10T10:34:30-05:00,0.0,55.8,60.32,54.84,,57.59,65.21,61.69,63.99,,64.8,99.9,57.02,59.92
2023-05-10T10:35:00-05:00,0.0,55.5,60.25,54.86,,57.59,65.23,61.8,63.95,,65.17,99.9,57.09,60.03
2023-05-10T10:35:30-05:00,0.0,55.42,60.4,54.91,,57.62,65.14,61.53,63.83,,65.22,99.9,57.25,60.56
2023-05-10T10:36:00-05:00,0.0,55.44,60.41,54.76,,57.66,65.07,61.43,63.86,,65.05,99.9,57.28,60.64
2023-05-10T10:36:30-05:00,0.0,55.54,60.12,54.98,,56.31,64.7,61.49,63.79,,64.58,99.9,57.35,60.33
2023-05-10T10:37:00-05:00,0.0,55.5,60.23,55.25,,56.35,64.83,61.03,63.87,,64.42,99.9,57.39,60.51
2023-05-10T10:37:30-05:00,0.0,55.21,60.35,54.58,,56.6,64.35,61.21,64.19,,64.48,99.9,57.47,60.16
2023-05-10T10:38:00-05:00,0.0,55.53,60.53,54.12,,56.73,64.33,60.47,64.37,,64.33,99.9,57.35,59.3
2023-05-10T10:38:30-05:00,0.0,55.53,60.43,53.97,,56.75,64.23,59.97,64.14,,64.32,99.9,57.35,59.25
2023-05-10T10:39:00-05:00,0.0,55.31,60.48,53.73,,56.58,64.5,60.65,64.28,,64.2,99.9,57.29,59.84
2023-05-10T10:39:30-05:00,0.0,54.52,60.63,53.06,,56.72,64.89,60.99,64.25,,64.06,99.9,57.35,59.8
2023-05-10T10:40:00-05:00,0.0,54.78,60.58,53.38,,56.96,65.06,61.23,64.35,,63.9,99.9,57.41,59.3
