DATETIME,TANGARA_2BBA,TANGARA_14D6,TANGARA_1CE2,TANGARA_2492,TANGARA_2FF6,TANGARA_48C6,TANGARA_4D7A,TANGARA_532E,TANGARA_EA06,TANGARA_F1AE,TANGARA_FAC6,TANGARA_06BE
2022-09-27T09:59:30,10,,12,,,,2,6,15,16,9,
2022-09-27T10:00:00,9,,12,,,,2,6,16,14,10,
2022-09-27T10:00:30,10,7,10,9,9,0,2,5,19,15,10,7
2022-09-27T10:01:00,10,9,11,10,10,0,2,7,17,16,10,12
2022-09-27T10:01:30,10,9,12,10,11,6,1,9,16,17,10,13
2022-09-27T10:02:00,10,9,11,9,11,7,2,7,17,15,10,12
2022-09-27T10:02:30,10,10,12,10,11,5,,6,14,14,10,12
2022-09-27T10:03:00,9,11,10,9,10,5,2,,15,16,10,12
2022-09-27T10:03:30,11,11,11,10,11,7,2,6,19,15,10,12
2022-09-27T10:04:00,11,10,11,9,11,6,2,8,15,15,9,12
2022-09-27T10:04:30,11,11,10,10,11,6,2,6,16,16,9,12
2022-09-27T10:05:00,11,10,12,9,10,7,2,6,16,17,10,13
2022-09-27T10:05:30,10,9,11,9,12,6,1,5,14,16,9,12
2022-09-27T10:06:00,10,10,11,9,11,6,2,8,15,17,8,12
2022-09-27T10:06:30,11,10,12,9,11,7,,5,15,18,9,12
2022-09-27T10:07:00,11,10,11,9,11,7,2,6,14,17,9,12
2022-09-27T10:07:30,10,10,11,10,10,5,2,6,16,19,9,12
2022-09-27T10:08:00,10,9,11,8,11,5,1,5,16,21,9,13
2022-09-27T10:08:30,10,11,,8,10,7,2,7,14,20,9,13
2022-09-27T10:09:00,11,11,12,8,11,6,2,7,14,22,9,11
2022-09-27T10:09:30,9,10,10,8,11,8,2,7,14,22,9,12
2022-09-27T10:10:00,10,10,9,9,10,5,2,7,15,21,9,13
2022-09-27T10:10:30,10,10,10,9,10,7,2,10,17,22,10,12
2022-09-27T10:11:00,11,10,10,9,10,7,1,5,13,21,10,12
2022-09-27T10:11:30,10,12,10,8,10,6,1,,14,21,9,13
2022-09-27T10:12:00,10,11,10,8,10,6,2,8,14,19,9,11
2022-09-27T10:12:30,10,12,10,9,10,8,2,7,14,20,9,12
2022-09-27T10:13:00,11,11,10,9,11,8,1,9,15,19,9,12
2022-09-27T10:13:30,10,10,10,9,10,7,1,7,18,17,9,13
2022-09-27T10:14:00,11,11,10,8,10,7,2,8,14,19,9,13
2022-09-27T10:14:30,11,10,9,9,11,6,2,8,14,18,9,11
2022-09-27T10:15:00,11,11,10,9,10,6,2,8,14,18,9,12
2022-09-27T10:15:30,10,10,10,9,11,6,2,7,12,17,10,12
2022-09-27T10:16:00,10,10,10,9,10,8,2,5,13,19,10,11
2022-09-27T10:16:30,11,11,10,9,10,7,2,5,17,20,9,12
2022-09-27T10:17:00,10,10,10,8,11,6,2,8,14,19,10,12
2022-09-27T10:17:30,10,10,9,9,10,7,2,7,15,19,11,12
2022-09-27T10:18:00,9,11,10,10,11,5,2,8,14,19,10,12
2022-09-27T10:18:30,10,11,11,8,10,5,2,5,14,20,10,12
2022-09-27T10:19:00,11,12,10,9,10,9,2,8,13,18,9,12
2022-09-27T10:19:30,10,11,10,8,9,7,2,8,15,18,9,11
2022-09-27T10:20:00,11,10,9,9,10,6,2,9,15,17,10,13
2022-09-27T10:20:30,10,9,10,9,10,6,2,6,14,18,,12
2022-09-27T10:21:00,10,11,10,9,10,5,2,7,22,18,11,12
2022-09-27T10:21:30,11,10,10,9,10,6,2,6,16,18,10,12
2022-09-27T10:22:00,11,11,9,9,10,6,2,6,16,17,11,12
2022-09-27T10:22:30,11,10,10,9,10,5,2,9,16,17,10,12
2022-09-27T10:23:00,11,11,10,8,10,7,2,10,15,17,11,13
2022-09-27T10:23:30,10,10,10,9,10,6,2,6,14,17,11,12
2022-09-27T10:24:00,11,10,10,9,10,7,2,8,13,17,11,12
2022-09-27T10:24:30,10,11,9,10,10,7,2,10,18,19,11,12
2022-09-27T10:25:00,10,10,9,10,10,6,2,,17,18,11,12
2022-09-27T10:25:30,10,10,11,9,10,5,2,8,17,17,11,12
2022-09-27T10:26:00,10,10,10,9,10,8,2,7,18,15,12,12
2022-09-27T10:26:30,11,10,9,,11,8,2,8,17,14,11,12
2022-09-27T10:27:00,11,10,9,10,10,7,2,10,21,12,11,
2022-09-27T10:27:30,12,10,10,9,10,8,2,11,19,12,11,12
2022-09-27T10:28:00,11,11,9,9,10,8,1,8,18,12,12,12
2022-09-27T10:28:30,10,11,10,9,11,8,2,9,18,12,12,12
2022-09-27T10:29:00,11,11,10,8,11,8,2,9,16,12,12,12
2022-09-27T10:29:30,10,12,9,10,11,9,2,9,19,12,12,12
2022-09-27T10:30:00,10,11,10,10,,8,2,8,18,12,12,13
2022-09-27T10:30:30,12,11,10,9,11,7,2,9,20,11,12,11
2022-09-27T10:31:00,12,12,10,10,11,7,2,10,18,10,12,11
2022-09-27T10:31:30,12,10,9,10,10,10,2,11,16,8,12,12
2022-09-27T10:32:00,12,10,9,8,,9,2,10,18,9,12,12
2022-09-27T10:32:30,11,10,10,9,11,6,2,10,17,10,12,13
2022-09-27T10:33:30,14,10,10,9,11,5,2,9,16,9,12,13
2022-09-27T10:34:30,13,10,10,9,10,8,2,10,17,9,11,14
2022-09-27T10:35:00,12,10,10,10,10,9,2,5,17,9,11,14
2022-09-27T10:35:30,12,10,10,10,10,7,2,9,19,9,11,14
2022-09-27T10:36:00,10,10,10,10,10,8,2,9,17,,11,13
2022-09-27T10:36:30,10,10,10,11,9,6,2,8,19,9,11,14
2022-09-27T10:37:00,10,10,9,10,11,6,2,8,19,9,11,16
2022-09-27T10:37:30,11,11,9,9,12,7,3,9,17,9,11,16
2022-09-27T10:38:00,11,11,9,10,11,6,3,8,17,10,,16
2022-09-27T10:38:30,10,12,9,9,12,8,2,10,18,10,11,15
2022-09-27T10:39:00,10,11,9,10,11,7,2,8,19,9,11,14
2022-09-27T10:39:30,10,10,10,9,10,5,2,8,18,8,12,14
2022-09-27T10:40:00,10,11,8,9,10,6,3,20,15,8,12,13
2022-09-27T10:40:30,11,11,9,9,11,8,2,15,19,9,12,14
2022-09-27T10:41:00,11,11,10,9,12,9,3,9,19,9,12,14
2022-09-27T10:41:30,11,10,,10,12,7,2,9,19,,13,14
2022-09-27T10:42:00,11,10,10,10,13,8,2,10,19,9,12,14
2022-09-27T10:42:30,12,11,9,10,12,6,2,6,18,9,12,14
2022-09-27T10:43:00,11,11,9,10,11,9,3,9,20,8,12,14
2022-09-27T10:43:30,11,11,9,9,12,6,2,8,18,9,12,14
2022-09-27T10:44:00,12,11,10,9,12,9,3,8,20,9,13,15
2022-09-27T10:44:30,11,12,9,9,13,7,3,10,21,11,13,14
2022-09-27T10:45:00,10,11,9,9,12,6,3,9,20,12,13,14
2022-09-27T10:45:30,12,11,10,10,12,6,2,10,20,12,12,
2022-09-27T10:46:00,11,11,10,9,12,5,3,8,18,11,12,14
2022-09-27T10:46:30,11,11,11,9,12,5,2,,19,10,13,13
2022-09-27T10:47:00,11,14,10,10,13,7,3,9,20,10,13,13
2022-09-27T10:47:30,11,14,10,9,13,8,2,8,22,10,13,14
2022-09-27T10:48:00,12,13,10,10,12,6,3,7,18,12,12,15
2022-09-27T10:48:30,11,15,11,9,13,6,3,10,18,12,12,14
2022-09-27T10:49:00,11,15,10,10,13,8,3,8,21,11,12,14
2022-09-27T10:49:30,10,15,11,10,12,6,2,8,17,10,12,14
2022-09-27T10:50:00,11,14,11,10,13,6,2,10,19,9,12,15
2022-09-27T10:50:30,11,13,11,10,13,7,2,9,21,9,12,14
2022-09-27T10:51:00,11,15,11,10,12,3,3,9,18,11,11,15
2022-09-27T10:51:30,11,14,11,10,13,3,3,12,18,12,11,14
2022-09-27T10:52:00,11,13,12,10,13,6,3,7,19,13,11,15
2022-09-27T10:52:30,12,13,10,9,12,7,3,8,16,12,11,15
2022-09-27T10:53:00,10,12,10,10,13,8,2,7,17,12,11,15
2022-09-27T10:53:30,11,13,13,9,13,6,2,12,15,11,11,14
2022-09-27T10:54:00,10,13,11,10,13,8,2,9,17,11,10,15
2022-09-27T10:54:30,10,12,12,,12,5,2,9,17,10,10,16
2022-09-27T10:55:00,11,12,11,10,13,6,2,11,16,9,9,15
2022-09-27T10:55:30,11,11,11,9,13,5,2,9,16,10,9,14
2022-09-27T10:56:00,11,13,12,10,,7,2,11,15,9,9,17
2022-09-27T10:56:30,10,13,11,10,13,5,2,9,13,9,10,16
2022-09-27T10:57:00,11,13,11,10,11,6,2,8,13,9,10,16
2022-09-27T10:57:30,11,13,12,10,13,8,2,7,14,10,10,16
2022-09-27T10:58:00,11,12,11,10,11,8,3,7,15,9,9,17
2022-09-27T10:58:30,10,20,11,9,12,7,2,8,12,10,9,15
2022-09-27T10:59:00,10,13,10,10,12,7,2,7,16,9,9,15
2022-09-27T11:00:00,12,35,10,10,12,5,2,8,14,9,8,16
2022-09-27T11:00:30,11,12,11,10,12,5,2,7,13,9,8,15
2022-09-27T11:01:00,12,15,11,11,12,6,2,6,13,9,8,15
2022-09-27T11:01:30,11,15,10,10,13,8,2,9,14,,9,15
2022-09-27T11:02:00,11,23,11,10,12,7,2,7,14,9,9,15
2022-09-27T11:02:30,11,23,11,10,12,7,2,7,14,8,9,16
2022-09-27T11:03:00,11,16,11,11,13,9,2,7,15,9,9,16
2022-09-27T11:03:30,11,12,10,11,13,7,2,6,13,8,9,16
2022-09-27T11:04:00,11,13,10,9,13,7,2,7,11,8,9,17
2022-09-27T11:04:30,10,11,10,10,13,6,2,6,15,9,9,15
2022-09-27T11:05:00,11,11,10,11,13,7,2,6,13,8,9,15
2022-09-27T11:05:30,11,12,10,10,14,7,2,,12,9,9,15
2022-09-27T11:06:00,10,12,10,10,13,6,2,5,12,8,8,15
2022-09-27T11:06:30,11,13,10,10,13,6,2,7,14,9,9,17
2022-09-27T11:07:00,10,12,10,11,13,8,2,7,15,9,9,16
2022-09-27T11:07:30,10,13,11,11,13,10,2,8,13,9,9,17
2022-09-27T11:08:00,11,14,10,11,12,11,2,7,14,9,9,17
2022-09-27T11:08:30,11,14,11,11,12,9,,7,10,8,9,16
2022-09-27T11:09:00,10,14,10,10,12,12,2,7,13,9,9,17
2022-09-27T11:09:30,11,14,10,10,13,14,2,6,13,9,9,15
2022-09-27T11:10:00,11,15,10,11,12,11,2,6,12,9,9,16
2022-09-27T11:10:30,12,28,10,10,13,10,2,8,14,8,9,15
2022-09-27T11:11:00,13,20,11,10,12,,2,7,14,8,9,15
2022-09-27T11:11:30,25,30,10,10,12,9,2,10,13,9,9,15
2022-09-27T11:12:00,15,25,10,11,13,11,2,7,17,9,9,15
2022-09-27T11:12:30,13,30,10,11,12,9,1,9,14,8,9,16
2022-09-27T11:13:00,12,16,10,12,13,11,1,8,12,8,9,16
2022-09-27T11:13:30,12,12,11,11,12,13,2,8,11,8,9,16
2022-09-27T11:14:00,10,12,,11,13,13,2,8,12,9,9,
2022-09-27T11:14:30,11,10,10,11,13,11,2,8,9,9,9,16
2022-09-27T11:15:00,10,13,10,11,13,10,2,7,13,8,9,15
2022-09-27T11:15:30,12,11,8,12,13,11,2,6,11,9,8,15
2022-09-27T11:16:00,11,11,10,12,12,9,2,9,13,9,8,17
2022-09-27T11:16:30,12,10,10,12,14,11,2,7,14,8,7,16
2022-09-27T11:17:00,12,10,10,11,14,6,2,6,10,8,7,17
2022-09-27T11:17:30,12,10,10,13,13,7,2,8,9,8,8,17
2022-09-27T11:18:00,11,11,10,12,14,11,1,6,12,8,7,16
2022-09-27T11:18:30,11,10,10,12,14,11,2,7,11,8,7,17
2022-09-27T11:19:00,11,10,9,12,14,8,2,,11,8,7,16
2022-09-27T11:19:30,10,9,10,11,13,9,2,6,11,8,7,15
2022-09-27T11:20:00,11,19,9,12,13,9,1,7,13,9,7,15
2022-09-27T11:20:30,11,10,9,12,13,8,2,4,12,10,7,16
2022-09-27T11:21:00,11,11,9,11,12,8,2,7,13,9,7,15
2022-09-27T11:21:30,10,10,10,11,12,8,1,5,14,8,7,14
2022-09-27T11:22:00,11,11,11,12,12,7,2,4,11,9,8,15
2022-09-27T11:22:30,10,10,10,12,13,7,2,5,10,11,8,15
2022-09-27T11:23:00,11,10,10,,12,10,2,5,16,12,8,15
2022-09-27T11:23:30,11,11,10,11,14,9,2,6,12,12,8,16
2022-09-27T11:24:00,10,10,10,11,13,8,2,6,12,12,8,15
2022-09-27T11:24:30,10,11,10,10,13,8,2,4,12,12,8,15
2022-09-27T11:25:00,10,11,11,10,13,11,2,6,10,13,8,15
2022-09-27T11:25:30,10,13,10,12,13,7,1,7,11,13,8,15
2022-09-27T11:26:00,11,13,11,11,12,9,1,6,12,13,7,15
2022-09-27T11:26:30,11,11,10,11,13,9,2,5,14,12,7,15
2022-09-27T11:27:00,11,11,9,12,13,8,1,7,10,11,7,15
2022-09-27T11:27:30,11,12,10,10,12,7,,3,11,11,7,15
2022-09-27T11:28:00,10,11,10,11,12,9,2,7,11,13,7,16
2022-09-27T11:28:30,12,10,9,11,12,10,2,6,13,12,7,16
2022-09-27T11:29:00,12,11,9,11,13,15,2,5,9,13,7,16
2022-09-27T11:29:30,11,11,9,10,13,17,2,7,9,14,7,16
2022-09-27T11:30:00,11,12,9,11,13,20,2,5,8,14,7,16
2022-09-27T11:30:30,12,10,10,10,13,19,1,6,9,14,7,15
2022-09-27T11:31:00,11,11,10,9,13,19,2,7,9,13,7,15
2022-09-27T11:31:30,11,14,10,9,13,21,1,8,10,14,7,14
2022-09-27T11:32:00,12,11,11,10,14,12,1,,9,17,7,15
2022-09-27T11:32:30,12,12,10,11,14,12,1,5,9,18,7,15
2022-09-27T11:33:00,11,11,10,13,15,10,2,5,9,16,7,15
2022-09-27T11:33:30,11,11,11,11,14,11,1,7,10,16,7,13
2022-09-27T11:34:00,11,11,10,11,14,8,1,5,10,14,7,14
2022-09-27T11:34:30,10,10,11,11,13,11,1,6,9,13,6,15
2022-09-27T11:35:00,11,12,10,12,14,8,2,4,10,13,6,13
2022-09-27T11:35:30,12,10,9,10,14,8,1,3,9,14,6,13
2022-09-27T11:36:00,11,11,11,10,14,8,2,4,8,13,6,14
2022-09-27T11:36:30,11,,10,10,13,8,1,6,7,11,6,14
2022-09-27T11:37:00,12,11,11,10,15,11,1,,8,12,5,14
2022-09-27T11:37:30,11,13,10,10,14,10,1,6,8,12,5,15
2022-09-27T11:38:00,11,12,10,10,13,7,1,5,10,14,5,14
2022-09-27T11:38:30,11,11,11,11,14,12,1,6,8,14,5,14
2022-09-27T11:39:00,11,11,11,11,13,8,1,6,7,14,6,15
2022-09-27T11:39:30,11,10,10,10,13,,1,6,7,13,5,15
2022-09-27T11:40:00,12,10,10,11,14,10,1,4,9,13,5,16
2022-09-27T11:40:30,13,10,10,11,13,11,2,6,8,16,5,16
2022-09-27T11:41:00,12,10,10,10,13,10,2,5,8,18,5,16
2022-09-27T11:41:30,12,12,11,10,14,14,1,4,9,18,,16
2022-09-27T11:42:00,11,11,10,11,13,12,1,,,18,5,19
2022-09-27T11:42:30,12,13,10,11,13,12,1,5,10,14,5,19
2022-09-27T11:43:00,12,11,9,10,13,11,2,4,8,16,5,17
2022-09-27T11:43:30,12,11,9,9,13,12,1,5,7,17,5,17
2022-09-27T11:44:00,11,12,10,10,14,12,1,5,7,17,5,16
2022-09-27T11:44:30,12,11,12,10,14,15,1,,7,16,5,16
2022-09-27T11:45:00,11,11,,10,13,13,1,6,,16,6,16
2022-09-27T11:45:30,12,12,11,10,13,15,1,4,9,14,6,16
2022-09-27T11:46:00,11,12,11,10,13,16,1,5,6,13,6,18
2022-09-27T11:46:30,11,15,9,11,13,16,1,4,7,12,5,16
2022-09-27T11:47:00,11,15,10,11,13,16,1,3,,12,5,17
2022-09-27T11:47:30,12,13,10,10,13,15,1,5,9,11,5,16
2022-09-27T11:48:00,12,14,10,10,14,17,1,6,10,9,5,14
2022-09-27T11:49:00,12,13,11,9,13,16,1,7,10,11,5,16
2022-09-27T11:49:30,13,12,10,10,14,16,1,6,10,11,6,15
2022-09-27T11:50:00,13,13,11,10,14,19,1,7,10,10,6,15
2022-09-27T11:50:30,13,14,11,10,14,17,1,5,10,12,7,16
2022-09-27T11:51:00,13,13,10,9,14,17,1,5,11,11,7,16
2022-09-27T11:51:30,12,11,10,,14,17,1,4,10,11,7,17
2022-09-27T11:52:00,13,11,11,9,13,18,1,5,10,10,7,18
2022-09-27T11:52:30,14,185,10,9,14,16,2,6,9,9,6,17
2022-09-27T11:53:00,14,15,10,9,14,17,1,4,10,9,6,18
2022-09-27T11:53:30,13,14,10,10,14,17,1,4,10,9,6,19
2022-09-27T11:54:00,14,13,10,10,14,17,1,6,11,9,6,17
2022-09-27T11:54:30,13,11,10,10,13,16,1,5,10,9,6,18
2022-09-27T11:55:00,13,12,11,10,14,15,2,6,11,10,,19
2022-09-27T11:55:30,13,12,10,11,14,16,1,5,11,9,6,18
2022-09-27T11:56:00,13,10,10,10,13,19,1,4,9,10,6,18
2022-09-27T11:56:30,13,9,9,10,13,16,1,5,13,10,6,17
2022-09-27T11:57:00,12,11,9,10,13,15,2,5,13,9,6,16
2022-09-27T11:57:30,12,10,10,10,13,16,1,4,11,9,7,18
2022-09-27T11:58:00,13,10,10,10,13,17,1,,11,9,7,18
2022-09-27T11:58:30,12,11,10,11,14,15,1,8,12,8,8,17
2022-09-27T11:59:00,12,11,10,12,14,16,1,7,13,8,8,16
2022-09-27T11:59:30,13,10,10,12,15,16,1,5,9,9,8,17
2022-09-27T12:00:00,12,10,10,12,14,20,2,5,11,9,8,16
2022-09-27T12:00:30,12,10,10,11,15,20,2,4,12,8,8,16
2022-09-27T12:01:00,12,10,9,10,14,17,1,6,12,8,8,16
2022-09-27T12:01:30,13,11,10,11,15,21,1,5,11,8,8,17
2022-09-27T12:02:00,13,10,9,11,15,16,1,4,12,9,8,15
2022-09-27T12:02:30,13,10,10,11,15,22,1,4,13,9,8,17
2022-09-27T12:03:00,12,12,10,12,14,26,1,5,13,9,7,17
2022-09-27T12:03:30,12,13,10,12,14,24,2,4,14,9,7,16
2022-09-27T12:04:00,12,13,11,12,14,22,1,4,14,9,7,16
2022-09-27T12:04:30,13,12,9,14,14,22,1,5,11,9,7,16
2022-09-27T12:05:00,13,11,10,12,14,22,2,5,11,9,7,16
2022-09-27T12:05:30,13,11,11,13,13,28,2,6,12,8,7,16
2022-09-27T12:06:00,13,13,10,12,14,23,1,3,12,9,7,15
2022-09-27T12:06:30,13,13,10,13,14,24,2,7,,9,7,15
2022-09-27T12:07:00,13,16,10,13,14,26,1,6,13,9,7,15
2022-09-27T12:07:30,13,13,11,13,14,23,1,4,13,9,7,15
2022-09-27T12:08:00,13,15,10,13,13,22,2,5,14,9,7,14
2022-09-27T12:08:30,13,,10,13,13,24,2,5,11,9,7,14
2022-09-27T12:09:00,13,14,10,13,13,22,1,5,,8,7,14
2022-09-27T12:09:30,13,14,10,13,13,21,1,6,11,8,7,15
2022-09-27T12:10:00,13,15,10,13,12,22,1,5,11,8,8,14
2022-09-27T12:10:30,12,15,11,12,,22,1,3,9,7,8,13
2022-09-27T12:11:00,12,14,9,13,12,22,2,5,10,8,8,13
2022-09-27T12:11:30,12,14,10,14,12,21,1,6,13,9,7,14
2022-09-27T12:12:00,12,14,10,14,11,21,1,3,11,9,7,15
2022-09-27T12:12:30,13,27,11,14,11,21,1,5,10,10,8,15
2022-09-27T12:13:00,12,15,10,14,,21,1,6,11,10,8,15
2022-09-27T12:13:30,11,21,10,13,11,20,1,5,11,9,8,16
2022-09-27T12:14:30,12,14,10,12,12,20,2,8,12,8,8,15
2022-09-27T12:15:00,11,13,9,13,12,18,1,5,14,7,8,16
2022-09-27T12:15:30,11,14,10,13,12,18,1,7,12,8,8,16
2022-09-27T12:16:00,10,14,10,13,16,17,1,5,13,8,8,16
2022-09-27T12:16:30,11,13,,12,18,15,1,15,13,8,8,15
2022-09-27T12:17:00,12,13,10,13,13,19,2,7,15,8,8,17
2022-09-27T12:17:30,10,13,10,13,13,18,2,11,11,10,8,17
2022-09-27T12:18:00,11,13,10,13,17,18,2,8,,10,8,16
2022-09-27T12:18:30,10,13,10,13,16,17,2,6,12,10,8,15
2022-09-27T12:19:00,10,12,10,12,15,18,1,9,12,11,8,15
2022-09-27T12:19:30,11,13,9,,13,16,2,7,13,11,8,15
2022-09-27T12:20:00,11,12,10,12,13,18,1,9,12,12,8,15
2022-09-27T12:20:30,11,13,9,13,13,16,1,7,12,12,8,16
2022-09-27T12:21:00,10,13,10,13,12,19,2,8,11,11,8,16
2022-09-27T12:21:30,10,14,11,13,12,15,1,6,11,13,8,17
2022-09-27T12:22:00,11,14,10,14,12,16,2,10,11,14,8,15
2022-09-27T12:22:30,11,13,10,15,12,16,2,9,12,15,7,15
2022-09-27T12:23:00,11,13,10,13,12,17,2,8,11,14,7,16
2022-09-27T12:23:30,10,13,10,14,13,16,2,10,12,14,7,15
2022-09-27T12:24:00,9,14,10,14,12,18,1,11,14,13,8,16
2022-09-27T12:24:30,11,14,10,13,12,16,1,16,12,14,8,
2022-09-27T12:25:00,10,13,10,14,13,14,2,13,,17,8,15
2022-09-27T12:25:30,10,12,10,14,14,16,2,15,14,15,8,15
2022-09-27T12:26:00,10,12,10,13,13,18,1,,14,12,8,14
2022-09-27T12:26:30,10,12,10,13,12,15,2,19,13,18,8,14
2022-09-27T12:27:00,10,13,10,13,12,18,2,20,14,17,8,13
2022-09-27T12:27:30,10,16,10,12,13,16,1,17,14,12,10,13
2022-09-27T12:28:00,10,15,10,13,14,16,2,18,17,19,10,14
2022-09-27T12:28:30,10,15,10,15,13,16,2,19,15,36,10,14
2022-09-27T12:29:00,11,14,11,16,13,16,1,18,,29,10,15
2022-09-27T12:29:30,10,12,10,16,13,16,2,16,17,29,10,14
2022-09-27T12:30:00,9,13,13,16,14,13,2,16,14,30,9,15
2022-09-27T12:30:30,9,13,12,16,15,,2,19,15,28,10,16
2022-09-27T12:31:00,11,14,11,15,14,,2,20,15,30,10,17
2022-09-27T12:31:30,10,14,11,15,13,,2,18,15,40,10,16
2022-09-27T12:32:00,10,15,10,15,13,,2,24,,34,10,16
2022-09-27T12:32:30,11,15,11,14,14,,2,17,17,33,10,15
2022-09-27T12:33:00,11,13,10,14,13,,2,17,15,55,,15
2022-09-27T12:33:30,11,13,13,14,14,,2,18,19,28,10,15
2022-09-27T12:34:00,11,14,11,15,15,,1,19,29,52,14,15
2022-09-27T12:34:30,10,13,11,14,14,,1,19,23,35,14,16
2022-09-27T12:35:00,10,13,11,14,14,,1,20,34,21,17,14
2022-09-27T12:35:30,11,13,11,13,14,,2,19,35,46,17,15
2022-09-27T12:36:00,10,13,10,14,15,,2,19,41,45,21,16
2022-09-27T12:36:30,11,12,11,12,14,,2,,40,45,21,15
2022-09-27T12:37:00,10,13,11,14,14,,2,22,40,45,21,16
2022-09-27T12:37:30,9,13,11,12,15,,2,21,43,43,21,16
2022-09-27T12:38:00,10,13,10,13,16,,2,17,42,44,25,16
2022-09-27T12:38:30,10,13,10,12,15,,2,16,,38,26,16
2022-09-27T12:39:00,10,13,10,13,14,,2,,54,38,26,17
2022-09-27T12:39:30,10,13,10,13,15,,2,21,51,34,27,17
2022-09-27T12:40:00,10,,10,12,15,,2,20,44,26,27,16
2022-09-27T12:40:30,11,13,10,13,14,,2,19,47,20,27,16
2022-09-27T12:41:00,11,13,10,12,13,,3,16,49,19,27,15
2022-09-27T12:41:30,10,13,11,11,13,,2,19,45,20,25,15
2022-09-27T12:42:00,11,13,11,13,11,,2,20,47,20,25,14
2022-09-27T12:42:30,11,249,10,13,12,,3,18,38,19,24,15
2022-09-27T12:43:00,11,15,11,15,12,,3,23,,20,21,16
2022-09-27T12:43:30,10,15,11,14,13,,3,18,44,18,21,16
2022-09-27T12:44:00,10,15,11,14,12,,2,,42,18,23,15
2022-09-27T12:44:30,11,15,11,15,12,,3,22,42,17,23,16
2022-09-27T12:45:00,11,13,10,15,12,,3,18,40,17,23,19
2022-09-27T12:45:30,10,14,11,13,13,,3,21,36,17,21,16
2022-09-27T12:46:00,11,14,10,,12,,3,18,31,16,20,16
2022-09-27T12:46:30,11,14,11,14,12,,3,,37,17,20,16
2022-09-27T12:47:00,11,14,11,14,12,,3,22,30,17,20,17
2022-09-27T12:47:30,10,14,11,14,11,,3,19,35,18,20,16
2022-09-27T12:48:00,10,14,12,15,14,9,3,16,,18,19,17
2022-09-27T12:48:30,11,13,12,14,14,10,3,21,33,17,19,16
2022-09-27T12:49:00,10,14,10,14,14,7,3,21,35,17,19,16
2022-09-27T12:49:30,11,14,10,15,13,11,3,21,40,16,20,16
2022-09-27T12:50:00,11,15,11,14,12,13,3,21,35,15,20,16
2022-09-27T12:50:30,10,14,11,13,12,8,3,22,,15,19,16
2022-09-27T12:51:00,11,15,11,15,13,12,3,20,33,15,19,15
2022-09-27T12:51:30,11,15,11,13,13,15,3,,32,15,18,16
2022-09-27T12:52:00,9,15,11,15,12,12,4,18,42,15,18,16
2022-09-27T12:52:30,11,15,11,14,11,9,3,16,35,15,18,15
2022-09-27T12:53:00,10,15,10,14,13,10,3,20,36,13,21,15
2022-09-27T12:53:30,11,15,10,12,11,12,3,15,42,13,21,15
2022-09-27T12:54:00,11,15,10,13,13,10,3,13,40,12,22,15
2022-09-27T12:54:30,11,15,10,13,13,11,,15,38,12,22,16
2022-09-27T12:55:00,11,14,10,13,14,9,3,16,38,12,22,16
2022-09-27T12:55:30,10,15,10,13,14,10,3,14,36,14,22,15
2022-09-27T12:56:00,10,14,11,14,14,13,3,14,39,13,22,15
2022-09-27T12:56:30,11,15,10,13,14,11,4,16,39,13,22,16
2022-09-27T12:57:00,10,16,10,13,14,9,3,19,36,12,20,16
2022-09-27T12:57:30,11,15,10,14,13,12,3,16,,13,20,16
2022-09-27T12:58:00,10,15,10,14,13,11,3,17,33,11,20,15
2022-09-27T12:58:30,10,15,11,14,13,12,3,,,11,20,17
2022-09-27T12:59:00,11,16,10,15,12,11,,19,33,11,20,17
2022-09-27T12:59:30,10,15,11,15,13,11,3,19,34,12,20,16
2022-09-27T13:00:00,10,15,10,14,13,11,3,16,32,11,20,16
2022-09-27T13:00:30,10,13,10,13,14,10,4,22,35,10,20,16
2022-09-27T13:01:00,10,14,10,14,14,12,4,19,35,11,19,17
2022-09-27T13:01:30,10,14,10,14,15,14,3,17,33,11,19,16
2022-09-27T13:02:00,10,15,10,13,14,14,3,20,31,13,19,17
2022-09-27T13:02:30,11,16,,13,15,13,3,20,31,13,19,18
2022-09-27T13:03:00,11,15,10,14,14,13,3,21,37,13,17,16
2022-09-27T13:03:30,9,15,10,14,14,11,3,21,29,12,20,18
2022-09-27T13:04:00,10,15,10,13,,13,3,20,41,12,20,17
2022-09-27T13:04:30,10,14,10,14,15,12,3,16,37,13,20,15
2022-09-27T13:05:00,10,15,10,13,14,14,3,19,37,13,19,16
2022-09-27T13:05:30,9,15,10,13,15,14,3,20,31,13,19,17
2022-09-27T13:06:00,10,14,10,14,15,10,3,16,35,12,19,16
2022-09-27T13:06:30,9,13,10,15,14,16,3,18,39,11,19,16
2022-09-27T13:07:00,10,14,9,15,14,20,3,18,38,13,,16
2022-09-27T13:07:30,10,14,11,13,13,11,3,,38,11,19,16
2022-09-27T13:08:00,10,14,10,13,14,13,3,20,38,12,19,15
2022-09-27T13:08:30,10,13,11,13,12,14,3,20,39,13,19,16
2022-09-27T13:09:00,9,13,10,14,12,11,3,22,36,12,19,15
2022-09-27T13:09:30,9,,12,13,14,11,3,21,36,14,19,
2022-09-27T13:10:00,10,15,12,12,15,15,3,25,33,14,20,14
2022-09-27T13:10:30,10,14,11,,13,13,3,21,38,15,19,15
