DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-27T07:59:30-05:00,59,,97,106,103,94,113,61,73,54,59,64,56,69,80,84
2023-05-27T15:59:30-05:00,81,,72,74,88,71,114,94,98,100,70,84,75,70,70,95
2023-05-27T23:59:30-05:00,31,45,58,39,39,40,48,31,21,16,43,47,40,26,28,32
