DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-27T11:59:30-05:00,69,,94,106,104,94,124,76,88,75,66,73,66,73,80,94
2023-05-27T23:59:30-05:00,52,45,57,58,54,53,62,54,50,48,52,59,52,39,41,53
