DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-30T12:58:30-05:00,58,46,28,12,65,,36,20,27,43,46,47,37,39,60,43,34,14,37
2023-05-30T13:58:30-05:00,,,,,,,,,,,,,,,,,,,
2023-05-30T14:58:30-05:00,55,29,27,17,62,,30,26,25,41,32,33,31,33,56,37,18,23,40
2023-05-30T15:58:30-05:00,55,33,34,23,57,,34,39,31,46,30,40,35,55,52,53,27,29,38
2023-05-30T16:58:30-05:00,55,32,41,33,46,,40,56,43,57,31,48,42,58,38,55,35,40,38
2023-05-30T17:58:30-05:00,41,42,54,49,48,,54,57,57,64,33,54,51,63,38,56,43,53,44
2023-05-30T18:58:30-05:00,34,58,54,62,54,,58,56,84,56,52,69,55,57,43,53,55,48,62
2023-05-30T19:58:30-05:00,34,60,67,77,56,,73,64,72,54,53,51,45,57,47,53,56,53,73
