DATETIME,TANGARA_25CE,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-09T00:59:30-05:00,15.88888888888889,15.189655172413794,22.714912280701753,26.166666666666668,13.982758620689655,13.05982905982906,6.991379310344827,17.641025641025642,16.45299145299145,19.42222222222222,12.974137931034482,14.923076923076923,19.42241379310345
2023-05-09T01:59:30-05:00,16.8,17.716666666666665,13.728813559322035,22.75438596491228,14.766666666666667,15.683333333333334,14.983333333333333,17.733333333333334,16.425,19.225,11.816666666666666,12.975,18.85
2023-05-09T02:59:30-05:00,15.38135593220339,19.161016949152543,15.275862068965518,27.643478260869564,12.838983050847459,15.128205128205128,10.711864406779661,16.84070796460177,16.623931623931625,23.773809523809526,14.64406779661017,19.010416666666668,19.339449541284402
2023-05-09T03:59:30-05:00,13.487394957983193,18.941176470588236,16.54700854700855,24.48739495798319,12.915966386554622,15.258620689655173,15.546218487394958,15.512820512820513,17.92436974789916,20.811965811965813,13.957983193277311,16.638655462184875,19.584745762711865
2023-05-09T04:59:30-05:00,12.258333333333333,21.95762711864407,16.00862068965517,36.357142857142854,12.23728813559322,16.201680672268907,9.889830508474576,17.322033898305083,16.689075630252102,19.433333333333334,15.474576271186441,15.825,20.228813559322035
2023-05-09T05:59:30-05:00,15.816666666666666,23.77310924369748,20.5982905982906,30.652173913043477,14.352941176470589,10.691666666666666,11.008403361344538,20.652542372881356,15.025,13.241666666666667,18.470588235294116,19.91,28.17142857142857
2023-05-09T06:59:30-05:00,17.533898305084747,29.225806451612904,26.74576271186441,37.387387387387385,21.692307692307693,20.541666666666668,20.141666666666666,27.571428571428573,19.008695652173913,21.42608695652174,24.41111111111111,17.77777777777778,32.064516129032256
2023-05-09T07:59:30-05:00,19.914529914529915,31.66355140186916,403.390756302521,32.38775510204081,19.907563025210084,24.6,21.758333333333333,22.322033898305083,18.630252100840337,21.758333333333333,21.228813559322035,20.833333333333332,26.275
2023-05-09T08:59:30-05:00,13.375,22.76068376068376,500.5,17.55,15.883333333333333,22.075,20.016806722689076,16.094827586206897,14.899159663865547,16.75,12.428571428571429,15.591666666666667,20.00854700854701
2023-05-09T09:59:30-05:00,11.525,14.086206896551724,486.47457627118644,12.641666666666667,13.975,16.666666666666668,15.275,14.184873949579831,11.408333333333333,13.583333333333334,8.766666666666667,9.791666666666666,15.741666666666667
2023-05-09T10:59:30-05:00,11.675,15.293577981651376,443.2563025210084,13.383333333333333,12.816666666666666,14.9,14.042016806722689,14.352941176470589,10.866666666666667,13.591666666666667,10.547826086956523,9.890756302521009,16.033333333333335
2023-05-09T11:59:30-05:00,13.364406779661017,14.871794871794872,73.75213675213675,13.186440677966102,13.338983050847459,16.05217391304348,14.194915254237289,14.084745762711865,,13.084745762711865,9.847457627118644,10.232142857142858,14.587719298245615
2023-05-09T12:59:30-05:00,15.95,13.71551724137931,75.7948717948718,12.745762711864407,19.405172413793103,18.216666666666665,14.026785714285714,16.166666666666668,,13.041666666666666,9.152542372881356,11.764705882352942,17.11864406779661
2023-05-09T13:59:30-05:00,18.0,13.822033898305085,117.53846153846153,16.415254237288135,17.18095238095238,15.7,,17.841666666666665,,14.141666666666667,11.638655462184873,9.872881355932204,19.50943396226415
2023-05-09T14:59:30-05:00,7.441666666666666,8.166666666666666,240.75,10.22689075630252,5.175,16.967741935483872,,6.974789915966387,,11.731092436974789,4.65,5.883333333333334,13.65
2023-05-09T15:59:30-05:00,6.883333333333334,8.675,395.15833333333336,6.95,4.583333333333333,13.615384615384615,,17.21551724137931,,14.9,4.591666666666667,8.704347826086957,15.129310344827585
2023-05-09T16:59:30-05:00,3.808333333333333,5.183333333333334,320.59322033898303,4.166666666666667,2.5042735042735043,18.059322033898304,,7.567796610169491,,5.848739495798319,2.375,5.923728813559322,20.836363636363636
2023-05-09T17:59:30-05:00,4.310924369747899,5.890756302521009,63.668067226890756,4.579831932773109,3.0672268907563027,13.141509433962264,,5.512820512820513,,3.6610169491525424,3.361344537815126,5.563025210084033,12.364406779661017
2023-05-09T18:59:30-05:00,4.766666666666667,7.241666666666666,8.566666666666666,5.691666666666666,3.683333333333333,11.849315068493151,4.678571428571429,4.305084745762712,,6.342105263157895,3.0756302521008405,6.8559322033898304,12.551282051282051
2023-05-09T19:59:30-05:00,8.708333333333334,5.483050847457627,6.444444444444445,12.042372881355933,6.754237288135593,6.3931623931623935,4.17948717948718,6.663793103448276,,7.05,3.3846153846153846,5.34453781512605,8.105263157894736
2023-05-09T20:59:30-05:00,8.116666666666667,7.008403361344538,7.6722689075630255,11.176470588235293,7.890756302521009,4.858695652173913,3.1848739495798317,8.567796610169491,,8.813559322033898,4.546218487394958,6.466101694915254,10.703389830508474
2023-05-09T21:59:30-05:00,8.583333333333334,11.010416666666666,9.716666666666667,9.475,8.066666666666666,10.218181818181819,7.4,9.445378151260504,,8.025,5.626086956521739,7.966386554621849,10.458333333333334
2023-05-09T22:59:30-05:00,8.7,9.558333333333334,9.108333333333333,11.383928571428571,7.783333333333333,8.25,5.941666666666666,8.38135593220339,,6.583333333333333,6.214285714285714,7.504201680672269,9.296610169491526
2023-05-09T23:59:30-05:00,8.316666666666666,9.372881355932204,7.252173913043478,13.084745762711865,7.8474576271186445,9.191666666666666,3.5762711864406778,8.932203389830509,,8.083333333333334,6.87962962962963,7.288135593220339,9.512820512820513
