DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782_x,TANGARA_3782_y,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-25T00:49:30-05:00,3.0,2.195876288659794,4.657894736842105,4.638888888888889,3.7142857142857144,2.6145833333333335,3.294736842105263,5.68,3.6770833333333335,2.865979381443299,6.010416666666667,1.9278350515463918,,,3.5365853658536586,1.7525773195876289,0.8404255319148937,2.268041237113402,2.0729166666666665
2023-05-25T01:49:30-05:00,4.0,2.9159663865546217,4.310924369747899,4.398305084745763,,4.176470588235294,3.5555555555555554,6.588235294117647,3.8907563025210083,2.1848739495798317,2.697478991596639,1.3697478991596639,,,3.2436974789915967,1.134453781512605,0.811965811965812,3.19327731092437,2.1092436974789917
2023-05-25T02:49:30-05:00,4.0,4.336134453781512,4.168067226890757,4.201680672268908,,5.302521008403361,3.8706896551724137,4.822033898305085,4.899159663865547,6.605042016806722,4.764705882352941,2.7058823529411766,,,3.0847457627118646,2.957983193277311,2.5210084033613445,3.0508474576271185,3.9279279279279278
2023-05-25T03:49:30-05:00,4.0,5.279661016949152,4.076271186440678,4.127118644067797,,4.177966101694915,3.646551724137931,5.589743589743589,5.322033898305085,6.796610169491525,4.6525423728813555,2.610169491525424,,,3.0254237288135593,1.3559322033898304,2.0847457627118646,3.5086206896551726,4.839285714285714
2023-05-25T04:49:30-05:00,4.0,4.836363636363636,3.7857142857142856,3.943396226415094,,6.872727272727273,4.888888888888889,5.663636363636364,6.740384615384615,8.454545454545455,5.590909090909091,3.1363636363636362,,,2.9545454545454546,2.9,3.4454545454545453,3.709090909090909,4.413461538461538
2023-05-25T05:49:30-05:00,3.091666666666667,12.0,3.673076923076923,3.8,,17.0625,8.89655172413793,11.55421686746988,12.34375,13.870689655172415,14.316239316239317,7.428571428571429,,,2.8,9.27,7.706896551724138,6.991666666666666,11.981132075471699
2023-05-25T06:49:30-05:00,3.0,14.0,3.0252100840336134,3.1596638655462184,,19.764705882352942,10.957264957264957,14.975609756097562,12.555555555555555,19.591304347826085,17.41176470588235,,,,2.3445378151260505,,10.731092436974789,10.008620689655173,12.866666666666667
2023-05-25T07:49:30-05:00,3.0,12.17142857142857,3.310924369747899,3.403361344537815,,19.34375,16.736263736263737,11.80281690140845,,21.87962962962963,19.583333333333332,6.466666666666667,,,2.4705882352941178,8.591836734693878,14.152777777777779,13.392857142857142,9.68
2023-05-25T08:49:30-05:00,3.0,6.220338983050848,3.831932773109244,3.9831932773109244,,22.056338028169016,16.5,9.051282051282051,6.55,16.93103448275862,18.663636363636364,4.521739130434782,,,2.965217391304348,4.830508474576271,9.283018867924529,10.026315789473685,8.269565217391305
2023-05-25T09:49:30-05:00,2.865546218487395,1.2941176470588236,1.8823529411764706,2.0,19.076923076923077,11.403361344537815,12.932038834951456,7.299145299145299,2.1092436974789917,7.630252100840337,10.153846153846153,2.5982142857142856,,,1.5686274509803921,3.302521008403361,6.6826923076923075,7.3478260869565215,2.8487394957983194
2023-05-25T10:49:30-05:00,1.3,1.7983193277310925,2.2333333333333334,2.183333333333333,16.926829268292682,8.243697478991596,15.766666666666667,6.141666666666667,2.075,6.288135593220339,4.35,1.3333333333333333,,,1.719298245614035,2.0416666666666665,5.756521739130434,8.107142857142858,1.9
2023-05-25T11:49:30-05:00,3.8907563025210083,2.53781512605042,3.2857142857142856,3.5904761904761906,9.09322033898305,7.19327731092437,8.35897435897436,4.127118644067797,3.3445378151260505,6.033613445378151,5.168067226890757,1.5294117647058822,,,2.8666666666666667,1.638655462184874,7.054347826086956,5.762711864406779,2.8559322033898304
2023-05-25T12:49:30-05:00,3.033613445378151,2.0084745762711864,,3.857142857142857,10.893805309734514,8.436974789915967,9.428571428571429,5.279661016949152,3.411764705882353,8.88135593220339,7.764705882352941,1.5546218487394958,,,3.008403361344538,2.403361344537815,7.714285714285714,6.741379310344827,3.630630630630631
2023-05-25T13:49:30-05:00,3.0,3.1779661016949152,,3.669491525423729,12.026315789473685,12.02608695652174,10.783018867924529,9.508771929824562,4.139130434782609,9.568965517241379,9.473684210526315,2.939655172413793,,,2.9322033898305087,2.9915254237288136,7.113043478260869,7.415929203539823,5.589285714285714
2023-05-25T14:49:30-05:00,3.0,6.128205128205129,,4.0625,11.675438596491228,12.068965517241379,10.0,9.112068965517242,6.632478632478633,12.136752136752136,8.803418803418804,4.863247863247863,,,3.1965811965811968,5.452991452991453,8.525862068965518,8.509803921568627,6.188034188034188
2023-05-25T15:49:30-05:00,3.0,5.141666666666667,,4.267241379310345,7.895652173913043,11.733333333333333,5.840336134453781,6.356521739130435,5.848739495798319,6.116666666666666,3.033613445378151,4.666666666666667,,,3.35,5.657894736842105,8.208333333333334,5.232758620689655,5.932773109243698
2023-05-25T16:49:30-05:00,3.0,2.2621951219512195,,1.201219512195122,4.989690721649485,13.28,3.074074074074074,4.518248175182482,2.6875,3.0920245398773005,2.152439024390244,2.7195121951219514,3.2666666666666666,3.2666666666666666,0.9695121951219512,3.5,1.5,2.5548780487804876,2.085889570552147
