DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-08T00:30:00-05:00,43,46,42,34,43,56,92,56,41,43,38,44,40,42,36,47,47
2023-05-08T01:30:00-05:00,37,48,38,31,38,50,100,56,41,46,36,47,38,40,30,48,50
2023-05-08T02:30:00-05:00,33,50,32,28,33,61,154,79,40,44,36,48,38,38,40,41,53
2023-05-08T03:30:00-05:00,30,52,31,26,32,52,127,65,42,46,33,49,38,39,31,38,52
2023-05-08T04:30:00-05:00,29,45,30,25,30,54,103,59,40,45,33,48,37,39,43,49,52
2023-05-08T05:30:00-05:00,32,48,29,25,29,63,153,61,41,49,33,48,39,41,44,48,54
2023-05-08T06:30:00-05:00,29,60,27,23,27,64,160,69,48,53,36,51,38,43,42,52,59
2023-05-08T07:30:00-05:00,25,62,30,26,31,76,176,69,52,60,42,56,51,49,54,52,62
2023-05-08T08:30:00-05:00,25,57,33,30,35,71,75,74,57,62,55,63,55,53,59,54,70
2023-05-08T09:30:00-05:00,34,58,44,39,46,76,,72,62,80,65,58,52,52,55,53,63
2023-05-08T10:30:00-05:00,50,44,54,48,55,62,200,60,54,71,67,53,42,50,44,42,57
2023-05-08T11:30:00-05:00,50,53,58,53,60,59,88,53,57,64,60,56,39,50,40,46,59
2023-05-08T12:30:00-05:00,50,54,62,57,65,63,121,57,59,67,63,59,44,54,50,47,63
2023-05-08T13:30:00-05:00,62,63,63,57,65,61,65,63,60,57,52,63,57,58,52,43,71
2023-05-08T14:30:00-05:00,62,59,63,57,65,54,53,58,35,25,24,48,55,59,42,37,59
2023-05-08T15:30:00-05:00,58,39,58,53,61,38,54,43,30,26,24,36,50,54,30,25,45
2023-05-08T16:30:00-05:00,55,39,55,48,57,40,157,39,26,23,26,35,39,48,24,25,35
2023-05-08T17:30:00-05:00,50,53,45,36,46,39,53,35,28,25,25,29,53,48,24,28,33
2023-05-08T18:30:00-05:00,37,39,44,36,45,62,37,53,30,26,26,32,33,39,23,39,35
2023-05-08T19:30:00-05:00,59,58,52,43,53,53,43,54,49,38,32,52,44,42,25,45,56
2023-05-08T20:30:00-05:00,50,62,46,38,47,68,48,61,46,32,28,52,50,50,40,47,57
2023-05-08T21:30:00-05:00,35,63,35,30,36,83,37,65,38,33,27,57,54,55,37,44,48
