DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-13T00:32:30-05:00,46,55,34,34,46,21,21,66,34,50,17,58,30,34,34,30,34,60
2023-05-13T00:33:00-05:00,46,55,34,34,50,21,21,64,34,50,21,60,25,,34,17,30,58
2023-05-13T00:33:30-05:00,46,53,34,34,50,21,25,64,34,46,21,60,25,,34,17,30,58
2023-05-13T00:34:00-05:00,46,50,34,38,53,21,25,64,34,50,21,60,30,34,30,34,30,62
2023-05-13T00:34:30-05:00,46,55,34,34,53,21,21,66,34,46,55,60,25,34,34,34,30,60
2023-05-13T00:35:00-05:00,46,53,34,34,55,21,25,64,34,50,30,58,30,34,34,21,30,62
2023-05-13T00:35:30-05:00,46,50,34,30,53,21,21,64,34,46,25,55,34,34,34,21,25,60
2023-05-13T00:36:00-05:00,46,53,34,30,46,21,21,62,34,53,30,58,30,34,38,21,25,58
2023-05-13T00:36:30-05:00,46,55,34,25,50,21,21,64,34,53,25,55,34,,38,21,25,58
2023-05-13T00:37:00-05:00,46,53,34,25,50,17,21,66,34,46,30,55,30,34,34,21,25,60
2023-05-13T00:37:30-05:00,46,53,34,25,46,21,21,64,34,46,25,58,34,,34,21,25,60
2023-05-13T00:38:00-05:00,46,53,34,25,46,21,21,64,34,46,53,60,30,30,34,25,25,55
2023-05-13T00:38:30-05:00,46,53,34,30,46,21,25,60,34,50,55,58,34,34,34,21,25,58
2023-05-13T00:39:00-05:00,46,50,38,30,42,21,21,60,34,46,62,58,34,34,34,25,25,58
2023-05-13T00:39:30-05:00,46,53,38,30,42,21,21,60,34,46,60,60,34,,34,17,25,55
2023-05-13T00:40:00-05:00,46,53,38,25,42,21,21,60,34,46,55,55,34,34,34,25,25,58
2023-05-13T00:40:30-05:00,46,50,34,34,42,21,21,60,34,53,55,55,34,34,38,21,25,55
2023-05-13T00:41:00-05:00,46,53,34,30,38,21,21,62,34,50,46,55,38,30,38,25,21,60
2023-05-13T00:41:30-05:00,46,53,38,30,42,17,25,60,34,50,46,55,38,34,38,21,25,58
2023-05-13T00:42:00-05:00,46,53,34,30,38,21,21,62,34,50,53,55,38,34,38,34,25,58
2023-05-13T00:42:30-05:00,46,50,38,25,38,21,21,60,34,50,50,55,38,34,38,25,21,58
2023-05-13T00:43:00-05:00,46,50,38,30,34,21,21,60,34,50,46,55,34,34,38,21,25,55
2023-05-13T00:43:30-05:00,46,53,38,34,34,21,21,58,34,53,46,55,34,34,38,17,25,55
2023-05-13T00:44:00-05:00,46,46,38,30,34,21,21,58,34,50,50,55,38,34,38,17,21,58
2023-05-13T00:44:30-05:00,46,50,34,30,30,21,21,55,34,50,46,55,38,30,38,25,21,55
2023-05-13T00:45:00-05:00,46,50,34,30,34,21,25,55,34,46,46,58,34,30,42,21,21,55
2023-05-13T00:45:30-05:00,46,46,34,25,34,17,21,55,34,50,42,58,38,30,42,25,25,55
2023-05-13T00:46:00-05:00,46,46,38,30,34,21,21,58,34,50,46,55,38,34,38,21,25,55
2023-05-13T00:46:30-05:00,46,50,34,30,34,21,17,55,34,50,50,58,42,34,42,21,21,58
2023-05-13T00:47:00-05:00,46,46,34,25,34,17,21,55,34,50,46,55,38,34,38,30,25,58
2023-05-13T00:47:30-05:00,46,46,34,30,30,21,21,55,34,50,46,55,42,34,42,30,25,60
2023-05-13T00:48:00-05:00,46,53,34,30,30,21,21,58,34,50,50,55,38,34,42,30,21,58
2023-05-13T00:48:30-05:00,46,50,34,25,30,21,25,53,34,50,50,53,38,34,42,30,17,55
2023-05-13T00:49:00-05:00,46,50,34,25,30,21,21,55,34,42,46,53,38,34,42,21,21,55
2023-05-13T00:49:30-05:00,46,50,34,30,30,21,21,55,34,46,53,58,42,34,38,25,30,55
2023-05-13T00:50:00-05:00,46,53,30,30,30,21,25,53,34,46,46,55,42,30,42,30,30,53
2023-05-13T00:50:30-05:00,46,53,34,30,30,21,21,55,34,46,50,53,38,30,42,21,25,55
2023-05-13T00:51:30-05:00,46,50,34,30,30,17,25,55,34,50,46,53,42,34,38,34,21,53
2023-05-13T00:52:00-05:00,46,50,34,30,30,21,25,58,34,46,50,55,42,34,42,30,21,55
2023-05-13T00:52:30-05:00,46,50,34,34,,21,21,58,34,42,53,55,46,34,53,21,21,55
2023-05-13T00:53:00-05:00,46,50,34,34,30,21,21,58,34,50,46,55,42,30,55,21,25,53
2023-05-13T00:53:30-05:00,46,46,34,34,25,21,25,53,34,46,50,55,42,34,42,25,21,53
2023-05-13T00:54:00-05:00,46,50,34,34,30,21,25,55,34,46,53,53,46,34,46,17,25,53
2023-05-13T00:54:30-05:00,46,50,34,34,30,21,21,55,34,50,53,53,46,,46,21,21,53
2023-05-13T00:55:00-05:00,46,50,34,34,30,17,21,53,34,50,53,53,42,34,46,21,17,53
2023-05-13T00:55:30-05:00,46,53,34,30,25,21,21,55,34,46,50,53,42,34,42,25,21,50
2023-05-13T00:56:00-05:00,46,46,34,30,25,21,25,55,34,46,55,53,42,34,42,17,21,50
2023-05-13T00:56:30-05:00,46,50,34,30,30,21,25,53,34,50,53,53,42,34,42,25,21,55
2023-05-13T00:57:00-05:00,46,53,30,30,30,17,21,55,34,46,53,55,42,34,46,25,21,53
2023-05-13T00:57:30-05:00,46,50,38,34,30,21,25,58,34,46,53,53,46,34,42,21,21,50
2023-05-13T00:58:00-05:00,46,53,38,30,25,21,25,55,34,46,55,53,46,34,46,21,17,53
2023-05-13T00:58:30-05:00,46,50,34,30,30,21,30,55,34,50,55,53,42,34,46,21,21,53
2023-05-13T00:59:00-05:00,46,50,34,30,30,17,25,55,34,50,53,53,42,34,46,21,17,53
2023-05-13T00:59:30-05:00,46,50,34,30,30,21,25,58,34,50,53,53,38,34,42,21,17,53
2023-05-13T01:00:00-05:00,46,46,38,30,30,21,25,55,34,50,53,55,42,30,46,21,21,53
2023-05-13T01:00:30-05:00,46,46,34,30,30,21,25,55,34,50,53,53,42,34,42,21,21,53
2023-05-13T01:01:00-05:00,46,50,30,30,30,21,25,55,34,50,53,53,46,30,42,17,21,55
2023-05-13T01:01:30-05:00,46,50,34,30,30,21,21,53,34,46,53,50,42,34,42,25,17,53
2023-05-13T01:02:00-05:00,46,53,34,34,34,21,25,53,34,46,53,53,50,34,46,13,17,53
2023-05-13T01:02:30-05:00,46,53,34,34,30,21,21,55,34,46,53,53,38,34,46,17,17,53
2023-05-13T01:03:00-05:00,46,53,34,34,34,21,21,55,34,50,53,53,46,34,46,21,21,53
2023-05-13T01:03:30-05:00,46,53,34,25,34,21,25,53,34,50,55,53,42,30,50,17,17,53
2023-05-13T01:04:00-05:00,46,55,34,30,34,21,25,53,34,46,53,53,46,25,50,17,17,53
2023-05-13T01:04:30-05:00,46,53,30,25,34,21,25,55,34,46,53,53,38,30,50,30,17,53
2023-05-13T01:05:00-05:00,46,53,34,30,34,25,25,53,34,53,55,53,42,30,46,21,17,53
2023-05-13T01:05:30-05:00,46,53,34,30,34,25,25,53,34,50,55,53,46,34,46,30,17,53
2023-05-13T01:06:00-05:00,46,53,34,30,34,21,21,58,34,50,53,50,42,34,50,21,17,50
2023-05-13T01:06:30-05:00,46,50,30,34,38,21,25,55,34,50,53,50,42,34,46,13,17,55
2023-05-13T01:07:00-05:00,46,50,34,34,38,21,25,55,34,42,55,53,42,34,50,21,17,53
2023-05-13T01:07:30-05:00,46,50,34,38,38,21,21,53,34,50,53,53,46,34,50,17,17,53
2023-05-13T01:08:00-05:00,46,55,34,38,34,25,25,55,34,50,55,53,46,30,46,21,17,
2023-05-13T01:08:30-05:00,46,55,34,38,38,17,25,55,34,50,53,53,42,,46,25,17,53
2023-05-13T01:09:00-05:00,46,53,34,38,34,21,25,55,34,50,53,53,42,34,46,17,17,53
2023-05-13T01:09:30-05:00,46,50,34,34,34,25,25,53,34,55,55,53,46,34,46,17,17,53
2023-05-13T01:10:00-05:00,46,46,38,34,34,21,21,50,34,53,50,50,42,30,46,17,17,53
2023-05-13T01:10:30-05:00,46,53,34,34,34,21,25,55,34,50,50,53,46,34,42,13,21,53
2023-05-13T01:11:00-05:00,46,50,34,34,34,21,25,53,34,50,50,53,46,34,46,17,17,53
2023-05-13T01:11:30-05:00,46,53,34,30,34,25,21,50,34,53,53,55,46,34,42,17,21,53
2023-05-13T01:12:00-05:00,46,50,30,30,34,25,21,53,34,53,50,53,46,34,50,17,21,50
2023-05-13T01:12:30-05:00,46,50,34,30,38,21,21,55,34,53,55,53,46,34,46,17,17,55
2023-05-13T01:13:00-05:00,46,46,34,30,38,21,25,50,34,50,53,53,46,30,46,17,17,55
2023-05-13T01:13:30-05:00,46,50,34,30,38,21,25,50,34,50,53,53,46,30,46,17,17,53
2023-05-13T01:14:00-05:00,46,50,34,30,38,21,25,53,34,50,53,53,42,34,46,17,21,53
2023-05-13T01:14:30-05:00,46,50,34,30,42,21,25,53,34,53,53,53,50,30,50,17,21,53
2023-05-13T01:15:00-05:00,46,53,34,30,38,25,25,50,34,50,53,53,50,34,50,21,21,53
2023-05-13T01:15:30-05:00,46,50,38,30,42,21,25,50,34,53,50,53,46,34,46,13,17,53
2023-05-13T01:16:00-05:00,46,53,34,34,42,21,25,46,34,53,46,55,46,34,50,13,21,55
2023-05-13T01:17:00-05:00,46,50,34,30,38,25,30,50,34,46,53,53,50,30,46,21,17,53
2023-05-13T01:17:30-05:00,46,53,34,25,42,25,25,50,34,50,53,55,50,30,50,21,17,55
2023-05-13T01:18:00-05:00,46,53,34,25,42,21,25,50,34,50,50,53,46,34,50,13,21,55
2023-05-13T01:18:30-05:00,46,53,34,30,38,21,25,50,34,50,53,50,50,34,46,13,25,53
2023-05-13T01:19:00-05:00,46,50,34,30,38,21,21,50,34,50,50,53,46,30,46,17,21,50
2023-05-13T01:19:30-05:00,46,46,38,30,,17,25,50,34,46,55,53,46,34,46,21,21,53
2023-05-13T01:20:00-05:00,46,53,34,30,42,21,25,50,34,50,53,53,50,34,50,21,17,53
2023-05-13T01:20:30-05:00,46,50,34,34,42,21,21,50,34,50,53,53,50,30,50,17,25,55
2023-05-13T01:21:00-05:00,46,50,30,34,42,21,25,50,34,53,53,50,53,34,46,17,21,55
2023-05-13T01:21:30-05:00,46,50,34,34,42,21,25,46,34,55,53,53,50,30,46,17,21,50
2023-05-13T01:22:00-05:00,46,50,30,34,46,21,25,46,34,50,53,53,50,34,46,21,21,53
2023-05-13T01:22:30-05:00,46,50,30,30,46,21,21,50,34,50,46,53,46,30,46,21,21,53
2023-05-13T01:23:00-05:00,46,50,30,30,50,21,21,46,34,53,50,53,53,25,46,25,21,55
2023-05-13T01:23:30-05:00,46,50,30,34,46,21,30,50,34,50,50,53,50,30,42,21,21,55
2023-05-13T01:24:00-05:00,46,50,34,30,42,17,25,50,34,50,50,53,50,30,46,21,21,55
2023-05-13T01:24:30-05:00,46,50,30,30,42,17,25,50,34,50,46,53,46,34,50,21,25,53
2023-05-13T01:25:00-05:00,46,53,30,30,38,17,25,50,34,46,46,53,53,34,46,17,21,50
2023-05-13T01:25:30-05:00,46,50,34,30,42,17,25,50,34,50,46,53,53,30,50,25,21,53
2023-05-13T01:26:00-05:00,46,50,38,30,42,17,25,50,34,50,46,50,50,34,50,17,25,55
2023-05-13T01:26:30-05:00,46,50,30,34,42,21,25,50,34,53,50,55,50,30,46,13,25,53
2023-05-13T01:27:00-05:00,46,50,30,25,46,21,25,50,34,50,50,53,50,30,46,25,25,46
2023-05-13T01:27:30-05:00,46,53,30,30,42,21,25,50,34,50,46,53,50,30,46,21,25,46
2023-05-13T01:28:00-05:00,46,50,30,34,42,17,30,50,34,53,50,50,50,30,50,17,30,50
2023-05-13T01:28:30-05:00,46,50,34,30,42,21,25,55,34,53,50,53,55,30,50,17,21,50
2023-05-13T01:29:00-05:00,46,50,34,25,42,21,25,53,34,50,46,53,53,34,50,17,21,50
2023-05-13T01:29:30-05:00,46,46,34,25,42,17,25,53,34,50,50,53,53,34,46,17,21,50
2023-05-13T01:30:00-05:00,46,50,30,30,42,21,21,50,34,50,46,55,50,30,50,21,21,53
2023-05-13T01:30:30-05:00,46,50,34,30,42,21,25,50,34,,46,53,50,30,50,17,25,50
2023-05-13T01:31:00-05:00,46,46,34,25,42,21,30,53,34,53,46,50,50,30,42,13,25,50
2023-05-13T01:31:30-05:00,46,50,34,25,46,21,25,53,34,53,46,53,50,34,50,17,21,42
2023-05-13T01:32:00-05:00,46,46,38,25,46,21,25,50,34,53,50,50,50,30,50,17,21,38
2023-05-13T01:32:30-05:00,46,50,34,30,46,21,30,53,34,,46,50,50,30,50,17,25,34
2023-05-13T01:33:00-05:00,46,50,34,25,46,21,25,50,34,53,50,53,53,30,46,17,25,38
2023-05-13T01:33:30-05:00,46,46,30,25,46,21,25,50,34,53,46,50,53,30,50,13,25,38
2023-05-13T01:34:00-05:00,46,50,34,25,46,21,25,53,34,53,46,50,53,34,50,17,25,
2023-05-13T01:34:30-05:00,46,46,30,30,42,21,30,53,34,55,50,46,53,30,53,13,25,
2023-05-13T01:35:00-05:00,46,46,21,25,42,21,30,53,34,50,50,53,50,30,50,17,25,
2023-05-13T01:35:30-05:00,46,53,30,30,38,21,25,53,34,46,46,53,50,30,53,9,25,
2023-05-13T01:36:00-05:00,46,46,30,25,34,21,30,55,34,50,46,50,50,30,53,17,25,
2023-05-13T01:36:30-05:00,46,46,25,25,34,21,30,55,34,50,46,50,50,30,55,21,25,
2023-05-13T01:37:00-05:00,46,46,30,25,34,17,25,55,34,55,50,53,50,30,50,21,25,38
2023-05-13T01:37:30-05:00,46,46,30,25,30,21,30,55,34,55,42,46,53,25,53,13,25,34
2023-05-13T01:38:00-05:00,46,46,30,25,34,21,25,53,34,55,46,50,50,25,50,21,21,34
2023-05-13T01:38:30-05:00,46,46,30,30,25,25,30,53,34,55,46,50,50,25,50,21,21,30
2023-05-13T01:39:00-05:00,46,50,25,25,30,17,25,53,34,53,42,53,53,25,53,17,21,34
2023-05-13T01:39:30-05:00,46,50,25,25,30,21,34,53,34,53,42,50,53,30,53,9,25,30
2023-05-13T01:40:00-05:00,46,50,30,25,30,21,34,53,34,53,46,42,50,30,50,13,25,34
2023-05-13T01:40:30-05:00,46,53,30,25,30,21,34,53,34,58,42,42,53,30,50,17,21,30
2023-05-13T01:41:00-05:00,46,50,30,30,30,21,34,55,34,55,46,42,55,25,53,13,25,30
2023-05-13T01:41:30-05:00,46,46,30,34,25,25,30,53,34,55,46,42,53,25,53,17,25,30
2023-05-13T01:42:00-05:00,46,46,34,34,25,25,30,53,34,55,46,38,55,25,55,9,21,30
2023-05-13T01:42:30-05:00,46,50,30,38,30,21,30,55,34,53,42,38,53,30,53,9,25,25
2023-05-13T01:43:00-05:00,46,50,25,30,30,25,30,50,34,50,42,38,55,30,50,13,21,25
2023-05-13T01:43:30-05:00,46,50,30,30,30,21,34,50,34,53,46,38,53,30,50,21,17,30
2023-05-13T01:44:00-05:00,46,50,30,25,30,25,34,53,34,53,42,38,55,30,50,17,21,30
2023-05-13T01:44:30-05:00,46,53,25,30,30,21,30,50,34,55,42,34,55,30,53,17,21,25
2023-05-13T01:45:30-05:00,46,46,30,30,30,21,34,46,34,53,46,34,53,34,53,25,21,30
2023-05-13T01:46:00-05:00,46,46,30,34,30,21,34,50,,53,46,34,53,30,53,25,21,30
2023-05-13T01:46:30-05:00,46,50,30,30,30,25,34,50,34,53,46,30,58,30,53,30,21,30
2023-05-13T01:47:00-05:00,46,46,30,30,,21,30,46,34,53,42,30,53,30,50,30,25,30
2023-05-13T01:47:30-05:00,46,50,30,30,30,25,30,46,34,53,42,34,55,30,53,25,25,30
2023-05-13T01:48:00-05:00,46,50,30,25,30,21,38,50,34,55,46,30,55,30,55,30,25,34
2023-05-13T01:48:30-05:00,46,50,30,25,34,21,34,46,34,53,42,30,53,30,55,17,25,30
2023-05-13T01:49:00-05:00,46,50,25,25,30,21,38,50,34,53,42,25,53,25,53,13,25,30
2023-05-13T01:49:30-05:00,46,50,30,30,34,25,38,50,34,55,38,30,53,25,50,34,25,34
2023-05-13T01:50:00-05:00,46,50,25,30,34,25,34,46,34,53,42,25,50,30,53,21,21,34
2023-05-13T01:50:30-05:00,46,50,30,34,34,25,34,42,34,53,38,25,53,34,50,25,25,34
2023-05-13T01:51:00-05:00,46,50,30,38,34,25,34,46,34,53,38,30,53,30,53,17,21,30
2023-05-13T01:51:30-05:00,46,50,34,30,34,25,34,46,34,53,42,25,53,30,53,17,25,30
2023-05-13T01:52:00-05:00,46,50,30,30,34,25,34,50,34,53,38,25,53,30,50,17,21,34
2023-05-13T01:52:30-05:00,46,50,30,30,30,25,38,50,34,53,42,30,53,30,53,25,21,30
2023-05-13T01:53:00-05:00,46,50,25,30,30,25,34,50,34,53,38,30,55,30,50,21,21,30
2023-05-13T01:53:30-05:00,46,50,34,30,34,30,38,50,34,50,38,30,50,25,53,21,25,34
2023-05-13T01:54:00-05:00,46,46,34,34,30,25,38,50,34,53,42,30,50,30,53,21,25,34
2023-05-13T01:54:30-05:00,46,46,34,38,30,25,34,46,34,53,42,30,53,30,50,21,25,30
2023-05-13T01:55:00-05:00,46,46,30,34,30,21,38,50,34,50,42,25,50,30,46,21,,34
2023-05-13T01:55:30-05:00,46,50,30,34,34,25,38,46,34,53,42,25,53,30,53,25,25,34
2023-05-13T01:56:00-05:00,46,50,30,25,30,25,42,46,34,50,42,30,50,30,50,17,25,30
2023-05-13T01:56:30-05:00,46,46,30,34,34,25,38,46,34,53,42,25,50,30,46,17,25,34
2023-05-13T01:57:00-05:00,46,50,30,34,34,25,42,46,34,53,38,30,53,34,53,25,21,34
2023-05-13T01:57:30-05:00,46,50,30,30,34,21,38,46,34,53,42,30,53,30,50,13,21,30
2023-05-13T01:58:00-05:00,46,50,30,30,38,21,38,50,34,53,42,30,53,30,50,25,25,34
2023-05-13T01:58:30-05:00,46,46,34,30,30,25,42,50,34,50,38,30,53,30,50,17,25,34
2023-05-13T01:59:00-05:00,46,46,30,25,38,30,42,46,34,53,38,25,50,30,50,13,25,30
2023-05-13T01:59:30-05:00,46,46,30,34,34,25,42,46,34,53,42,25,50,30,50,17,30,30
2023-05-13T02:00:00-05:00,46,50,30,30,38,30,38,50,34,53,42,30,53,30,50,13,25,34
2023-05-13T02:00:30-05:00,46,53,34,30,34,34,42,50,,53,42,30,50,25,53,13,21,34
2023-05-13T02:01:00-05:00,46,50,30,30,34,30,,50,34,53,42,30,50,25,50,13,21,34
2023-05-13T02:01:30-05:00,46,50,30,34,34,34,42,50,34,53,38,30,46,30,50,21,25,30
2023-05-13T02:02:00-05:00,46,42,25,30,34,34,42,46,34,50,38,30,50,30,50,17,21,34
2023-05-13T02:02:30-05:00,46,46,25,34,34,42,38,50,34,53,38,30,50,25,53,17,25,34
2023-05-13T02:03:00-05:00,46,46,30,38,38,38,42,46,34,53,38,30,50,30,50,17,25,34
2023-05-13T02:03:30-05:00,46,46,30,38,34,42,42,50,34,53,42,30,50,25,53,17,25,38
2023-05-13T02:04:00-05:00,46,50,30,50,34,42,,46,34,53,42,30,50,30,53,21,25,38
2023-05-13T02:04:30-05:00,46,46,30,50,34,46,42,46,34,50,38,30,50,30,53,21,25,38
2023-05-13T02:05:00-05:00,46,46,30,50,34,50,42,50,34,50,38,30,50,25,50,25,30,34
2023-05-13T02:05:30-05:00,46,50,30,50,34,42,38,50,34,53,38,30,50,30,53,25,25,34
2023-05-13T02:06:00-05:00,46,42,30,50,34,42,38,46,34,53,38,30,46,25,53,21,30,34
2023-05-13T02:06:30-05:00,46,46,30,53,38,34,42,50,34,53,42,30,46,30,50,25,30,38
2023-05-13T02:07:00-05:00,46,42,30,50,34,34,42,46,34,50,38,34,50,25,50,21,25,38
2023-05-13T02:07:30-05:00,46,46,30,50,34,30,42,46,34,50,38,30,50,25,50,30,25,38
2023-05-13T02:08:00-05:00,46,46,30,42,34,30,38,46,34,46,42,30,50,25,53,21,25,42
2023-05-13T02:08:30-05:00,46,50,30,42,34,30,38,50,34,46,38,30,50,25,50,30,25,38
2023-05-13T02:09:00-05:00,46,46,30,38,34,25,42,46,34,46,38,30,53,30,50,17,25,38
2023-05-13T02:09:30-05:00,46,46,30,38,34,30,34,46,34,42,42,30,50,25,50,17,30,38
2023-05-13T02:10:00-05:00,46,50,30,42,30,25,30,46,34,38,38,30,50,25,53,21,34,38
2023-05-13T02:10:30-05:00,46,46,30,42,30,25,30,42,34,38,42,34,50,30,53,25,30,42
2023-05-13T02:11:00-05:00,46,46,30,42,34,21,30,46,34,38,42,30,50,30,50,25,25,42
