DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-11T14:48:00-05:00,46,58,66,58,62,50,64,60,30,60,,60,64,55,58,34,42,66
2023-05-11T14:48:30-05:00,46,62,64,55,62,60,,60,30,58,,66,64,58,55,25,38,64
2023-05-11T14:49:00-05:00,46,60,64,58,64,58,,62,30,58,,64,66,55,55,53,38,66
2023-05-11T14:49:30-05:00,46,55,62,58,64,58,,58,34,58,,60,64,53,53,46,38,66
2023-05-11T14:50:00-05:00,46,58,60,55,60,60,,58,38,60,,60,64,50,55,42,38,66
2023-05-11T14:50:30-05:00,46,58,58,53,58,62,,58,38,62,,58,64,46,55,46,34,66
2023-05-11T14:51:00-05:00,46,58,55,50,53,58,60,58,42,60,,58,64,50,55,42,38,64
2023-05-11T14:51:30-05:00,46,60,55,50,53,55,50,58,42,58,,55,62,46,55,46,34,64
2023-05-11T14:52:00-05:00,46,62,55,46,53,58,46,55,46,60,,55,64,46,55,34,38,66
2023-05-11T14:52:30-05:00,46,62,50,34,46,60,46,55,46,60,,60,62,38,53,38,38,64
2023-05-11T14:53:00-05:00,46,62,38,38,38,55,50,55,50,60,,55,62,30,55,38,34,64
2023-05-11T14:53:30-05:00,46,62,38,38,34,58,50,58,55,60,,55,60,25,53,34,34,60
2023-05-11T14:54:00-05:00,46,62,38,34,30,60,77,58,50,62,,58,58,30,58,42,38,64
2023-05-11T14:54:30-05:00,46,60,30,30,30,60,,58,55,60,,58,58,30,58,42,38,66
2023-05-11T14:55:00-05:00,46,60,38,30,34,60,,55,53,60,,55,60,25,55,30,38,64
2023-05-11T14:55:30-05:00,46,58,34,30,34,55,,58,55,58,,58,58,25,58,38,34,64
2023-05-11T14:56:00-05:00,46,58,34,30,34,58,79,55,55,60,,55,60,25,53,38,38,64
2023-05-11T14:56:30-05:00,46,60,34,30,30,53,,60,53,60,,55,60,30,55,46,34,64
2023-05-11T14:57:00-05:00,46,62,34,34,34,50,,62,46,60,,55,60,30,55,34,34,60
2023-05-11T14:57:30-05:00,46,60,30,30,30,50,,60,38,55,,53,58,25,58,25,34,60
2023-05-11T14:58:30-05:00,46,64,30,25,30,50,,62,30,53,,55,58,21,55,34,30,58
2023-05-11T14:59:00-05:00,46,64,30,25,25,50,62,60,25,55,,53,58,21,58,25,34,60
2023-05-11T14:59:30-05:00,46,60,30,30,25,46,,58,25,55,,53,55,25,53,30,34,60
2023-05-11T15:00:00-05:00,46,60,25,25,25,50,,58,25,55,,53,58,25,55,38,38,62
2023-05-11T15:00:30-05:00,46,60,25,25,25,46,,60,25,55,,55,58,21,55,30,34,64
2023-05-11T15:01:00-05:00,46,60,25,21,25,46,,58,25,53,,50,58,21,55,30,34,62
2023-05-11T15:01:30-05:00,46,62,25,21,25,42,,58,21,58,,50,55,21,58,42,38,62
2023-05-11T15:02:00-05:00,46,62,25,21,25,46,62,60,21,55,,42,55,21,60,34,34,64
2023-05-11T15:02:30-05:00,46,58,21,21,25,46,62,58,21,55,,46,53,13,55,38,34,60
2023-05-11T15:03:00-05:00,46,60,21,21,21,46,60,58,25,55,,46,50,17,55,42,34,60
2023-05-11T15:03:30-05:00,46,60,21,21,21,46,62,58,21,55,,42,55,17,55,38,34,60
2023-05-11T15:04:00-05:00,46,64,21,17,17,46,58,58,21,55,,50,53,17,55,38,34,64
2023-05-11T15:04:30-05:00,46,60,21,17,17,46,50,60,21,55,,53,55,17,58,38,34,62
2023-05-11T15:05:00-05:00,46,60,17,13,17,46,68,60,21,53,,53,58,17,58,42,34,66
2023-05-11T15:05:30-05:00,46,60,21,17,17,50,66,58,21,53,,55,58,17,60,42,34,60
2023-05-11T15:06:00-05:00,46,62,17,13,17,50,70,58,21,55,,46,58,13,60,42,34,60
2023-05-11T15:06:30-05:00,46,62,17,13,21,50,,60,21,55,,46,55,17,60,34,34,60
2023-05-11T15:07:00-05:00,46,64,21,17,21,46,58,60,21,58,,34,55,13,58,38,34,55
2023-05-11T15:07:30-05:00,46,62,21,21,,42,62,62,21,55,,30,55,17,58,30,34,58
2023-05-11T15:08:00-05:00,46,62,21,21,17,42,50,58,21,55,,34,55,17,58,30,34,55
2023-05-11T15:08:30-05:00,46,62,21,17,17,42,,62,25,55,,30,53,17,58,34,30,55
2023-05-11T15:09:00-05:00,46,60,21,21,17,46,62,60,21,53,,34,55,17,58,38,34,58
2023-05-11T15:09:30-05:00,46,60,25,21,21,42,,62,21,53,,34,55,17,58,38,46,58
2023-05-11T15:10:00-05:00,46,60,17,21,21,42,77,62,21,53,,34,55,17,58,30,46,60
2023-05-11T15:10:30-05:00,46,58,21,21,21,42,,60,21,55,,34,55,17,58,34,42,60
2023-05-11T15:11:00-05:00,46,60,21,21,21,42,,58,25,55,,25,55,21,58,50,38,58
2023-05-11T15:11:30-05:00,46,62,21,25,21,42,50,60,21,58,,25,55,21,58,50,46,60
2023-05-11T15:12:00-05:00,46,64,25,25,21,42,66,58,17,55,,25,58,21,58,38,38,58
2023-05-11T15:12:30-05:00,46,64,25,25,21,42,38,55,21,53,,25,55,21,58,38,42,60
2023-05-11T15:13:00-05:00,46,60,30,21,25,50,,58,21,55,,21,55,21,58,42,42,60
2023-05-11T15:13:30-05:00,46,62,25,25,21,42,,58,21,55,,17,55,21,58,34,42,55
2023-05-11T15:14:00-05:00,46,58,25,25,25,46,64,60,21,58,,21,53,21,60,42,46,58
2023-05-11T15:14:30-05:00,46,55,30,21,,42,68,60,21,55,,17,53,21,60,34,34,58
2023-05-11T15:15:00-05:00,46,60,25,21,25,50,,58,25,55,,17,55,21,58,42,38,58
2023-05-11T15:15:30-05:00,46,60,21,25,25,50,,58,21,53,,17,55,17,55,30,30,58
2023-05-11T15:16:00-05:00,46,58,30,21,25,50,81,58,21,58,,17,58,21,55,38,30,58
2023-05-11T15:17:00-05:00,46,58,21,21,25,46,30,62,21,60,,17,55,17,58,38,34,58
2023-05-11T15:17:30-05:00,46,60,25,25,21,42,34,58,25,55,,17,60,21,55,42,34,58
2023-05-11T15:18:00-05:00,46,60,25,21,25,38,34,58,25,58,,17,55,25,58,34,30,58
2023-05-11T15:18:30-05:00,46,60,25,25,25,38,34,58,21,55,,17,55,21,58,34,34,58
2023-05-11T15:19:00-05:00,46,60,25,21,25,38,34,55,21,55,,21,53,21,55,30,38,60
2023-05-11T15:19:30-05:00,46,60,25,21,25,38,34,55,25,55,,30,53,21,55,30,34,55
2023-05-11T15:20:00-05:00,46,60,30,25,25,42,34,53,21,55,,17,58,21,58,42,38,55
2023-05-11T15:20:30-05:00,46,64,25,30,21,38,70,53,21,55,,21,55,21,60,42,30,58
2023-05-11T15:21:00-05:00,46,77,21,25,21,42,38,53,21,55,,21,53,21,60,25,34,55
2023-05-11T15:21:30-05:00,46,,30,25,25,38,34,53,21,55,,21,53,21,58,30,46,53
2023-05-11T15:22:00-05:00,46,66,25,25,25,34,,55,21,55,,17,55,21,60,30,46,55
2023-05-11T15:22:30-05:00,46,62,30,25,25,38,34,53,21,58,,17,53,21,58,34,34,55
2023-05-11T15:23:00-05:00,46,60,25,25,,38,38,50,21,55,,17,55,21,58,30,30,55
2023-05-11T15:23:30-05:00,46,58,25,21,25,42,34,50,21,55,,17,55,21,55,34,30,55
2023-05-11T15:24:00-05:00,46,60,30,25,21,46,34,53,21,55,,17,53,21,60,34,30,58
2023-05-11T15:24:30-05:00,46,60,25,25,21,42,34,50,21,55,,17,53,21,58,21,34,58
2023-05-11T15:25:00-05:00,46,64,30,25,21,38,38,50,17,55,,17,53,21,60,38,30,55
2023-05-11T15:25:30-05:00,46,58,30,25,21,38,38,46,21,53,,21,55,21,62,38,30,55
2023-05-11T15:26:00-05:00,46,55,25,25,21,38,38,46,21,53,,17,53,21,58,38,30,55
2023-05-11T15:26:30-05:00,46,53,25,25,21,42,46,53,21,55,,21,55,21,60,42,30,55
2023-05-11T15:27:00-05:00,46,53,25,21,21,46,42,50,21,55,,21,55,25,60,38,25,58
2023-05-11T15:27:30-05:00,46,55,25,21,21,50,34,46,17,55,,21,58,21,62,38,30,58
2023-05-11T15:28:00-05:00,46,60,25,21,21,46,38,46,21,55,,21,55,21,62,30,25,53
2023-05-11T15:28:30-05:00,46,60,25,25,21,46,34,42,21,55,,17,55,21,58,21,25,55
2023-05-11T15:29:00-05:00,46,60,25,21,21,42,34,42,21,55,,21,55,21,60,34,25,55
2023-05-11T15:29:30-05:00,46,55,25,25,25,38,46,42,21,58,,17,53,21,60,34,25,55
2023-05-11T15:30:00-05:00,46,58,30,21,25,42,34,46,21,55,,21,55,21,64,34,30,60
2023-05-11T15:31:00-05:00,46,58,25,21,21,42,34,38,17,58,,21,58,21,62,34,25,55
2023-05-11T15:31:30-05:00,46,55,25,25,,42,34,42,17,58,,21,58,21,64,21,25,55
2023-05-11T15:32:00-05:00,46,55,25,25,21,42,46,42,17,55,,17,53,17,62,25,25,55
2023-05-11T15:32:30-05:00,46,58,25,21,21,38,34,42,17,55,,17,55,21,60,30,25,55
2023-05-11T15:33:00-05:00,46,58,25,21,21,42,30,42,21,55,,17,55,17,62,30,25,55
2023-05-11T15:33:30-05:00,46,58,21,21,25,42,42,42,21,55,,17,55,21,64,30,,58
2023-05-11T15:34:00-05:00,46,68,25,21,21,38,,46,21,55,,17,53,21,70,30,25,58
2023-05-11T15:34:30-05:00,46,62,25,21,21,38,30,46,21,50,,17,53,21,70,34,25,55
2023-05-11T15:35:00-05:00,46,55,21,21,21,38,,50,21,46,,17,55,21,68,30,,55
2023-05-11T15:35:30-05:00,46,55,25,21,25,38,38,46,21,42,,17,55,21,68,30,25,53
2023-05-11T15:36:00-05:00,46,58,25,21,21,42,42,46,21,42,,21,55,17,68,30,25,58
2023-05-11T15:36:30-05:00,46,55,25,25,21,42,30,50,21,42,,17,53,21,68,25,25,58
2023-05-11T15:37:00-05:00,46,58,25,21,21,38,34,53,21,38,,17,55,17,68,25,25,60
2023-05-11T15:37:30-05:00,46,60,30,21,25,38,38,50,17,38,,17,53,21,70,25,,58
2023-05-11T15:38:00-05:00,46,60,25,21,25,38,30,50,17,34,,21,55,21,70,30,21,58
2023-05-11T15:38:30-05:00,46,55,30,25,30,42,62,50,17,30,,25,58,21,70,30,25,55
2023-05-11T15:39:00-05:00,46,58,30,21,25,38,,46,21,30,,17,53,21,72,30,21,55
2023-05-11T15:39:30-05:00,46,53,25,21,25,38,30,46,21,25,,21,55,17,79,30,21,55
2023-05-11T15:40:00-05:00,46,55,25,25,21,38,30,53,21,21,,21,55,21,77,42,21,55
2023-05-11T15:40:30-05:00,46,55,25,25,21,42,55,50,21,21,,17,53,17,72,25,21,58
2023-05-11T15:41:00-05:00,46,55,21,25,21,46,42,46,21,21,,21,53,13,70,21,25,55
2023-05-11T15:42:00-05:00,46,58,21,21,21,42,34,53,21,17,,21,42,17,72,30,30,58
2023-05-11T15:42:30-05:00,46,62,21,21,17,42,,50,25,17,,21,53,17,72,21,25,58
2023-05-11T15:43:00-05:00,46,55,21,21,17,42,,46,21,17,,17,50,17,77,21,21,58
2023-05-11T15:43:30-05:00,46,55,21,21,17,42,,50,21,17,,21,53,13,68,34,21,58
2023-05-11T15:44:00-05:00,46,58,21,21,17,42,25,50,21,21,,21,38,13,70,34,25,55
2023-05-11T15:44:30-05:00,46,58,21,17,21,42,62,50,17,21,,21,34,17,72,25,25,58
2023-05-11T15:45:00-05:00,46,55,21,17,21,42,46,50,21,21,,17,25,17,79,25,21,58
2023-05-11T15:45:30-05:00,46,58,17,17,17,38,62,50,21,17,,17,30,21,77,21,25,58
2023-05-11T15:46:00-05:00,46,58,21,17,17,34,,53,21,21,,17,30,17,72,55,25,55
2023-05-11T15:46:30-05:00,46,58,21,17,21,34,42,50,25,21,,17,34,17,72,42,21,53
2023-05-11T15:47:00-05:00,46,60,21,21,21,38,42,46,21,21,,21,42,17,70,38,17,55
2023-05-11T15:47:30-05:00,46,60,21,17,17,34,,46,21,21,,21,42,17,74,50,17,58
2023-05-11T15:48:00-05:00,46,60,21,17,17,34,,46,21,17,,17,34,17,72,38,25,58
2023-05-11T15:48:30-05:00,46,58,17,17,21,34,,50,21,17,,21,38,17,70,34,25,53
2023-05-11T15:49:00-05:00,46,55,21,21,21,38,53,50,17,21,,17,38,17,74,38,25,53
2023-05-11T15:49:30-05:00,46,58,21,21,21,42,81,50,17,17,,17,34,17,77,34,21,46
2023-05-11T15:50:00-05:00,46,55,21,21,21,38,,50,17,17,,21,21,21,77,38,17,50
2023-05-11T15:51:00-05:00,46,58,21,21,21,34,34,42,21,17,,17,21,13,77,38,21,46
2023-05-11T15:51:30-05:00,46,58,21,21,21,38,,46,21,17,,17,30,17,81,,17,46
2023-05-11T15:52:00-05:00,46,58,25,21,21,34,,46,21,17,,17,30,17,83,,,38
2023-05-11T15:52:30-05:00,46,58,21,17,21,34,30,46,21,21,,21,34,17,81,,21,34
2023-05-11T15:53:00-05:00,46,60,21,17,21,38,34,46,17,25,,25,30,17,81,53,17,38
2023-05-11T15:53:30-05:00,46,55,25,21,17,34,,42,17,21,,21,34,13,,38,21,38
2023-05-11T15:54:00-05:00,46,55,21,17,21,38,,55,21,21,,17,25,17,,17,21,34
2023-05-11T15:54:30-05:00,46,55,25,21,21,34,34,60,21,21,,21,25,17,,21,21,34
2023-05-11T15:55:00-05:00,46,58,21,17,,38,,50,17,21,,17,21,17,,30,17,38
2023-05-11T15:55:30-05:00,46,55,21,21,17,34,30,53,21,21,,21,21,13,,30,21,34
2023-05-11T15:56:00-05:00,46,58,21,21,,38,34,53,21,21,,17,25,17,,21,17,34
2023-05-11T15:56:30-05:00,46,55,25,25,21,46,25,50,21,21,,21,25,21,,21,21,30
2023-05-11T15:57:00-05:00,46,58,21,21,21,38,30,50,21,21,,21,30,17,,21,17,34
2023-05-11T15:57:30-05:00,46,55,21,21,21,38,21,50,17,21,,21,25,17,,21,21,30
2023-05-11T15:58:00-05:00,46,55,21,21,21,42,21,50,17,25,,17,25,17,,30,17,30
2023-05-11T15:58:30-05:00,46,53,21,21,,38,21,50,21,25,,17,25,17,85,30,13,25
2023-05-11T15:59:00-05:00,46,50,25,21,17,34,25,50,21,21,,17,25,21,83,17,13,30
2023-05-11T16:00:00-05:00,46,53,25,25,21,38,21,53,21,21,,17,30,17,83,21,17,25
2023-05-11T16:00:30-05:00,46,55,25,25,21,42,21,53,21,21,,17,30,17,81,17,21,25
2023-05-11T16:01:00-05:00,46,55,21,25,21,38,21,70,21,21,,17,21,21,81,21,21,25
2023-05-11T16:01:30-05:00,46,53,25,25,21,42,,62,21,21,,17,21,21,85,25,25,25
2023-05-11T16:02:00-05:00,46,58,25,30,25,46,25,55,17,21,,17,21,25,,17,21,25
2023-05-11T16:02:30-05:00,46,58,30,30,21,42,21,53,21,21,,21,25,21,,17,21,25
2023-05-11T16:03:00-05:00,46,50,25,30,21,30,21,53,21,25,,21,25,21,,17,30,25
2023-05-11T16:03:30-05:00,46,50,25,30,,25,21,50,21,21,,21,25,21,83,25,21,25
2023-05-11T16:04:00-05:00,46,53,30,30,21,25,25,50,21,25,,42,25,25,74,17,21,25
2023-05-11T16:04:30-05:00,46,53,34,30,25,30,21,50,21,21,,25,25,25,77,17,21,21
2023-05-11T16:05:00-05:00,46,55,30,30,25,25,21,50,17,21,,21,21,25,72,17,42,25
2023-05-11T16:05:30-05:00,46,55,30,30,25,21,25,50,17,17,,21,25,21,74,30,30,25
2023-05-11T16:06:00-05:00,46,50,30,30,25,21,30,38,21,21,,21,25,25,68,17,30,25
2023-05-11T16:06:30-05:00,46,46,30,30,25,25,25,38,17,25,,17,25,21,66,25,17,25
2023-05-11T16:07:00-05:00,46,42,25,21,25,30,25,34,21,21,,21,21,25,64,25,21,25
2023-05-11T16:07:30-05:00,46,46,25,25,21,21,25,34,21,17,,21,21,21,62,21,25,21
2023-05-11T16:08:00-05:00,46,50,25,25,21,21,34,30,17,17,,21,25,21,62,17,21,21
2023-05-11T16:08:30-05:00,46,46,25,21,25,21,25,30,17,17,,17,21,17,60,17,21,25
2023-05-11T16:09:30-05:00,46,50,25,21,21,50,42,30,13,21,,17,21,21,58,13,21,21
2023-05-11T16:10:00-05:00,46,42,25,21,,34,50,34,17,21,,17,25,21,53,13,21,25
2023-05-11T16:10:30-05:00,46,42,30,21,21,25,42,34,17,17,,17,21,17,55,17,21,25
2023-05-11T16:11:00-05:00,46,42,25,21,21,21,34,30,17,17,,17,21,17,55,13,17,25
2023-05-11T16:11:30-05:00,46,46,25,21,21,21,,30,17,17,,17,25,17,55,17,21,25
2023-05-11T16:12:00-05:00,46,50,21,21,,21,,30,17,17,,17,21,17,55,17,21,21
2023-05-11T16:12:30-05:00,46,42,25,17,21,25,25,30,17,17,17,21,21,21,50,17,,21
2023-05-11T16:13:00-05:00,46,42,25,21,17,25,42,34,17,17,17,77,21,17,53,9,21,21
2023-05-11T16:13:30-05:00,46,42,21,21,21,21,,30,17,17,17,30,21,21,55,21,25,25
2023-05-11T16:14:00-05:00,46,42,21,21,21,21,,34,17,17,17,34,21,21,60,17,21,21
2023-05-11T16:14:30-05:00,46,46,21,17,,21,46,30,17,17,17,21,21,21,64,13,17,21
2023-05-11T16:15:00-05:00,46,42,25,21,21,21,25,25,17,17,17,34,21,17,64,13,17,21
2023-05-11T16:15:30-05:00,46,42,25,25,21,25,30,30,21,17,17,21,21,21,62,13,17,21
2023-05-11T16:16:00-05:00,46,42,25,21,,25,,30,17,17,17,17,21,17,60,13,17,25
2023-05-11T16:16:30-05:00,46,42,25,21,25,53,25,30,17,17,17,21,21,17,60,13,21,21
2023-05-11T16:17:00-05:00,46,42,25,21,21,38,21,30,13,21,17,17,21,21,64,13,21,21
2023-05-11T16:17:30-05:00,46,42,30,21,21,34,25,30,13,17,17,21,21,21,62,13,21,21
2023-05-11T16:18:00-05:00,46,42,25,25,21,25,74,30,13,17,17,25,21,25,58,13,21,21
2023-05-11T16:18:30-05:00,46,42,25,25,21,30,21,25,17,13,17,21,21,21,55,13,17,34
2023-05-11T16:19:00-05:00,46,42,25,25,21,30,38,25,17,17,17,17,21,17,55,13,17,34
2023-05-11T16:20:00-05:00,46,42,25,25,17,25,53,25,13,17,17,21,21,21,60,9,17,25
2023-05-11T16:20:30-05:00,46,42,25,25,,21,34,25,17,17,17,17,25,21,55,13,17,25
2023-05-11T16:21:00-05:00,46,42,25,25,21,25,42,25,17,17,17,17,21,21,58,17,17,25
2023-05-11T16:21:30-05:00,46,50,25,21,21,25,21,79,17,17,17,21,17,17,58,13,17,21
2023-05-11T16:22:00-05:00,46,46,21,21,21,21,21,42,17,17,21,21,21,17,55,13,17,21
2023-05-11T16:22:30-05:00,46,38,21,25,,21,25,38,17,21,21,17,21,17,58,13,17,25
2023-05-11T16:23:00-05:00,46,38,21,21,25,21,72,30,21,21,17,30,21,21,58,17,17,21
2023-05-11T16:23:30-05:00,46,38,25,21,25,25,21,30,17,21,17,34,17,21,58,17,17,21
2023-05-11T16:24:00-05:00,46,42,25,21,21,34,17,25,17,17,17,30,17,17,58,17,17,21
2023-05-11T16:24:30-05:00,46,46,25,21,21,42,21,25,13,17,17,25,17,17,58,9,17,21
2023-05-11T16:25:00-05:00,46,42,21,21,21,42,53,25,13,17,17,17,21,17,58,17,17,25
2023-05-11T16:25:30-05:00,46,50,25,21,,34,,21,17,21,17,17,21,17,58,13,17,25
2023-05-11T16:26:00-05:00,46,42,21,21,21,30,50,25,17,17,17,17,21,17,60,13,17,30
2023-05-11T16:26:30-05:00,46,38,25,21,21,21,,30,17,21,17,21,21,17,66,13,17,30
2023-05-11T16:27:00-05:00,46,38,25,21,25,25,,30,13,21,17,21,21,17,60,13,13,21
2023-05-11T16:27:30-05:00,46,38,21,21,21,21,,30,17,25,17,21,21,17,58,13,17,21
2023-05-11T16:28:00-05:00,46,34,25,21,,21,21,34,13,25,17,17,21,17,53,13,17,21
2023-05-11T16:28:30-05:00,46,34,25,25,21,30,68,25,13,25,17,13,21,17,46,17,17,21
2023-05-11T16:29:00-05:00,46,55,25,21,21,25,30,25,17,25,17,17,21,17,46,17,17,21
2023-05-11T16:29:30-05:00,46,50,25,21,,30,17,30,13,21,17,25,21,17,50,21,25,21
2023-05-11T16:30:30-05:00,46,38,25,21,21,25,21,25,17,25,17,21,17,21,50,13,17,21
2023-05-11T16:31:00-05:00,46,42,21,21,21,25,21,21,17,30,17,21,17,21,42,9,17,25
2023-05-11T16:31:30-05:00,46,38,25,25,,25,21,21,17,25,17,17,17,17,42,13,17,25
2023-05-11T16:32:00-05:00,46,38,25,17,21,30,42,25,13,21,17,17,17,21,38,13,17,25
2023-05-11T16:32:30-05:00,46,42,21,21,25,30,13,25,13,21,17,17,21,21,42,17,30,21
2023-05-11T16:33:00-05:00,46,42,25,25,21,25,21,21,13,21,17,17,17,25,46,13,25,21
2023-05-11T16:33:30-05:00,46,42,25,25,21,25,21,21,13,17,17,21,17,21,46,13,30,21
2023-05-11T16:34:00-05:00,46,42,21,21,21,30,30,21,13,21,17,17,17,17,50,13,30,21
2023-05-11T16:34:30-05:00,46,38,25,25,21,25,21,25,17,21,17,13,17,17,46,13,25,21
2023-05-11T16:35:00-05:00,46,38,21,25,,25,21,21,17,17,17,17,21,21,46,13,25,25
2023-05-11T16:35:30-05:00,46,34,25,21,25,21,21,21,17,17,17,17,21,21,50,9,25,21
2023-05-11T16:36:00-05:00,46,34,25,25,25,25,21,25,17,17,17,17,21,25,42,13,21,21
2023-05-11T16:36:30-05:00,46,38,30,25,25,25,25,25,13,17,17,17,21,21,42,13,21,21
2023-05-11T16:37:00-05:00,46,42,25,21,25,25,17,25,17,17,17,17,21,21,46,13,21,21
2023-05-11T16:37:30-05:00,46,42,25,25,,30,21,21,17,17,,17,21,25,42,21,17,21
2023-05-11T16:38:00-05:00,46,46,25,21,25,38,21,21,17,17,17,17,21,21,42,13,25,21
2023-05-11T16:38:30-05:00,46,46,25,25,25,34,21,25,17,21,17,13,21,21,46,9,25,21
2023-05-11T16:39:00-05:00,46,42,30,25,21,34,25,21,17,21,17,17,21,21,46,9,21,25
2023-05-11T16:39:30-05:00,46,46,30,21,25,30,21,21,13,21,17,17,17,21,42,21,17,21
2023-05-11T16:40:00-05:00,46,42,30,25,25,34,25,21,17,21,17,13,21,21,42,17,17,17
2023-05-11T16:40:30-05:00,46,42,30,25,25,42,25,17,17,17,17,17,21,21,42,13,21,21
2023-05-11T16:41:00-05:00,46,42,25,25,25,34,21,21,17,17,17,17,17,21,38,9,17,25
2023-05-11T16:41:30-05:00,46,42,30,25,25,34,17,21,17,21,17,21,21,21,42,17,21,25
2023-05-11T16:42:00-05:00,46,42,25,25,25,30,21,21,17,17,17,17,17,21,46,13,21,21
2023-05-11T16:42:30-05:00,46,42,25,30,25,30,17,25,17,17,17,17,17,25,38,9,17,21
2023-05-11T16:43:30-05:00,46,42,30,21,30,34,21,21,17,21,17,13,21,21,42,9,21,21
2023-05-11T16:44:00-05:00,46,42,25,25,25,34,21,21,17,21,17,17,21,21,46,9,17,21
2023-05-11T16:44:30-05:00,46,42,25,25,25,34,21,21,17,13,17,21,21,25,42,13,17,21
2023-05-11T16:45:00-05:00,46,46,30,25,25,30,21,21,17,17,17,21,21,21,42,17,21,21
2023-05-11T16:45:30-05:00,46,46,25,25,21,30,,21,17,17,17,17,21,21,46,21,21,21
2023-05-11T16:46:00-05:00,46,42,25,25,25,34,21,25,17,17,17,17,21,21,42,13,21,25
2023-05-11T16:46:30-05:00,46,46,21,21,21,30,17,21,13,17,17,17,21,21,42,13,21,21
2023-05-11T16:47:00-05:00,46,42,25,25,25,25,34,21,17,17,17,13,21,25,42,13,17,21
2023-05-11T16:47:30-05:00,46,42,25,25,25,25,46,17,17,17,17,13,21,25,42,9,21,21
2023-05-11T16:48:00-05:00,46,46,30,25,25,25,,21,17,17,17,17,17,21,46,17,17,21
2023-05-11T16:48:30-05:00,46,46,25,25,25,25,25,25,17,17,17,17,17,21,42,17,17,21
2023-05-11T16:49:00-05:00,46,42,25,21,25,25,21,21,17,17,17,17,21,25,42,17,17,25
2023-05-11T16:49:30-05:00,46,38,30,25,21,25,21,21,17,17,17,17,21,21,38,13,17,21
2023-05-11T16:50:00-05:00,46,46,30,25,25,25,21,21,17,17,17,17,21,21,42,25,17,21
2023-05-11T16:50:30-05:00,46,42,25,25,25,21,21,21,21,17,17,17,21,21,42,21,17,21
2023-05-11T16:51:00-05:00,46,38,25,25,25,30,21,21,13,17,17,17,21,21,42,13,17,21
2023-05-11T16:51:30-05:00,46,42,30,30,25,30,21,25,17,17,17,17,21,25,42,17,17,21
2023-05-11T16:52:00-05:00,46,42,30,30,30,30,21,21,17,17,17,17,21,25,42,13,17,21
2023-05-11T16:52:30-05:00,46,50,30,30,30,30,21,21,17,17,17,17,21,25,42,13,17,21
2023-05-11T16:53:00-05:00,46,46,30,30,25,30,17,21,17,17,17,17,21,21,42,13,17,21
2023-05-11T16:53:30-05:00,46,46,30,25,25,30,17,25,17,17,17,17,21,21,42,17,17,21
2023-05-11T16:54:00-05:00,46,46,30,30,25,25,25,21,17,17,17,17,21,25,46,17,17,21
2023-05-11T16:54:30-05:00,46,46,25,30,30,25,21,21,17,21,17,17,21,25,46,13,21,21
2023-05-11T16:55:00-05:00,46,42,30,30,25,30,17,17,17,21,17,,21,,42,17,21,21
2023-05-11T16:55:30-05:00,46,42,30,30,25,30,17,25,17,21,17,77,21,25,46,13,21,21
2023-05-11T16:56:00-05:00,46,46,30,30,25,30,25,21,17,13,17,38,17,25,46,13,21,21
2023-05-11T16:56:30-05:00,46,50,30,25,25,25,21,21,17,13,17,38,17,25,46,17,25,21
2023-05-11T16:57:30-05:00,46,50,30,30,25,30,17,21,17,17,17,30,21,21,42,17,17,21
2023-05-11T16:58:00-05:00,46,50,25,25,21,25,21,25,21,17,17,21,21,21,46,17,17,21
2023-05-11T16:58:30-05:00,46,50,30,25,25,25,21,21,17,17,17,21,21,21,46,17,17,21
2023-05-11T16:59:00-05:00,46,50,30,25,25,25,17,21,21,17,17,21,21,21,42,17,17,21
2023-05-11T16:59:30-05:00,46,50,30,25,25,30,21,25,21,17,17,17,21,21,38,17,17,21
2023-05-11T17:00:00-05:00,46,50,25,25,25,34,21,21,17,13,17,17,21,25,42,13,21,21
2023-05-11T17:00:30-05:00,46,46,30,25,21,25,17,21,17,13,17,17,21,21,42,21,17,21
2023-05-11T17:01:00-05:00,46,46,30,25,25,21,17,21,21,17,17,17,21,25,46,9,17,21
2023-05-11T17:01:30-05:00,46,46,30,21,30,25,21,21,21,17,17,17,25,25,46,17,21,25
2023-05-11T17:02:00-05:00,46,50,30,25,30,25,21,25,21,17,17,13,21,25,42,17,21,25
2023-05-11T17:02:30-05:00,46,46,30,21,25,25,21,21,17,17,17,17,25,25,42,13,17,21
2023-05-11T17:03:00-05:00,46,46,25,21,25,25,21,21,21,17,17,17,25,25,42,21,21,25
2023-05-11T17:03:30-05:00,46,46,30,21,25,25,21,25,17,17,17,21,21,25,42,17,21,25
2023-05-11T17:04:00-05:00,46,46,25,25,30,25,17,21,21,17,17,21,25,21,42,17,17,25
2023-05-11T17:04:30-05:00,46,46,25,25,30,30,21,21,17,17,17,17,25,25,38,13,21,25
2023-05-11T17:05:00-05:00,46,46,25,21,30,25,21,21,21,13,17,17,21,21,38,13,21,21
2023-05-11T17:05:30-05:00,46,50,30,25,30,25,21,21,21,17,21,17,21,25,46,21,21,25
