DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-11T13:23:30-05:00,46,71,104,95,110,65,58,64,81,73,,71,68,90,77,49,53,67
2023-05-11T14:23:30-05:00,46,63,82,76,84,61,54,60,73,63,,69,63,72,62,46,46,65
2023-05-11T15:23:30-05:00,46,59,52,45,51,53,54,60,40,58,,52,58,41,57,39,37,61
2023-05-11T16:23:30-05:00,46,54,25,23,22,35,36,45,19,28,18,21,36,20,67,25,23,42
2023-05-11T17:23:30-05:00,46,47,28,25,26,28,22,23,18,18,18,20,22,23,46,15,19,23
2023-05-11T18:23:30-05:00,46,55,35,31,33,30,23,25,18,19,16,23,20,28,54,14,23,25
2023-05-11T19:23:30-05:00,46,45,42,37,39,32,34,58,24,44,26,28,37,34,50,23,31,41
2023-05-11T20:23:30-05:00,46,34,35,31,33,44,35,53,42,39,39,50,36,28,34,29,36,40
