DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-08T00:00:00-05:00,11.0,11.0,11.0,9.0,11.0,,,,,10.0,,11.0,10.0,10.0,,12.0,
2023-05-08T00:00:30-05:00,11.0,10.0,11.0,8.0,11.0,7.0,804.0,9.0,7.0,9.0,9.0,11.0,9.0,11.0,0.0,12.0,6.0
2023-05-08T00:01:00-05:00,11.0,10.0,10.0,8.0,10.0,8.0,348.0,14.0,10.0,9.0,9.0,10.0,10.0,10.0,0.0,12.0,10.0
2023-05-08T00:01:30-05:00,11.0,10.0,11.0,8.0,11.0,8.0,149.0,17.0,10.0,9.0,8.0,,10.0,11.0,7.0,11.0,12.0
2023-05-08T00:02:00-05:00,11.0,11.0,11.0,9.0,11.0,8.0,82.0,17.0,10.0,9.0,8.0,10.0,9.0,10.0,9.0,12.0,11.0
2023-05-08T00:02:30-05:00,11.0,10.0,10.0,9.0,11.0,8.0,66.0,18.0,9.0,9.0,8.0,11.0,9.0,10.0,9.0,11.0,12.0
2023-05-08T00:03:00-05:00,11.0,10.0,11.0,9.0,11.0,7.0,56.0,17.0,9.0,10.0,9.0,10.0,9.0,10.0,11.0,11.0,11.0
2023-05-08T00:03:30-05:00,11.0,11.0,10.0,8.0,11.0,8.0,49.0,16.0,10.0,10.0,9.0,10.0,9.0,9.0,9.0,12.0,11.0
2023-05-08T00:04:00-05:00,11.0,11.0,10.0,9.0,10.0,7.0,49.0,16.0,10.0,10.0,9.0,11.0,9.0,11.0,13.0,12.0,11.0
2023-05-08T00:04:30-05:00,11.0,10.0,10.0,9.0,11.0,7.0,45.0,17.0,9.0,10.0,10.0,11.0,10.0,10.0,24.0,13.0,11.0
2023-05-08T00:05:00-05:00,11.0,11.0,10.0,8.0,10.0,7.0,43.0,17.0,8.0,10.0,9.0,11.0,10.0,10.0,14.0,12.0,12.0
2023-05-08T00:06:00-05:00,11.0,10.0,11.0,9.0,10.0,7.0,40.0,16.0,10.0,10.0,9.0,10.0,10.0,10.0,12.0,11.0,11.0
2023-05-08T00:06:30-05:00,11.0,10.0,11.0,8.0,9.0,7.0,35.0,16.0,9.0,10.0,9.0,10.0,9.0,10.0,11.0,11.0,11.0
2023-05-08T00:07:00-05:00,11.0,10.0,10.0,8.0,10.0,24.0,31.0,14.0,9.0,11.0,9.0,10.0,9.0,11.0,8.0,11.0,12.0
2023-05-08T00:07:30-05:00,11.0,10.0,11.0,8.0,10.0,25.0,33.0,13.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,12.0
2023-05-08T00:08:00-05:00,11.0,10.0,10.0,7.0,11.0,42.0,29.0,13.0,9.0,11.0,10.0,11.0,9.0,11.0,9.0,10.0,12.0
2023-05-08T00:08:30-05:00,11.0,10.0,10.0,8.0,10.0,43.0,28.0,14.0,9.0,10.0,8.0,10.0,9.0,10.0,10.0,10.0,12.0
2023-05-08T00:09:00-05:00,11.0,11.0,10.0,8.0,10.0,32.0,28.0,15.0,8.0,10.0,8.0,10.0,9.0,11.0,10.0,10.0,11.0
2023-05-08T00:09:30-05:00,11.0,11.0,10.0,8.0,10.0,31.0,27.0,14.0,10.0,10.0,9.0,10.0,9.0,11.0,10.0,10.0,11.0
2023-05-08T00:10:00-05:00,11.0,11.0,10.0,8.0,10.0,24.0,25.0,14.0,9.0,10.0,9.0,10.0,10.0,10.0,7.0,10.0,11.0
2023-05-08T00:10:30-05:00,11.0,10.0,10.0,8.0,11.0,20.0,23.0,14.0,9.0,9.0,9.0,11.0,9.0,10.0,8.0,10.0,11.0
2023-05-08T00:11:00-05:00,11.0,10.0,10.0,8.0,10.0,18.0,22.0,13.0,10.0,10.0,9.0,11.0,9.0,11.0,10.0,10.0,11.0
2023-05-08T00:11:30-05:00,11.0,10.0,11.0,9.0,10.0,17.0,23.0,14.0,9.0,11.0,9.0,11.0,9.0,10.0,8.0,9.0,11.0
2023-05-08T00:12:00-05:00,11.0,11.0,10.0,8.0,10.0,18.0,24.0,13.0,10.0,11.0,10.0,11.0,9.0,10.0,9.0,10.0,12.0
2023-05-08T00:12:30-05:00,11.0,11.0,10.0,8.0,10.0,18.0,23.0,12.0,10.0,11.0,10.0,11.0,9.0,10.0,7.0,10.0,11.0
