DATETIME,TANGARA_2BBA,TANGARA_14D6,TANGARA_1CE2,TANGARA_2492,TANGARA_2FF6,TANGARA_48C6,TANGARA_4D7A,TANGARA_532E,TANGARA_EA06,TANGARA_F1AE,TANGARA_FAC6,TANGARA_06BE
2022-09-27T14:12:30-05:00,21,30,30,17,21,21,5,13,17,25,,30
2022-09-27T14:13:00-05:00,21,,30,17,21,21,5,,21,25,,30
2022-09-27T14:13:30-05:00,21,53,30,17,17,42,5,9,13,25,,30
2022-09-27T14:14:00-05:00,25,38,34,17,21,42,5,5,17,21,,34
2022-09-27T14:14:30-05:00,21,30,30,17,17,25,5,,21,17,,30
2022-09-27T14:15:00-05:00,25,25,30,17,17,30,5,9,21,13,,34
2022-09-27T14:15:30-05:00,25,30,30,17,17,30,5,13,17,17,,25
2022-09-27T14:16:00-05:00,25,34,30,17,21,34,5,5,25,21,,25
2022-09-27T14:16:30-05:00,25,25,30,17,21,21,5,17,21,21,,25
2022-09-27T14:17:00-05:00,25,34,30,17,17,13,5,13,21,21,,25
2022-09-27T14:17:30-05:00,25,30,30,17,17,21,5,5,17,21,,25
2022-09-27T14:18:00-05:00,25,30,30,17,17,21,5,9,25,21,,21
2022-09-27T14:18:30-05:00,25,30,30,17,17,17,5,13,21,21,,17
2022-09-27T14:19:00-05:00,25,30,30,17,17,17,5,13,25,21,,17
2022-09-27T14:19:30-05:00,25,25,30,17,13,13,5,9,34,17,,17
2022-09-27T14:20:00-05:00,21,25,25,13,17,13,5,13,21,21,,17
2022-09-27T14:20:30-05:00,21,30,25,17,17,17,5,9,25,21,,21
2022-09-27T14:21:00-05:00,21,34,25,17,17,17,5,13,17,17,,17
2022-09-27T14:21:30-05:00,21,30,38,17,17,17,5,9,25,17,,17
2022-09-27T14:22:00-05:00,25,30,55,17,,13,5,9,25,17,,21
2022-09-27T14:22:30-05:00,25,30,50,17,13,25,5,5,17,17,,21
2022-09-27T14:23:00-05:00,21,30,30,17,13,17,5,17,21,17,,21
2022-09-27T14:23:30-05:00,21,34,30,,17,13,5,,21,17,,21
2022-09-27T14:24:00-05:00,21,30,30,17,17,9,5,13,21,17,,17
2022-09-27T14:24:30-05:00,21,30,30,13,13,13,5,9,21,17,,21
2022-09-27T14:25:00-05:00,21,34,25,13,17,46,5,13,13,17,,17
2022-09-27T14:25:30-05:00,21,34,25,13,13,46,5,13,21,17,,17
2022-09-27T14:26:00-05:00,21,34,25,17,17,50,5,5,17,13,,17
2022-09-27T14:26:30-05:00,17,38,25,17,17,34,5,9,17,17,,21
2022-09-27T14:27:00-05:00,21,34,25,30,13,13,5,9,30,13,,17
2022-09-27T14:27:30-05:00,21,34,25,34,17,17,5,13,13,17,,25
2022-09-27T14:28:00-05:00,21,38,25,25,13,13,5,13,17,17,,21
2022-09-27T14:28:30-05:00,21,38,21,21,17,21,5,9,17,17,,21
2022-09-27T14:29:00-05:00,21,38,21,17,17,13,5,13,21,21,,25
2022-09-27T14:29:30-05:00,17,34,21,17,13,17,5,9,17,21,,21
2022-09-27T14:30:00-05:00,21,34,21,21,13,13,5,,17,21,,21
2022-09-27T14:30:30-05:00,21,34,21,13,17,21,5,9,17,21,,21
2022-09-27T14:31:00-05:00,21,34,21,17,17,5,5,9,17,17,,25
2022-09-27T14:31:30-05:00,21,34,25,13,13,9,5,17,21,17,,25
2022-09-27T14:32:00-05:00,17,34,,13,13,17,5,9,17,17,,21
2022-09-27T14:32:30-05:00,17,34,21,9,13,25,5,17,21,21,,21
2022-09-27T14:33:00-05:00,21,34,21,13,17,17,5,9,17,21,,21
2022-09-27T14:33:30-05:00,17,34,25,13,17,9,5,9,17,17,,21
2022-09-27T14:34:00-05:00,17,34,21,17,17,30,5,9,17,17,,21
2022-09-27T14:34:30-05:00,17,38,21,17,13,38,5,21,17,21,,21
2022-09-27T14:35:00-05:00,21,34,21,13,17,46,5,9,9,17,,21
2022-09-27T14:35:30-05:00,17,30,25,13,13,21,5,13,13,17,,21
2022-09-27T14:36:00-05:00,21,,17,13,13,17,5,17,17,17,,21
2022-09-27T14:36:30-05:00,17,30,21,13,13,13,,13,21,,,21
2022-09-27T14:37:00-05:00,21,34,17,13,17,17,5,13,17,17,,21
2022-09-27T14:37:30-05:00,21,30,17,13,17,13,5,9,13,17,,21
2022-09-27T14:38:00-05:00,21,,21,13,13,13,5,13,21,17,,17
2022-09-27T14:38:30-05:00,21,25,21,13,17,13,5,21,17,17,,21
2022-09-27T14:39:00-05:00,17,30,21,13,17,13,5,21,17,17,,17
2022-09-27T14:39:30-05:00,21,25,21,13,13,9,5,5,17,17,,21
2022-09-27T14:40:00-05:00,17,46,25,13,13,13,5,17,25,17,,21
2022-09-27T14:40:30-05:00,21,25,21,13,13,21,5,13,21,17,,21
2022-09-27T14:41:00-05:00,21,34,21,13,13,13,5,17,21,17,,21
2022-09-27T14:41:30-05:00,21,25,17,13,13,13,5,5,13,17,,21
2022-09-27T14:42:00-05:00,21,25,21,13,17,9,5,9,17,17,,21
2022-09-27T14:42:30-05:00,17,30,17,9,13,13,5,17,13,17,,21
2022-09-27T14:43:00-05:00,17,25,21,13,13,9,5,13,,17,,21
2022-09-27T14:43:30-05:00,17,25,21,13,13,9,5,13,17,17,,21
2022-09-27T14:44:00-05:00,17,21,21,13,17,13,5,9,17,17,,17
2022-09-27T14:44:30-05:00,17,21,17,13,13,9,5,13,17,17,,17
2022-09-27T14:45:00-05:00,17,21,17,13,13,17,5,9,17,17,,21
2022-09-27T14:45:30-05:00,17,21,17,13,13,13,5,9,13,17,,21
2022-09-27T14:46:00-05:00,17,25,21,13,13,13,5,9,,17,,21
2022-09-27T14:46:30-05:00,17,21,21,9,13,9,5,13,13,17,,21
2022-09-27T14:47:00-05:00,17,,21,13,13,9,5,9,13,21,,21
2022-09-27T14:47:30-05:00,17,,34,13,17,17,5,17,21,17,,21
2022-09-27T14:48:00-05:00,17,,17,13,13,17,5,17,,21,,
2022-09-27T14:48:30-05:00,17,38,17,13,13,34,5,13,17,17,,21
2022-09-27T14:49:00-05:00,17,17,25,13,13,34,5,13,13,17,,17
2022-09-27T14:49:30-05:00,17,17,21,13,13,13,5,13,21,17,,21
2022-09-27T14:50:00-05:00,17,17,21,13,13,21,5,5,17,17,,17
2022-09-27T14:50:30-05:00,17,17,17,13,13,13,5,13,21,17,,17
2022-09-27T14:51:00-05:00,17,21,17,,13,13,5,9,25,21,,21
2022-09-27T14:51:30-05:00,21,17,17,17,13,13,5,13,17,17,,17
2022-09-27T14:52:00-05:00,21,,21,17,13,9,5,13,17,17,,17
2022-09-27T14:52:30-05:00,17,30,17,13,13,13,5,,21,17,,17
2022-09-27T14:53:00-05:00,17,21,,13,13,25,5,9,21,17,,17
2022-09-27T14:53:30-05:00,17,21,21,13,17,17,5,17,,13,,17
2022-09-27T14:54:00-05:00,17,,17,13,13,25,5,17,17,13,,17
2022-09-27T14:54:30-05:00,17,25,17,13,13,21,5,13,17,13,,17
2022-09-27T14:55:00-05:00,17,21,21,13,13,21,5,17,17,13,,17
2022-09-27T14:55:30-05:00,17,21,21,9,9,17,5,9,21,13,,17
2022-09-27T14:56:00-05:00,17,25,17,13,13,13,5,9,17,17,,17
2022-09-27T14:56:30-05:00,21,25,17,13,9,13,5,9,17,13,,21
2022-09-27T14:57:00-05:00,17,25,17,13,13,17,5,9,,17,,17
2022-09-27T14:57:30-05:00,17,25,17,13,13,17,5,5,13,17,,17
2022-09-27T14:58:00-05:00,17,30,21,13,9,13,5,13,17,17,,17
2022-09-27T14:58:30-05:00,13,21,17,13,13,17,5,13,,17,,17
2022-09-27T14:59:00-05:00,17,21,17,13,9,5,5,9,17,13,,17
2022-09-27T14:59:30-05:00,17,21,17,17,13,5,5,,21,13,,17
2022-09-27T15:00:00-05:00,17,21,17,13,13,9,5,9,,13,,17
2022-09-27T15:00:30-05:00,13,17,17,13,13,9,5,9,21,17,,17
2022-09-27T15:01:00-05:00,17,21,17,9,13,13,5,13,13,17,,17
2022-09-27T15:01:30-05:00,13,21,17,13,13,5,5,9,17,17,,17
