DATETIME,TANGARA_2BBA,TANGARA_14D6,TANGARA_1CE2,TANGARA_2492,TANGARA_2FF6,TANGARA_48C6,TANGARA_4D7A,TANGARA_532E,TANGARA_EA06,TANGARA_F1AE,TANGARA_FAC6,TANGARA_06BE
2022-09-27T03:01:30-05:00,28,38,30,23,26,13,5,13,22,30,17,30
2022-09-27T15:01:30-05:00,41,43,39,46,46,32,9,36,61,33,48,52
