DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-13T02:06:30-05:00,11.0,11.0,7.0,13.0,9.0,8.0,10.0,12.0,8.0,13.0,10.0,7.0,11.0,7.0,12.0,6.0,7.0,9.0
2023-05-13T02:07:00-05:00,11.0,10.0,7.0,12.0,8.0,8.0,10.0,11.0,8.0,12.0,9.0,8.0,12.0,6.0,12.0,5.0,6.0,9.0
2023-05-13T02:07:30-05:00,11.0,11.0,7.0,12.0,8.0,7.0,10.0,11.0,8.0,12.0,9.0,7.0,12.0,6.0,12.0,7.0,6.0,9.0
2023-05-13T02:08:00-05:00,11.0,11.0,7.0,10.0,8.0,7.0,9.0,11.0,8.0,11.0,10.0,7.0,12.0,6.0,13.0,5.0,6.0,10.0
2023-05-13T02:08:30-05:00,11.0,12.0,7.0,10.0,8.0,7.0,9.0,12.0,8.0,11.0,9.0,7.0,12.0,6.0,12.0,7.0,6.0,9.0
2023-05-13T02:09:00-05:00,11.0,11.0,7.0,9.0,8.0,6.0,10.0,11.0,8.0,11.0,9.0,7.0,13.0,7.0,12.0,4.0,6.0,9.0
2023-05-13T02:09:30-05:00,11.0,11.0,7.0,9.0,8.0,7.0,8.0,11.0,8.0,10.0,10.0,7.0,12.0,6.0,12.0,4.0,7.0,9.0
2023-05-13T02:10:00-05:00,11.0,12.0,7.0,10.0,7.0,6.0,7.0,11.0,8.0,9.0,9.0,7.0,12.0,6.0,13.0,5.0,8.0,9.0
2023-05-13T02:10:30-05:00,11.0,11.0,7.0,10.0,7.0,6.0,7.0,10.0,8.0,9.0,10.0,8.0,12.0,7.0,13.0,6.0,7.0,10.0
2023-05-13T02:11:00-05:00,11.0,11.0,7.0,10.0,8.0,5.0,7.0,11.0,8.0,9.0,10.0,7.0,12.0,7.0,12.0,6.0,6.0,10.0
2023-05-13T02:11:30-05:00,11.0,12.0,7.0,9.0,8.0,6.0,7.0,11.0,8.0,9.0,10.0,8.0,12.0,7.0,11.0,6.0,6.0,11.0
2023-05-13T02:12:00-05:00,11.0,10.0,6.0,11.0,8.0,6.0,8.0,10.0,8.0,10.0,9.0,8.0,12.0,7.0,13.0,5.0,6.0,11.0
2023-05-13T02:12:30-05:00,11.0,11.0,6.0,11.0,8.0,6.0,7.0,10.0,8.0,9.0,9.0,7.0,12.0,7.0,12.0,7.0,6.0,11.0
2023-05-13T02:13:00-05:00,11.0,10.0,7.0,10.0,8.0,6.0,7.0,10.0,8.0,10.0,9.0,7.0,12.0,7.0,13.0,8.0,6.0,11.0
2023-05-13T02:14:00-05:00,11.0,11.0,7.0,10.0,,6.0,7.0,11.0,8.0,9.0,9.0,8.0,12.0,6.0,12.0,5.0,6.0,10.0
2023-05-13T02:14:30-05:00,11.0,11.0,7.0,10.0,8.0,7.0,7.0,10.0,8.0,10.0,8.0,8.0,13.0,7.0,12.0,3.0,6.0,9.0
2023-05-13T02:15:00-05:00,11.0,11.0,7.0,10.0,9.0,7.0,6.0,10.0,8.0,9.0,9.0,8.0,12.0,7.0,13.0,5.0,6.0,10.0
2023-05-13T02:15:30-05:00,11.0,12.0,7.0,10.0,8.0,7.0,7.0,9.0,8.0,9.0,10.0,8.0,11.0,7.0,12.0,7.0,6.0,9.0
2023-05-13T02:16:00-05:00,11.0,11.0,7.0,10.0,7.0,6.0,7.0,10.0,8.0,9.0,9.0,7.0,12.0,6.0,13.0,5.0,6.0,10.0
2023-05-13T02:16:30-05:00,11.0,11.0,8.0,10.0,7.0,7.0,7.0,9.0,8.0,9.0,8.0,7.0,11.0,7.0,13.0,4.0,6.0,10.0
2023-05-13T02:17:00-05:00,11.0,11.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,9.0,8.0,8.0,11.0,7.0,12.0,5.0,6.0,10.0
2023-05-13T02:17:30-05:00,11.0,10.0,6.0,10.0,8.0,7.0,6.0,10.0,8.0,10.0,9.0,8.0,12.0,6.0,12.0,6.0,6.0,10.0
2023-05-13T02:18:00-05:00,11.0,11.0,6.0,9.0,7.0,7.0,6.0,9.0,8.0,9.0,9.0,7.0,11.0,6.0,12.0,6.0,6.0,10.0
2023-05-13T02:18:30-05:00,11.0,11.0,7.0,9.0,8.0,7.0,7.0,9.0,8.0,10.0,10.0,8.0,13.0,6.0,12.0,4.0,6.0,10.0
2023-05-13T02:19:00-05:00,11.0,11.0,6.0,10.0,7.0,8.0,7.0,9.0,8.0,10.0,9.0,7.0,13.0,7.0,12.0,6.0,6.0,10.0
2023-05-13T02:19:30-05:00,11.0,11.0,6.0,11.0,8.0,9.0,6.0,10.0,8.0,9.0,9.0,8.0,12.0,6.0,12.0,7.0,6.0,11.0
2023-05-13T02:20:00-05:00,11.0,11.0,6.0,11.0,8.0,8.0,6.0,9.0,8.0,8.0,9.0,7.0,13.0,6.0,12.0,7.0,6.0,10.0
2023-05-13T02:20:30-05:00,11.0,10.0,7.0,11.0,8.0,7.0,6.0,9.0,8.0,8.0,8.0,7.0,12.0,7.0,13.0,8.0,6.0,11.0
2023-05-13T02:21:00-05:00,11.0,10.0,7.0,9.0,7.0,7.0,6.0,9.0,8.0,9.0,8.0,8.0,12.0,7.0,13.0,6.0,5.0,12.0
2023-05-13T02:21:30-05:00,11.0,10.0,6.0,10.0,7.0,7.0,7.0,9.0,8.0,9.0,8.0,9.0,12.0,6.0,12.0,7.0,6.0,11.0
2023-05-13T02:22:00-05:00,11.0,11.0,6.0,9.0,7.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,13.0,6.0,13.0,7.0,6.0,11.0
2023-05-13T02:22:30-05:00,11.0,10.0,7.0,10.0,9.0,7.0,10.0,9.0,8.0,8.0,9.0,8.0,13.0,7.0,13.0,8.0,6.0,11.0
2023-05-13T02:23:00-05:00,11.0,11.0,7.0,10.0,7.0,8.0,10.0,7.0,8.0,9.0,10.0,8.0,12.0,7.0,13.0,4.0,6.0,11.0
2023-05-13T02:23:30-05:00,11.0,11.0,6.0,9.0,7.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,13.0,6.0,13.0,7.0,7.0,11.0
2023-05-13T02:24:00-05:00,11.0,12.0,7.0,9.0,7.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,12.0,6.0,12.0,7.0,6.0,10.0
2023-05-13T02:24:30-05:00,11.0,11.0,8.0,9.0,7.0,9.0,7.0,8.0,8.0,9.0,9.0,9.0,12.0,6.0,13.0,6.0,5.0,11.0
2023-05-13T02:25:00-05:00,11.0,11.0,7.0,10.0,7.0,8.0,6.0,8.0,8.0,8.0,9.0,9.0,12.0,6.0,13.0,5.0,6.0,11.0
2023-05-13T02:25:30-05:00,11.0,11.0,7.0,9.0,8.0,8.0,6.0,8.0,8.0,8.0,9.0,9.0,12.0,6.0,12.0,7.0,6.0,11.0
2023-05-13T02:26:00-05:00,11.0,11.0,7.0,8.0,8.0,9.0,5.0,8.0,8.0,8.0,9.0,9.0,11.0,7.0,13.0,5.0,6.0,11.0
2023-05-13T02:26:30-05:00,11.0,11.0,7.0,8.0,8.0,9.0,5.0,8.0,8.0,9.0,9.0,10.0,12.0,7.0,13.0,5.0,6.0,12.0
2023-05-13T02:27:00-05:00,11.0,11.0,7.0,9.0,7.0,8.0,6.0,7.0,,9.0,10.0,9.0,13.0,7.0,12.0,7.0,6.0,11.0
2023-05-13T02:27:30-05:00,11.0,11.0,7.0,9.0,8.0,8.0,5.0,9.0,8.0,9.0,9.0,9.0,13.0,7.0,12.0,5.0,6.0,11.0
2023-05-13T02:28:00-05:00,11.0,11.0,7.0,8.0,7.0,9.0,6.0,8.0,8.0,9.0,9.0,8.0,13.0,7.0,14.0,8.0,6.0,11.0
2023-05-13T02:28:30-05:00,11.0,10.0,7.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,13.0,6.0,12.0,7.0,6.0,11.0
2023-05-13T02:29:00-05:00,11.0,11.0,7.0,9.0,7.0,9.0,6.0,8.0,,8.0,7.0,9.0,13.0,6.0,12.0,6.0,6.0,11.0
2023-05-13T02:29:30-05:00,11.0,11.0,6.0,8.0,7.0,9.0,5.0,7.0,8.0,9.0,7.0,9.0,14.0,7.0,13.0,7.0,6.0,10.0
2023-05-13T02:30:00-05:00,11.0,11.0,7.0,,8.0,9.0,6.0,7.0,,9.0,8.0,9.0,13.0,6.0,13.0,7.0,6.0,11.0
2023-05-13T02:30:30-05:00,11.0,11.0,7.0,9.0,7.0,9.0,7.0,6.0,8.0,9.0,7.0,9.0,13.0,7.0,12.0,7.0,5.0,11.0
2023-05-13T02:31:00-05:00,11.0,11.0,7.0,9.0,8.0,10.0,7.0,8.0,8.0,9.0,8.0,9.0,12.0,7.0,12.0,7.0,5.0,12.0
2023-05-13T02:31:30-05:00,11.0,12.0,7.0,8.0,8.0,9.0,7.0,7.0,8.0,8.0,8.0,9.0,14.0,7.0,13.0,7.0,5.0,10.0
2023-05-13T02:32:00-05:00,11.0,11.0,7.0,8.0,7.0,9.0,7.0,7.0,8.0,9.0,9.0,7.0,12.0,6.0,12.0,6.0,6.0,11.0
2023-05-13T02:32:30-05:00,11.0,11.0,8.0,9.0,7.0,9.0,7.0,7.0,,8.0,7.0,8.0,14.0,6.0,13.0,7.0,5.0,11.0
2023-05-13T02:33:00-05:00,11.0,11.0,8.0,9.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,14.0,7.0,13.0,5.0,6.0,11.0
2023-05-13T02:33:30-05:00,11.0,10.0,7.0,10.0,8.0,9.0,6.0,7.0,8.0,9.0,7.0,8.0,12.0,7.0,12.0,7.0,6.0,12.0
2023-05-13T02:34:00-05:00,11.0,10.0,7.0,9.0,8.0,8.0,6.0,6.0,,9.0,7.0,9.0,14.0,7.0,12.0,7.0,6.0,10.0
2023-05-13T02:34:30-05:00,11.0,11.0,7.0,9.0,7.0,9.0,6.0,7.0,8.0,9.0,8.0,8.0,14.0,6.0,13.0,5.0,6.0,10.0
2023-05-13T02:35:00-05:00,11.0,11.0,7.0,10.0,8.0,9.0,,7.0,8.0,9.0,6.0,8.0,14.0,7.0,12.0,7.0,6.0,11.0
2023-05-13T02:35:30-05:00,11.0,10.0,7.0,9.0,7.0,9.0,6.0,7.0,,9.0,8.0,8.0,14.0,7.0,12.0,8.0,6.0,11.0
2023-05-13T02:36:00-05:00,11.0,11.0,7.0,9.0,7.0,9.0,6.0,7.0,8.0,8.0,8.0,9.0,13.0,6.0,13.0,8.0,5.0,11.0
2023-05-13T02:36:30-05:00,11.0,11.0,7.0,8.0,7.0,10.0,6.0,7.0,8.0,9.0,8.0,9.0,14.0,7.0,13.0,6.0,6.0,11.0
2023-05-13T02:37:00-05:00,11.0,12.0,7.0,8.0,7.0,10.0,7.0,8.0,8.0,9.0,7.0,9.0,14.0,7.0,13.0,7.0,5.0,11.0
2023-05-13T02:37:30-05:00,11.0,11.0,8.0,8.0,8.0,10.0,6.0,7.0,8.0,8.0,7.0,9.0,13.0,7.0,14.0,6.0,6.0,11.0
2023-05-13T02:38:00-05:00,11.0,11.0,8.0,9.0,8.0,10.0,6.0,6.0,8.0,9.0,7.0,8.0,13.0,7.0,12.0,5.0,6.0,11.0
2023-05-13T02:38:30-05:00,11.0,12.0,8.0,10.0,8.0,10.0,6.0,7.0,8.0,8.0,7.0,8.0,13.0,6.0,12.0,5.0,6.0,10.0
2023-05-13T02:39:00-05:00,11.0,12.0,7.0,11.0,8.0,10.0,6.0,7.0,8.0,9.0,6.0,8.0,13.0,6.0,12.0,6.0,5.0,11.0
2023-05-13T02:39:30-05:00,11.0,11.0,7.0,10.0,8.0,9.0,6.0,7.0,8.0,10.0,8.0,9.0,13.0,6.0,13.0,7.0,6.0,11.0
2023-05-13T02:40:00-05:00,11.0,10.0,6.0,11.0,8.0,10.0,6.0,6.0,8.0,9.0,8.0,9.0,12.0,7.0,14.0,6.0,6.0,10.0
2023-05-13T02:40:30-05:00,11.0,11.0,7.0,12.0,8.0,10.0,6.0,7.0,8.0,9.0,7.0,9.0,14.0,6.0,14.0,6.0,6.0,11.0
2023-05-13T02:41:00-05:00,11.0,12.0,7.0,11.0,8.0,10.0,6.0,7.0,8.0,10.0,8.0,8.0,12.0,6.0,14.0,6.0,5.0,11.0
2023-05-13T02:41:30-05:00,11.0,11.0,7.0,12.0,8.0,9.0,6.0,7.0,8.0,9.0,7.0,8.0,13.0,7.0,12.0,6.0,5.0,11.0
2023-05-13T02:42:30-05:00,11.0,11.0,8.0,13.0,,9.0,8.0,7.0,8.0,9.0,7.0,9.0,12.0,7.0,14.0,5.0,6.0,11.0
2023-05-13T02:43:00-05:00,11.0,12.0,7.0,15.0,8.0,10.0,7.0,8.0,8.0,9.0,7.0,8.0,13.0,6.0,13.0,,5.0,11.0
2023-05-13T02:43:30-05:00,11.0,11.0,6.0,16.0,8.0,10.0,7.0,7.0,8.0,10.0,6.0,9.0,12.0,7.0,14.0,5.0,6.0,10.0
2023-05-13T02:44:00-05:00,11.0,11.0,7.0,14.0,9.0,10.0,7.0,7.0,8.0,9.0,6.0,8.0,12.0,7.0,14.0,8.0,5.0,11.0
2023-05-13T02:44:30-05:00,11.0,12.0,7.0,15.0,8.0,10.0,7.0,7.0,8.0,9.0,7.0,8.0,13.0,7.0,14.0,6.0,5.0,10.0
2023-05-13T02:45:00-05:00,11.0,12.0,7.0,16.0,7.0,10.0,6.0,8.0,8.0,10.0,7.0,9.0,13.0,6.0,13.0,7.0,6.0,10.0
2023-05-13T02:45:30-05:00,11.0,11.0,7.0,15.0,8.0,11.0,8.0,7.0,8.0,9.0,6.0,8.0,13.0,7.0,14.0,6.0,6.0,10.0
2023-05-13T02:46:00-05:00,11.0,10.0,6.0,15.0,8.0,11.0,7.0,7.0,8.0,10.0,7.0,9.0,13.0,7.0,13.0,5.0,5.0,11.0
2023-05-13T02:46:30-05:00,11.0,11.0,8.0,16.0,8.0,10.0,7.0,7.0,8.0,9.0,7.0,9.0,13.0,7.0,13.0,7.0,5.0,12.0
2023-05-13T02:47:00-05:00,11.0,11.0,7.0,15.0,9.0,10.0,7.0,7.0,8.0,9.0,6.0,9.0,14.0,7.0,14.0,5.0,5.0,11.0
2023-05-13T02:47:30-05:00,11.0,10.0,7.0,15.0,8.0,10.0,6.0,11.0,8.0,9.0,6.0,8.0,13.0,7.0,13.0,5.0,6.0,11.0
2023-05-13T02:48:00-05:00,11.0,11.0,6.0,17.0,8.0,10.0,7.0,11.0,8.0,9.0,7.0,8.0,13.0,6.0,13.0,6.0,6.0,11.0
2023-05-13T02:48:30-05:00,11.0,11.0,7.0,15.0,9.0,11.0,7.0,7.0,8.0,10.0,6.0,8.0,13.0,7.0,13.0,6.0,6.0,11.0
2023-05-13T02:49:00-05:00,11.0,12.0,7.0,14.0,9.0,9.0,6.0,6.0,8.0,9.0,6.0,8.0,12.0,7.0,12.0,6.0,6.0,12.0
2023-05-13T02:49:30-05:00,11.0,11.0,7.0,15.0,8.0,10.0,7.0,7.0,8.0,9.0,7.0,9.0,13.0,6.0,12.0,6.0,6.0,11.0
2023-05-13T02:50:00-05:00,11.0,11.0,8.0,16.0,8.0,11.0,6.0,6.0,8.0,10.0,6.0,9.0,12.0,7.0,12.0,6.0,5.0,10.0
2023-05-13T02:50:30-05:00,11.0,10.0,7.0,16.0,9.0,10.0,6.0,7.0,8.0,9.0,5.0,9.0,12.0,6.0,12.0,6.0,5.0,11.0
2023-05-13T02:51:00-05:00,11.0,12.0,7.0,16.0,8.0,11.0,6.0,7.0,8.0,10.0,6.0,9.0,12.0,7.0,12.0,5.0,6.0,10.0
2023-05-13T02:51:30-05:00,11.0,11.0,7.0,14.0,8.0,11.0,7.0,7.0,8.0,10.0,7.0,8.0,11.0,7.0,13.0,7.0,6.0,11.0
2023-05-13T02:52:00-05:00,11.0,11.0,7.0,14.0,8.0,11.0,7.0,6.0,8.0,10.0,6.0,9.0,11.0,7.0,12.0,7.0,6.0,11.0
2023-05-13T02:52:30-05:00,11.0,11.0,7.0,14.0,9.0,11.0,7.0,7.0,8.0,10.0,6.0,9.0,12.0,7.0,12.0,6.0,6.0,11.0
2023-05-13T02:53:00-05:00,11.0,10.0,7.0,15.0,9.0,11.0,7.0,7.0,8.0,9.0,6.0,9.0,13.0,7.0,12.0,7.0,6.0,11.0
2023-05-13T02:53:30-05:00,11.0,10.0,6.0,14.0,9.0,11.0,6.0,7.0,8.0,9.0,6.0,9.0,12.0,7.0,12.0,4.0,6.0,11.0
2023-05-13T02:54:00-05:00,11.0,11.0,6.0,14.0,9.0,11.0,6.0,6.0,8.0,9.0,6.0,8.0,11.0,7.0,12.0,8.0,6.0,11.0
2023-05-13T02:54:30-05:00,11.0,10.0,6.0,14.0,8.0,12.0,7.0,7.0,8.0,9.0,6.0,9.0,11.0,7.0,13.0,6.0,6.0,10.0
2023-05-13T02:55:00-05:00,11.0,11.0,7.0,15.0,9.0,11.0,7.0,6.0,8.0,9.0,7.0,9.0,12.0,6.0,12.0,7.0,5.0,11.0
2023-05-13T02:55:30-05:00,11.0,10.0,6.0,16.0,9.0,12.0,6.0,7.0,8.0,10.0,6.0,9.0,12.0,7.0,13.0,9.0,6.0,11.0
2023-05-13T02:56:00-05:00,11.0,12.0,7.0,14.0,9.0,11.0,6.0,8.0,8.0,11.0,6.0,9.0,12.0,6.0,13.0,7.0,6.0,11.0
2023-05-13T02:56:30-05:00,11.0,11.0,7.0,15.0,9.0,12.0,6.0,8.0,8.0,10.0,6.0,8.0,12.0,6.0,12.0,7.0,6.0,11.0
2023-05-13T02:57:00-05:00,11.0,11.0,7.0,15.0,8.0,12.0,6.0,8.0,8.0,10.0,6.0,9.0,12.0,6.0,12.0,8.0,7.0,11.0
2023-05-13T02:57:30-05:00,11.0,10.0,7.0,15.0,9.0,11.0,6.0,8.0,8.0,9.0,7.0,9.0,11.0,7.0,12.0,6.0,5.0,10.0
2023-05-13T02:58:00-05:00,11.0,11.0,7.0,13.0,8.0,11.0,6.0,7.0,8.0,10.0,6.0,8.0,11.0,7.0,13.0,4.0,6.0,11.0
2023-05-13T02:58:30-05:00,11.0,11.0,7.0,13.0,8.0,13.0,6.0,7.0,8.0,10.0,6.0,9.0,12.0,7.0,12.0,6.0,6.0,11.0
2023-05-13T02:59:00-05:00,11.0,11.0,7.0,16.0,8.0,13.0,6.0,7.0,8.0,9.0,6.0,9.0,12.0,7.0,13.0,7.0,6.0,10.0
2023-05-13T02:59:30-05:00,11.0,10.0,7.0,15.0,9.0,12.0,6.0,8.0,8.0,9.0,6.0,8.0,12.0,7.0,13.0,6.0,6.0,11.0
2023-05-13T03:00:00-05:00,11.0,11.0,7.0,13.0,9.0,13.0,6.0,8.0,8.0,9.0,5.0,9.0,12.0,7.0,12.0,7.0,7.0,11.0
2023-05-13T03:00:30-05:00,11.0,11.0,6.0,15.0,8.0,12.0,5.0,7.0,8.0,8.0,6.0,9.0,12.0,8.0,12.0,6.0,6.0,11.0
2023-05-13T03:01:00-05:00,11.0,11.0,6.0,14.0,9.0,13.0,6.0,7.0,8.0,8.0,5.0,8.0,13.0,7.0,13.0,7.0,7.0,10.0
2023-05-13T03:01:30-05:00,11.0,11.0,6.0,14.0,8.0,,6.0,8.0,8.0,9.0,6.0,9.0,11.0,7.0,12.0,8.0,6.0,11.0
2023-05-13T03:02:00-05:00,11.0,10.0,7.0,14.0,8.0,12.0,5.0,8.0,8.0,9.0,6.0,9.0,12.0,7.0,13.0,5.0,6.0,11.0
2023-05-13T03:02:30-05:00,11.0,10.0,7.0,15.0,8.0,13.0,5.0,8.0,8.0,9.0,6.0,8.0,12.0,7.0,12.0,7.0,7.0,11.0
2023-05-13T03:03:00-05:00,11.0,10.0,8.0,13.0,9.0,11.0,6.0,8.0,8.0,9.0,6.0,8.0,13.0,7.0,12.0,8.0,6.0,10.0
2023-05-13T03:03:30-05:00,11.0,10.0,7.0,13.0,8.0,12.0,6.0,8.0,8.0,9.0,6.0,9.0,12.0,7.0,13.0,6.0,7.0,10.0
2023-05-13T03:04:00-05:00,11.0,11.0,8.0,13.0,8.0,12.0,6.0,9.0,8.0,9.0,6.0,8.0,12.0,7.0,13.0,7.0,7.0,10.0
2023-05-13T03:04:30-05:00,11.0,11.0,8.0,13.0,8.0,11.0,6.0,7.0,8.0,10.0,7.0,9.0,12.0,8.0,12.0,6.0,7.0,10.0
2023-05-13T03:05:00-05:00,11.0,10.0,7.0,11.0,8.0,12.0,7.0,7.0,8.0,10.0,6.0,8.0,12.0,7.0,12.0,5.0,6.0,10.0
2023-05-13T03:05:30-05:00,11.0,9.0,7.0,12.0,9.0,11.0,7.0,8.0,8.0,9.0,6.0,8.0,11.0,7.0,13.0,6.0,9.0,11.0
2023-05-13T03:06:00-05:00,11.0,9.0,7.0,12.0,9.0,12.0,7.0,8.0,8.0,9.0,6.0,9.0,12.0,7.0,12.0,7.0,7.0,10.0
2023-05-13T03:06:30-05:00,11.0,10.0,7.0,11.0,9.0,11.0,6.0,8.0,8.0,9.0,6.0,9.0,12.0,7.0,13.0,8.0,8.0,11.0
2023-05-13T03:07:00-05:00,11.0,10.0,7.0,11.0,9.0,13.0,7.0,8.0,8.0,10.0,6.0,9.0,11.0,7.0,13.0,7.0,8.0,11.0
2023-05-13T03:07:30-05:00,11.0,11.0,8.0,10.0,9.0,12.0,6.0,7.0,8.0,9.0,6.0,8.0,12.0,7.0,12.0,9.0,8.0,10.0
2023-05-13T03:08:00-05:00,11.0,10.0,8.0,11.0,9.0,13.0,7.0,7.0,8.0,10.0,6.0,9.0,12.0,6.0,13.0,8.0,7.0,10.0
2023-05-13T03:08:30-05:00,11.0,9.0,7.0,12.0,9.0,12.0,7.0,8.0,8.0,10.0,6.0,9.0,12.0,6.0,13.0,4.0,8.0,10.0
2023-05-13T03:09:00-05:00,11.0,10.0,7.0,12.0,9.0,13.0,7.0,9.0,8.0,9.0,6.0,9.0,12.0,7.0,14.0,7.0,6.0,11.0
2023-05-13T03:09:30-05:00,11.0,10.0,6.0,12.0,9.0,13.0,7.0,8.0,8.0,9.0,6.0,9.0,12.0,7.0,13.0,6.0,7.0,11.0
2023-05-13T03:10:00-05:00,11.0,9.0,7.0,11.0,,12.0,6.0,9.0,8.0,9.0,6.0,9.0,12.0,8.0,13.0,6.0,8.0,11.0
2023-05-13T03:10:30-05:00,11.0,10.0,7.0,10.0,10.0,12.0,7.0,8.0,8.0,9.0,6.0,9.0,12.0,7.0,13.0,5.0,7.0,13.0
2023-05-13T03:11:00-05:00,11.0,11.0,8.0,10.0,11.0,13.0,6.0,8.0,8.0,10.0,6.0,9.0,12.0,7.0,13.0,5.0,8.0,13.0
2023-05-13T03:11:30-05:00,11.0,10.0,8.0,10.0,10.0,12.0,7.0,8.0,8.0,8.0,5.0,9.0,12.0,7.0,13.0,5.0,7.0,14.0
2023-05-13T03:12:00-05:00,11.0,10.0,7.0,10.0,10.0,13.0,7.0,8.0,8.0,8.0,6.0,9.0,12.0,6.0,14.0,7.0,8.0,14.0
2023-05-13T03:12:30-05:00,11.0,10.0,7.0,11.0,10.0,12.0,6.0,9.0,8.0,9.0,6.0,8.0,13.0,7.0,14.0,5.0,8.0,14.0
2023-05-13T03:13:00-05:00,11.0,10.0,7.0,11.0,10.0,13.0,6.0,8.0,8.0,9.0,6.0,9.0,13.0,7.0,13.0,8.0,7.0,14.0
2023-05-13T03:13:30-05:00,11.0,10.0,8.0,10.0,11.0,11.0,6.0,9.0,8.0,9.0,5.0,9.0,11.0,7.0,13.0,6.0,8.0,14.0
2023-05-13T03:14:00-05:00,11.0,11.0,7.0,10.0,11.0,13.0,6.0,8.0,8.0,9.0,6.0,9.0,12.0,7.0,13.0,5.0,8.0,14.0
2023-05-13T03:14:30-05:00,11.0,10.0,7.0,9.0,11.0,,7.0,9.0,8.0,9.0,6.0,8.0,12.0,7.0,13.0,5.0,7.0,13.0
2023-05-13T03:15:00-05:00,11.0,10.0,7.0,10.0,10.0,26.0,7.0,8.0,8.0,9.0,6.0,9.0,12.0,7.0,14.0,6.0,7.0,14.0
2023-05-13T03:15:30-05:00,11.0,11.0,7.0,11.0,11.0,24.0,6.0,8.0,8.0,9.0,6.0,9.0,12.0,7.0,14.0,8.0,8.0,15.0
2023-05-13T03:16:00-05:00,11.0,11.0,7.0,14.0,12.0,24.0,6.0,8.0,8.0,9.0,6.0,9.0,13.0,7.0,13.0,8.0,7.0,14.0
2023-05-13T03:16:30-05:00,11.0,11.0,7.0,15.0,12.0,25.0,6.0,9.0,8.0,9.0,6.0,9.0,12.0,7.0,13.0,6.0,8.0,14.0
2023-05-13T03:17:00-05:00,11.0,11.0,7.0,13.0,12.0,,6.0,8.0,8.0,9.0,6.0,9.0,12.0,7.0,13.0,6.0,8.0,13.0
2023-05-13T03:17:30-05:00,11.0,11.0,7.0,14.0,12.0,26.0,7.0,8.0,8.0,9.0,,8.0,12.0,6.0,13.0,7.0,8.0,13.0
2023-05-13T03:18:00-05:00,11.0,10.0,8.0,13.0,12.0,26.0,6.0,8.0,8.0,9.0,6.0,8.0,11.0,6.0,13.0,5.0,8.0,13.0
2023-05-13T03:18:30-05:00,11.0,11.0,8.0,12.0,11.0,24.0,6.0,8.0,8.0,10.0,6.0,9.0,11.0,7.0,13.0,5.0,7.0,14.0
2023-05-13T03:19:30-05:00,11.0,10.0,7.0,11.0,11.0,23.0,6.0,8.0,8.0,9.0,5.0,9.0,12.0,7.0,13.0,6.0,7.0,
2023-05-13T03:20:00-05:00,11.0,10.0,7.0,11.0,12.0,21.0,6.0,9.0,8.0,10.0,6.0,9.0,14.0,7.0,13.0,6.0,7.0,14.0
2023-05-13T03:20:30-05:00,11.0,10.0,7.0,12.0,11.0,21.0,6.0,8.0,8.0,10.0,5.0,10.0,13.0,7.0,13.0,8.0,9.0,14.0
2023-05-13T03:21:00-05:00,11.0,10.0,7.0,11.0,13.0,19.0,6.0,8.0,8.0,9.0,6.0,10.0,12.0,6.0,13.0,7.0,7.0,14.0
2023-05-13T03:21:30-05:00,11.0,10.0,8.0,11.0,11.0,17.0,6.0,9.0,8.0,10.0,5.0,9.0,11.0,6.0,13.0,8.0,8.0,14.0
2023-05-13T03:22:00-05:00,11.0,9.0,7.0,11.0,12.0,15.0,5.0,9.0,8.0,10.0,6.0,9.0,13.0,7.0,13.0,7.0,8.0,14.0
2023-05-13T03:22:30-05:00,11.0,10.0,7.0,11.0,12.0,16.0,6.0,9.0,8.0,9.0,6.0,8.0,12.0,7.0,12.0,7.0,8.0,14.0
2023-05-13T03:23:00-05:00,11.0,10.0,7.0,11.0,12.0,16.0,6.0,9.0,8.0,10.0,5.0,9.0,11.0,6.0,13.0,6.0,8.0,15.0
2023-05-13T03:23:30-05:00,11.0,11.0,7.0,10.0,11.0,16.0,6.0,8.0,8.0,9.0,6.0,8.0,12.0,6.0,13.0,8.0,8.0,14.0
2023-05-13T03:24:00-05:00,11.0,11.0,7.0,10.0,12.0,14.0,6.0,8.0,8.0,10.0,6.0,9.0,12.0,7.0,13.0,7.0,7.0,14.0
2023-05-13T03:24:30-05:00,11.0,10.0,6.0,9.0,12.0,15.0,6.0,9.0,8.0,10.0,6.0,9.0,12.0,6.0,12.0,9.0,8.0,13.0
2023-05-13T03:25:00-05:00,11.0,10.0,7.0,9.0,11.0,16.0,7.0,8.0,8.0,11.0,7.0,9.0,13.0,7.0,14.0,9.0,8.0,13.0
