DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-28T00:58:30-05:00,7.9326923076923075,7.907216494845361,10.85,9.0,8.0,8.549019607843137,9.811881188118813,,5.888888888888889,8.673076923076923,7.310679611650485,7.346153846153846,6.43859649122807,7.086956521739131,4.9405940594059405,5.951456310679611,6.990196078431373
2023-05-28T01:58:30-05:00,9.141666666666667,7.022471910112359,12.65137614678899,,7.973684210526316,8.245762711864407,11.975,,8.090909090909092,5.75,5.091666666666667,8.116666666666667,,6.53781512605042,4.491666666666666,5.683760683760684,9.158333333333333
2023-05-28T02:58:30-05:00,8.516666666666667,,16.785714285714285,,10.777777777777779,10.367521367521368,17.233333333333334,,7.616666666666666,7.025,3.808333333333333,6.158333333333333,,5.9,6.6068376068376065,11.144144144144144,9.036363636363637
2023-05-28T03:58:30-05:00,6.491666666666666,,,,12.923076923076923,11.622641509433961,14.638655462184873,,7.0,13.344537815126051,9.4,8.7,,7.545454545454546,8.441666666666666,7.888888888888889,7.640350877192983
2023-05-28T04:58:30-05:00,8.1,,,,10.7,,10.933333333333334,,,9.566666666666666,5.616666666666666,6.191666666666666,,,5.218487394957983,8.85593220338983,8.247787610619469
2023-05-28T05:58:30-05:00,9.033613445378151,,,,8.60344827586207,9.555555555555555,16.92105263157895,,5.525862068965517,5.3304347826086955,3.0775862068965516,5.705882352941177,,,5.758620689655173,8.436974789915967,7.110091743119266
2023-05-28T06:58:30-05:00,6.383333333333334,,18.195652173913043,,8.350877192982455,,14.608333333333333,,6.241666666666666,8.357798165137615,3.191666666666667,6.125,,,5.722689075630252,12.95,7.633333333333334
2023-05-28T07:58:30-05:00,5.382352941176471,,16.166666666666668,,9.495049504950495,,10.862745098039216,,5.990196078431373,8.715686274509803,3.3823529411764706,6.1568627450980395,,,6.852941176470588,9.066666666666666,5.990196078431373
2023-05-28T08:58:30-05:00,5.392523364485982,,20.192307692307693,,14.972222222222221,,18.72222222222222,,4.0,13.481132075471699,10.24074074074074,9.663551401869158,,,10.83177570093458,15.194444444444445,9.464646464646465
2023-05-28T09:58:30-05:00,7.244897959183674,,20.072916666666668,,19.695652173913043,,25.11340206185567,,,19.35185185185185,17.294736842105262,8.948453608247423,,,13.642857142857142,18.59090909090909,15.257731958762887
2023-05-28T10:58:30-05:00,8.333333333333334,,9.791666666666666,,17.155555555555555,,24.275,,,23.872340425531913,22.610169491525422,9.4,,,12.925,12.661016949152541,13.149122807017545
2023-05-28T11:58:30-05:00,9.991666666666667,,5.583333333333333,,12.434782608695652,,21.11881188118812,,,15.852941176470589,14.475,11.025210084033613,11.716981132075471,,11.336206896551724,6.341666666666667,13.375
2023-05-28T12:58:30-05:00,13.291666666666666,,4.133333333333334,10.223300970873787,14.444444444444445,,18.542056074766354,,,16.247191011235955,15.341666666666667,10.571428571428571,13.060344827586206,,10.958333333333334,5.991525423728813,15.77659574468085
2023-05-28T13:58:30-05:00,13.358333333333333,,3.425,7.781512605042017,14.273504273504274,5.905982905982906,13.649572649572649,,13.801724137931034,17.243697478991596,15.547008547008547,11.669491525423728,15.626086956521739,,9.88888888888889,4.141666666666667,15.03921568627451
2023-05-28T14:58:30-05:00,11.463636363636363,,3.330357142857143,4.514018691588785,10.741071428571429,4.098214285714286,11.851851851851851,,11.178571428571429,13.914285714285715,13.294642857142858,10.477477477477477,15.11111111111111,,7.803571428571429,2.518181818181818,12.16822429906542
2023-05-28T15:58:30-05:00,9.303571428571429,,6.089285714285714,8.612612612612613,9.558558558558559,8.257142857142858,10.747747747747749,,9.535714285714286,13.714285714285714,11.017857142857142,8.666666666666666,11.911764705882353,,6.544642857142857,4.945454545454545,11.724770642201834
2023-05-28T16:58:30-05:00,8.925,,7.075,6.533898305084746,6.208333333333333,6.320754716981132,10.816666666666666,,9.202380952380953,,6.949579831932773,8.701754385964913,9.041666666666666,,6.075,5.383333333333334,10.55084745762712
2023-05-28T17:58:30-05:00,5.932773109243698,,7.495798319327731,2.9495798319327733,1.4285714285714286,2.5045871559633026,4.067226890756302,,4.775862068965517,,1.391304347826087,10.189655172413794,8.931034482758621,,0.8235294117647058,3.6982758620689653,3.3781512605042017
2023-05-28T18:58:30-05:00,6.092436974789916,,4.34453781512605,2.5762711864406778,1.134453781512605,2.0,2.3445378151260505,1.3902439024390243,3.3361344537815127,,1.1596638655462186,10.166666666666666,14.682242990654206,,0.5462184873949579,2.1271186440677967,2.7241379310344827
2023-05-28T19:58:30-05:00,4.115384615384615,,4.105769230769231,5.113636363636363,1.4519230769230769,3.8058252427184467,2.702970297029703,0.9405940594059405,1.9615384615384615,,2.4038461538461537,9.051020408163266,11.950495049504951,,0.7019230769230769,1.9603960396039604,1.9038461538461537
2023-05-28T20:58:30-05:00,,,,,,,,,,,,,,,,,
2023-05-28T21:58:30-05:00,,,,,,,,,,,,,,,,,
2023-05-28T22:58:30-05:00,,,,,,,,,,,,,,,,,
2023-05-28T23:58:30-05:00,2.7142857142857144,,10.770833333333334,,4.040816326530612,4.427083333333333,6.247619047619048,3.5,3.061224489795918,4.0476190476190474,3.5306122448979593,4.333333333333333,3.6095238095238096,5.085714285714285,2.4375,2.914285714285714,3.4166666666666665
