DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-28T23:58:30-05:00,7.959119121769603,7.46484420247886,10.058863806727215,6.367203396356863,9.731609671310107,6.589237788465746,13.1992390279202,1.9436126539483218,6.700458733700457,12.028737948404109,8.38741813453108,8.445965472026112,11.098168020319383,6.431188095791677,6.788045264793027,7.4498142326671495,9.035029036340614
