DATETIME,TANGARA_2BBA,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-17T11:56:30-05:00,0.0,,0.0,,48.42,52.42,47.21,46.28,51.81,50.11,0.0,56.37,,50.45,43.36,,59.66,98.4,50.97,53.95
2023-05-17T11:57:00-05:00,0.0,,0.0,,48.58,51.41,47.29,46.09,53.15,50.42,0.0,56.25,,49.75,43.12,,59.53,98.3,50.64,54.06
2023-05-17T11:57:30-05:00,0.0,,0.0,,48.88,51.6,47.28,46.03,51.79,,0.0,56.63,,49.33,43.04,,59.61,98.3,50.61,53.95
2023-05-17T11:58:00-05:00,0.0,,0.0,,47.71,51.77,47.21,46.21,52.01,50.21,0.0,57.36,,50.53,43.82,,59.61,98.3,50.58,53.98
2023-05-17T11:58:30-05:00,0.0,,0.0,,47.33,51.29,47.04,45.53,52.93,49.96,0.0,56.6,,50.98,43.15,,59.49,98.2,50.58,54.01
2023-05-17T11:59:00-05:00,0.0,,0.0,,47.27,51.07,46.47,45.86,53.22,50.05,0.0,56.47,,50.75,43.0,,59.61,98.1,50.68,55.32
2023-05-17T11:59:30-05:00,0.0,,0.0,,47.41,51.34,45.97,46.08,52.32,,0.0,56.92,,49.74,43.01,,59.77,97.9,50.7,55.37
2023-05-17T12:00:00-05:00,0.0,,0.0,,47.95,51.3,46.04,45.95,52.57,50.05,0.0,57.29,,49.95,42.8,,59.08,97.7,50.3,54.54
2023-05-17T12:00:30-05:00,0.0,,0.0,,48.34,51.28,45.77,45.78,52.22,49.94,0.0,56.04,,49.6,42.85,,58.8,97.5,50.31,55.24
2023-05-17T12:01:00-05:00,0.0,,0.0,,46.3,51.76,45.56,46.19,52.73,49.94,0.0,56.89,,49.72,42.77,,58.67,97.4,50.43,54.71
2023-05-17T12:01:30-05:00,0.0,,0.0,,46.29,51.66,45.5,46.7,52.61,50.02,0.0,57.15,,50.08,42.78,,58.9,97.3,,55.68
2023-05-17T12:02:00-05:00,0.0,,0.0,,46.14,51.07,45.64,46.22,52.45,49.62,0.0,56.01,,48.92,42.39,,58.99,97.2,50.23,55.21
2023-05-17T12:02:30-05:00,0.0,,0.0,,45.61,51.23,45.26,46.29,51.71,49.66,0.0,56.6,,47.73,42.6,,59.17,97.1,50.2,55.35
2023-05-17T12:03:00-05:00,0.0,,0.0,,45.84,52.1,45.8,46.4,50.91,49.53,0.0,56.78,,48.16,42.95,,59.21,97.0,50.2,55.46
2023-05-17T12:03:30-05:00,0.0,,0.0,,45.27,52.36,45.85,46.08,52.06,49.43,0.0,55.83,,48.21,42.58,,59.36,96.9,50.05,54.93
2023-05-17T12:04:00-05:00,0.0,,0.0,,45.42,52.36,45.42,46.64,51.89,49.37,0.0,57.04,,48.41,42.4,,59.35,96.8,50.13,55.15
2023-05-17T12:04:30-05:00,0.0,,0.0,,45.68,51.05,44.84,46.03,52.43,49.25,0.0,55.34,,48.44,42.9,,59.34,96.8,50.15,54.37
2023-05-17T12:05:00-05:00,0.0,,0.0,,45.66,51.04,44.61,45.5,52.46,49.3,0.0,55.28,,49.22,42.17,,59.16,96.7,50.14,54.21
2023-05-17T12:05:30-05:00,0.0,,0.0,,45.89,50.45,44.74,45.17,52.29,49.42,0.0,56.86,,49.51,42.05,,59.32,96.7,50.22,54.68
2023-05-17T12:06:00-05:00,0.0,,0.0,,45.64,48.56,44.61,44.62,50.76,49.14,0.0,56.38,,50.01,41.84,,59.62,96.6,50.12,54.37
2023-05-17T12:06:30-05:00,0.0,,0.0,,45.9,51.05,44.67,44.96,50.43,49.2,0.0,55.14,,49.09,41.23,,59.28,96.6,50.08,54.73
2023-05-17T12:07:00-05:00,0.0,,0.0,,45.35,50.47,44.58,45.39,50.37,49.1,0.0,55.94,,49.7,41.26,,59.58,96.6,50.17,54.78
2023-05-17T12:07:30-05:00,0.0,,0.0,,46.59,51.12,44.87,45.96,50.82,49.12,0.0,57.48,,49.52,41.22,,59.86,96.6,50.26,54.82
2023-05-17T12:08:00-05:00,0.0,,0.0,,45.62,51.08,44.75,46.47,50.23,49.19,0.0,56.32,,50.19,41.14,,60.28,96.6,50.26,54.3
2023-05-17T12:08:30-05:00,0.0,,0.0,,45.66,49.78,44.67,46.51,50.28,49.34,0.0,55.04,,50.14,41.43,,60.41,96.6,50.21,54.51
2023-05-17T12:09:00-05:00,0.0,,0.0,,46.07,50.23,44.31,45.84,50.35,49.45,0.0,56.61,,49.36,41.43,,60.18,96.6,49.93,55.08
2023-05-17T12:09:30-05:00,0.0,,0.0,,44.31,47.58,44.36,44.88,50.39,49.73,0.0,56.13,,49.84,41.19,,60.62,96.7,49.82,54.29
2023-05-17T12:10:00-05:00,0.0,,0.0,,44.55,49.11,44.5,45.01,50.52,49.85,0.0,56.57,,49.58,40.8,,60.97,96.7,49.76,54.21
