DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-02T10:08:00-05:00,0.0,0.0,63.47,72.96,62.69,52.76,53.31,44.34,53.47,62.91,55.45,60.18,46.63,,62.53,91.6,55.35,54.55
2023-05-02T10:08:30-05:00,0.0,0.0,63.31,72.59,62.5,52.68,53.64,44.25,53.42,62.59,55.47,60.26,46.25,,62.04,91.5,55.35,54.66
2023-05-02T10:09:00-05:00,0.0,0.0,62.84,72.24,62.06,52.51,53.5,43.97,53.06,62.87,55.52,59.95,46.79,,63.0,91.5,55.38,54.82
2023-05-02T10:09:30-05:00,0.0,0.0,63.08,72.38,62.22,52.28,53.23,43.48,52.97,63.96,55.69,60.01,46.67,,62.59,91.5,55.38,54.55
2023-05-02T10:10:00-05:00,0.0,0.0,62.49,72.03,61.88,52.63,53.2,43.56,52.74,64.28,56.0,59.95,46.45,,62.12,91.4,55.38,54.96
2023-05-02T10:10:30-05:00,0.0,0.0,62.6,71.84,61.74,52.54,53.18,43.96,52.86,63.9,55.57,59.96,46.4,,61.82,91.4,55.36,55.11
2023-05-02T10:11:00-05:00,0.0,0.0,62.39,71.73,61.36,52.25,53.02,44.07,53.02,63.66,55.54,59.51,47.07,,62.53,91.4,55.27,55.46
2023-05-02T10:11:30-05:00,0.0,0.0,62.18,71.52,61.47,52.25,52.55,43.98,53.1,63.72,55.86,59.23,46.89,,62.39,91.5,55.08,55.15
2023-05-02T10:12:00-05:00,0.0,0.0,62.33,71.61,61.43,51.53,52.07,43.47,52.99,63.68,55.52,59.39,46.69,,62.57,91.4,55.1,55.06
2023-05-02T10:12:30-05:00,0.0,0.0,62.05,71.32,61.25,51.71,53.32,44.21,52.6,,55.1,59.27,45.74,,61.7,91.5,55.09,55.49
2023-05-02T10:13:00-05:00,0.0,0.0,62.07,71.24,61.05,50.69,53.34,44.48,52.6,63.68,55.09,58.56,46.01,,62.55,91.5,55.1,55.71
2023-05-02T10:13:30-05:00,0.0,0.0,61.17,70.55,60.54,52.07,53.33,44.12,52.58,63.67,55.27,57.78,46.09,,61.68,91.6,55.11,55.45
2023-05-02T10:14:00-05:00,0.0,0.0,60.5,70.05,60.33,52.13,53.52,44.75,52.68,63.46,55.43,58.28,45.84,,62.32,91.6,55.14,55.15
2023-05-02T10:14:30-05:00,0.0,0.0,61.12,70.22,60.38,52.2,53.52,44.85,52.8,63.65,55.64,58.3,46.08,,61.38,91.6,55.14,55.23
2023-05-02T10:15:00-05:00,0.0,0.0,60.74,70.16,60.15,52.26,53.57,44.71,52.79,63.47,55.7,58.77,46.53,,61.81,91.6,55.0,55.68
2023-05-02T10:15:30-05:00,0.0,0.0,61.06,70.1,60.09,51.86,53.78,45.74,52.76,63.92,55.91,59.36,45.95,,,91.7,54.54,55.76
2023-05-02T10:16:00-05:00,0.0,0.0,60.87,70.13,59.95,51.56,53.0,45.98,52.66,63.65,55.86,59.63,46.43,,62.66,91.7,54.57,55.55
2023-05-02T10:16:30-05:00,0.0,0.0,61.06,69.99,60.15,51.13,52.69,46.01,53.02,63.22,55.21,59.91,46.67,,62.76,91.7,54.63,55.47
2023-05-02T10:17:00-05:00,0.0,0.0,61.19,69.89,60.17,51.24,52.11,46.23,53.03,63.24,55.41,,47.01,,62.6,91.8,54.17,55.68
2023-05-02T10:17:30-05:00,0.0,0.0,61.0,69.83,59.96,51.12,51.95,46.73,53.11,63.01,54.67,60.13,47.32,,62.6,91.8,53.8,55.86
2023-05-02T10:18:00-05:00,0.0,0.0,60.91,69.76,59.83,51.85,52.48,46.83,52.74,63.15,54.4,60.9,47.28,,62.73,91.8,53.6,55.8
2023-05-02T10:18:30-05:00,0.0,0.0,60.7,69.64,59.95,51.95,53.35,46.94,52.64,64.02,55.05,60.97,46.97,,62.33,91.9,,55.99
2023-05-02T10:19:00-05:00,0.0,0.0,60.43,69.42,59.68,51.67,53.58,47.36,51.99,63.89,54.49,61.14,46.93,,62.28,91.9,53.49,56.5
2023-05-02T10:19:30-05:00,0.0,0.0,60.85,69.43,59.56,51.77,54.73,47.07,52.27,63.58,53.82,61.11,47.35,,62.74,92.0,53.43,56.11
2023-05-02T10:20:00-05:00,0.0,0.0,60.27,69.05,59.51,51.46,54.81,47.16,52.45,63.66,54.09,61.05,47.65,,63.16,92.1,53.41,55.93
2023-05-02T10:20:30-05:00,0.0,0.0,60.52,69.09,59.35,50.37,53.3,47.36,52.44,63.5,54.56,61.38,48.11,,62.77,92.2,53.61,55.92
2023-05-02T10:21:00-05:00,0.0,0.0,60.14,68.86,59.37,50.27,52.56,46.95,52.66,63.05,54.82,61.68,47.9,,62.59,92.3,53.71,56.19
2023-05-02T10:21:30-05:00,0.0,0.0,59.68,68.38,59.04,50.79,52.99,46.95,52.27,63.28,55.18,61.56,48.18,,62.88,92.4,,56.1
2023-05-02T10:22:00-05:00,0.0,0.0,59.87,68.56,59.21,51.53,54.17,46.55,52.64,63.21,55.62,61.55,48.42,,62.51,92.5,54.07,55.83
2023-05-02T10:22:30-05:00,0.0,0.0,60.05,68.43,59.14,51.32,,46.67,52.11,63.93,54.89,61.57,48.41,,63.16,92.6,54.16,56.24
2023-05-02T10:23:00-05:00,0.0,0.0,59.7,68.27,58.99,51.01,52.99,46.95,52.26,63.99,55.35,61.59,48.21,,63.16,92.7,54.18,56.21
2023-05-02T10:23:30-05:00,0.0,0.0,59.69,68.48,58.67,50.16,53.99,47.38,52.58,63.93,54.81,61.76,48.31,,,92.9,54.49,56.13
2023-05-02T10:24:00-05:00,0.0,0.0,59.74,68.12,58.96,50.1,54.28,47.61,52.55,63.73,55.01,61.66,47.92,,61.71,93.0,54.49,56.15
2023-05-02T10:24:30-05:00,0.0,0.0,59.67,68.02,58.87,50.17,54.48,47.55,52.57,63.63,55.25,62.04,47.77,,62.75,93.2,54.58,56.43
2023-05-02T10:25:00-05:00,0.0,0.0,59.26,67.77,58.14,50.19,54.21,47.35,52.63,63.53,55.34,62.15,47.92,,,93.3,54.47,56.21
2023-05-02T10:25:30-05:00,0.0,0.0,58.66,67.27,58.02,50.22,53.17,46.88,52.65,63.72,55.43,62.3,48.3,,63.13,93.5,54.46,56.03
2023-05-02T10:26:00-05:00,0.0,0.0,58.74,67.08,57.56,,52.94,46.96,52.63,63.57,55.19,62.51,48.54,,63.06,93.6,54.36,56.42
2023-05-02T10:26:30-05:00,0.0,0.0,57.74,66.62,56.9,50.22,53.03,46.99,52.61,63.66,55.19,62.19,48.83,,63.05,93.6,54.32,56.42
2023-05-02T10:27:00-05:00,0.0,0.0,58.18,66.61,57.4,50.22,53.05,46.83,52.23,63.41,54.17,62.34,48.59,,63.31,93.6,54.34,56.11
2023-05-02T10:27:30-05:00,0.0,0.0,58.56,66.73,57.4,50.22,53.19,46.93,52.43,63.42,55.15,62.35,48.69,,63.17,93.7,54.21,56.38
2023-05-02T10:28:00-05:00,0.0,0.0,58.29,66.41,57.39,,53.32,46.93,52.23,63.46,54.4,62.31,49.15,,63.42,93.7,54.05,56.35
2023-05-02T10:28:30-05:00,0.0,0.0,58.1,66.14,57.15,50.22,52.82,47.95,52.42,63.18,55.03,62.42,49.06,,63.59,93.8,54.05,56.42
2023-05-02T10:29:00-05:00,0.0,0.0,58.17,66.21,57.04,50.22,52.32,47.73,52.48,62.96,54.67,62.39,48.87,,63.63,93.9,53.87,56.22
2023-05-02T10:29:30-05:00,0.0,0.0,58.13,65.97,57.28,50.13,52.09,48.42,52.55,63.94,55.02,62.35,48.82,,63.56,94.0,,56.21
2023-05-02T10:30:00-05:00,0.0,0.0,58.04,65.92,57.17,,52.81,48.34,52.62,63.31,54.53,62.44,49.02,,64.09,94.0,53.32,56.83
2023-05-02T10:30:30-05:00,0.0,0.0,57.8,65.5,57.03,50.67,52.84,48.04,52.73,63.1,54.04,62.65,49.3,,63.49,94.1,53.47,56.43
2023-05-02T10:31:00-05:00,0.0,0.0,57.97,65.55,57.1,50.67,52.92,47.91,52.78,63.98,54.39,62.65,49.66,,62.31,94.1,53.68,56.44
2023-05-02T10:31:30-05:00,0.0,0.0,57.75,65.26,56.94,50.67,53.05,48.17,52.83,64.12,54.58,62.61,49.62,,62.63,94.1,53.84,56.28
2023-05-02T10:32:00-05:00,0.0,0.0,58.19,65.42,57.17,,52.79,47.59,52.81,63.69,54.83,62.09,49.58,,62.43,94.1,54.08,56.1
2023-05-02T10:32:30-05:00,0.0,0.0,58.15,65.57,57.24,,52.93,47.91,52.8,63.52,54.89,62.16,49.83,,62.55,94.1,54.15,56.43
2023-05-02T10:33:00-05:00,0.0,0.0,58.3,65.39,57.49,,53.4,48.36,52.83,63.34,54.31,62.26,50.12,,62.37,94.1,54.15,56.09
2023-05-02T10:33:30-05:00,0.0,0.0,58.32,65.39,57.47,,52.54,49.0,52.82,63.33,55.05,62.47,,,62.31,94.2,53.96,55.73
2023-05-02T10:34:00-05:00,0.0,0.0,58.19,65.18,57.14,,53.65,49.09,52.92,63.3,54.63,62.42,49.83,,63.2,94.2,53.88,56.7
2023-05-02T10:34:30-05:00,0.0,0.0,58.01,65.01,57.35,48.89,53.46,48.64,52.9,63.16,54.44,62.38,49.88,,62.36,94.3,53.85,56.98
2023-05-02T10:35:00-05:00,0.0,0.0,58.06,65.09,56.96,,51.93,49.41,52.75,63.28,54.56,62.52,49.52,,62.83,94.3,53.9,56.8
2023-05-02T10:35:30-05:00,0.0,0.0,58.24,65.05,56.93,,52.18,49.4,52.85,63.31,54.48,62.64,49.71,,62.89,94.4,53.9,56.48
2023-05-02T10:36:00-05:00,0.0,0.0,57.96,64.84,56.87,48.8,52.58,49.34,52.81,63.36,54.23,62.48,50.16,,63.21,94.4,53.8,56.08
2023-05-02T10:36:30-05:00,0.0,0.0,58.07,64.75,56.91,,52.18,49.25,52.72,63.52,54.61,62.75,49.97,,63.32,94.4,53.51,56.64
2023-05-02T10:37:00-05:00,0.0,0.0,57.85,64.48,56.82,,52.4,49.86,52.74,63.69,54.66,62.81,50.13,,63.48,94.5,53.53,56.85
2023-05-02T10:37:30-05:00,0.0,0.0,57.74,64.32,56.79,,52.55,49.56,52.72,63.5,54.71,62.7,49.6,,63.64,94.5,53.66,56.89
2023-05-02T10:38:00-05:00,0.0,0.0,57.67,64.31,56.93,48.8,52.68,49.12,52.62,63.65,54.35,62.92,49.94,,62.64,94.5,53.66,56.77
2023-05-02T10:38:30-05:00,0.0,0.0,57.54,64.01,56.82,50.07,53.1,48.77,52.57,63.58,54.37,62.82,48.97,,62.24,94.5,53.86,56.39
2023-05-02T10:39:00-05:00,0.0,0.0,57.94,64.33,56.84,50.08,53.33,48.45,52.65,63.85,54.42,63.0,49.27,,61.73,94.5,53.66,57.09
2023-05-02T10:39:30-05:00,0.0,,57.58,64.19,56.5,49.75,53.16,48.32,52.74,63.57,54.74,62.75,49.36,,61.61,94.5,53.61,56.25
2023-05-02T10:40:00-05:00,0.0,0.0,57.7,63.98,56.79,49.89,52.92,48.69,52.89,63.63,54.25,62.97,48.43,,,94.5,53.5,55.99
2023-05-02T10:40:30-05:00,0.0,0.0,57.38,63.86,56.66,50.37,52.7,48.86,52.91,63.41,54.62,62.94,48.71,,62.28,94.5,53.42,56.5
2023-05-02T10:41:00-05:00,0.0,0.0,57.53,63.76,56.64,50.42,52.68,49.04,52.84,63.31,54.46,63.11,48.91,,,94.5,53.32,55.33
2023-05-02T10:41:30-05:00,0.0,0.0,57.56,63.93,56.7,50.28,52.63,48.91,52.65,63.3,54.7,62.91,49.11,,,94.5,53.26,57.01
2023-05-02T10:42:00-05:00,0.0,0.0,57.74,63.74,56.96,50.23,52.48,48.63,52.77,63.19,54.74,63.01,,,61.91,94.6,53.24,55.65
2023-05-02T10:42:30-05:00,0.0,0.0,57.42,63.53,56.65,50.06,52.32,48.39,52.66,63.1,54.76,63.11,49.03,,61.57,94.6,53.24,55.96
2023-05-02T10:43:00-05:00,0.0,0.0,57.82,63.53,57.06,50.23,52.24,47.53,52.74,63.17,54.61,63.41,49.49,,61.93,94.7,52.94,56.93
2023-05-02T10:43:30-05:00,0.0,0.0,57.55,63.66,56.73,49.95,52.47,47.61,52.75,62.9,54.74,63.37,49.32,,61.81,94.8,53.11,55.94
2023-05-02T10:44:00-05:00,0.0,0.0,57.34,63.49,56.31,50.06,52.38,47.19,52.45,62.91,54.78,63.47,49.98,,62.2,94.9,52.82,56.39
2023-05-02T10:44:30-05:00,0.0,0.0,57.19,63.15,56.31,50.1,52.34,46.83,52.17,62.91,54.37,63.59,48.37,,62.04,95.1,52.6,56.18
2023-05-02T10:45:00-05:00,0.0,0.0,57.05,62.94,56.08,50.23,52.11,46.47,52.38,62.72,54.69,63.8,48.86,,61.46,95.2,52.89,55.53
2023-05-02T10:45:30-05:00,0.0,,56.92,62.82,56.0,49.49,51.78,47.07,52.77,62.63,54.73,63.5,48.96,,61.62,95.3,52.7,55.52
2023-05-02T10:46:00-05:00,0.0,0.0,56.97,62.94,56.38,49.42,51.93,46.96,52.91,62.81,54.75,63.56,49.18,,,95.4,52.61,56.14
2023-05-02T10:46:30-05:00,0.0,0.0,56.9,62.83,56.2,49.33,51.88,46.44,52.91,62.95,55.09,63.71,49.33,,,95.4,52.66,56.51
2023-05-02T10:47:00-05:00,0.0,0.0,56.64,62.67,56.06,49.99,,46.77,52.94,62.87,55.04,,49.39,,62.25,95.5,52.66,56.11
2023-05-02T10:47:30-05:00,0.0,0.0,56.91,62.6,56.31,49.36,52.12,46.58,53.1,62.84,54.91,64.01,50.42,,62.9,95.6,52.64,56.4
2023-05-02T10:48:00-05:00,0.0,,56.82,62.58,56.13,47.42,51.71,46.23,52.91,62.66,55.04,64.07,49.35,,62.17,95.6,52.82,56.35
2023-05-02T10:48:30-05:00,0.0,0.0,56.83,62.57,56.11,47.99,51.67,46.2,52.83,62.44,55.3,63.66,48.71,,61.5,95.7,52.62,56.05
2023-05-02T10:49:00-05:00,0.0,0.0,57.18,62.57,56.61,48.98,52.31,45.57,52.93,62.58,55.26,63.3,48.65,,61.44,95.7,,56.43
2023-05-02T10:49:30-05:00,0.0,0.0,56.82,62.63,56.05,48.23,52.49,45.47,52.75,62.92,55.16,63.04,48.82,,61.78,95.7,52.51,56.43
2023-05-02T10:50:00-05:00,0.0,0.0,57.0,62.48,56.16,48.33,51.82,45.69,52.87,62.9,55.06,63.28,48.95,,62.1,95.7,52.45,56.29
2023-05-02T10:50:30-05:00,0.0,,56.83,62.35,55.93,49.05,51.81,45.28,52.92,62.64,54.88,63.34,49.23,,61.46,95.7,52.47,56.56
2023-05-02T10:51:00-05:00,0.0,0.0,56.53,62.32,55.94,48.59,52.17,46.02,52.93,62.69,55.02,63.35,48.58,,61.52,95.7,52.43,56.67
2023-05-02T10:51:30-05:00,0.0,0.0,56.69,62.18,55.92,46.08,52.31,45.7,52.96,62.69,55.38,63.35,48.31,,62.22,95.7,52.48,56.11
2023-05-02T10:52:00-05:00,0.0,0.0,56.78,62.21,56.02,47.78,52.44,45.11,52.79,62.69,55.22,62.97,48.12,,62.39,95.7,52.48,56.25
2023-05-02T10:52:30-05:00,0.0,0.0,56.85,62.21,55.99,48.69,52.36,45.26,52.68,62.73,54.89,63.05,47.66,,60.26,95.8,52.48,56.14
2023-05-02T10:53:00-05:00,0.0,0.0,56.59,61.96,55.92,49.16,52.27,45.11,52.16,62.58,54.95,63.11,47.63,,60.31,95.8,52.2,55.69
2023-05-02T10:53:30-05:00,0.0,0.0,56.82,62.08,55.97,49.1,52.34,44.68,52.29,62.56,55.39,62.77,46.82,,60.79,95.8,51.83,55.87
2023-05-02T10:54:00-05:00,0.0,0.0,56.67,61.94,55.98,49.47,52.46,44.44,52.24,62.64,55.46,62.77,47.0,,60.82,95.9,52.02,56.07
2023-05-02T10:54:30-05:00,0.0,0.0,56.47,61.85,55.62,49.47,52.54,44.77,52.36,62.49,55.06,62.95,46.83,,60.39,95.9,51.7,56.37
2023-05-02T10:55:00-05:00,0.0,0.0,56.21,61.92,55.53,49.67,52.32,44.03,52.41,62.43,55.47,62.93,47.05,,59.93,95.9,51.73,55.7
2023-05-02T10:55:30-05:00,0.0,0.0,56.19,61.89,55.69,49.62,52.26,43.98,52.53,62.6,55.31,62.93,47.32,,60.37,95.9,51.48,56.21
2023-05-02T10:56:00-05:00,0.0,0.0,56.19,61.97,55.52,49.63,52.47,43.49,52.67,62.54,55.36,62.95,47.55,,60.13,95.9,51.37,56.13
2023-05-02T10:56:30-05:00,0.0,0.0,56.16,61.8,55.52,49.26,52.31,43.29,52.79,62.46,55.23,63.15,47.13,,60.26,95.9,51.37,55.24
2023-05-02T10:57:00-05:00,0.0,0.0,55.68,61.6,55.0,49.32,52.33,42.08,52.92,62.38,55.37,63.2,47.07,,61.47,95.8,51.23,55.91
2023-05-02T10:57:30-05:00,0.0,0.0,55.25,61.37,54.81,49.39,52.21,42.09,52.94,62.54,55.27,63.21,47.41,,61.21,95.8,51.47,55.9
2023-05-02T10:58:00-05:00,0.0,0.0,55.52,61.28,54.65,46.4,52.18,42.19,52.83,62.43,54.97,63.05,47.62,,60.91,95.7,51.52,55.49
2023-05-02T10:58:30-05:00,0.0,0.0,55.63,61.15,54.92,48.28,51.98,41.92,52.76,62.28,55.26,63.15,47.42,,60.47,95.6,51.49,55.39
2023-05-02T10:59:00-05:00,0.0,0.0,55.66,61.16,54.89,49.09,52.06,42.11,52.78,61.98,55.29,62.54,47.39,,60.04,95.6,51.47,56.02
2023-05-02T10:59:30-05:00,0.0,0.0,55.45,61.4,54.81,49.11,51.96,42.68,52.71,62.0,54.94,63.16,46.78,,59.81,95.6,51.19,55.89
2023-05-02T11:00:00-05:00,0.0,0.0,55.35,61.21,54.51,48.64,51.52,42.13,52.63,62.72,55.4,62.95,46.82,,59.46,95.6,51.34,55.46
2023-05-02T11:01:00-05:00,0.0,0.0,55.18,60.84,54.73,47.45,51.55,41.83,52.18,62.16,55.49,62.87,46.63,,59.07,95.6,51.21,54.26
2023-05-02T11:01:30-05:00,0.0,0.0,55.08,61.03,54.74,48.09,51.56,41.73,51.82,62.87,55.4,62.4,46.68,,59.18,95.6,51.21,54.17
2023-05-02T11:02:00-05:00,0.0,0.0,55.31,61.0,54.9,47.71,51.73,42.01,51.75,62.62,55.58,62.5,45.2,,59.23,95.7,51.21,54.48
2023-05-02T11:02:30-05:00,0.0,0.0,54.98,60.81,54.54,45.75,50.56,41.5,51.84,62.32,55.45,62.56,45.3,,59.93,95.7,51.28,54.33
2023-05-02T11:03:00-05:00,0.0,0.0,55.03,60.87,54.55,47.67,51.0,41.2,51.89,62.27,55.11,62.71,45.12,,59.68,95.7,51.04,54.4
2023-05-02T11:03:30-05:00,0.0,0.0,54.86,60.68,54.2,46.64,51.33,41.59,52.09,61.87,55.18,62.71,45.32,,59.41,95.7,51.09,54.39
2023-05-02T11:04:00-05:00,0.0,0.0,54.69,60.68,54.11,47.8,50.79,41.94,52.05,61.91,55.28,62.51,46.23,,59.46,95.8,51.16,54.18
2023-05-02T11:04:30-05:00,0.0,0.0,54.72,60.5,54.1,48.19,50.82,43.12,52.2,62.01,55.54,62.53,44.82,,59.52,95.8,51.22,54.13
2023-05-02T11:05:00-05:00,0.0,0.0,54.54,60.44,54.05,47.91,50.63,43.17,52.34,62.07,55.44,62.31,44.83,,59.89,95.8,51.24,53.94
2023-05-02T11:05:30-05:00,0.0,0.0,53.79,60.25,53.58,48.75,50.35,43.47,52.54,61.94,55.25,62.27,44.52,,59.73,95.8,50.84,54.33
2023-05-02T11:06:00-05:00,0.0,0.0,53.72,60.08,53.24,48.57,50.35,43.81,52.35,61.8,55.19,62.33,44.59,,58.84,95.8,50.84,54.28
2023-05-02T11:06:30-05:00,0.0,0.0,53.63,59.75,53.25,48.29,50.54,43.84,52.18,61.98,54.75,61.65,44.15,,58.16,95.8,50.57,53.97
2023-05-02T11:07:00-05:00,0.0,0.0,53.8,59.67,53.12,48.47,50.57,44.46,52.08,61.71,54.9,62.04,43.96,,58.63,95.9,50.44,53.84
2023-05-02T11:07:30-05:00,0.0,0.0,53.7,59.74,53.25,48.43,50.67,44.18,51.96,,54.76,61.52,43.2,,59.01,95.9,50.68,53.83
2023-05-02T11:08:00-05:00,0.0,0.0,53.77,60.01,53.05,48.63,50.67,44.43,52.06,61.63,55.21,61.12,,,58.95,95.9,50.75,53.81
2023-05-02T11:09:00-05:00,0.0,0.0,53.74,59.55,53.44,49.03,50.52,44.41,52.25,61.92,54.63,61.27,42.36,,59.47,96.0,50.1,53.6
2023-05-02T11:09:30-05:00,0.0,0.0,54.06,59.64,53.26,49.02,50.39,44.56,52.47,61.55,54.86,61.08,42.56,,59.61,96.0,49.78,54.04
2023-05-02T11:10:00-05:00,0.0,0.0,53.59,59.44,52.98,49.22,49.81,44.76,52.44,61.46,55.01,60.89,43.54,,58.88,96.0,49.65,53.48
2023-05-02T11:10:30-05:00,0.0,0.0,53.43,59.5,53.24,49.12,50.38,44.37,52.57,61.53,55.26,60.74,43.65,,59.0,96.0,49.4,53.58
2023-05-02T11:11:00-05:00,0.0,0.0,53.79,59.48,53.31,49.03,50.46,44.49,52.7,61.6,55.14,60.75,43.22,,58.18,96.0,49.4,53.67
2023-05-02T11:11:30-05:00,0.0,0.0,52.99,59.09,52.43,49.02,50.33,45.52,52.7,61.91,55.51,60.78,43.75,,58.19,96.0,49.41,54.28
2023-05-02T11:12:00-05:00,0.0,0.0,53.07,58.99,52.37,48.79,50.45,44.46,52.47,61.8,55.45,60.88,43.06,,57.75,96.0,49.18,53.66
2023-05-02T11:12:30-05:00,0.0,0.0,53.05,58.85,52.64,49.3,50.44,45.03,52.34,61.55,55.41,60.8,43.22,,58.77,96.0,49.07,54.05
2023-05-02T11:13:00-05:00,0.0,0.0,52.65,58.96,52.66,49.06,50.43,44.71,52.39,61.56,54.6,60.94,43.83,,57.6,95.9,49.09,53.65
2023-05-02T11:13:30-05:00,0.0,0.0,52.92,58.8,52.6,48.87,,44.7,52.25,61.38,54.79,60.97,44.19,,56.5,95.9,49.27,52.68
2023-05-02T11:14:00-05:00,0.0,0.0,52.78,58.69,52.18,49.17,50.45,45.01,52.42,61.59,54.97,61.34,43.42,,56.75,95.9,49.51,53.0
2023-05-02T11:14:30-05:00,0.0,0.0,52.14,58.28,51.94,49.15,50.43,44.26,52.29,61.74,54.88,60.97,42.33,,55.39,95.8,49.69,52.99
2023-05-02T11:15:00-05:00,0.0,,52.67,58.68,52.35,48.97,50.27,44.43,52.39,61.33,54.73,60.81,42.49,,55.79,95.8,49.98,53.2
2023-05-02T11:15:30-05:00,0.0,0.0,52.67,58.46,52.02,48.1,50.25,44.35,52.34,61.33,54.91,60.58,41.84,,55.77,95.8,50.14,52.89
2023-05-02T11:16:00-05:00,0.0,0.0,52.94,58.56,51.98,48.72,50.22,43.76,52.04,61.38,55.02,60.73,41.69,,56.05,95.7,50.14,53.7
2023-05-02T11:16:30-05:00,0.0,0.0,52.51,58.33,51.95,48.84,50.18,43.58,52.11,61.51,55.1,,42.07,,56.28,95.7,50.21,52.99
2023-05-02T11:17:00-05:00,0.0,0.0,52.19,58.19,51.88,48.89,50.25,43.6,52.13,61.37,54.78,60.86,41.67,,57.02,95.7,50.39,52.89
2023-05-02T11:17:30-05:00,0.0,0.0,52.27,58.14,51.55,49.04,50.26,43.32,51.43,61.18,54.96,60.39,41.63,,57.57,95.6,50.37,52.8
2023-05-02T11:18:00-05:00,0.0,0.0,52.02,57.99,51.65,48.95,50.18,43.2,51.7,61.18,54.88,60.24,41.79,,56.88,95.6,50.24,53.31
2023-05-02T11:18:30-05:00,0.0,0.0,52.03,58.02,51.27,49.01,50.1,42.78,52.05,60.95,54.79,60.58,42.2,,57.11,95.5,50.04,53.2
2023-05-02T11:19:00-05:00,0.0,0.0,51.9,57.74,51.45,49.07,50.11,43.09,51.59,61.13,54.68,61.11,41.4,,55.86,95.5,50.24,51.81
2023-05-02T11:19:30-05:00,0.0,0.0,52.34,57.82,51.38,49.0,50.02,43.84,51.49,60.51,54.44,61.0,42.22,,55.64,95.5,50.42,51.69
2023-05-02T11:20:00-05:00,0.0,0.0,51.91,57.67,51.68,48.38,49.93,43.13,51.95,61.05,54.47,60.93,42.38,,56.1,95.5,50.49,51.88
2023-05-02T11:20:30-05:00,0.0,0.0,52.27,57.91,51.67,48.71,50.05,43.86,51.44,61.17,54.29,60.92,41.95,,56.58,95.5,50.49,51.54
2023-05-02T11:21:00-05:00,0.0,0.0,52.2,57.74,51.57,47.83,50.01,44.13,52.12,61.01,53.84,60.88,41.66,,56.53,95.5,50.31,50.9
2023-05-02T11:21:30-05:00,0.0,0.0,52.18,57.85,51.53,49.11,49.97,43.96,52.46,60.86,54.09,61.0,40.86,,56.61,95.5,50.24,51.09
2023-05-02T11:22:00-05:00,0.0,0.0,51.95,57.58,51.48,49.2,50.0,45.28,52.37,60.98,54.13,60.75,41.24,,57.09,95.5,50.44,50.94
2023-05-02T11:22:30-05:00,0.0,0.0,52.04,57.53,51.41,49.39,50.03,44.76,52.35,61.03,54.31,60.6,40.68,,56.74,95.5,50.55,51.07
2023-05-02T11:23:00-05:00,0.0,0.0,51.65,57.49,50.62,49.38,50.03,45.56,52.21,61.45,54.51,60.89,40.3,,56.48,95.5,50.41,50.45
2023-05-02T11:23:30-05:00,0.0,0.0,51.02,57.13,50.73,49.47,50.0,45.66,52.17,61.12,54.82,60.87,40.87,,55.8,95.5,50.35,50.98
2023-05-02T11:24:00-05:00,0.0,0.0,51.37,56.97,51.04,49.59,50.1,45.23,52.27,61.24,54.75,60.44,40.11,,55.7,95.4,50.06,51.27
2023-05-02T11:24:30-05:00,0.0,0.0,51.52,56.65,50.91,49.49,50.12,45.22,52.27,61.23,54.9,60.46,40.12,,55.54,95.4,49.79,51.27
2023-05-02T11:25:00-05:00,0.0,0.0,51.29,56.87,51.0,49.55,50.14,44.53,52.21,61.19,55.17,60.14,40.71,,55.7,95.4,49.74,50.46
2023-05-02T11:25:30-05:00,0.0,0.0,51.19,56.75,50.68,49.5,50.03,45.47,52.08,60.95,55.18,60.05,40.17,,55.81,95.3,49.74,50.36
2023-05-02T11:26:00-05:00,0.0,0.0,50.88,56.35,49.71,49.51,50.14,45.06,52.14,61.02,55.02,59.69,40.11,,56.43,95.2,49.64,49.66
2023-05-02T11:26:30-05:00,0.0,0.0,51.35,56.64,50.63,49.54,50.19,44.91,52.03,61.08,55.17,59.73,39.19,,56.99,95.1,49.83,49.98
2023-05-02T11:27:00-05:00,0.0,0.0,50.93,56.59,50.48,49.44,50.21,44.19,51.99,61.0,54.94,59.97,39.38,,56.05,95.0,49.94,49.64
2023-05-02T11:27:30-05:00,0.0,0.0,51.28,56.33,50.59,49.18,50.19,43.94,51.61,61.28,54.53,59.86,39.74,,55.85,94.9,50.21,50.2
2023-05-02T11:28:00-05:00,0.0,0.0,51.23,56.44,50.6,49.15,50.05,44.85,51.65,61.14,54.19,60.01,41.08,,54.92,94.8,49.88,50.21
2023-05-02T11:28:30-05:00,0.0,0.0,51.17,56.4,50.43,49.32,50.06,43.83,51.48,61.14,54.17,60.01,41.3,,54.72,94.7,49.62,49.61
2023-05-02T11:29:00-05:00,0.0,0.0,51.11,56.19,50.7,49.32,50.07,43.94,50.57,60.9,54.31,59.66,40.96,,54.67,94.6,49.46,50.56
2023-05-02T11:29:30-05:00,0.0,0.0,51.03,56.1,50.66,49.29,50.05,44.66,50.23,60.71,54.34,59.67,40.59,,55.22,94.6,49.62,50.35
