DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-12T20:33:00-05:00,11.0,27.0,11.0,11.0,6.0,10.0,7.0,4.0,11.0,8.0,3.0,3.0,10.0,23.0,11.0,20.0,4.0,9.0,13.0
2023-05-12T20:33:30-05:00,11.0,25.0,11.0,11.0,7.0,10.0,7.0,4.0,10.0,8.0,3.0,3.0,10.0,23.0,11.0,20.0,3.0,8.0,12.0
2023-05-12T20:34:00-05:00,11.0,25.0,11.0,10.0,7.0,10.0,7.0,4.0,11.0,8.0,3.0,3.0,10.0,24.0,12.0,20.0,2.0,8.0,11.0
2023-05-12T20:34:30-05:00,11.0,24.0,13.0,10.0,7.0,9.0,7.0,4.0,12.0,8.0,3.0,3.0,10.0,23.0,12.0,21.0,4.0,9.0,11.0
2023-05-12T20:35:00-05:00,11.0,24.0,11.0,11.0,7.0,9.0,8.0,4.0,11.0,8.0,3.0,3.0,10.0,24.0,12.0,23.0,7.0,9.0,8.0
2023-05-12T20:35:30-05:00,11.0,51.0,12.0,12.0,8.0,10.0,9.0,4.0,11.0,8.0,3.0,3.0,11.0,24.0,12.0,23.0,3.0,8.0,10.0
2023-05-12T20:36:30-05:00,11.0,25.0,13.0,10.0,8.0,9.0,9.0,4.0,11.0,8.0,3.0,3.0,,22.0,12.0,24.0,3.0,8.0,10.0
2023-05-12T20:37:00-05:00,11.0,26.0,12.0,11.0,10.0,9.0,9.0,4.0,11.0,8.0,3.0,3.0,,23.0,11.0,22.0,6.0,8.0,11.0
2023-05-12T20:37:30-05:00,11.0,24.0,12.0,11.0,10.0,9.0,11.0,4.0,10.0,8.0,3.0,3.0,,23.0,12.0,21.0,5.0,8.0,10.0
2023-05-12T20:38:00-05:00,11.0,28.0,11.0,11.0,10.0,9.0,11.0,5.0,12.0,8.0,3.0,3.0,10.0,24.0,12.0,20.0,4.0,7.0,9.0
2023-05-12T20:38:30-05:00,11.0,26.0,11.0,11.0,11.0,,12.0,4.0,11.0,8.0,3.0,3.0,9.0,24.0,11.0,21.0,4.0,8.0,9.0
2023-05-12T20:39:00-05:00,11.0,24.0,11.0,11.0,9.0,10.0,9.0,4.0,12.0,8.0,3.0,4.0,9.0,24.0,11.0,21.0,3.0,8.0,9.0
2023-05-12T20:39:30-05:00,11.0,27.0,11.0,10.0,9.0,9.0,9.0,4.0,11.0,8.0,3.0,3.0,10.0,23.0,10.0,22.0,2.0,7.0,8.0
2023-05-12T20:40:00-05:00,11.0,31.0,11.0,10.0,10.0,10.0,9.0,4.0,12.0,8.0,3.0,2.0,9.0,25.0,12.0,22.0,3.0,,8.0
2023-05-12T20:40:30-05:00,11.0,32.0,10.0,11.0,10.0,10.0,10.0,4.0,11.0,8.0,3.0,3.0,9.0,25.0,11.0,21.0,4.0,7.0,8.0
2023-05-12T20:41:00-05:00,11.0,33.0,11.0,11.0,10.0,10.0,10.0,4.0,12.0,8.0,3.0,3.0,8.0,25.0,11.0,21.0,5.0,6.0,8.0
2023-05-12T20:41:30-05:00,11.0,34.0,12.0,11.0,10.0,8.0,9.0,4.0,11.0,8.0,3.0,3.0,9.0,25.0,10.0,20.0,4.0,7.0,7.0
2023-05-12T20:42:00-05:00,11.0,28.0,12.0,11.0,9.0,9.0,9.0,4.0,10.0,8.0,3.0,3.0,8.0,24.0,11.0,22.0,5.0,7.0,8.0
2023-05-12T20:42:30-05:00,11.0,30.0,11.0,11.0,9.0,9.0,9.0,4.0,11.0,8.0,3.0,3.0,8.0,26.0,10.0,22.0,3.0,7.0,8.0
2023-05-12T20:43:00-05:00,11.0,36.0,12.0,10.0,9.0,9.0,9.0,4.0,10.0,8.0,3.0,3.0,8.0,25.0,10.0,21.0,3.0,7.0,8.0
2023-05-12T20:43:30-05:00,11.0,24.0,12.0,11.0,10.0,8.0,9.0,4.0,10.0,8.0,3.0,3.0,8.0,24.0,11.0,22.0,3.0,7.0,7.0
2023-05-12T20:44:00-05:00,11.0,23.0,12.0,11.0,10.0,8.0,8.0,4.0,10.0,8.0,3.0,3.0,8.0,23.0,11.0,22.0,5.0,7.0,7.0
2023-05-12T20:44:30-05:00,11.0,25.0,13.0,10.0,11.0,9.0,9.0,4.0,11.0,8.0,3.0,3.0,7.0,24.0,10.0,22.0,4.0,8.0,8.0
2023-05-12T20:45:00-05:00,11.0,23.0,12.0,,13.0,9.0,9.0,4.0,9.0,8.0,3.0,3.0,8.0,24.0,10.0,22.0,5.0,7.0,7.0
2023-05-12T20:45:30-05:00,11.0,24.0,12.0,9.0,12.0,8.0,9.0,4.0,9.0,8.0,3.0,3.0,7.0,24.0,11.0,22.0,4.0,8.0,7.0
2023-05-12T20:46:00-05:00,11.0,24.0,11.0,10.0,13.0,8.0,9.0,4.0,11.0,8.0,3.0,3.0,7.0,27.0,11.0,21.0,4.0,7.0,8.0
2023-05-12T20:46:30-05:00,11.0,22.0,11.0,9.0,17.0,9.0,9.0,4.0,10.0,8.0,3.0,3.0,6.0,26.0,10.0,22.0,4.0,7.0,7.0
2023-05-12T20:47:00-05:00,11.0,30.0,10.0,13.0,18.0,9.0,9.0,4.0,9.0,8.0,3.0,3.0,6.0,25.0,10.0,22.0,5.0,7.0,7.0
2023-05-12T20:47:30-05:00,11.0,24.0,11.0,12.0,17.0,8.0,12.0,4.0,8.0,8.0,3.0,3.0,6.0,25.0,11.0,22.0,4.0,,9.0
2023-05-12T20:48:00-05:00,11.0,23.0,11.0,10.0,15.0,8.0,12.0,4.0,9.0,8.0,3.0,3.0,7.0,25.0,11.0,22.0,5.0,6.0,8.0
2023-05-12T20:48:30-05:00,11.0,22.0,11.0,11.0,15.0,8.0,16.0,4.0,9.0,8.0,3.0,3.0,7.0,25.0,12.0,21.0,5.0,,6.0
2023-05-12T20:49:00-05:00,11.0,21.0,11.0,9.0,14.0,8.0,16.0,5.0,10.0,8.0,3.0,3.0,7.0,25.0,11.0,22.0,4.0,7.0,7.0
2023-05-12T20:49:30-05:00,11.0,24.0,10.0,9.0,15.0,9.0,15.0,4.0,10.0,8.0,3.0,7.0,7.0,25.0,11.0,22.0,6.0,7.0,7.0
2023-05-12T20:50:00-05:00,11.0,30.0,12.0,9.0,15.0,9.0,28.0,3.0,10.0,8.0,3.0,6.0,7.0,26.0,11.0,22.0,4.0,,7.0
2023-05-12T20:50:30-05:00,11.0,25.0,11.0,10.0,15.0,9.0,31.0,4.0,9.0,8.0,3.0,8.0,6.0,25.0,10.0,21.0,4.0,7.0,7.0
2023-05-12T20:51:00-05:00,11.0,32.0,11.0,9.0,16.0,10.0,31.0,5.0,9.0,8.0,3.0,6.0,6.0,24.0,11.0,21.0,4.0,8.0,7.0
2023-05-12T20:51:30-05:00,11.0,31.0,10.0,8.0,15.0,10.0,31.0,5.0,10.0,8.0,3.0,5.0,6.0,25.0,10.0,21.0,4.0,6.0,7.0
2023-05-12T20:52:00-05:00,11.0,24.0,11.0,8.0,16.0,10.0,32.0,4.0,11.0,8.0,3.0,5.0,7.0,24.0,10.0,23.0,5.0,7.0,6.0
2023-05-12T20:53:00-05:00,11.0,23.0,10.0,9.0,16.0,10.0,35.0,5.0,12.0,8.0,3.0,7.0,6.0,25.0,11.0,22.0,6.0,7.0,6.0
2023-05-12T20:53:30-05:00,11.0,24.0,11.0,9.0,15.0,10.0,31.0,5.0,13.0,8.0,3.0,7.0,6.0,25.0,11.0,22.0,4.0,6.0,5.0
2023-05-12T20:54:00-05:00,11.0,23.0,12.0,10.0,15.0,10.0,31.0,4.0,12.0,8.0,3.0,8.0,7.0,25.0,10.0,23.0,4.0,7.0,5.0
2023-05-12T20:54:30-05:00,11.0,33.0,11.0,9.0,18.0,9.0,,5.0,12.0,8.0,3.0,5.0,6.0,27.0,10.0,22.0,5.0,7.0,5.0
2023-05-12T20:55:00-05:00,11.0,25.0,10.0,8.0,16.0,10.0,38.0,4.0,11.0,8.0,3.0,5.0,7.0,25.0,10.0,21.0,6.0,7.0,8.0
2023-05-12T20:55:30-05:00,11.0,24.0,10.0,9.0,16.0,10.0,35.0,4.0,12.0,8.0,3.0,7.0,7.0,23.0,10.0,22.0,5.0,7.0,7.0
2023-05-12T20:56:00-05:00,11.0,22.0,10.0,11.0,15.0,10.0,34.0,3.0,13.0,8.0,3.0,6.0,7.0,25.0,11.0,22.0,6.0,8.0,5.0
2023-05-12T20:56:30-05:00,11.0,23.0,11.0,9.0,14.0,10.0,33.0,4.0,11.0,8.0,3.0,6.0,7.0,26.0,10.0,22.0,7.0,7.0,6.0
2023-05-12T20:57:00-05:00,11.0,22.0,10.0,9.0,15.0,10.0,,5.0,11.0,8.0,3.0,4.0,7.0,25.0,10.0,21.0,6.0,7.0,6.0
2023-05-12T20:57:30-05:00,11.0,23.0,11.0,10.0,16.0,11.0,31.0,4.0,12.0,8.0,3.0,4.0,8.0,26.0,10.0,22.0,7.0,7.0,6.0
2023-05-12T20:58:00-05:00,11.0,25.0,11.0,9.0,16.0,12.0,32.0,4.0,13.0,8.0,3.0,4.0,7.0,25.0,10.0,22.0,6.0,7.0,5.0
2023-05-12T20:58:30-05:00,11.0,27.0,12.0,10.0,17.0,11.0,34.0,4.0,12.0,8.0,3.0,3.0,7.0,25.0,11.0,23.0,7.0,7.0,5.0
2023-05-12T20:59:00-05:00,11.0,25.0,11.0,10.0,16.0,13.0,35.0,4.0,12.0,8.0,4.0,3.0,7.0,23.0,10.0,23.0,10.0,6.0,6.0
2023-05-12T20:59:30-05:00,11.0,24.0,11.0,9.0,17.0,14.0,37.0,5.0,11.0,8.0,4.0,3.0,7.0,24.0,10.0,22.0,9.0,8.0,6.0
2023-05-12T21:00:00-05:00,11.0,22.0,10.0,10.0,15.0,14.0,41.0,5.0,13.0,8.0,4.0,4.0,7.0,24.0,11.0,23.0,8.0,7.0,5.0
2023-05-12T21:00:30-05:00,11.0,23.0,11.0,10.0,16.0,14.0,42.0,4.0,11.0,8.0,4.0,4.0,7.0,23.0,10.0,21.0,11.0,8.0,6.0
2023-05-12T21:01:00-05:00,11.0,23.0,12.0,10.0,14.0,13.0,40.0,5.0,13.0,8.0,3.0,3.0,8.0,23.0,11.0,20.0,8.0,7.0,6.0
2023-05-12T21:01:30-05:00,11.0,22.0,11.0,9.0,14.0,13.0,37.0,4.0,11.0,8.0,3.0,3.0,7.0,25.0,11.0,22.0,8.0,7.0,6.0
2023-05-12T21:02:00-05:00,11.0,22.0,10.0,11.0,13.0,13.0,38.0,4.0,11.0,8.0,3.0,3.0,8.0,24.0,9.0,24.0,7.0,7.0,8.0
2023-05-12T21:02:30-05:00,11.0,22.0,10.0,10.0,13.0,11.0,28.0,4.0,13.0,8.0,3.0,3.0,7.0,23.0,10.0,21.0,7.0,7.0,6.0
2023-05-12T21:03:00-05:00,11.0,21.0,12.0,10.0,15.0,11.0,25.0,3.0,13.0,8.0,3.0,3.0,7.0,22.0,10.0,23.0,8.0,6.0,11.0
2023-05-12T21:03:30-05:00,11.0,22.0,11.0,12.0,15.0,11.0,18.0,3.0,14.0,8.0,3.0,3.0,7.0,24.0,11.0,23.0,7.0,8.0,14.0
2023-05-12T21:04:00-05:00,11.0,21.0,9.0,11.0,13.0,11.0,18.0,4.0,14.0,8.0,3.0,3.0,7.0,23.0,9.0,23.0,8.0,8.0,14.0
2023-05-12T21:04:30-05:00,11.0,21.0,10.0,9.0,13.0,10.0,18.0,3.0,14.0,8.0,3.0,3.0,7.0,23.0,10.0,23.0,5.0,7.0,14.0
2023-05-12T21:05:00-05:00,11.0,21.0,11.0,11.0,14.0,10.0,16.0,4.0,14.0,8.0,3.0,3.0,7.0,23.0,10.0,22.0,7.0,6.0,15.0
2023-05-12T21:05:30-05:00,11.0,24.0,11.0,12.0,12.0,10.0,16.0,4.0,14.0,8.0,3.0,3.0,6.0,23.0,10.0,23.0,8.0,8.0,16.0
2023-05-12T21:06:00-05:00,11.0,22.0,11.0,10.0,14.0,10.0,16.0,4.0,15.0,8.0,3.0,3.0,6.0,23.0,10.0,23.0,9.0,8.0,16.0
2023-05-12T21:06:30-05:00,11.0,21.0,10.0,13.0,17.0,10.0,15.0,4.0,18.0,8.0,3.0,3.0,6.0,23.0,10.0,23.0,10.0,8.0,17.0
2023-05-12T21:07:00-05:00,11.0,21.0,10.0,15.0,17.0,10.0,17.0,3.0,19.0,8.0,3.0,3.0,6.0,24.0,10.0,22.0,6.0,8.0,17.0
2023-05-12T21:07:30-05:00,11.0,23.0,10.0,22.0,16.0,10.0,18.0,4.0,18.0,8.0,3.0,3.0,6.0,24.0,10.0,23.0,9.0,7.0,17.0
2023-05-12T21:08:00-05:00,11.0,23.0,10.0,16.0,16.0,11.0,18.0,3.0,17.0,8.0,3.0,3.0,6.0,23.0,10.0,22.0,8.0,7.0,17.0
2023-05-12T21:08:30-05:00,11.0,22.0,10.0,12.0,18.0,10.0,20.0,3.0,21.0,8.0,3.0,3.0,8.0,24.0,10.0,25.0,9.0,8.0,17.0
2023-05-12T21:09:00-05:00,11.0,23.0,10.0,13.0,16.0,11.0,18.0,3.0,19.0,8.0,3.0,3.0,11.0,25.0,10.0,24.0,9.0,7.0,17.0
2023-05-12T21:10:00-05:00,11.0,23.0,11.0,13.0,16.0,11.0,21.0,4.0,18.0,8.0,3.0,3.0,14.0,25.0,11.0,25.0,6.0,7.0,18.0
2023-05-12T21:10:30-05:00,11.0,20.0,9.0,16.0,16.0,11.0,23.0,3.0,17.0,8.0,3.0,3.0,16.0,23.0,10.0,24.0,7.0,7.0,18.0
2023-05-12T21:11:00-05:00,11.0,20.0,10.0,19.0,16.0,11.0,23.0,4.0,18.0,8.0,3.0,3.0,18.0,23.0,10.0,26.0,6.0,7.0,19.0
2023-05-12T21:11:30-05:00,11.0,21.0,10.0,44.0,17.0,10.0,23.0,4.0,17.0,8.0,3.0,3.0,18.0,24.0,9.0,25.0,9.0,7.0,19.0
2023-05-12T21:12:00-05:00,11.0,20.0,10.0,25.0,16.0,11.0,22.0,4.0,17.0,8.0,3.0,3.0,18.0,23.0,10.0,26.0,5.0,8.0,20.0
2023-05-12T21:12:30-05:00,11.0,21.0,10.0,14.0,14.0,10.0,21.0,3.0,17.0,8.0,3.0,2.0,17.0,24.0,10.0,25.0,7.0,8.0,22.0
2023-05-12T21:13:00-05:00,11.0,20.0,11.0,11.0,14.0,10.0,21.0,3.0,18.0,8.0,3.0,3.0,18.0,24.0,10.0,26.0,7.0,8.0,21.0
2023-05-12T21:13:30-05:00,11.0,19.0,12.0,11.0,14.0,10.0,22.0,3.0,18.0,8.0,3.0,2.0,17.0,24.0,10.0,24.0,7.0,8.0,23.0
2023-05-12T21:14:00-05:00,11.0,20.0,11.0,10.0,15.0,10.0,22.0,4.0,19.0,8.0,3.0,3.0,17.0,23.0,10.0,25.0,7.0,8.0,23.0
2023-05-12T21:14:30-05:00,11.0,22.0,11.0,10.0,16.0,10.0,23.0,3.0,19.0,8.0,3.0,3.0,17.0,23.0,9.0,25.0,7.0,9.0,23.0
2023-05-12T21:15:00-05:00,11.0,27.0,11.0,11.0,16.0,10.0,25.0,3.0,18.0,8.0,3.0,2.0,18.0,23.0,11.0,23.0,8.0,9.0,23.0
2023-05-12T21:15:30-05:00,11.0,22.0,11.0,11.0,16.0,11.0,23.0,3.0,18.0,8.0,3.0,3.0,18.0,23.0,10.0,25.0,6.0,9.0,23.0
2023-05-12T21:16:00-05:00,11.0,24.0,10.0,22.0,16.0,10.0,24.0,3.0,19.0,8.0,3.0,4.0,18.0,23.0,10.0,24.0,7.0,9.0,22.0
2023-05-12T21:16:30-05:00,11.0,23.0,11.0,22.0,14.0,11.0,24.0,3.0,19.0,8.0,3.0,3.0,19.0,23.0,10.0,24.0,7.0,10.0,24.0
2023-05-12T21:17:00-05:00,11.0,23.0,11.0,19.0,15.0,11.0,23.0,3.0,19.0,8.0,3.0,3.0,20.0,22.0,10.0,24.0,8.0,10.0,24.0
2023-05-12T21:17:30-05:00,11.0,24.0,11.0,16.0,13.0,11.0,24.0,3.0,18.0,8.0,4.0,3.0,19.0,24.0,11.0,26.0,7.0,9.0,23.0
2023-05-12T21:18:00-05:00,11.0,25.0,11.0,12.0,13.0,11.0,28.0,4.0,21.0,8.0,3.0,3.0,17.0,23.0,10.0,23.0,9.0,9.0,23.0
2023-05-12T21:18:30-05:00,11.0,24.0,11.0,12.0,10.0,11.0,28.0,3.0,20.0,8.0,4.0,4.0,19.0,24.0,10.0,24.0,11.0,9.0,24.0
2023-05-12T21:19:00-05:00,11.0,23.0,10.0,12.0,11.0,11.0,34.0,3.0,20.0,8.0,4.0,4.0,20.0,23.0,11.0,26.0,7.0,8.0,24.0
2023-05-12T21:19:30-05:00,11.0,23.0,10.0,12.0,11.0,11.0,36.0,3.0,21.0,8.0,4.0,3.0,21.0,24.0,10.0,24.0,8.0,11.0,24.0
2023-05-12T21:20:00-05:00,11.0,22.0,10.0,12.0,12.0,10.0,37.0,3.0,23.0,8.0,4.0,3.0,20.0,23.0,9.0,23.0,9.0,12.0,
2023-05-12T21:20:30-05:00,11.0,24.0,11.0,11.0,10.0,11.0,34.0,,22.0,8.0,3.0,3.0,21.0,22.0,10.0,23.0,9.0,10.0,23.0
2023-05-12T21:21:00-05:00,11.0,23.0,11.0,11.0,9.0,11.0,32.0,3.0,20.0,8.0,3.0,3.0,21.0,23.0,9.0,24.0,10.0,10.0,23.0
2023-05-12T21:21:30-05:00,11.0,24.0,11.0,12.0,8.0,12.0,32.0,4.0,20.0,8.0,4.0,3.0,21.0,22.0,9.0,24.0,9.0,9.0,24.0
2023-05-12T21:22:00-05:00,11.0,22.0,10.0,15.0,9.0,12.0,31.0,4.0,21.0,8.0,4.0,3.0,22.0,23.0,10.0,23.0,10.0,10.0,25.0
2023-05-12T21:22:30-05:00,11.0,23.0,10.0,23.0,10.0,12.0,32.0,3.0,21.0,8.0,4.0,3.0,22.0,22.0,10.0,21.0,8.0,10.0,24.0
2023-05-12T21:23:00-05:00,11.0,25.0,10.0,33.0,9.0,14.0,33.0,3.0,21.0,8.0,4.0,3.0,22.0,22.0,9.0,21.0,9.0,8.0,24.0
2023-05-12T21:23:30-05:00,11.0,24.0,10.0,34.0,9.0,13.0,31.0,3.0,22.0,8.0,5.0,3.0,22.0,21.0,10.0,23.0,10.0,9.0,24.0
2023-05-12T21:24:00-05:00,11.0,24.0,10.0,29.0,10.0,13.0,30.0,4.0,21.0,8.0,5.0,3.0,22.0,21.0,10.0,21.0,11.0,9.0,24.0
2023-05-12T21:24:30-05:00,11.0,23.0,11.0,28.0,10.0,13.0,30.0,4.0,20.0,8.0,7.0,3.0,22.0,20.0,10.0,22.0,10.0,8.0,26.0
2023-05-12T21:25:00-05:00,11.0,24.0,10.0,26.0,11.0,12.0,30.0,4.0,20.0,8.0,7.0,3.0,22.0,20.0,9.0,21.0,11.0,9.0,27.0
2023-05-12T21:25:30-05:00,11.0,23.0,12.0,24.0,12.0,12.0,29.0,3.0,21.0,8.0,7.0,3.0,22.0,20.0,12.0,23.0,11.0,8.0,26.0
2023-05-12T21:26:00-05:00,11.0,22.0,10.0,25.0,12.0,13.0,29.0,3.0,21.0,8.0,7.0,3.0,22.0,21.0,10.0,21.0,10.0,8.0,26.0
2023-05-12T21:26:30-05:00,11.0,22.0,11.0,,11.0,12.0,28.0,4.0,20.0,8.0,7.0,2.0,23.0,20.0,10.0,22.0,13.0,9.0,26.0
2023-05-12T21:27:00-05:00,11.0,22.0,10.0,,12.0,12.0,27.0,4.0,20.0,8.0,7.0,3.0,23.0,19.0,10.0,21.0,13.0,8.0,27.0
2023-05-12T21:27:30-05:00,11.0,23.0,10.0,,11.0,13.0,23.0,4.0,18.0,8.0,7.0,3.0,21.0,18.0,10.0,23.0,11.0,9.0,26.0
2023-05-12T21:28:00-05:00,11.0,23.0,10.0,,11.0,13.0,22.0,4.0,20.0,8.0,7.0,3.0,23.0,20.0,10.0,21.0,14.0,8.0,26.0
2023-05-12T21:28:30-05:00,11.0,22.0,12.0,,11.0,14.0,20.0,4.0,21.0,8.0,7.0,3.0,23.0,20.0,10.0,22.0,14.0,9.0,25.0
2023-05-12T21:29:30-05:00,11.0,24.0,11.0,,11.0,13.0,19.0,3.0,20.0,8.0,8.0,3.0,24.0,18.0,9.0,20.0,11.0,8.0,25.0
2023-05-12T21:30:00-05:00,11.0,23.0,10.0,,11.0,13.0,19.0,4.0,22.0,8.0,9.0,3.0,23.0,16.0,10.0,20.0,11.0,8.0,25.0
2023-05-12T21:30:30-05:00,11.0,23.0,10.0,,11.0,13.0,21.0,4.0,19.0,8.0,12.0,3.0,23.0,15.0,10.0,17.0,12.0,7.0,25.0
2023-05-12T21:31:00-05:00,11.0,22.0,9.0,,11.0,14.0,21.0,4.0,20.0,8.0,12.0,2.0,23.0,17.0,10.0,18.0,10.0,8.0,25.0
2023-05-12T21:31:30-05:00,11.0,23.0,10.0,,11.0,13.0,24.0,,19.0,8.0,12.0,2.0,24.0,15.0,9.0,19.0,11.0,8.0,24.0
2023-05-12T21:32:00-05:00,11.0,22.0,9.0,,10.0,12.0,23.0,4.0,20.0,8.0,10.0,2.0,23.0,14.0,10.0,18.0,13.0,7.0,24.0
2023-05-12T21:32:30-05:00,11.0,22.0,9.0,,10.0,13.0,25.0,4.0,20.0,8.0,9.0,3.0,23.0,14.0,9.0,17.0,13.0,8.0,24.0
2023-05-12T21:33:00-05:00,11.0,23.0,10.0,,11.0,14.0,27.0,3.0,21.0,8.0,10.0,2.0,25.0,15.0,9.0,17.0,12.0,9.0,24.0
2023-05-12T21:33:30-05:00,11.0,21.0,10.0,,11.0,14.0,26.0,4.0,21.0,8.0,10.0,3.0,25.0,14.0,9.0,17.0,15.0,9.0,24.0
2023-05-12T21:34:00-05:00,11.0,22.0,10.0,,11.0,15.0,25.0,3.0,20.0,8.0,10.0,3.0,25.0,14.0,10.0,16.0,11.0,8.0,24.0
2023-05-12T21:34:30-05:00,11.0,22.0,10.0,,10.0,15.0,25.0,3.0,20.0,8.0,10.0,3.0,25.0,14.0,10.0,17.0,12.0,9.0,23.0
2023-05-12T21:35:00-05:00,11.0,22.0,11.0,,10.0,15.0,25.0,3.0,19.0,8.0,10.0,2.0,22.0,14.0,10.0,17.0,11.0,10.0,23.0
2023-05-12T21:35:30-05:00,11.0,23.0,11.0,,10.0,12.0,27.0,3.0,20.0,8.0,11.0,2.0,24.0,13.0,11.0,15.0,13.0,9.0,24.0
2023-05-12T21:36:00-05:00,11.0,21.0,10.0,,11.0,12.0,23.0,3.0,19.0,8.0,12.0,2.0,23.0,14.0,10.0,16.0,11.0,10.0,23.0
2023-05-12T21:36:30-05:00,11.0,22.0,10.0,,10.0,13.0,23.0,3.0,20.0,8.0,13.0,2.0,23.0,13.0,9.0,14.0,12.0,10.0,23.0
2023-05-12T21:37:00-05:00,11.0,22.0,10.0,,10.0,14.0,22.0,3.0,19.0,8.0,11.0,2.0,24.0,13.0,10.0,15.0,12.0,10.0,22.0
2023-05-12T21:37:30-05:00,11.0,21.0,9.0,,11.0,15.0,21.0,3.0,20.0,8.0,11.0,2.0,22.0,13.0,9.0,16.0,11.0,9.0,22.0
2023-05-12T21:38:00-05:00,11.0,21.0,9.0,,9.0,15.0,20.0,2.0,20.0,8.0,11.0,2.0,22.0,12.0,10.0,16.0,10.0,9.0,22.0
2023-05-12T21:38:30-05:00,11.0,21.0,10.0,,9.0,14.0,18.0,3.0,21.0,8.0,11.0,2.0,22.0,11.0,9.0,16.0,12.0,9.0,22.0
2023-05-12T21:39:00-05:00,11.0,22.0,10.0,,9.0,13.0,17.0,3.0,21.0,8.0,11.0,3.0,22.0,12.0,10.0,16.0,12.0,9.0,22.0
2023-05-12T21:39:30-05:00,11.0,23.0,9.0,,9.0,13.0,17.0,2.0,22.0,8.0,11.0,3.0,21.0,12.0,9.0,15.0,9.0,9.0,22.0
2023-05-12T21:40:00-05:00,11.0,23.0,10.0,,9.0,13.0,17.0,3.0,23.0,8.0,12.0,2.0,22.0,12.0,9.0,14.0,8.0,9.0,23.0
2023-05-12T21:40:30-05:00,11.0,21.0,10.0,,10.0,14.0,18.0,3.0,23.0,8.0,12.0,2.0,21.0,12.0,9.0,14.0,8.0,10.0,22.0
2023-05-12T21:41:00-05:00,11.0,22.0,10.0,,9.0,14.0,18.0,3.0,23.0,8.0,12.0,4.0,24.0,12.0,8.0,13.0,10.0,9.0,22.0
2023-05-12T21:41:30-05:00,11.0,22.0,10.0,,9.0,14.0,17.0,3.0,23.0,8.0,13.0,3.0,24.0,11.0,9.0,14.0,7.0,9.0,22.0
2023-05-12T21:42:00-05:00,11.0,22.0,10.0,,9.0,14.0,17.0,3.0,22.0,8.0,14.0,3.0,23.0,11.0,9.0,14.0,7.0,9.0,22.0
2023-05-12T21:42:30-05:00,11.0,26.0,10.0,,10.0,15.0,18.0,2.0,22.0,8.0,13.0,2.0,22.0,10.0,10.0,14.0,10.0,8.0,21.0
2023-05-12T21:43:00-05:00,11.0,24.0,10.0,,10.0,15.0,17.0,3.0,23.0,8.0,12.0,2.0,23.0,10.0,9.0,14.0,10.0,10.0,21.0
2023-05-12T21:43:30-05:00,11.0,24.0,9.0,,9.0,16.0,17.0,2.0,22.0,8.0,12.0,2.0,23.0,11.0,9.0,13.0,11.0,9.0,22.0
2023-05-12T21:44:00-05:00,11.0,23.0,10.0,,8.0,16.0,18.0,2.0,21.0,8.0,13.0,2.0,23.0,10.0,9.0,14.0,11.0,9.0,21.0
2023-05-12T21:45:00-05:00,11.0,24.0,10.0,,9.0,16.0,19.0,3.0,24.0,8.0,13.0,2.0,23.0,9.0,9.0,15.0,8.0,9.0,22.0
2023-05-12T21:45:30-05:00,11.0,24.0,10.0,,9.0,15.0,17.0,2.0,23.0,8.0,13.0,3.0,23.0,9.0,10.0,13.0,10.0,9.0,22.0
2023-05-12T21:46:00-05:00,11.0,24.0,9.0,,10.0,16.0,18.0,2.0,23.0,8.0,13.0,3.0,23.0,10.0,10.0,11.0,12.0,9.0,22.0
2023-05-12T21:46:30-05:00,11.0,23.0,10.0,,10.0,16.0,19.0,3.0,23.0,8.0,13.0,3.0,24.0,10.0,10.0,10.0,9.0,9.0,22.0
2023-05-12T21:47:00-05:00,11.0,25.0,9.0,,10.0,15.0,17.0,3.0,22.0,8.0,13.0,3.0,24.0,10.0,9.0,11.0,12.0,10.0,24.0
2023-05-12T21:47:30-05:00,11.0,24.0,9.0,,10.0,15.0,16.0,3.0,23.0,8.0,15.0,3.0,23.0,10.0,10.0,11.0,13.0,9.0,21.0
2023-05-12T21:48:00-05:00,11.0,24.0,10.0,,9.0,15.0,16.0,3.0,22.0,8.0,16.0,3.0,22.0,10.0,10.0,12.0,11.0,10.0,20.0
2023-05-12T21:48:30-05:00,11.0,25.0,9.0,,9.0,15.0,16.0,3.0,23.0,8.0,16.0,2.0,23.0,10.0,10.0,11.0,13.0,10.0,20.0
2023-05-12T21:49:00-05:00,11.0,24.0,10.0,,10.0,14.0,15.0,3.0,24.0,8.0,16.0,3.0,23.0,10.0,10.0,12.0,13.0,12.0,21.0
2023-05-12T21:49:30-05:00,11.0,25.0,10.0,,10.0,13.0,16.0,3.0,23.0,8.0,16.0,3.0,22.0,8.0,10.0,13.0,13.0,12.0,22.0
2023-05-12T21:50:00-05:00,11.0,25.0,9.0,,10.0,13.0,17.0,3.0,25.0,8.0,15.0,3.0,22.0,9.0,10.0,11.0,12.0,13.0,20.0
