DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-05T00:59:30-05:00,11.0,13.859649122807017,11.31578947368421,9.88495575221239,11.491228070175438,12.061946902654867,6.2727272727272725,14.628318584070797,11.495575221238939,12.5,10.663716814159292,13.429824561403509,11.070175438596491,12.271929824561404,8.212389380530974,6.412280701754386,13.326732673267326
2023-05-05T01:59:30-05:00,10.0,12.225,9.45,8.241666666666667,9.416666666666666,12.108333333333333,8.033898305084746,14.183333333333334,10.308333333333334,13.491666666666667,11.675,11.533333333333333,10.196581196581196,11.554621848739496,7.361344537815126,8.025,12.405405405405405
2023-05-05T02:59:30-05:00,8.0,11.966101694915254,7.593220338983051,6.6,7.5508474576271185,14.152542372881356,7.71304347826087,16.889830508474578,10.364406779661017,12.127118644067796,11.008474576271187,11.186440677966102,11.559322033898304,12.165217391304347,7.897435897435898,5.8474576271186445,12.598130841121495
2023-05-05T03:59:30-05:00,6.516666666666667,12.7,5.841666666666667,5.275,5.908333333333333,12.369747899159664,7.367521367521367,17.258333333333333,10.758333333333333,11.525,9.983333333333333,11.991150442477876,13.891089108910892,11.108333333333333,8.283333333333333,7.241666666666666,13.092436974789916
2023-05-05T04:59:30-05:00,4.966101694915254,12.466101694915254,4.615384615384615,4.0508474576271185,4.423728813559322,14.043478260869565,10.131578947368421,15.948275862068966,10.474137931034482,11.556521739130435,8.844827586206897,12.203389830508474,11.025423728813559,10.76271186440678,8.904347826086957,10.830508474576272,14.761904761904763
2023-05-05T05:59:30-05:00,4.858333333333333,10.127118644067796,4.741666666666666,4.241666666666666,4.708333333333333,15.470588235294118,12.46551724137931,17.86111111111111,10.033898305084746,12.5,7.46218487394958,11.883333333333333,8.758333333333333,10.05,10.6890756302521,12.333333333333334,15.042016806722689
2023-05-05T06:59:30-05:00,5.0,10.373913043478261,5.720338983050848,5.567796610169491,5.889830508474576,22.053097345132745,11.285714285714286,19.29245283018868,9.771186440677965,14.440677966101696,7.305084745762712,11.940677966101696,9.677966101694915,10.76271186440678,12.086206896551724,11.864864864864865,17.25225225225225
2023-05-05T07:59:30-05:00,11.683333333333334,12.45,10.22689075630252,9.690909090909091,10.779661016949152,22.3,,18.680672268907564,11.789915966386555,14.324786324786325,14.277777777777779,13.26271186440678,10.191666666666666,11.783333333333333,10.783333333333333,14.837837837837839,16.275
2023-05-05T08:59:30-05:00,6.0,13.873949579831933,8.873949579831933,8.380530973451327,9.206896551724139,26.459183673469386,15.566666666666666,23.63157894736842,11.461538461538462,22.025974025974026,23.35593220338983,14.263636363636364,11.017241379310345,11.336134453781513,14.786324786324787,15.243478260869566,17.208695652173912
2023-05-05T09:59:30-05:00,9.0,11.975,12.384615384615385,11.428571428571429,12.814159292035399,26.55421686746988,,22.508333333333333,12.731092436974789,21.354166666666668,24.956521739130434,12.008403361344538,9.940677966101696,11.241666666666667,16.196969696969695,17.392857142857142,14.966666666666667
2023-05-05T10:59:30-05:00,12.71304347826087,16.225225225225227,12.969696969696969,11.878260869565217,13.617391304347827,22.252173913043478,,19.22608695652174,17.054054054054053,,24.563636363636363,17.375,9.85981308411215,10.730434782608695,15.272727272727273,12.849557522123893,20.44736842105263
2023-05-05T11:59:30-05:00,13.0,16.11965811965812,13.605042016806722,12.243697478991596,14.563025210084033,16.50420168067227,19.741935483870968,14.025210084033613,18.477272727272727,20.0,19.243697478991596,16.0,9.482758620689655,10.756302521008404,11.46218487394958,11.638655462184873,20.19327731092437
2023-05-05T12:59:30-05:00,13.575,11.760683760683762,13.391666666666667,11.775,14.1,14.101694915254237,11.008620689655173,11.14406779661017,12.578947368421053,19.386554621848738,15.564102564102564,12.18918918918919,8.941176470588236,10.907563025210084,9.610169491525424,9.198198198198199,13.435897435897436
2023-05-05T13:59:30-05:00,14.563025210084033,9.974789915966387,15.621848739495798,13.781512605042018,16.51260504201681,9.347457627118644,8.598214285714286,13.830508474576272,9.728813559322035,16.11764705882353,10.634782608695652,10.044444444444444,7.966386554621849,9.974025974025974,8.372881355932204,6.288135593220339,12.239316239316238
2023-05-05T14:59:30-05:00,14.793103448275861,10.370689655172415,13.163793103448276,11.64655172413793,13.741379310344827,7.577586206896552,8.980582524271844,11.939655172413794,9.482758620689655,9.129310344827585,7.439655172413793,11.344827586206897,9.452173913043477,11.672566371681416,5.267857142857143,5.408695652173913,16.53932584269663
2023-05-05T15:59:30-05:00,13.833333333333334,11.583333333333334,17.1864406779661,15.649122807017545,17.586206896551722,12.641666666666667,15.430555555555555,15.084033613445378,10.166666666666666,11.974576271186441,10.033613445378151,11.95,10.675213675213675,13.725663716814159,9.058333333333334,8.15126050420168,14.672413793103448
2023-05-05T16:59:30-05:00,13.53781512605042,11.684782608695652,12.033613445378151,10.521008403361344,12.563025210084033,12.361344537815127,14.945652173913043,16.145454545454545,8.857142857142858,8.579831932773109,8.252100840336135,11.361344537815127,10.603603603603604,11.591304347826087,7.957264957264957,9.104347826086956,13.147826086956522
2023-05-05T17:59:30-05:00,11.789915966386555,7.201680672268908,8.403361344537815,7.436974789915967,8.529411764705882,8.949579831932773,11.289719626168225,8.655172413793103,4.563025210084033,5.47457627118644,5.584745762711864,5.638655462184874,9.633928571428571,9.336134453781513,5.487394957983193,7.584070796460177,7.411764705882353
