DATETIME,TANGARA_4B1A,TANGARA_14D6,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_532E,TANGARA_F1AE,TANGARA_06BE
2023-11-01 00:26:30-05:00,74.3,70.61,70.7,62.34,83.19,71.16,77.8,99.9,99.9,64.05,73.99
2023-11-01 00:27:00-05:00,74.33,70.61,70.8,62.36,83.23,70.65,77.8,99.9,99.9,64.19,73.99
2023-11-01 00:27:30-05:00,74.32,70.6,70.63,62.35,83.34,70.97,77.76,99.9,99.9,64.26,74.19
2023-11-01 00:28:00-05:00,74.38,70.65,70.64,62.23,83.44,71.03,77.79,99.9,99.9,64.25,74.2
2023-11-01 00:28:30-05:00,74.39,70.7,70.6,62.38,83.54,71.02,77.78,99.9,99.9,64.3,74.18
2023-11-01 00:29:00-05:00,74.5,70.66,70.56,62.33,83.81,71.06,77.8,99.9,99.9,64.38,74.38
2023-11-01 00:29:30-05:00,74.37,70.61,70.48,62.34,83.94,71.07,77.81,99.9,99.9,64.58,74.32
2023-11-01 00:30:00-05:00,74.29,70.6,70.45,62.48,83.93,71.08,77.81,99.9,99.9,64.65,74.54
2023-11-01 00:30:30-05:00,74.24,70.51,70.46,62.16,83.89,71.11,77.94,99.9,99.9,64.54,74.16
2023-11-01 00:31:00-05:00,74.21,70.53,70.62,62.19,83.86,71.12,77.85,99.9,99.9,64.42,74.27
2023-11-01 00:31:30-05:00,74.22,70.56,70.62,61.47,83.91,71.21,77.83,99.9,99.9,64.3,74.13
2023-11-01 00:32:00-05:00,74.25,70.62,70.81,62.04,84.13,71.28,77.97,99.9,99.9,64.35,73.41
2023-11-01 00:32:30-05:00,74.31,70.55,70.89,61.37,84.13,71.39,77.92,,99.9,64.34,73.92
2023-11-01 00:33:00-05:00,74.22,70.66,70.92,61.35,84.44,71.48,77.91,99.9,99.9,64.31,73.44
2023-11-01 00:33:30-05:00,74.13,70.69,70.94,61.23,84.38,71.5,77.97,99.9,99.9,64.35,73.35
2023-11-01 00:34:00-05:00,74.07,70.69,71.11,61.75,84.4,71.48,77.86,99.9,99.9,64.5,74.17
2023-11-01 00:34:30-05:00,74.06,70.65,71.14,62.17,83.51,71.59,77.8,99.9,99.9,64.66,73.68
2023-11-01 00:35:00-05:00,74.02,70.63,70.89,,83.4,71.64,77.7,99.9,99.9,64.88,73.4
2023-11-01 00:35:30-05:00,74.03,70.66,70.57,61.24,83.73,71.65,77.84,99.9,99.9,65.1,74.03
2023-11-01 00:36:00-05:00,74.01,70.68,70.41,61.27,83.59,71.59,77.67,99.9,99.9,65.07,74.07
2023-11-01 00:36:30-05:00,73.94,70.6,70.02,61.88,83.46,71.6,77.76,99.9,99.9,65.05,74.06
2023-11-01 00:37:00-05:00,73.9,70.6,70.04,62.09,83.08,71.56,77.89,99.9,99.9,64.96,74.18
2023-11-01 00:37:30-05:00,73.9,70.67,70.17,62.11,83.47,71.6,77.9,99.9,99.9,64.9,74.17
2023-11-01 00:38:00-05:00,73.92,70.62,70.22,61.92,83.92,71.65,78.0,99.9,99.9,64.87,74.21
2023-11-01 00:38:30-05:00,73.94,70.53,70.23,61.7,83.52,71.57,77.97,99.9,99.9,64.77,74.14
2023-11-01 00:39:00-05:00,74.09,70.72,70.21,62.13,83.79,71.6,77.72,99.9,99.9,64.45,74.26
2023-11-01 00:39:30-05:00,73.88,70.58,70.26,61.31,84.06,71.65,77.74,99.9,99.9,64.3,74.35
2023-11-01 00:40:00-05:00,73.97,70.5,70.15,61.77,84.25,71.67,77.54,99.9,99.9,64.23,74.33
2023-11-01 00:40:30-05:00,73.87,70.29,70.07,61.52,83.96,71.67,77.72,99.9,99.9,64.05,74.32
2023-11-01 00:41:00-05:00,73.79,70.28,70.08,61.75,84.09,71.87,77.88,99.9,99.9,63.98,74.46
2023-11-01 00:41:30-05:00,73.77,70.3,70.11,61.86,84.05,71.85,77.95,99.9,99.9,64.02,74.72
2023-11-01 00:42:00-05:00,73.59,70.11,70.14,62.03,84.05,71.83,77.78,99.9,99.9,64.0,74.63
2023-11-01 00:42:30-05:00,73.53,70.19,70.04,61.57,83.94,71.84,77.57,99.9,99.9,64.01,74.71
2023-11-01 00:43:00-05:00,73.46,70.16,70.05,61.1,83.74,71.82,77.81,,99.9,63.99,74.67
2023-11-01 00:43:30-05:00,73.49,70.39,69.94,61.21,83.96,,77.6,99.9,99.9,63.88,74.68
2023-11-01 00:44:00-05:00,73.48,70.35,69.96,62.08,84.44,72.08,77.66,99.9,99.9,63.89,74.84
2023-11-01 00:44:30-05:00,73.5,70.52,69.83,61.38,84.65,72.08,77.78,99.9,99.9,63.9,74.79
2023-11-01 00:45:00-05:00,73.51,70.53,69.89,61.64,84.69,71.99,77.7,99.9,99.9,63.82,74.83
2023-11-01 00:45:30-05:00,73.57,70.54,70.0,61.43,85.03,71.94,77.56,99.9,99.9,63.75,74.85
2023-11-01 00:46:00-05:00,73.64,70.61,69.89,61.79,84.86,71.95,,99.9,99.9,63.67,74.86
2023-11-01 00:46:30-05:00,73.71,70.58,69.78,60.99,84.9,71.96,77.35,99.9,99.9,63.71,74.89
2023-11-01 00:47:00-05:00,73.59,70.6,69.74,61.5,85.01,71.87,77.49,99.9,99.9,63.64,74.8
2023-11-01 00:47:30-05:00,73.62,70.73,69.81,61.17,84.97,71.92,77.63,99.9,99.9,63.74,74.84
2023-11-01 00:48:00-05:00,73.65,70.89,69.98,61.45,84.91,71.97,77.25,99.9,99.9,63.8,74.63
2023-11-01 00:48:30-05:00,73.68,71.06,70.0,60.91,85.37,72.05,77.12,99.9,99.9,63.77,74.63
2023-11-01 00:49:00-05:00,73.67,71.16,69.93,61.59,85.16,72.01,77.15,99.9,99.9,63.7,74.85
2023-11-01 00:49:30-05:00,73.65,71.26,69.99,61.28,85.04,71.97,77.06,99.9,99.9,63.73,74.75
2023-11-01 00:50:00-05:00,73.56,71.24,69.99,61.17,85.12,71.94,77.13,99.9,99.9,63.8,74.58
2023-11-01 00:50:30-05:00,73.49,71.22,69.97,61.7,85.37,71.86,77.6,99.9,99.9,63.85,74.13
2023-11-01 00:51:00-05:00,73.47,71.32,69.91,60.71,85.2,71.83,77.43,99.9,99.9,63.85,74.52
2023-11-01 00:51:30-05:00,73.55,71.26,69.97,60.93,85.21,71.83,77.49,99.9,99.9,63.91,74.93
2023-11-01 00:52:00-05:00,73.5,71.27,69.94,60.97,85.28,71.88,77.54,99.9,99.9,64.13,74.73
2023-11-01 00:52:30-05:00,73.51,71.2,69.96,61.06,85.47,71.82,77.47,99.9,99.9,64.2,74.82
2023-11-01 00:53:00-05:00,73.5,71.21,69.93,,85.44,71.79,,99.9,99.9,64.13,74.93
2023-11-01 00:53:30-05:00,73.47,71.26,69.93,61.08,85.25,71.83,77.59,99.9,99.9,63.99,75.0
2023-11-01 00:54:00-05:00,73.5,71.28,70.0,61.44,85.3,71.83,77.82,99.9,99.9,64.04,75.1
2023-11-01 00:54:30-05:00,73.51,71.18,70.06,61.84,85.45,71.81,77.54,,99.9,64.14,74.9
2023-11-01 00:55:00-05:00,73.45,71.23,70.06,61.21,85.38,71.83,77.52,99.9,99.9,64.06,74.74
2023-11-01 00:55:30-05:00,73.48,71.2,70.18,60.83,85.64,71.75,77.5,99.9,99.9,64.04,74.7
2023-11-01 00:56:00-05:00,73.52,71.24,70.14,61.39,85.41,71.83,77.38,99.9,99.9,64.02,74.77
2023-11-01 00:56:30-05:00,73.51,71.3,70.22,61.14,85.61,71.81,77.57,99.9,99.9,64.02,74.47
2023-11-01 00:57:00-05:00,73.54,71.21,70.2,61.47,85.62,,77.52,99.9,99.9,64.04,74.63
2023-11-01 00:57:30-05:00,73.53,71.11,70.21,61.06,85.72,71.9,77.68,99.9,99.9,64.13,74.55
2023-11-01 00:58:00-05:00,73.61,71.08,70.25,61.09,85.49,71.89,77.55,99.9,99.9,64.28,75.37
2023-11-01 00:58:30-05:00,73.72,71.09,70.16,60.69,85.11,72.02,77.64,99.9,99.9,64.35,75.31
2023-11-01 00:59:00-05:00,73.78,71.19,70.08,61.19,85.15,71.9,77.68,99.9,99.9,64.33,75.17
2023-11-01 00:59:30-05:00,73.81,71.24,70.04,61.66,85.26,71.83,77.78,99.9,99.9,64.23,75.3
2023-11-01 01:00:00-05:00,73.77,71.29,69.99,61.78,85.19,71.8,77.81,99.9,99.9,64.15,75.25
2023-11-01 01:00:30-05:00,73.87,71.2,69.97,61.93,85.32,71.77,78.08,99.9,99.9,64.2,75.37
2023-11-01 01:01:00-05:00,73.93,71.08,69.94,62.33,85.33,71.76,78.0,99.9,99.9,64.23,75.19
2023-11-01 01:01:30-05:00,74.0,71.08,69.99,62.46,85.31,71.76,77.92,99.9,99.9,64.32,75.09
2023-11-01 01:02:00-05:00,,,,,,,,,,,
2023-11-01 01:02:30-05:00,73.93,70.96,70.1,62.5,85.34,71.75,78.02,99.9,99.9,64.51,75.49
2023-11-01 01:03:00-05:00,73.86,71.01,70.23,62.52,84.88,71.7,77.86,99.9,99.9,64.52,75.65
2023-11-01 01:03:30-05:00,73.83,71.04,70.27,62.54,84.97,71.7,77.79,99.9,99.9,64.54,75.6
2023-11-01 01:04:00-05:00,73.77,71.06,70.3,62.81,85.33,71.68,77.64,99.9,99.9,64.53,75.74
2023-11-01 01:04:30-05:00,73.67,71.05,70.3,62.6,85.29,71.84,77.69,99.9,99.9,64.57,75.77
2023-11-01 01:05:00-05:00,73.65,71.08,70.35,62.56,84.69,71.69,77.53,99.9,99.9,64.61,75.66
2023-11-01 01:05:30-05:00,73.84,71.03,70.33,62.85,85.05,71.73,77.67,99.9,99.9,64.68,75.75
2023-11-01 01:06:00-05:00,73.75,71.07,70.28,62.5,84.66,71.67,77.79,99.9,99.9,64.69,76.05
2023-11-01 01:06:30-05:00,73.65,71.1,70.14,62.45,84.18,71.6,77.62,,99.9,64.69,76.23
2023-11-01 01:07:00-05:00,73.58,71.1,70.08,62.47,84.57,71.62,77.6,99.9,99.9,64.81,76.24
2023-11-01 01:07:30-05:00,73.52,71.14,70.05,62.43,84.31,71.66,77.43,99.9,99.9,64.91,76.45
2023-11-01 01:08:00-05:00,73.53,71.2,70.0,62.5,84.9,71.69,77.52,99.9,99.9,64.91,76.46
2023-11-01 01:08:30-05:00,73.49,71.08,70.19,62.41,84.4,71.59,77.31,99.9,99.9,64.78,76.29
2023-11-01 01:09:00-05:00,73.55,71.18,70.16,62.49,84.28,71.61,77.43,99.9,99.9,64.68,76.35
2023-11-01 01:09:30-05:00,73.48,71.17,70.07,62.48,84.43,71.7,77.26,99.9,99.9,64.56,76.33
2023-11-01 01:10:00-05:00,73.5,71.16,70.01,63.06,84.17,71.65,77.17,99.9,99.9,64.45,76.7
2023-11-01 01:10:30-05:00,73.63,71.03,70.07,63.1,83.78,,77.13,99.9,99.9,64.23,76.66
2023-11-01 01:11:00-05:00,73.71,71.06,70.05,62.63,83.67,71.66,76.98,99.9,99.9,64.08,76.72
2023-11-01 01:11:30-05:00,73.58,70.93,70.11,62.57,83.84,71.64,77.03,99.9,99.9,63.98,76.86
2023-11-01 01:12:00-05:00,73.52,,70.14,62.57,83.42,71.67,76.98,99.9,99.9,64.06,76.99
2023-11-01 01:12:30-05:00,73.46,70.8,70.14,62.6,83.66,71.62,76.98,99.9,99.9,64.22,77.11
2023-11-01 01:13:00-05:00,73.5,70.89,70.1,,83.91,71.57,76.98,99.9,99.9,64.47,76.99
2023-11-01 01:13:30-05:00,73.58,70.83,70.14,62.77,83.71,71.71,77.09,99.9,99.9,64.37,76.86
2023-11-01 01:14:00-05:00,73.53,70.94,70.17,62.68,83.88,71.73,77.17,99.9,99.9,64.47,76.98
2023-11-01 01:14:30-05:00,73.53,70.91,70.09,62.66,83.81,71.64,77.25,99.9,99.9,64.27,76.87
2023-11-01 01:15:00-05:00,73.71,70.97,69.95,62.92,83.96,71.71,77.12,99.9,99.9,64.15,76.73
2023-11-01 01:15:30-05:00,73.81,70.87,69.92,63.05,84.42,71.54,76.97,99.9,99.9,64.08,76.2
2023-11-01 01:16:00-05:00,73.74,70.9,69.87,62.77,84.48,71.64,76.93,99.9,99.9,64.02,76.09
2023-11-01 01:16:30-05:00,73.76,70.87,69.8,62.34,84.7,71.75,76.99,99.9,99.9,64.1,76.14
2023-11-01 01:17:00-05:00,73.68,70.88,69.78,61.85,84.83,71.61,76.91,99.9,99.9,64.12,76.16
2023-11-01 01:17:30-05:00,73.69,70.89,69.78,62.04,84.57,71.59,76.94,99.9,99.9,64.13,76.1
2023-11-01 01:18:00-05:00,73.71,70.92,69.78,61.7,84.81,71.62,77.07,99.9,99.9,64.21,75.91
2023-11-01 01:18:30-05:00,73.7,70.85,69.77,62.11,84.79,71.62,76.89,99.9,99.9,64.28,75.96
2023-11-01 01:19:00-05:00,73.8,70.83,69.86,62.16,85.03,71.58,77.16,99.9,99.9,64.36,75.9
2023-11-01 01:19:30-05:00,73.72,70.83,69.8,62.23,84.78,71.61,77.35,99.9,99.9,64.43,75.81
2023-11-01 01:20:00-05:00,73.7,70.91,69.94,62.44,84.49,71.71,77.39,,99.9,64.47,75.79
2023-11-01 01:20:30-05:00,73.72,70.87,69.96,62.37,84.23,71.67,77.15,99.9,99.9,64.56,75.89
2023-11-01 01:21:00-05:00,73.82,70.86,70.01,62.28,84.04,71.81,77.09,99.9,99.9,64.67,75.95
2023-11-01 01:21:30-05:00,73.75,70.79,70.05,62.5,84.02,71.6,77.04,99.9,99.9,64.7,75.95
2023-11-01 01:22:00-05:00,73.76,70.88,70.12,62.78,84.14,71.67,77.1,99.9,99.9,64.67,75.93
2023-11-01 01:22:30-05:00,73.85,70.95,70.19,62.84,84.24,71.58,77.07,99.9,99.9,64.61,75.87
2023-11-01 01:23:00-05:00,73.82,70.91,70.29,62.65,84.39,71.63,77.07,99.9,99.9,64.56,76.09
2023-11-01 01:23:30-05:00,73.86,70.92,70.41,62.8,84.25,71.63,77.11,99.9,99.9,64.54,75.92
2023-11-01 01:24:00-05:00,73.84,70.9,70.59,62.78,84.67,,77.27,99.9,99.9,64.63,76.14
2023-11-01 01:24:30-05:00,73.78,70.93,70.69,62.8,84.84,71.61,77.08,99.9,99.9,64.63,76.19
2023-11-01 01:25:00-05:00,73.73,70.85,70.67,62.92,84.53,71.71,77.12,99.9,99.9,64.63,76.5
2023-11-01 01:25:30-05:00,73.76,70.76,70.58,62.93,84.44,71.71,77.25,99.9,99.9,64.68,76.47
2023-11-01 01:26:00-05:00,73.66,70.93,70.59,62.99,84.45,71.64,77.14,99.9,99.9,64.83,76.22
2023-11-01 01:26:30-05:00,73.68,70.87,70.52,63.11,84.16,71.73,76.86,99.9,99.9,64.88,76.24
2023-11-01 01:27:00-05:00,73.77,70.9,70.39,62.75,84.14,71.73,76.89,99.9,99.9,64.94,76.26
2023-11-01 01:27:30-05:00,73.86,70.86,70.05,63.12,84.36,71.76,76.76,99.9,99.9,65.03,76.38
2023-11-01 01:28:00-05:00,73.95,70.96,70.07,63.03,84.4,71.7,77.02,99.9,99.9,65.08,76.4
2023-11-01 01:28:30-05:00,73.98,71.0,70.35,62.95,84.36,71.77,76.82,99.9,99.9,65.1,76.08
2023-11-01 01:29:00-05:00,73.93,70.99,70.48,63.11,84.45,71.65,76.7,99.9,99.9,65.06,76.38
2023-11-01 01:29:30-05:00,73.98,70.89,70.38,63.14,84.02,71.63,76.84,99.9,99.9,65.03,76.57
2023-11-01 01:30:00-05:00,73.84,70.89,70.12,62.93,84.21,71.63,77.31,99.9,99.9,64.97,76.79
2023-11-01 01:30:30-05:00,73.82,70.85,69.89,,84.63,71.62,76.98,99.9,99.9,65.01,76.9
2023-11-01 01:31:00-05:00,73.85,70.73,69.93,63.0,84.63,71.58,76.83,99.9,99.9,64.9,77.13
2023-11-01 01:31:30-05:00,73.93,70.88,70.02,62.89,84.29,71.6,76.77,99.9,99.9,64.83,77.14
2023-11-01 01:32:00-05:00,74.01,70.96,69.99,63.05,83.82,71.6,76.92,99.9,99.9,64.78,76.65
2023-11-01 01:32:30-05:00,73.98,70.87,70.04,62.86,82.98,71.54,77.05,99.9,99.9,64.72,76.27
2023-11-01 01:33:00-05:00,74.13,70.97,70.09,62.87,83.31,71.46,76.99,99.9,99.9,64.69,75.81
2023-11-01 01:33:30-05:00,74.04,70.91,70.09,62.94,83.14,71.45,77.15,99.9,99.9,64.7,75.27
2023-11-01 01:34:00-05:00,74.07,70.8,70.0,62.98,83.62,71.46,76.98,,99.9,64.69,75.7
2023-11-01 01:34:30-05:00,74.05,70.94,70.08,63.07,83.61,71.43,,99.9,99.9,64.74,75.35
2023-11-01 01:35:00-05:00,74.08,70.83,70.29,63.2,83.29,71.54,76.93,99.9,99.9,64.83,75.89
2023-11-01 01:35:30-05:00,73.99,70.95,70.38,63.19,83.69,71.45,76.93,99.9,99.9,64.74,75.73
2023-11-01 01:36:00-05:00,73.89,70.87,70.48,63.38,83.86,71.44,76.96,99.9,99.9,64.79,75.66
2023-11-01 01:36:30-05:00,73.89,70.99,70.48,63.13,83.86,71.46,77.13,99.9,99.9,64.76,75.75
2023-11-01 01:37:00-05:00,73.84,71.0,70.43,63.41,83.87,71.5,77.25,99.9,99.9,64.76,75.77
2023-11-01 01:37:30-05:00,73.79,71.0,70.36,63.32,83.81,71.5,77.35,99.9,99.9,64.82,76.12
2023-11-01 01:38:00-05:00,73.76,70.98,70.38,63.31,84.21,71.48,77.49,99.9,99.9,64.81,76.43
2023-11-01 01:38:30-05:00,73.8,70.96,70.44,63.29,84.21,71.48,77.5,99.9,99.9,64.79,75.86
2023-11-01 01:39:00-05:00,73.78,70.98,70.46,63.22,84.36,71.66,77.52,99.9,99.9,64.76,75.84
2023-11-01 01:39:30-05:00,73.89,71.08,70.42,63.18,84.3,71.55,77.58,99.9,99.9,64.73,76.01
2023-11-01 01:40:00-05:00,73.78,71.18,70.37,63.24,83.88,,77.66,99.9,99.9,64.75,75.78
2023-11-01 01:40:30-05:00,73.79,71.22,70.34,63.31,83.39,71.45,77.45,99.9,99.9,64.8,75.77
2023-11-01 01:41:00-05:00,73.65,71.13,70.39,63.52,83.24,71.49,77.58,99.9,99.9,64.86,76.14
2023-11-01 01:41:30-05:00,73.6,71.1,70.37,63.54,83.1,71.57,77.69,99.9,99.9,64.87,76.42
2023-11-01 01:42:00-05:00,73.66,71.13,70.36,63.36,83.2,71.5,77.67,99.9,99.9,64.89,76.02
2023-11-01 01:42:30-05:00,73.67,71.18,70.35,63.28,83.43,71.58,77.78,99.9,99.9,64.99,76.6
2023-11-01 01:43:00-05:00,73.65,71.39,70.33,63.24,83.58,71.6,77.8,99.9,99.9,65.08,76.64
2023-11-01 01:43:30-05:00,73.63,71.32,70.38,63.43,83.65,71.54,77.73,99.9,99.9,65.16,76.58
2023-11-01 01:44:00-05:00,73.62,71.24,70.44,63.26,83.75,71.54,77.69,99.9,99.9,65.21,76.57
2023-11-01 01:44:30-05:00,73.63,71.19,70.38,63.27,84.16,71.49,77.8,99.9,99.9,65.21,76.55
2023-11-01 01:45:00-05:00,73.71,71.24,70.4,63.19,84.3,71.52,77.91,99.9,99.9,65.25,76.64
2023-11-01 01:45:30-05:00,73.8,71.46,70.44,63.31,84.0,71.54,78.04,99.9,99.9,65.18,76.81
2023-11-01 01:46:00-05:00,73.78,71.37,70.56,63.45,84.01,71.56,78.08,99.9,99.9,65.19,76.83
2023-11-01 01:46:30-05:00,73.76,71.21,70.54,63.57,84.1,71.59,78.17,,99.9,65.13,76.66
2023-11-01 01:47:00-05:00,73.96,71.36,70.52,63.71,83.9,71.53,78.26,99.9,99.9,65.09,76.8
2023-11-01 01:47:30-05:00,74.06,71.53,70.6,63.61,83.85,71.56,78.38,99.9,99.9,65.15,77.01
2023-11-01 01:48:00-05:00,73.92,71.45,70.61,63.08,84.26,71.6,78.47,99.9,99.9,65.15,77.01
2023-11-01 01:48:30-05:00,73.89,71.49,70.59,63.44,84.38,71.58,78.47,99.9,99.9,65.13,77.1
2023-11-01 01:49:00-05:00,73.94,71.36,70.56,63.54,84.59,71.55,78.55,99.9,99.9,65.15,77.12
2023-11-01 01:49:30-05:00,73.96,71.56,70.51,63.53,84.74,71.54,78.57,99.9,99.9,65.18,77.25
2023-11-01 01:50:00-05:00,73.97,71.64,70.48,63.65,84.82,71.59,78.67,99.9,99.9,65.22,77.06
2023-11-01 01:50:30-05:00,74.06,71.5,70.5,63.53,84.74,71.6,78.81,99.9,99.9,65.22,77.07
2023-11-01 01:51:00-05:00,74.07,71.53,70.57,63.63,84.9,71.68,78.83,99.9,99.9,65.12,77.14
2023-11-01 01:51:30-05:00,74.06,71.36,70.61,63.59,84.69,,78.82,99.9,99.9,65.04,77.25
2023-11-01 01:52:00-05:00,74.12,71.32,70.63,63.26,84.36,71.73,78.82,99.9,99.9,65.03,77.28
2023-11-01 01:52:30-05:00,74.13,71.37,70.6,62.99,84.54,71.73,78.85,99.9,99.9,64.97,77.25
2023-11-01 01:53:00-05:00,74.05,71.22,70.67,63.52,84.85,71.87,78.81,99.9,99.9,64.91,77.28
2023-11-01 01:53:30-05:00,74.14,71.34,70.67,,84.59,71.78,79.04,99.9,99.9,64.89,77.09
