DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_3782_x,TANGARA_3782_y,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-16T00:03:00-05:00,3.142857142857143,6.142857142857143,3.2857142857142856,,9.0,10.166666666666666,46.666666666666664,6.833333333333333,8.0,6.714285714285714,5.5,6.428571428571429,6.0,,,3.5714285714285716,5.571428571428571,3.6666666666666665,9.0,7.166666666666667
2023-05-16T01:03:00-05:00,3.2941176470588234,6.142857142857143,3.680672268907563,,7.378151260504202,9.26271186440678,24.615384615384617,6.310924369747899,8.0,6.814814814814815,4.705882352941177,7.5210084033613445,5.781512605042017,,,3.4285714285714284,5.683760683760684,5.533898305084746,11.815126050420169,8.38135593220339
2023-05-16T02:03:00-05:00,4.0,6.1344537815126055,4.168067226890757,,11.972222222222221,15.145299145299145,21.07547169811321,5.394957983193278,8.0,6.882352941176471,4.420168067226891,7.1344537815126055,6.008403361344538,,,3.8907563025210083,5.822033898305085,6.669491525423729,13.478991596638656,7.873949579831932
2023-05-16T03:03:00-05:00,4.958333333333333,6.525,4.341666666666667,,14.183333333333334,10.525423728813559,17.008333333333333,5.583333333333333,8.0,6.733333333333333,4.191666666666666,6.516666666666667,6.75,,,4.158333333333333,6.175,5.541666666666667,10.425,7.691666666666666
2023-05-16T04:03:00-05:00,5.0,6.907407407407407,4.2592592592592595,,18.925925925925927,18.161290322580644,20.425925925925927,6.12962962962963,8.0,6.956521739130435,3.6481481481481484,14.11111111111111,7.388888888888889,,,4.12962962962963,6.666666666666667,14.018867924528301,16.0,13.018518518518519
2023-05-16T05:03:00-05:00,5.0,6.974789915966387,4.305084745762712,,15.551724137931034,17.553846153846155,29.45689655172414,7.7155172413793105,8.0,,4.0344827586206895,11.145299145299145,9.724137931034482,,,4.11864406779661,8.974789915966387,15.243478260869566,12.344537815126051,13.560344827586206
2023-05-16T06:03:00-05:00,5.0,8.74561403508772,4.184873949579832,,24.252100840336134,16.714285714285715,33.86086956521739,7.705882352941177,8.0,8.847222222222221,4.394957983193278,12.117647058823529,11.797752808988765,,,3.9747899159663866,9.873949579831933,13.008403361344538,15.563025210084033,19.52991452991453
2023-05-16T07:03:00-05:00,5.0,11.378048780487806,4.282051282051282,,30.627118644067796,,35.22222222222222,9.991452991452991,8.0,10.247863247863247,5.743589743589744,13.376068376068377,8.913793103448276,,,4.051282051282051,11.957264957264957,11.398230088495575,16.273504273504273,25.525862068965516
2023-05-16T08:03:00-05:00,5.0,12.317757009345794,6.5,,28.70149253731343,,32.91596638655462,13.882882882882884,8.0,9.957627118644067,9.32876712328767,23.068627450980394,10.836363636363636,,,5.109375,10.452991452991453,13.453781512605042,15.966386554621849,27.34453781512605
2023-05-16T09:03:00-05:00,5.0,15.5,4.741666666666666,,24.621052631578948,,28.158333333333335,18.1875,8.0,20.544444444444444,,28.0,13.567567567567568,,,4.593220338983051,15.893617021276595,14.827956989247312,18.783333333333335,35.06818181818182
2023-05-16T10:03:00-05:00,6.68141592920354,,5.699115044247788,,24.71764705882353,,23.336283185840706,,8.0,24.08108108108108,,27.666666666666668,,,,5.225225225225225,20.833333333333332,12.633663366336634,14.583333333333334,32.84848484848485
2023-05-16T11:03:00-05:00,7.0,15.722222222222221,6.846153846153846,,15.49056603773585,,13.627118644067796,17.57377049180328,8.0,20.28,14.576271186440678,18.071428571428573,13.884615384615385,,,5.814814814814815,18.280701754385966,10.112068965517242,11.805084745762711,21.194915254237287
2023-05-16T12:03:00-05:00,,15.568965517241379,,,15.75,,12.008333333333333,16.5,8.0,21.008474576271187,15.5,15.408333333333333,12.457627118644067,,,,17.0,9.991596638655462,9.781512605042018,16.066666666666666
2023-05-16T13:03:00-05:00,,12.177966101694915,,,13.452173913043477,11.333333333333334,10.350877192982455,13.508620689655173,8.0,18.06779661016949,13.753424657534246,13.260504201680673,9.563025210084033,,,,11.563025210084033,7.896551724137931,8.364406779661017,14.643478260869566
2023-05-16T14:03:00-05:00,,8.818965517241379,9.0,,9.84873949579832,8.838983050847459,11.991596638655462,8.983193277310924,8.0,10.008403361344538,8.394957983193278,8.336134453781513,7.304347826086956,,,,8.322033898305085,7.754237288135593,6.576271186440678,9.779661016949152
2023-05-16T15:03:00-05:00,10.0,3.8403361344537816,7.6454545454545455,6.702127659574468,7.512605042016807,4.504273504273504,8.453781512605042,2.6470588235294117,8.0,1.9137931034482758,2.6470588235294117,2.966386554621849,6.408695652173913,,,5.885714285714286,6.8655462184873945,3.0588235294117645,3.7844827586206895,4.318965517241379
2023-05-16T16:03:00-05:00,9.731092436974789,4.184873949579832,7.271186440677966,5.556521739130435,7.949579831932773,4.5210084033613445,6.218487394957983,3.1596638655462184,8.0,1.4473684210526316,1.6974789915966386,3.361344537815126,4.258620689655173,,,5.788461538461538,4.663865546218488,3.747826086956522,4.043103448275862,4.504201680672269
2023-05-16T17:03:00-05:00,7.647058823529412,3.1176470588235294,4.4033613445378155,4.324324324324325,4.703389830508475,3.0084745762711864,3.9831932773109244,1.5630252100840336,8.0,1.0,1.3025210084033614,1.2857142857142858,5.9576271186440675,,,4.235294117647059,5.763636363636364,2.171171171171171,2.940677966101695,2.2016806722689077
