DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_3782_x,TANGARA_3782_y,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-16T10:03:00-05:00,4.734247641132076,8.6768785215522,4.495288308704255,,19.08461532654878,13.93278908512838,28.43112304402874,8.773541411789385,8.0,10.777954665699584,5.107518093741585,14.280556371732843,8.676841990267818,,,4.204659624067027,9.80953055280233,10.545100424297162,14.021203469732882,18.00086211564965
2023-05-16T22:03:00-05:00,6.442470913059148,7.559646655649002,5.5891462390216695,5.408253135867017,7.88078689879385,6.0041499577724675,7.166133760597051,6.886930364288659,8.0,6.297794945783431,5.366865844348914,6.0804792770531195,7.585296994177903,4.301848269933376,4.301848269933376,4.5571565677121235,9.568311520605343,4.587933323665392,5.7846403279302265,7.142126130394966
