DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-05T00:59:30-05:00,46,55,48,42,48,51,27,57,48,52,45,54,47,52,35,27,54
2023-05-05T01:59:30-05:00,42,52,40,35,40,51,34,56,43,54,49,48,43,49,31,34,52
2023-05-05T02:59:30-05:00,34,50,32,28,32,56,33,62,44,51,46,47,49,52,33,25,53
2023-05-05T03:59:30-05:00,28,53,25,23,25,52,31,62,46,48,42,50,55,47,35,31,54
2023-05-05T04:59:30-05:00,21,52,20,18,19,55,43,59,44,49,37,52,46,46,38,46,57
2023-05-05T05:59:30-05:00,21,43,20,18,20,59,52,64,42,52,32,50,37,43,45,52,58
2023-05-05T06:59:30-05:00,21,44,24,24,25,73,48,67,41,56,31,50,41,46,51,50,62
2023-05-05T07:59:30-05:00,49,52,43,41,46,73,,65,50,56,56,54,43,50,46,57,60
2023-05-05T08:59:30-05:00,25,55,38,36,39,82,59,76,48,72,75,56,46,48,57,58,62
2023-05-05T09:59:30-05:00,38,50,52,48,53,82,,73,53,71,79,50,42,47,60,63,58
2023-05-05T10:59:30-05:00,53,60,53,50,55,73,,66,62,,78,63,42,45,58,53,69
2023-05-05T11:59:30-05:00,53,60,55,52,57,61,67,55,65,68,66,60,40,46,48,49,69
2023-05-05T12:59:30-05:00,55,50,54,50,56,56,46,47,53,67,59,52,38,46,40,39,54
2023-05-05T13:59:30-05:00,57,42,59,55,61,39,36,55,41,60,45,42,34,42,36,27,52
2023-05-05T14:59:30-05:00,57,44,54,49,55,32,38,50,40,38,31,48,40,49,23,23,61
2023-05-05T15:59:30-05:00,55,49,62,59,63,53,58,58,43,50,42,50,45,55,38,35,57
2023-05-05T16:59:30-05:00,54,49,50,44,53,52,57,60,38,36,35,48,45,49,34,38,54
2023-05-05T17:59:30-05:00,50,31,36,31,36,38,48,37,20,23,24,24,40,39,23,32,31
2023-05-05T18:59:30-05:00,26,27,25,24,26,30,31,32,15,13,18,16,25,26,18,27,23
2023-05-05T19:59:30-05:00,25,54,26,23,26,32,38,38,30,18,17,28,55,58,26,43,40
2023-05-05T20:59:30-05:00,25,53,30,27,29,52,45,54,47,28,17,49,45,47,41,38,53
2023-05-05T21:59:30-05:00,34,58,36,31,35,45,46,44,57,26,17,55,49,54,23,41,54
2023-05-05T22:59:30-05:00,38,57,37,32,36,55,52,69,54,46,17,57,57,59,31,51,62
2023-05-05T23:59:30-05:00,37,56,35,31,35,63,39,77,54,56,40,56,55,58,52,31,59
