DATETIME,TANGARA_2BBA,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-17T10:10:00-05:00,33,,28,,71,71,67,48,29,34,56,63,39,28,74,,30,36,59,52
2023-05-17T11:10:00-05:00,33,,40,,61,71,57,65,48,34,71,67,46,27,61,,28,55,52,62
2023-05-17T12:10:00-05:00,63,,75,,38,49,32,72,75,34,66,55,,29,37,,30,47,28,84
