DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-18T00:13:30-05:00,46,58,21,,55,62,103,50,34,,30,74,74,21,72,34,34,68
2023-05-18T00:14:00-05:00,46,55,21,,55,62,100,53,34,64,34,74,74,21,74,34,38,68
2023-05-18T00:14:30-05:00,46,53,21,,53,62,100,50,34,64,34,72,77,21,74,34,42,70
2023-05-18T00:15:00-05:00,46,50,21,,53,60,103,50,34,68,30,72,74,17,74,34,42,70
2023-05-18T00:15:30-05:00,46,50,21,,53,60,103,53,34,66,34,74,74,21,72,25,42,68
2023-05-18T00:16:00-05:00,46,50,25,,60,58,105,50,34,68,30,74,74,21,74,30,42,66
2023-05-18T00:16:30-05:00,46,46,21,,58,58,105,53,34,68,34,72,72,21,77,25,38,66
2023-05-18T00:17:00-05:00,46,53,21,,58,58,105,53,34,68,38,74,77,21,74,38,38,66
2023-05-18T00:17:30-05:00,46,50,25,,58,60,103,50,34,66,34,70,74,21,70,34,38,66
2023-05-18T00:18:00-05:00,46,46,21,,55,60,100,53,34,68,30,72,77,17,77,38,38,68
2023-05-18T00:18:30-05:00,46,50,21,,50,62,108,50,34,68,34,72,79,21,70,25,42,66
2023-05-18T00:19:00-05:00,46,50,21,,42,58,98,46,34,68,42,70,83,21,77,25,42,66
2023-05-18T00:19:30-05:00,46,50,25,,42,60,100,50,34,66,38,72,83,21,74,30,38,66
2023-05-18T00:20:00-05:00,46,46,25,,42,60,100,50,34,64,38,74,85,21,74,25,38,66
2023-05-18T00:20:30-05:00,46,50,25,,42,60,103,50,34,64,38,72,87,17,74,30,38,64
2023-05-18T00:21:00-05:00,46,46,25,,42,58,103,50,34,64,38,72,87,17,77,30,42,66
2023-05-18T00:21:30-05:00,46,50,25,,38,60,103,50,34,64,34,72,95,21,74,30,38,68
2023-05-18T00:22:00-05:00,46,50,21,,42,60,103,50,34,66,38,72,95,21,74,25,38,68
2023-05-18T00:22:30-05:00,46,50,25,,42,58,105,50,34,66,34,74,100,21,77,30,42,66
2023-05-18T00:23:00-05:00,46,50,21,,38,60,108,50,34,64,30,72,105,21,79,30,42,66
2023-05-18T00:23:30-05:00,46,50,21,,38,60,103,53,34,64,30,72,108,21,77,30,38,66
2023-05-18T00:24:00-05:00,46,46,21,,38,58,154,53,34,64,30,70,100,21,77,30,42,64
2023-05-18T00:24:30-05:00,46,50,25,,34,58,152,53,34,62,30,72,103,25,81,30,42,62
2023-05-18T00:25:00-05:00,46,50,17,,34,60,,50,34,62,34,77,98,17,79,30,38,64
2023-05-18T00:25:30-05:00,46,46,21,,38,55,,55,34,62,30,74,108,17,77,30,38,64
2023-05-18T00:26:00-05:00,46,50,21,,38,60,,53,34,64,30,74,140,21,74,25,42,
2023-05-18T00:26:30-05:00,46,46,21,,34,58,164,53,34,62,30,74,,25,74,30,42,66
2023-05-18T00:27:00-05:00,46,46,21,,38,58,165,46,34,62,34,74,,21,79,38,42,64
2023-05-18T00:27:30-05:00,46,46,21,,34,60,160,50,34,60,30,77,,21,79,30,50,66
2023-05-18T00:28:00-05:00,46,46,25,,34,58,160,46,34,58,25,77,,21,77,25,42,66
2023-05-18T00:28:30-05:00,46,46,21,,38,58,156,50,34,55,30,74,,25,77,38,38,64
2023-05-18T00:29:00-05:00,46,42,25,,30,58,154,46,34,58,30,72,,17,77,30,38,64
2023-05-18T00:29:30-05:00,46,50,25,,34,58,155,46,34,58,30,77,,21,74,30,38,64
2023-05-18T00:30:00-05:00,46,46,21,,38,60,157,50,34,55,30,74,,21,79,30,38,62
2023-05-18T00:30:30-05:00,46,50,21,,38,58,169,46,34,55,30,74,,21,79,30,38,62
2023-05-18T00:31:00-05:00,46,53,21,,34,58,168,46,34,58,30,72,,21,72,34,38,60
2023-05-18T00:31:30-05:00,46,50,21,,34,58,167,46,34,58,30,70,,21,77,34,38,60
2023-05-18T00:32:00-05:00,46,42,21,,38,58,166,46,34,55,34,74,,21,77,25,38,62
2023-05-18T00:32:30-05:00,46,50,21,,34,58,165,46,34,55,34,74,,21,72,25,38,60
2023-05-18T00:33:00-05:00,46,46,21,,34,58,162,50,34,53,34,72,,21,77,25,34,58
2023-05-18T00:33:30-05:00,46,46,21,,34,60,162,50,34,53,30,72,,21,77,30,38,60
2023-05-18T00:34:00-05:00,46,46,21,,38,58,161,46,34,55,30,72,,21,74,30,38,60
2023-05-18T00:34:30-05:00,46,50,21,,34,58,163,50,34,53,34,74,,21,74,25,38,60
2023-05-18T00:35:00-05:00,46,42,21,,42,58,172,46,34,55,34,74,,21,74,25,38,60
2023-05-18T00:35:30-05:00,46,38,25,,38,55,,46,34,53,34,74,,21,77,34,38,58
2023-05-18T00:36:00-05:00,46,46,21,,38,58,,46,34,58,30,74,,17,74,34,42,58
2023-05-18T00:36:30-05:00,46,46,17,,38,55,,46,34,55,30,74,,21,79,34,38,58
2023-05-18T00:37:00-05:00,46,46,21,,38,58,,46,34,55,30,74,,17,74,21,34,58
2023-05-18T00:37:30-05:00,46,50,21,,38,55,,50,34,53,30,72,142,21,74,30,38,58
2023-05-18T00:38:00-05:00,46,50,21,,34,58,,46,34,55,30,74,137,21,74,30,38,55
2023-05-18T00:38:30-05:00,46,46,25,,34,60,,46,34,55,30,77,135,17,74,34,38,55
2023-05-18T00:39:00-05:00,46,42,21,,34,58,169,50,34,55,30,74,132,17,77,34,38,58
2023-05-18T00:39:30-05:00,46,42,21,,30,58,,42,34,55,34,72,132,21,70,25,42,55
2023-05-18T00:40:00-05:00,46,42,25,,30,55,,42,34,53,34,70,127,17,74,30,34,55
2023-05-18T00:40:30-05:00,46,42,21,,38,55,156,42,34,55,25,70,113,17,70,38,38,55
2023-05-18T00:41:00-05:00,46,46,21,,38,58,153,42,34,55,30,77,110,21,70,34,38,55
2023-05-18T00:41:30-05:00,46,42,21,,42,58,147,42,34,55,34,70,103,21,68,34,42,58
2023-05-18T00:42:00-05:00,46,42,21,,46,58,135,42,34,58,30,70,98,21,70,38,42,58
2023-05-18T00:42:30-05:00,46,46,21,,46,58,125,42,34,55,30,70,89,21,66,46,46,60
2023-05-18T00:43:00-05:00,46,42,21,,53,58,132,42,34,58,30,70,87,17,68,50,42,60
2023-05-18T00:44:00-05:00,46,46,25,,50,60,125,46,34,55,30,68,93,17,66,50,42,60
2023-05-18T00:44:30-05:00,46,46,25,,42,58,120,42,34,55,30,70,89,21,68,50,38,60
2023-05-18T00:45:00-05:00,46,38,21,,46,60,118,42,34,55,30,68,91,21,66,46,38,58
2023-05-18T00:45:30-05:00,46,42,25,,46,,118,42,34,53,34,66,91,21,66,50,38,60
2023-05-18T00:46:00-05:00,46,42,25,,46,62,115,42,34,55,30,66,91,21,68,50,38,60
2023-05-18T00:46:30-05:00,46,42,25,,50,62,110,46,34,55,30,66,89,21,66,46,38,
2023-05-18T00:47:00-05:00,46,42,21,,53,62,110,42,34,53,30,66,89,21,64,53,34,60
2023-05-18T00:47:30-05:00,46,42,25,,53,60,122,42,34,55,30,66,89,17,64,53,42,62
2023-05-18T00:48:00-05:00,46,42,21,,46,62,120,42,34,55,30,66,89,21,66,53,38,60
2023-05-18T00:48:30-05:00,46,46,21,,42,60,118,42,34,55,34,62,91,21,64,55,38,62
2023-05-18T00:49:00-05:00,46,46,21,,46,60,118,42,34,55,30,62,91,21,62,60,38,64
2023-05-18T00:49:30-05:00,46,46,21,,46,58,113,42,34,55,30,66,91,21,64,60,38,62
2023-05-18T00:50:00-05:00,46,46,21,,46,60,118,42,34,58,30,62,93,21,64,55,42,60
2023-05-18T00:50:30-05:00,46,42,21,,42,60,115,46,34,60,30,64,93,21,62,62,38,64
2023-05-18T00:51:00-05:00,46,50,21,,38,60,120,42,34,58,30,62,93,21,62,53,38,64
2023-05-18T00:51:30-05:00,46,46,21,,42,62,118,42,34,55,30,62,93,21,64,60,38,70
2023-05-18T00:52:00-05:00,46,46,21,,46,62,113,42,34,55,25,62,93,17,64,60,42,68
2023-05-18T00:52:30-05:00,46,42,21,,42,64,115,46,34,58,30,62,95,21,60,58,42,
2023-05-18T00:53:00-05:00,46,42,21,,46,70,113,46,34,58,30,62,95,25,64,53,42,70
2023-05-18T00:53:30-05:00,46,46,21,,50,68,113,42,34,55,34,60,100,21,66,55,38,68
2023-05-18T00:54:00-05:00,46,46,21,,50,64,113,46,34,55,34,60,98,21,64,58,42,64
2023-05-18T00:54:30-05:00,46,42,21,,46,70,108,46,34,58,30,60,98,21,60,46,42,66
2023-05-18T00:55:00-05:00,46,38,25,,53,70,113,38,34,58,34,62,100,21,64,50,42,62
2023-05-18T00:55:30-05:00,46,46,21,,50,68,110,42,34,55,30,60,98,17,62,53,42,64
2023-05-18T00:56:00-05:00,46,46,21,,42,68,113,42,34,58,30,62,100,21,64,50,42,64
2023-05-18T00:56:30-05:00,46,46,21,,46,68,120,42,34,55,30,62,100,17,62,60,38,62
2023-05-18T00:57:00-05:00,46,46,21,,42,66,113,42,34,55,25,64,105,17,60,55,38,66
2023-05-18T00:57:30-05:00,46,42,21,,46,66,108,42,34,58,30,60,103,17,58,60,53,66
2023-05-18T00:58:00-05:00,46,46,21,,46,68,110,46,34,58,30,62,105,21,62,55,68,66
2023-05-18T00:58:30-05:00,46,42,21,,50,64,108,46,34,58,34,62,105,17,62,50,66,66
2023-05-18T00:59:00-05:00,46,42,25,,58,68,118,42,34,58,25,60,98,17,60,50,66,68
2023-05-18T00:59:30-05:00,46,46,21,,72,68,113,42,34,58,30,60,98,17,58,58,74,64
2023-05-18T01:00:00-05:00,46,46,21,,74,68,113,42,34,55,30,60,98,17,60,53,77,66
2023-05-18T01:00:30-05:00,46,46,21,,87,68,113,46,34,58,30,62,98,17,58,50,81,62
2023-05-18T01:01:00-05:00,46,42,17,,87,68,115,42,34,58,30,62,103,17,62,50,79,64
2023-05-18T01:01:30-05:00,46,42,17,,110,70,115,42,34,58,30,62,100,21,58,55,79,64
2023-05-18T01:02:00-05:00,46,46,17,,115,72,120,42,34,58,30,62,103,17,62,50,77,66
2023-05-18T01:02:30-05:00,46,42,17,,110,70,113,42,34,55,34,60,98,17,58,53,77,64
2023-05-18T01:03:00-05:00,46,42,21,,110,70,118,42,34,58,30,64,105,17,60,42,72,64
2023-05-18T01:03:30-05:00,46,46,21,,115,70,113,46,34,58,30,62,105,17,62,50,70,64
2023-05-18T01:04:00-05:00,46,42,21,,115,72,113,42,34,55,30,58,105,17,58,50,68,64
2023-05-18T01:04:30-05:00,46,42,21,,110,72,120,38,34,58,30,62,100,21,58,46,72,66
2023-05-18T01:05:00-05:00,46,42,17,,105,68,113,42,34,60,30,62,105,17,58,50,74,64
2023-05-18T01:05:30-05:00,46,42,17,,110,70,118,42,34,58,34,62,105,17,60,53,74,64
2023-05-18T01:06:00-05:00,46,46,21,,103,70,115,46,34,58,30,60,103,21,58,50,74,64
2023-05-18T01:06:30-05:00,46,42,21,,100,70,118,42,34,58,30,58,103,17,60,55,74,66
2023-05-18T01:07:00-05:00,46,42,17,,98,70,118,42,34,58,25,60,105,21,55,50,72,64
2023-05-18T01:07:30-05:00,46,42,17,,91,68,118,42,34,58,25,60,105,17,55,53,72,
2023-05-18T01:08:00-05:00,46,46,17,,85,70,115,42,34,58,25,60,115,17,55,53,72,64
2023-05-18T01:08:30-05:00,46,46,21,,87,72,118,46,34,55,25,60,118,17,53,38,70,64
2023-05-18T01:09:00-05:00,46,42,17,,85,70,118,46,34,58,30,60,118,17,55,46,72,62
2023-05-18T01:09:30-05:00,46,46,17,,89,68,115,46,34,58,25,60,118,17,53,53,68,64
2023-05-18T01:10:00-05:00,46,46,17,,89,68,120,42,34,53,30,58,115,17,55,46,72,64
2023-05-18T01:10:30-05:00,46,46,17,,89,70,118,46,34,53,30,58,115,21,55,55,72,64
2023-05-18T01:11:00-05:00,46,46,21,,85,72,118,46,34,58,25,60,113,21,60,53,74,64
2023-05-18T01:11:30-05:00,46,42,21,,79,72,115,42,34,58,25,60,105,17,58,53,74,64
2023-05-18T01:12:00-05:00,46,46,17,,79,74,120,46,34,58,25,60,108,17,55,50,70,64
2023-05-18T01:13:00-05:00,46,46,21,,70,74,118,50,34,58,25,60,105,17,58,50,74,
2023-05-18T01:13:30-05:00,46,42,17,,64,,120,46,34,60,25,60,105,17,55,53,74,64
2023-05-18T01:14:00-05:00,46,46,17,,64,70,115,46,34,58,25,60,103,17,58,46,74,64
2023-05-18T01:14:30-05:00,46,46,17,,68,74,115,42,34,58,30,60,105,17,55,38,79,64
2023-05-18T01:15:00-05:00,46,46,17,,64,72,110,46,34,60,25,62,100,17,58,50,77,66
2023-05-18T01:15:30-05:00,46,46,17,,62,72,118,50,34,58,25,62,93,13,53,50,74,66
2023-05-18T01:16:00-05:00,46,42,21,,62,70,113,46,34,58,30,62,95,17,58,53,77,64
2023-05-18T01:16:30-05:00,46,46,17,,64,72,115,46,34,58,30,60,98,17,58,55,77,66
2023-05-18T01:17:00-05:00,46,46,17,,62,70,115,46,34,60,25,64,93,13,53,46,81,62
2023-05-18T01:17:30-05:00,46,46,21,,58,70,110,42,34,55,21,62,93,17,55,53,81,64
2023-05-18T01:18:00-05:00,46,42,17,,55,74,113,42,34,55,25,62,93,17,58,53,81,64
2023-05-18T01:18:30-05:00,46,42,17,,58,77,110,46,34,60,25,62,93,17,55,46,83,64
2023-05-18T01:19:00-05:00,46,46,17,,58,77,108,46,34,58,25,62,91,13,55,53,85,64
2023-05-18T01:19:30-05:00,46,46,17,,60,74,113,46,34,60,25,64,91,17,58,55,81,60
2023-05-18T01:20:00-05:00,46,46,17,,60,79,122,50,34,58,21,62,93,13,55,50,81,64
2023-05-18T01:20:30-05:00,46,46,17,,60,77,118,46,34,58,25,64,91,13,55,50,81,64
2023-05-18T01:21:00-05:00,46,46,17,,60,79,120,46,34,58,25,64,89,17,55,46,81,62
2023-05-18T01:21:30-05:00,46,46,,,58,79,113,46,34,55,21,62,89,13,55,50,79,64
2023-05-18T01:22:00-05:00,46,46,17,,60,81,118,46,34,58,21,64,93,17,58,46,81,64
2023-05-18T01:22:30-05:00,46,46,17,,58,79,118,46,34,55,25,64,95,17,58,55,81,64
2023-05-18T01:23:00-05:00,46,50,17,,60,81,113,50,34,58,21,64,93,17,58,55,77,64
2023-05-18T01:23:30-05:00,46,50,17,,58,81,118,46,34,58,30,62,91,21,55,42,77,64
2023-05-18T01:24:00-05:00,46,50,17,,58,79,118,46,34,55,21,62,91,17,55,46,79,64
2023-05-18T01:24:30-05:00,46,50,17,,55,74,118,46,34,55,21,62,93,17,55,46,83,64
2023-05-18T01:25:00-05:00,46,46,17,,55,72,120,50,34,60,25,62,95,13,55,53,77,68
2023-05-18T01:25:30-05:00,46,46,17,,58,74,132,42,34,55,21,60,95,17,55,53,79,64
2023-05-18T01:26:00-05:00,46,46,17,,58,74,145,46,34,58,25,62,95,17,55,55,77,64
2023-05-18T01:26:30-05:00,46,46,21,,55,74,154,42,34,58,25,64,98,17,53,42,83,66
2023-05-18T01:27:00-05:00,46,50,17,,55,72,154,42,34,58,25,62,95,17,53,38,79,66
2023-05-18T01:27:30-05:00,46,46,21,,55,72,154,42,34,58,25,62,100,17,55,50,81,64
2023-05-18T01:28:00-05:00,46,50,21,,53,70,153,46,34,58,25,60,100,17,55,42,79,62
2023-05-18T01:28:30-05:00,46,50,21,,53,66,152,46,34,60,25,62,100,17,55,38,79,64
2023-05-18T01:29:00-05:00,46,46,17,,55,66,154,50,34,58,25,60,100,17,53,34,79,66
2023-05-18T01:29:30-05:00,46,50,17,,58,68,153,50,34,55,21,64,100,17,50,30,83,62
2023-05-18T01:30:00-05:00,46,46,17,,55,66,154,50,34,58,21,60,103,17,53,34,81,66
2023-05-18T01:30:30-05:00,46,50,17,,53,68,155,46,34,60,25,60,103,13,55,30,77,66
2023-05-18T01:31:00-05:00,46,50,17,,53,70,155,50,34,58,25,58,105,17,53,34,79,64
2023-05-18T01:31:30-05:00,46,53,17,,50,68,154,46,34,60,25,62,100,17,53,30,79,64
2023-05-18T01:32:00-05:00,46,50,17,,50,68,156,46,34,58,21,60,98,13,53,30,77,64
2023-05-18T01:32:30-05:00,46,50,17,,50,70,158,46,34,60,21,62,100,13,55,30,79,64
2023-05-18T01:33:00-05:00,46,46,17,,50,68,156,42,34,55,25,60,105,17,53,25,74,64
2023-05-18T01:33:30-05:00,46,50,17,,46,68,156,46,34,58,21,60,100,13,53,25,79,66
2023-05-18T01:34:00-05:00,46,53,17,,50,72,157,46,34,58,21,60,100,13,53,30,83,64
2023-05-18T01:34:30-05:00,46,53,17,,42,70,156,42,34,58,21,60,98,13,50,34,77,64
2023-05-18T01:35:00-05:00,46,50,13,,46,66,156,46,34,58,21,55,95,13,55,34,79,66
2023-05-18T01:35:30-05:00,46,50,17,,46,68,156,46,34,55,21,58,91,13,53,25,83,66
2023-05-18T01:36:00-05:00,46,50,17,,42,66,154,50,34,55,25,58,93,13,53,21,83,
2023-05-18T01:36:30-05:00,46,50,,,42,68,155,46,34,53,21,58,93,13,55,21,79,64
2023-05-18T01:37:00-05:00,46,50,17,,46,64,155,42,34,53,25,58,91,13,53,25,79,66
2023-05-18T01:37:30-05:00,46,50,17,,42,64,155,46,34,55,25,60,93,13,53,25,81,66
2023-05-18T01:38:00-05:00,46,53,17,,42,62,152,50,34,55,21,62,91,17,53,30,72,66
2023-05-18T01:38:30-05:00,46,50,21,,46,62,152,46,34,53,21,58,91,17,53,25,70,64
2023-05-18T01:39:00-05:00,46,50,17,,46,62,150,42,34,55,21,58,91,17,53,30,66,64
2023-05-18T01:39:30-05:00,46,50,17,,42,60,147,46,34,53,25,55,89,13,53,21,70,64
2023-05-18T01:40:00-05:00,46,50,17,,46,60,150,42,34,53,21,55,89,13,55,25,66,64
2023-05-18T01:40:30-05:00,46,50,17,,46,60,147,46,34,55,21,58,87,13,55,21,66,64
2023-05-18T01:41:30-05:00,46,50,,,50,,147,42,34,53,21,55,91,13,53,21,64,64
2023-05-18T01:42:00-05:00,46,50,13,,46,55,140,42,34,50,21,58,91,17,53,25,68,64
2023-05-18T01:42:30-05:00,46,53,17,,53,58,135,42,34,50,21,55,87,13,55,25,66,64
2023-05-18T01:43:00-05:00,46,53,17,,50,60,125,46,34,53,21,60,87,13,55,30,68,66
2023-05-18T01:43:30-05:00,46,50,13,,50,60,130,42,34,55,21,60,85,17,55,25,70,62
2023-05-18T01:44:00-05:00,46,50,17,,50,60,137,42,34,55,25,58,85,13,55,21,66,66
2023-05-18T01:44:30-05:00,46,50,13,,50,60,132,42,34,55,21,58,83,17,55,25,68,62
2023-05-18T01:45:00-05:00,46,50,13,,53,60,132,38,34,50,25,58,81,17,53,25,70,62
2023-05-18T01:45:30-05:00,46,46,13,,55,58,137,42,34,53,21,55,83,13,53,25,70,64
2023-05-18T01:46:00-05:00,46,50,13,,53,60,130,42,34,53,25,55,83,13,53,30,68,62
2023-05-18T01:46:30-05:00,46,50,17,,50,55,127,42,34,50,21,58,83,13,58,25,68,64
2023-05-18T01:47:00-05:00,46,50,21,,50,55,130,38,34,53,21,58,83,13,53,30,68,62
2023-05-18T01:47:30-05:00,46,46,17,,46,55,127,38,34,58,21,58,81,13,50,25,72,66
2023-05-18T01:48:00-05:00,46,46,17,,53,62,125,46,34,58,21,60,83,13,50,21,72,62
2023-05-18T01:48:30-05:00,46,50,17,,53,62,122,46,34,60,25,55,83,9,55,38,74,62
2023-05-18T01:49:00-05:00,46,50,17,,50,62,122,42,34,58,25,55,81,13,46,34,77,64
2023-05-18T01:49:30-05:00,46,50,17,,50,60,125,42,34,58,25,55,81,13,46,34,77,66
2023-05-18T01:50:00-05:00,46,50,17,,53,60,125,42,34,58,21,50,81,13,50,25,83,64
2023-05-18T01:50:30-05:00,46,46,17,,50,62,122,42,34,58,25,53,79,13,53,34,83,64
2023-05-18T01:51:00-05:00,46,50,17,,50,66,122,42,34,55,25,55,77,13,50,38,83,
2023-05-18T01:51:30-05:00,46,50,17,,53,64,122,42,34,55,25,53,81,17,50,38,81,66
2023-05-18T01:52:00-05:00,46,50,17,,50,64,120,42,34,55,25,55,79,13,50,38,81,66
2023-05-18T01:52:30-05:00,46,50,17,,55,66,122,42,34,53,25,53,77,13,50,34,83,64
2023-05-18T01:53:00-05:00,46,46,17,,55,70,122,42,34,53,21,55,74,17,46,46,83,64
2023-05-18T01:53:30-05:00,46,50,17,,55,74,122,34,34,55,25,55,74,17,50,30,79,62
2023-05-18T01:54:00-05:00,46,46,17,,60,74,125,38,34,53,25,55,77,17,50,42,83,64
2023-05-18T01:54:30-05:00,46,46,17,,60,74,120,42,34,55,21,53,77,17,53,34,85,64
2023-05-18T01:55:00-05:00,46,50,17,,62,79,120,38,34,50,21,53,79,13,53,46,83,64
2023-05-18T01:55:30-05:00,46,46,13,,64,87,120,42,34,53,25,50,79,13,50,42,81,68
2023-05-18T01:56:00-05:00,46,46,13,,62,85,122,42,34,55,21,50,79,13,50,38,81,70
2023-05-18T01:56:30-05:00,46,50,17,,66,83,125,42,34,53,21,50,81,9,50,42,83,70
2023-05-18T01:57:00-05:00,46,50,13,,62,89,122,38,34,53,21,50,89,13,50,46,83,66
2023-05-18T01:57:30-05:00,46,50,17,,66,87,125,38,34,53,21,53,87,13,50,38,85,68
2023-05-18T01:58:00-05:00,46,50,13,,66,85,122,38,34,53,21,53,87,13,53,38,85,66
2023-05-18T01:58:30-05:00,46,46,,,68,85,125,38,34,53,21,53,89,13,50,46,81,68
2023-05-18T01:59:00-05:00,46,46,13,,66,83,125,38,34,53,25,50,89,9,53,38,81,70
2023-05-18T01:59:30-05:00,46,50,13,,68,81,125,38,34,55,25,50,87,13,50,34,85,66
2023-05-18T02:00:00-05:00,46,46,13,,62,81,122,38,34,58,21,53,91,13,53,42,85,66
2023-05-18T02:00:30-05:00,46,53,17,,68,83,122,38,34,55,25,50,98,13,55,38,89,68
2023-05-18T02:01:00-05:00,46,50,13,,68,83,127,38,34,53,25,46,100,13,53,42,87,70
2023-05-18T02:01:30-05:00,46,53,17,,66,83,130,42,34,55,25,50,115,13,46,38,89,66
2023-05-18T02:02:00-05:00,46,53,17,,70,81,127,38,34,53,25,53,120,13,50,46,87,66
2023-05-18T02:02:30-05:00,46,50,17,,68,79,127,42,34,58,25,50,125,13,46,46,89,68
2023-05-18T02:03:00-05:00,46,50,17,,70,81,127,42,34,55,25,53,122,13,50,38,95,66
2023-05-18T02:03:30-05:00,46,53,13,,72,81,127,42,34,58,25,55,127,13,50,46,95,68
2023-05-18T02:04:00-05:00,46,55,17,,72,83,127,42,34,53,25,53,130,13,50,42,93,68
2023-05-18T02:04:30-05:00,46,50,17,,74,85,127,38,34,53,25,50,127,13,50,46,95,68
2023-05-18T02:05:00-05:00,46,50,17,,72,81,125,38,34,55,30,50,,13,50,42,91,70
2023-05-18T02:05:30-05:00,46,46,17,,72,83,127,38,34,53,25,50,,17,50,42,95,68
2023-05-18T02:06:00-05:00,46,46,17,,70,83,127,38,34,55,25,53,,13,50,46,93,68
2023-05-18T02:06:30-05:00,46,53,13,,70,83,127,38,34,55,25,50,,13,50,46,93,68
2023-05-18T02:07:00-05:00,46,53,17,,70,79,130,34,34,55,25,53,,17,53,42,93,68
2023-05-18T02:07:30-05:00,46,50,13,,70,83,127,38,34,53,25,53,,13,55,38,93,70
2023-05-18T02:08:00-05:00,46,53,17,,72,81,130,38,34,55,25,50,,13,53,42,98,68
2023-05-18T02:08:30-05:00,46,46,13,,70,81,127,38,34,55,25,50,,13,50,42,100,68
2023-05-18T02:09:30-05:00,46,53,13,,79,,137,34,34,53,25,46,142,13,53,38,95,68
2023-05-18T02:10:00-05:00,46,46,13,,77,81,150,34,34,53,25,46,132,13,50,42,93,74
2023-05-18T02:10:30-05:00,46,50,13,,72,81,152,34,34,53,25,50,130,13,50,30,95,74
2023-05-18T02:11:00-05:00,46,50,13,,74,81,153,38,34,53,30,50,122,13,50,46,91,72
2023-05-18T02:11:30-05:00,46,50,13,,77,79,150,38,34,53,25,50,110,13,,34,93,70
2023-05-18T02:12:00-05:00,46,50,13,,74,79,142,38,34,55,25,50,103,13,30,38,91,70
2023-05-18T02:12:30-05:00,46,50,13,,77,79,147,38,34,55,25,53,95,13,42,42,89,72
2023-05-18T02:13:00-05:00,46,50,17,,74,77,153,42,34,53,25,53,95,13,50,50,91,72
2023-05-18T02:13:30-05:00,46,50,17,,72,79,152,38,34,50,25,50,95,13,50,42,85,74
