DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-18T07:59:30-05:00,46,55,18,,85,75,139,55,34,65,53,54,88,16,54,68,67,86
2023-05-18T15:59:30-05:00,46,69,59,59,67,61,77,71,34,77,65,59,66,56,64,58,52,79
2023-05-18T23:59:30-05:00,46,31,33,28,24,28,61,20,34,14,11,35,36,31,,10,23,40
