DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-07T00:00:00-05:00,9.0,20.0,10.0,9.0,10.0,,,,,18.0,,17.0,14.0,15.0,,8.0,
2023-05-07T00:00:30-05:00,9.0,20.0,10.0,8.0,10.0,4.0,619.0,24.0,17.0,17.0,5.0,18.0,12.0,16.0,0.0,8.0,14.0
2023-05-07T00:01:00-05:00,9.0,20.0,10.0,8.0,11.0,10.0,174.0,26.0,17.0,17.0,5.0,18.0,12.0,16.0,0.0,7.0,16.0
2023-05-07T00:01:30-05:00,9.0,22.0,11.0,8.0,10.0,11.0,67.0,28.0,18.0,18.0,5.0,18.0,14.0,15.0,13.0,8.0,17.0
2023-05-07T00:02:00-05:00,9.0,21.0,10.0,10.0,10.0,10.0,38.0,28.0,17.0,18.0,4.0,18.0,13.0,15.0,12.0,8.0,18.0
2023-05-07T00:02:30-05:00,9.0,22.0,10.0,9.0,10.0,11.0,23.0,28.0,18.0,18.0,5.0,18.0,13.0,15.0,15.0,8.0,20.0
2023-05-07T00:03:00-05:00,9.0,21.0,10.0,9.0,10.0,10.0,17.0,,19.0,18.0,4.0,17.0,13.0,14.0,13.0,8.0,19.0
2023-05-07T00:04:00-05:00,9.0,,10.0,9.0,10.0,10.0,15.0,,17.0,17.0,4.0,18.0,13.0,14.0,13.0,9.0,17.0
2023-05-07T00:04:30-05:00,9.0,20.0,11.0,9.0,9.0,10.0,14.0,27.0,18.0,17.0,5.0,18.0,13.0,14.0,14.0,10.0,19.0
2023-05-07T00:05:00-05:00,9.0,21.0,10.0,9.0,11.0,11.0,13.0,26.0,18.0,16.0,4.0,17.0,14.0,14.0,13.0,9.0,20.0
2023-05-07T00:05:30-05:00,10.0,20.0,11.0,9.0,11.0,11.0,12.0,26.0,18.0,16.0,4.0,17.0,14.0,13.0,15.0,9.0,18.0
2023-05-07T00:06:00-05:00,10.0,18.0,10.0,8.0,11.0,11.0,10.0,27.0,19.0,16.0,5.0,17.0,13.0,13.0,14.0,9.0,19.0
2023-05-07T00:06:30-05:00,10.0,20.0,10.0,8.0,11.0,10.0,10.0,26.0,18.0,17.0,4.0,17.0,13.0,14.0,11.0,8.0,18.0
2023-05-07T00:07:00-05:00,10.0,18.0,10.0,9.0,10.0,11.0,11.0,25.0,19.0,16.0,4.0,18.0,12.0,15.0,13.0,9.0,19.0
2023-05-07T00:07:30-05:00,10.0,,9.0,9.0,10.0,12.0,10.0,26.0,18.0,17.0,4.0,17.0,13.0,14.0,13.0,9.0,19.0
2023-05-07T00:08:00-05:00,10.0,19.0,10.0,10.0,10.0,12.0,11.0,26.0,18.0,17.0,4.0,17.0,13.0,15.0,12.0,9.0,19.0
2023-05-07T00:08:30-05:00,10.0,,10.0,9.0,11.0,11.0,11.0,27.0,19.0,17.0,4.0,18.0,12.0,15.0,12.0,9.0,17.0
2023-05-07T00:09:00-05:00,10.0,19.0,10.0,8.0,10.0,9.0,10.0,27.0,19.0,16.0,4.0,18.0,13.0,15.0,14.0,11.0,18.0
2023-05-07T00:09:30-05:00,10.0,16.0,11.0,9.0,11.0,9.0,11.0,26.0,19.0,16.0,4.0,17.0,13.0,15.0,13.0,9.0,17.0
2023-05-07T00:10:00-05:00,10.0,,11.0,8.0,11.0,10.0,11.0,27.0,19.0,17.0,4.0,17.0,13.0,14.0,11.0,10.0,18.0
2023-05-07T00:10:30-05:00,10.0,17.0,10.0,8.0,10.0,9.0,9.0,26.0,20.0,17.0,4.0,18.0,15.0,14.0,13.0,10.0,18.0
2023-05-07T00:11:00-05:00,10.0,17.0,11.0,8.0,10.0,9.0,9.0,26.0,18.0,16.0,4.0,17.0,14.0,15.0,12.0,10.0,18.0
2023-05-07T00:11:30-05:00,10.0,17.0,11.0,8.0,10.0,10.0,9.0,26.0,18.0,16.0,4.0,17.0,14.0,14.0,13.0,10.0,18.0
2023-05-07T00:12:00-05:00,10.0,17.0,11.0,8.0,11.0,9.0,10.0,25.0,18.0,18.0,4.0,17.0,13.0,14.0,10.0,10.0,19.0
2023-05-07T00:12:30-05:00,10.0,17.0,10.0,9.0,11.0,9.0,10.0,24.0,17.0,18.0,4.0,16.0,15.0,14.0,14.0,10.0,17.0
2023-05-07T00:13:00-05:00,10.0,18.0,10.0,9.0,11.0,9.0,11.0,26.0,18.0,16.0,4.0,16.0,13.0,14.0,14.0,10.0,18.0
2023-05-07T00:13:30-05:00,10.0,17.0,11.0,9.0,11.0,9.0,11.0,25.0,17.0,16.0,4.0,17.0,14.0,14.0,15.0,10.0,18.0
2023-05-07T00:14:00-05:00,10.0,19.0,10.0,9.0,10.0,9.0,10.0,25.0,17.0,17.0,4.0,17.0,13.0,13.0,13.0,10.0,18.0
2023-05-07T00:14:30-05:00,10.0,16.0,11.0,8.0,10.0,9.0,10.0,25.0,18.0,17.0,4.0,16.0,13.0,14.0,13.0,9.0,17.0
2023-05-07T00:15:00-05:00,10.0,17.0,10.0,9.0,10.0,9.0,10.0,25.0,17.0,16.0,6.0,16.0,14.0,14.0,14.0,10.0,17.0
2023-05-07T00:15:30-05:00,10.0,17.0,10.0,9.0,10.0,8.0,9.0,25.0,16.0,15.0,5.0,18.0,14.0,15.0,13.0,11.0,18.0
