DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-28T02:27:30-05:00,42,,,,46,46,62,,30,25,13,25,,21,30,42,34
2023-05-28T02:28:00-05:00,42,,,,46,46,62,,34,25,9,25,,21,30,50,38
2023-05-28T02:28:30-05:00,42,,,,42,38,60,,34,25,13,25,,17,30,50,34
2023-05-28T02:29:00-05:00,38,,,,46,46,62,,30,25,9,25,,,25,53,34
2023-05-28T02:29:30-05:00,42,,,,46,42,62,,30,25,9,25,,21,30,55,38
2023-05-28T02:30:00-05:00,38,,,,53,42,64,,34,21,13,25,,21,21,53,42
2023-05-28T02:30:30-05:00,38,,,,46,46,60,,34,21,13,25,,21,30,55,34
2023-05-28T02:31:00-05:00,38,,,,46,42,62,,34,21,13,25,,21,30,55,38
2023-05-28T02:31:30-05:00,38,,,,46,46,60,,34,17,13,30,,21,,58,38
2023-05-28T02:32:00-05:00,38,,,,46,38,62,,34,21,17,25,,21,30,58,38
2023-05-28T02:32:30-05:00,38,,,,46,42,60,,34,21,17,30,,,25,55,38
2023-05-28T02:33:00-05:00,34,,,,46,42,62,,34,25,13,25,,,25,55,38
2023-05-28T02:33:30-05:00,38,,,,46,46,60,,34,25,17,25,,21,21,58,34
2023-05-28T02:34:00-05:00,42,,,,46,46,62,,34,21,21,25,,21,21,55,38
2023-05-28T02:34:30-05:00,42,,,,46,46,62,,34,25,17,25,,21,21,58,38
2023-05-28T02:35:00-05:00,38,,,,46,50,60,,34,25,13,25,,25,,55,38
2023-05-28T02:35:30-05:00,38,,,,46,46,60,,34,25,21,25,,21,25,55,42
2023-05-28T02:36:00-05:00,38,,,,46,42,60,,30,21,25,25,,21,,53,42
2023-05-28T02:36:30-05:00,38,,,,42,46,60,,30,25,21,25,,21,25,55,42
2023-05-28T02:37:00-05:00,38,,,,46,46,60,,30,25,21,25,,21,34,58,38
2023-05-28T02:37:30-05:00,38,,,,46,46,60,,30,30,21,21,,,34,58,42
2023-05-28T02:38:00-05:00,38,,,,46,42,62,,30,30,17,25,,21,30,55,42
2023-05-28T02:38:30-05:00,38,,,,42,46,60,,30,34,17,21,,21,34,55,42
2023-05-28T02:39:00-05:00,34,,,,42,46,55,,30,30,21,25,,,30,,38
2023-05-28T02:39:30-05:00,30,,,,50,50,60,,34,30,21,25,,,21,53,38
2023-05-28T02:40:00-05:00,34,,,,42,50,58,,30,30,21,25,,,34,55,42
2023-05-28T02:40:30-05:00,34,,,,46,,55,,30,30,17,25,,,34,58,42
2023-05-28T02:41:00-05:00,38,,,,46,46,55,,30,34,17,21,,21,34,55,38
2023-05-28T02:41:30-05:00,34,,,,42,50,55,,30,34,21,25,,,46,58,38
2023-05-28T02:42:00-05:00,34,,,,50,46,53,,34,34,21,25,,21,38,53,42
2023-05-28T02:42:30-05:00,34,,,,46,46,55,,30,38,21,25,,21,34,55,42
2023-05-28T02:43:00-05:00,34,,,,38,46,53,,30,42,30,21,,21,34,58,38
2023-05-28T02:43:30-05:00,34,,,,46,46,55,,30,38,30,21,,,30,58,34
2023-05-28T02:44:00-05:00,34,,,,46,46,53,,30,42,25,25,,21,34,55,38
2023-05-28T02:44:30-05:00,38,,,,46,,58,,30,46,30,21,,,38,58,42
2023-05-28T02:45:00-05:00,34,,,,46,46,60,,30,42,34,21,,21,38,58,34
2023-05-28T02:45:30-05:00,34,,,,46,46,64,,34,42,34,25,,25,34,58,34
2023-05-28T02:46:00-05:00,30,,,,46,50,66,,30,46,30,25,,25,30,62,38
2023-05-28T02:46:30-05:00,30,,,,46,46,66,,30,46,34,25,,,25,,38
2023-05-28T02:47:00-05:00,30,,,,50,46,68,,34,46,38,25,,21,34,,42
2023-05-28T02:47:30-05:00,30,,,,46,46,70,,34,50,25,25,,25,34,,38
2023-05-28T02:48:00-05:00,25,,,,46,42,74,,30,46,30,25,,,30,66,38
2023-05-28T02:48:30-05:00,30,,,,50,46,77,,34,46,25,25,,25,21,66,38
2023-05-28T02:49:00-05:00,30,,,,46,46,74,,30,50,30,30,,25,34,66,38
2023-05-28T02:49:30-05:00,25,,,,46,50,77,,34,50,30,30,,,34,,42
2023-05-28T02:50:00-05:00,30,,,,46,46,77,,34,42,34,30,,,30,,38
2023-05-28T02:50:30-05:00,30,,,,46,46,74,,34,46,38,30,,,34,62,38
2023-05-28T02:51:00-05:00,30,,,,50,50,79,,30,46,38,30,,25,38,58,38
2023-05-28T02:51:30-05:00,30,,,,46,46,81,,30,46,30,30,,,30,60,38
2023-05-28T02:52:00-05:00,30,,,,46,50,81,,30,46,30,30,,25,30,64,42
2023-05-28T02:52:30-05:00,30,,,,50,46,79,,30,50,34,30,,,38,,42
2023-05-28T02:53:00-05:00,25,,,,46,42,74,,34,50,30,30,,,38,66,38
2023-05-28T02:53:30-05:00,25,,,,46,50,72,,30,50,30,30,,,25,,38
2023-05-28T02:54:00-05:00,30,,,,53,50,77,,34,46,25,30,,30,34,60,34
2023-05-28T02:54:30-05:00,30,,,,55,50,77,,34,50,30,30,,30,38,53,34
2023-05-28T02:55:00-05:00,25,,,,62,53,74,,30,46,38,30,,30,38,53,38
2023-05-28T02:55:30-05:00,25,,,,72,50,79,,30,50,30,30,,,38,46,34
2023-05-28T02:56:00-05:00,21,,,,,53,79,,34,50,30,30,,,30,42,38
2023-05-28T02:56:30-05:00,21,,,,,50,72,,30,50,38,30,,,38,42,34
2023-05-28T02:57:00-05:00,25,,,,,53,70,,34,50,42,30,,30,42,42,34
2023-05-28T02:57:30-05:00,25,,,,,53,72,,25,46,38,30,,,34,38,34
2023-05-28T02:58:00-05:00,25,,,,,53,74,,25,46,34,34,,30,34,38,34
2023-05-28T02:58:30-05:00,21,,,,,53,70,,30,46,38,34,,,34,38,38
2023-05-28T02:59:00-05:00,25,,,,,55,70,,34,46,38,34,,30,38,34,34
2023-05-28T02:59:30-05:00,25,,,,,53,68,,30,46,42,34,,,34,34,34
2023-05-28T03:00:00-05:00,21,,,,,53,68,,30,42,46,34,,,42,30,34
2023-05-28T03:00:30-05:00,25,,,,68,53,66,,25,42,46,38,,34,38,34,34
2023-05-28T03:01:00-05:00,25,,,,64,50,68,,30,46,42,38,,,30,38,34
2023-05-28T03:01:30-05:00,25,,,,62,53,68,,30,42,46,34,,,34,38,34
2023-05-28T03:02:00-05:00,21,,,,58,53,64,,30,50,38,38,,30,25,34,34
2023-05-28T03:02:30-05:00,21,,,,58,53,66,,30,50,46,34,,34,34,34,34
2023-05-28T03:03:00-05:00,21,,,,58,50,66,,30,46,46,38,,,34,38,34
2023-05-28T03:03:30-05:00,21,,,,53,53,68,,30,50,42,38,,,34,34,34
2023-05-28T03:04:00-05:00,25,,,,53,53,64,,30,46,38,38,,,34,34,34
2023-05-28T03:04:30-05:00,21,,,,53,50,64,,30,50,38,38,,,42,34,34
2023-05-28T03:05:00-05:00,21,,,,55,53,64,,,50,38,34,,,34,34,34
2023-05-28T03:05:30-05:00,25,,,,60,50,62,,,46,34,38,,34,30,34,38
2023-05-28T03:06:00-05:00,25,,,,55,53,62,,,46,34,38,,,38,30,
2023-05-28T03:06:30-05:00,25,,,,46,50,66,,,46,34,34,,,30,30,
2023-05-28T03:07:00-05:00,21,,,,46,53,64,,,42,38,38,,,30,34,
2023-05-28T03:07:30-05:00,21,,,,46,53,62,,,42,46,38,,30,38,30,
2023-05-28T03:08:00-05:00,21,,,,42,46,66,,,42,42,38,,,38,30,
2023-05-28T03:08:30-05:00,25,,,,42,53,62,,,46,42,38,,,30,34,
2023-05-28T03:09:00-05:00,21,,,,46,50,64,,,42,38,38,,,38,34,38
2023-05-28T03:09:30-05:00,21,,,,50,50,64,,,46,34,34,,,25,34,34
2023-05-28T03:10:00-05:00,21,,,,42,50,64,,,46,38,38,,,34,30,34
2023-05-28T03:10:30-05:00,25,,,,46,50,64,,,42,34,38,,,38,34,38
2023-05-28T03:11:00-05:00,21,,,,53,53,64,,,42,38,34,,,38,30,34
2023-05-28T03:11:30-05:00,25,,,,55,53,62,,,46,38,38,,,46,34,34
2023-05-28T03:12:00-05:00,25,,,,53,50,,,,46,38,38,,,34,34,34
2023-05-28T03:12:30-05:00,21,,,,50,53,64,,,42,38,38,,,30,30,34
2023-05-28T03:13:00-05:00,25,,,,53,53,64,,,38,38,38,,,34,30,34
2023-05-28T03:13:30-05:00,21,,,,53,53,64,,,46,38,34,,,42,30,34
2023-05-28T03:14:00-05:00,21,,,,62,55,79,,,46,38,38,,34,42,30,34
2023-05-28T03:14:30-05:00,21,,,,53,53,72,,,46,38,34,,34,38,30,30
2023-05-28T03:15:00-05:00,25,,,,50,53,77,,,46,38,38,,34,30,30,25
2023-05-28T03:15:30-05:00,21,,,,46,50,74,,,42,38,42,,30,38,,25
2023-05-28T03:16:00-05:00,25,,,,55,53,68,,,46,38,34,,34,30,30,25
2023-05-28T03:16:30-05:00,25,,,,60,46,72,,,50,38,38,,34,38,30,25
2023-05-28T03:17:00-05:00,21,,,,60,50,68,,,,38,38,,30,38,30,25
2023-05-28T03:17:30-05:00,25,,,,58,50,66,,,46,42,38,,,34,34,30
2023-05-28T03:18:00-05:00,25,,,,58,53,62,,,50,38,38,,34,42,30,25
2023-05-28T03:18:30-05:00,25,,,,55,53,60,,,53,38,38,,34,50,30,25
2023-05-28T03:19:00-05:00,21,,,,55,50,64,,,50,46,38,,30,34,30,30
2023-05-28T03:19:30-05:00,25,,,,53,50,62,,,46,42,38,,30,46,30,30
2023-05-28T03:20:00-05:00,25,,,,53,46,62,,,53,46,34,,34,42,34,25
2023-05-28T03:20:30-05:00,25,,,,53,46,60,,,53,46,34,,34,42,34,25
2023-05-28T03:21:00-05:00,25,,,,50,46,60,,,55,42,34,,34,46,30,25
2023-05-28T03:21:30-05:00,25,,,,46,46,58,,,55,46,38,,34,46,30,25
2023-05-28T03:22:00-05:00,30,,,,53,50,58,,,53,46,34,,30,46,34,30
2023-05-28T03:22:30-05:00,25,,,,50,50,55,,,53,42,38,,30,34,30,30
2023-05-28T03:23:00-05:00,25,,,,50,46,55,,,53,46,42,,30,42,34,30
2023-05-28T03:23:30-05:00,30,,,,50,46,55,,,53,46,38,,,38,34,34
2023-05-28T03:24:00-05:00,30,,,,50,42,53,,,53,42,38,,30,46,34,34
2023-05-28T03:24:30-05:00,25,,,,50,42,53,,,50,42,38,,34,50,30,34
2023-05-28T03:25:00-05:00,30,,,,50,42,53,,,53,38,42,,30,38,34,34
2023-05-28T03:25:30-05:00,25,,,,46,42,53,,,53,42,38,,30,42,30,30
2023-05-28T03:26:00-05:00,25,,,,42,46,53,,,55,42,38,,34,42,34,34
2023-05-28T03:26:30-05:00,25,,,,46,50,53,,,50,42,38,,,50,34,34
2023-05-28T03:27:00-05:00,25,,,,50,46,53,,,50,46,38,,,38,34,34
2023-05-28T03:27:30-05:00,25,,,,46,42,50,,,50,38,38,,30,42,30,34
2023-05-28T03:28:00-05:00,30,,,,46,42,53,,,55,42,38,,34,38,30,34
2023-05-28T03:28:30-05:00,30,,,,50,46,53,,,60,42,34,,30,38,34,34
2023-05-28T03:29:00-05:00,30,,,,50,50,53,,,66,38,34,,30,46,30,34
2023-05-28T03:29:30-05:00,30,,,,42,42,50,,,66,42,38,,34,42,34,34
2023-05-28T03:30:00-05:00,30,,,,46,42,55,,,64,42,38,,30,30,,34
2023-05-28T03:30:30-05:00,30,,,,50,46,60,,,60,42,38,,30,38,34,34
2023-05-28T03:31:00-05:00,30,,,,46,46,58,,,60,42,38,,34,34,34,34
2023-05-28T03:31:30-05:00,30,,,,50,46,60,,,58,42,34,,30,42,30,34
2023-05-28T03:32:00-05:00,30,,,,46,46,62,,,58,42,34,,30,50,34,34
2023-05-28T03:32:30-05:00,30,,,,46,46,64,,,55,42,38,,30,38,34,38
2023-05-28T03:33:00-05:00,30,,,,46,42,66,,,55,42,38,,,60,34,38
2023-05-28T03:33:30-05:00,30,,,,53,42,72,,,58,46,42,,,42,38,34
2023-05-28T03:34:00-05:00,25,,,,50,42,60,,,55,55,38,,34,53,34,34
2023-05-28T03:34:30-05:00,30,,,,50,46,58,,,53,46,34,,30,60,34,34
2023-05-28T03:35:00-05:00,30,,,,50,46,58,,,55,38,38,,34,60,30,34
2023-05-28T03:35:30-05:00,30,,,,53,46,55,,,58,38,38,,30,50,,34
2023-05-28T03:36:00-05:00,34,,,,55,42,50,,,58,38,38,,30,53,34,30
2023-05-28T03:36:30-05:00,25,,,,50,42,42,,,55,42,38,,30,53,30,34
2023-05-28T03:37:00-05:00,30,,,,53,46,50,,,58,38,34,,30,53,30,34
2023-05-28T03:37:30-05:00,30,,,,53,46,50,,,55,42,34,,34,46,30,30
2023-05-28T03:38:00-05:00,30,,,,50,46,46,,,58,42,38,,34,53,34,34
2023-05-28T03:38:30-05:00,34,,,,46,42,46,,,55,38,38,,30,42,34,34
2023-05-28T03:39:00-05:00,30,,,,53,42,46,,,58,38,42,,34,46,30,34
2023-05-28T03:39:30-05:00,30,,,,50,42,50,,,55,34,38,,30,46,30,34
2023-05-28T03:40:00-05:00,34,,,,53,46,55,,,55,38,38,,30,38,38,30
2023-05-28T03:40:30-05:00,34,,,,50,46,53,,,55,38,38,,34,38,34,30
2023-05-28T03:41:00-05:00,30,,,,50,,50,,,58,38,42,,34,38,34,34
2023-05-28T03:41:30-05:00,30,,,,53,50,53,,,58,34,38,,34,38,38,34
2023-05-28T03:42:00-05:00,30,,,,55,50,42,,,55,38,38,,34,25,34,30
2023-05-28T03:42:30-05:00,34,,,,50,46,42,,,58,42,38,,34,30,34,34
2023-05-28T03:43:00-05:00,34,,,,46,50,38,,,58,38,38,,34,30,30,30
2023-05-28T03:43:30-05:00,34,,,,46,50,46,,,60,38,38,,34,34,34,34
2023-05-28T03:44:00-05:00,25,,,,53,46,46,,,58,38,34,,34,30,34,30
2023-05-28T03:44:30-05:00,30,,,,53,46,46,,,60,34,38,,34,21,34,30
2023-05-28T03:45:00-05:00,30,,,,53,46,46,,,60,42,38,,34,30,30,30
2023-05-28T03:45:30-05:00,30,,,,53,50,50,,,60,38,34,,34,34,34,30
2023-05-28T03:46:00-05:00,34,,,,53,46,46,,,60,38,34,,34,25,38,30
2023-05-28T03:46:30-05:00,30,,,,53,50,46,,,60,34,34,,30,30,30,30
2023-05-28T03:47:00-05:00,30,,,,53,46,50,,,60,38,34,,,17,34,34
2023-05-28T03:47:30-05:00,30,,,,50,50,46,,,60,34,34,,,21,34,30
2023-05-28T03:48:00-05:00,30,,,,53,46,46,,,60,38,34,,,17,34,34
2023-05-28T03:48:30-05:00,30,,,,55,46,46,,,58,42,34,,,25,30,34
2023-05-28T03:49:00-05:00,30,,,,50,50,46,,,58,42,38,,,21,34,30
2023-05-28T03:49:30-05:00,30,,,,46,46,46,,,58,38,34,,,25,34,30
2023-05-28T03:50:00-05:00,30,,,,50,50,42,,,55,38,38,,,17,38,34
2023-05-28T03:50:30-05:00,30,,,,53,50,42,,,58,34,38,,,25,38,34
2023-05-28T03:51:00-05:00,34,,,,53,50,42,,,58,38,34,,,21,38,34
2023-05-28T03:51:30-05:00,34,,,,53,46,42,,,58,34,38,,,21,34,30
2023-05-28T03:52:00-05:00,34,,,,53,46,42,,,55,34,38,,,17,38,34
2023-05-28T03:52:30-05:00,30,,,,53,,42,,,53,38,42,,,21,34,34
2023-05-28T03:53:00-05:00,34,,,,53,,38,,,53,38,34,,,21,38,30
2023-05-28T03:53:30-05:00,30,,,,53,,38,,,53,38,38,,,25,38,30
2023-05-28T03:54:00-05:00,30,,,,55,,38,,,60,38,38,,,17,34,34
2023-05-28T03:54:30-05:00,30,,,,55,,42,,,58,34,34,,,21,38,34
2023-05-28T03:55:00-05:00,34,,,,55,,42,,,55,34,34,,,21,38,34
2023-05-28T03:55:30-05:00,34,,,,53,,42,,,58,38,34,,,25,42,34
2023-05-28T03:56:00-05:00,34,,,,55,,38,,,60,34,34,,,21,42,34
2023-05-28T03:56:30-05:00,30,,,,58,,46,,,58,34,34,,,21,38,34
2023-05-28T03:57:00-05:00,34,,,,62,,42,,,60,34,34,,,21,42,34
2023-05-28T03:57:30-05:00,34,,,,62,,38,,,58,34,34,,,17,42,38
2023-05-28T03:58:00-05:00,30,,,,64,,42,,,55,38,34,,,13,38,38
2023-05-28T03:58:30-05:00,30,,,,66,,38,,,60,34,34,,,25,38,34
2023-05-28T03:59:00-05:00,38,,,,64,,42,,,55,34,34,,,13,34,34
2023-05-28T03:59:30-05:00,34,,,,64,,42,,,58,34,34,,,25,34,34
2023-05-28T04:00:00-05:00,34,,,,64,,38,,,53,30,34,,,25,38,34
2023-05-28T04:00:30-05:00,34,,,,68,,34,,,58,34,38,,,21,38,34
2023-05-28T04:01:00-05:00,38,,,,66,,38,,,58,30,34,,,21,34,34
2023-05-28T04:01:30-05:00,34,,,,66,,42,,,55,30,30,,,21,38,34
2023-05-28T04:02:00-05:00,30,,,,70,,42,,,58,34,34,,,21,38,34
2023-05-28T04:02:30-05:00,34,,,,72,,42,,,53,34,34,,,21,34,34
2023-05-28T04:03:00-05:00,34,,,,70,,46,,,53,30,34,,,13,34,34
2023-05-28T04:03:30-05:00,34,,,,68,,46,,,55,34,30,,,21,38,38
2023-05-28T04:04:00-05:00,34,,,,68,,46,,,55,30,30,,,17,34,34
2023-05-28T04:04:30-05:00,34,,,,70,,46,,,53,30,34,,,21,38,38
2023-05-28T04:05:00-05:00,34,,,,70,,50,,,50,25,30,,,25,38,38
2023-05-28T04:05:30-05:00,34,,,,68,,50,,,50,34,30,,,25,34,38
2023-05-28T04:06:00-05:00,34,,,,66,,53,,,50,25,34,,,25,38,
2023-05-28T04:06:30-05:00,34,,,,68,,50,,,46,30,34,,,30,38,
2023-05-28T04:07:00-05:00,30,,,,64,,53,,,46,30,34,,,25,38,
2023-05-28T04:07:30-05:00,38,,,,64,,46,,,42,30,30,,,25,38,
2023-05-28T04:08:00-05:00,38,,,,62,,46,,,38,34,30,,,34,38,
2023-05-28T04:08:30-05:00,38,,,,58,,46,,,38,34,30,,,30,38,
2023-05-28T04:09:00-05:00,38,,,,53,,46,,,38,30,30,,,21,38,38
2023-05-28T04:09:30-05:00,34,,,,53,,46,,,38,30,30,,,30,38,38
2023-05-28T04:10:00-05:00,34,,,,53,,46,,,34,30,30,,,17,38,38
2023-05-28T04:10:30-05:00,34,,,,46,,42,,,34,30,30,,,17,38,38
2023-05-28T04:11:00-05:00,34,,,,42,,42,,,38,30,25,,,21,38,38
2023-05-28T04:11:30-05:00,38,,,,46,,42,,,38,34,30,,,17,38,34
2023-05-28T04:12:00-05:00,34,,,,42,,42,,,34,30,30,,,17,38,34
2023-05-28T04:12:30-05:00,34,,,,42,,42,,,34,25,25,,,17,38,34
2023-05-28T04:13:00-05:00,34,,,,42,,42,,,34,30,25,,,21,38,38
2023-05-28T04:13:30-05:00,34,,,,42,,46,,,34,30,30,,,13,38,38
2023-05-28T04:14:00-05:00,34,,,,46,,46,,,34,30,25,,,21,38,38
2023-05-28T04:14:30-05:00,34,,,,42,,46,,,38,30,25,,,21,38,38
2023-05-28T04:15:00-05:00,34,,,,38,,42,,,34,25,25,,,21,38,38
2023-05-28T04:15:30-05:00,34,,,,42,,42,,,38,30,25,,,30,38,38
2023-05-28T04:16:00-05:00,34,,,,42,,50,,,34,34,25,,,25,42,38
2023-05-28T04:16:30-05:00,34,,,,42,,42,,,38,30,25,,,25,38,38
2023-05-28T04:17:00-05:00,38,,,,38,,46,,,38,30,25,,,21,38,34
2023-05-28T04:17:30-05:00,34,,,,38,,46,,,34,30,25,,,21,38,38
2023-05-28T04:18:00-05:00,34,,,,42,,46,,,34,30,25,,,17,38,38
2023-05-28T04:18:30-05:00,34,,,,38,,46,,,34,25,25,,,30,38,38
2023-05-28T04:19:00-05:00,30,,,,38,,46,,,38,25,25,,,30,38,34
2023-05-28T04:19:30-05:00,30,,,,34,,42,,,38,30,25,,,21,38,38
2023-05-28T04:20:00-05:00,34,,,,38,,42,,,42,30,25,,,17,34,38
2023-05-28T04:20:30-05:00,34,,,,38,,42,,,42,30,25,,,17,38,38
2023-05-28T04:21:00-05:00,34,,,,38,,42,,,38,25,25,,,21,38,38
2023-05-28T04:21:30-05:00,34,,,,38,,42,,,38,25,30,,,21,38,34
2023-05-28T04:22:00-05:00,38,,,,38,,42,,,38,25,25,,,25,38,34
2023-05-28T04:22:30-05:00,34,,,,34,,42,,,38,30,25,,,25,42,38
2023-05-28T04:23:00-05:00,38,,,,38,,42,,,38,30,25,,,17,38,38
2023-05-28T04:23:30-05:00,30,,,,38,,42,,,38,25,25,,,17,38,38
2023-05-28T04:24:00-05:00,34,,,,34,,38,,,38,30,25,,,17,42,34
2023-05-28T04:24:30-05:00,34,,,,38,,38,,,42,25,25,,,17,38,34
2023-05-28T04:25:00-05:00,34,,,,38,,42,,,42,21,25,,,25,38,34
2023-05-28T04:25:30-05:00,34,,,,34,,42,,,42,25,25,,,25,38,34
2023-05-28T04:26:00-05:00,34,,,,38,,46,,,38,25,25,,,17,42,34
2023-05-28T04:26:30-05:00,34,,,,34,,42,,,38,25,25,,,21,38,38
2023-05-28T04:27:00-05:00,34,,,,34,,42,,,38,21,25,,,25,38,42
2023-05-28T04:27:30-05:00,34,,,,38,,46,,,38,25,21,,,17,42,38
2023-05-28T04:28:00-05:00,38,,,,34,,50,,,38,21,25,,,21,42,38
2023-05-28T04:28:30-05:00,34,,,,30,,50,,,42,25,25,,,25,46,34
2023-05-28T04:29:00-05:00,34,,,,38,,53,,,34,21,25,,,21,46,34
2023-05-28T04:29:30-05:00,34,,,,34,,55,,,38,25,21,,,17,42,34
2023-05-28T04:30:00-05:00,34,,,,34,,55,,,38,21,25,,,25,42,34
2023-05-28T04:30:30-05:00,38,,,,38,,55,,,42,21,25,,,30,46,38
2023-05-28T04:31:00-05:00,34,,,,38,,55,,,38,21,25,,,17,42,34
2023-05-28T04:31:30-05:00,34,,,,30,,50,,,38,21,25,,,21,38,38
2023-05-28T04:32:00-05:00,34,,,,38,,46,,,38,21,25,,,21,42,38
2023-05-28T04:32:30-05:00,38,,,,34,,42,,,34,21,25,,,25,42,38
2023-05-28T04:33:00-05:00,38,,,,38,,50,,,42,21,25,,,25,42,34
2023-05-28T04:33:30-05:00,34,,,,38,,53,,,38,21,25,,,21,38,34
2023-05-28T04:34:00-05:00,34,,,,38,,50,,,38,17,21,,,25,42,34
2023-05-28T04:34:30-05:00,38,,,,38,,50,,,38,21,25,,,21,38,38
2023-05-28T04:35:00-05:00,34,,,,38,,50,,,42,17,21,,,21,42,38
2023-05-28T04:35:30-05:00,34,,,,38,,50,,,38,21,25,,,30,42,34
2023-05-28T04:36:00-05:00,34,,,,38,,46,,,42,17,25,,,30,38,38
2023-05-28T04:36:30-05:00,34,,,,38,,50,,,34,17,25,,,21,38,38
2023-05-28T04:37:00-05:00,30,,,,34,,42,,,38,21,25,,,21,42,34
2023-05-28T04:37:30-05:00,34,,,,38,,42,,,34,17,21,,,17,38,30
2023-05-28T04:38:00-05:00,34,,,,34,,42,,,38,17,25,,,21,42,30
2023-05-28T04:38:30-05:00,38,,,,34,,46,,,55,21,25,,,17,42,30
2023-05-28T04:39:00-05:00,34,,,,30,,53,,,55,21,25,,,17,50,30
2023-05-28T04:39:30-05:00,30,,,,38,,55,,,53,21,21,,,21,62,34
2023-05-28T04:40:00-05:00,34,,,,34,,50,,,50,21,21,,,30,,34
2023-05-28T04:40:30-05:00,30,,,,34,,42,,,46,17,25,,,21,,30
2023-05-28T04:41:00-05:00,34,,,,38,,38,,,42,17,25,,,,58,30
2023-05-28T04:41:30-05:00,34,,,,38,,42,,,42,17,25,,,21,55,34
2023-05-28T04:42:00-05:00,38,,,,34,,42,,,42,17,25,,,21,46,34
2023-05-28T04:42:30-05:00,34,,,,34,,46,,,38,21,25,,,21,42,34
2023-05-28T04:43:00-05:00,34,,,,42,,46,,,38,17,25,,,25,38,30
2023-05-28T04:43:30-05:00,34,,,,38,,50,,,38,21,25,,,21,34,30
2023-05-28T04:44:00-05:00,34,,,,38,,50,,,38,21,21,,,25,30,30
2023-05-28T04:44:30-05:00,38,,,,38,,46,,,34,21,25,,,21,25,34
2023-05-28T04:45:00-05:00,38,,,,38,,50,,,34,21,25,,,25,30,34
2023-05-28T04:45:30-05:00,38,,,,38,,46,,,38,17,25,,,21,30,34
2023-05-28T04:46:00-05:00,38,,,,38,,50,,,34,17,25,,,21,30,34
2023-05-28T04:46:30-05:00,38,,,,34,,55,,,38,21,21,,,17,34,34
2023-05-28T04:47:00-05:00,34,,,,38,,60,,,38,17,21,,,21,34,34
2023-05-28T04:47:30-05:00,34,,,,38,,62,,,38,17,25,,,25,34,34
2023-05-28T04:48:00-05:00,34,,,,38,,60,,,34,17,21,,,21,30,34
2023-05-28T04:48:30-05:00,38,,,,38,,50,,,34,17,25,,,21,30,30
2023-05-28T04:49:00-05:00,34,,,,38,,46,,,34,17,25,,,17,34,34
2023-05-28T04:49:30-05:00,34,,,,38,,42,,,34,17,25,,,25,34,34
2023-05-28T04:50:00-05:00,34,,,,38,,46,,,34,17,25,,,25,30,
2023-05-28T04:50:30-05:00,30,,,,38,,42,,,38,21,25,,,34,25,34
2023-05-28T04:51:00-05:00,30,,,,38,,46,,,34,17,25,,,25,30,34
2023-05-28T04:51:30-05:00,34,,,,38,,42,,,34,17,21,,,25,30,34
2023-05-28T04:52:00-05:00,34,,,,38,,42,,,34,17,21,,,17,30,34
2023-05-28T04:52:30-05:00,38,,,,38,,42,,,34,17,25,,,21,30,34
2023-05-28T04:53:00-05:00,34,,,,34,,38,,,38,17,25,,,13,34,30
2023-05-28T04:53:30-05:00,34,,,,34,,38,,,34,17,21,,,25,30,34
2023-05-28T04:54:00-05:00,34,,,,38,,38,,,34,17,21,,,21,30,34
2023-05-28T04:54:30-05:00,34,,,,38,,42,,,38,17,25,,,21,30,34
2023-05-28T04:55:00-05:00,34,,,,38,,42,,,34,17,25,,,17,30,34
2023-05-28T04:55:30-05:00,34,,,,34,,42,,,34,17,21,,,30,25,34
2023-05-28T04:56:00-05:00,34,,,,34,,38,,,34,17,25,,,34,30,34
2023-05-28T04:56:30-05:00,34,,,,38,,34,,,34,17,25,,,25,25,34
2023-05-28T04:57:00-05:00,34,,,,38,,38,,,38,17,25,,,21,25,34
2023-05-28T04:57:30-05:00,30,,,,38,,42,,,34,17,21,,,17,34,34
2023-05-28T04:58:00-05:00,30,,,,34,,42,,,30,17,21,,,25,34,34
2023-05-28T04:58:30-05:00,34,,,,34,,42,,,34,17,25,,,13,30,30
2023-05-28T04:59:00-05:00,34,,,,,,,,,34,,25,,,,30,
2023-05-28T04:59:30-05:00,30,,,,,,,,,34,,25,,,,34,
2023-05-28T05:00:00-05:00,34,,,,,,,,,34,,25,,,,30,
2023-05-28T05:00:30-05:00,30,,,,34,30,30,,25,34,17,25,,,0,30,
2023-05-28T05:01:00-05:00,34,,,,34,38,46,,25,34,17,25,,,0,30,38
2023-05-28T05:01:30-05:00,34,,,,34,42,53,,25,34,17,25,,,21,34,34
2023-05-28T05:02:00-05:00,34,,,,38,46,50,,25,34,17,25,,,17,30,34
2023-05-28T05:02:30-05:00,34,,,,34,42,53,,25,42,17,21,,,30,30,38
2023-05-28T05:03:00-05:00,34,,,,34,42,60,,25,34,17,21,,,21,34,30
2023-05-28T05:03:30-05:00,34,,,,38,42,55,,25,38,17,25,,,13,30,38
2023-05-28T05:04:00-05:00,34,,,,34,38,55,,30,,17,25,,,13,30,34
