DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-28T11:58:30-05:00,33,32,57,38,50,41,61,,27,49,37,33,38,29,34,43,40
2023-05-28T23:58:30-05:00,36,,24,25,30,20,38,8,30,53,33,39,48,22,22,16,36
