DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-29T00:58:30-05:00,3.752136752136752,4.170940170940171,8.70754716981132,2.0,3.7435897435897436,4.081081081081081,7.234782608695652,3.0980392156862746,3.413793103448276,3.9210526315789473,3.871794871794872,4.206896551724138,3.5384615384615383,,6.121495327102804,2.0869565217391304,3.2735042735042734,4.162393162393163
2023-05-29T01:58:30-05:00,3.6333333333333333,4.291666666666667,4.8,,4.475,3.9745762711864407,6.3,2.663551401869159,4.541666666666667,3.1166666666666667,2.7916666666666665,3.683333333333333,3.683333333333333,,3.2522522522522523,2.6666666666666665,3.5546218487394956,4.256410256410256
2023-05-29T02:58:30-05:00,4.091666666666667,4.7,5.566666666666666,,4.508333333333334,6.52991452991453,9.841666666666667,3.5575221238938055,4.779661016949152,3.1260504201680672,2.8,3.7583333333333333,5.45,,5.027777777777778,3.7,6.641666666666667,6.447368421052632
2023-05-29T03:58:30-05:00,3.7583333333333333,5.608333333333333,4.725,,5.925,9.991452991452991,7.1344537815126055,4.091666666666667,4.0,4.117647058823529,3.4,3.3333333333333335,5.109243697478991,,4.670588235294118,5.791666666666667,8.475,3.0701754385964914
2023-05-29T04:58:30-05:00,4.091666666666667,6.2,5.608333333333333,,7.133333333333334,6.411764705882353,10.0,4.7899159663865545,3.5166666666666666,6.638655462184874,3.525,5.175,5.65,,,3.375,4.841666666666667,3.232142857142857
2023-05-29T05:58:30-05:00,4.247863247863248,7.483333333333333,7.05982905982906,5.0,8.743589743589743,10.834782608695653,8.555555555555555,6.166666666666667,4.0256410256410255,7.452991452991453,7.632478632478633,8.632478632478632,8.132530120481928,,7.486486486486487,4.803418803418803,11.649572649572649,4.412844036697248
2023-05-29T06:58:30-05:00,6.433333333333334,,8.168316831683168,,17.22689075630252,15.596638655462185,19.186813186813186,5.208333333333333,4.8,11.8,8.508333333333333,6.181034482758621,13.767857142857142,,5.283333333333333,7.8,13.907563025210084,6.798319327731092
2023-05-29T07:58:30-05:00,12.033333333333333,,9.818965517241379,,20.85,16.85593220338983,19.9,4.69811320754717,10.383333333333333,13.375,5.341666666666667,8.862385321100918,11.508620689655173,,8.933333333333334,12.647058823529411,15.941176470588236,15.789915966386555
2023-05-29T08:58:30-05:00,15.383333333333333,,9.508333333333333,,21.233333333333334,15.838983050847459,20.840425531914892,6.46218487394958,12.606741573033707,17.591666666666665,9.508771929824562,12.217821782178218,15.74736842105263,,10.580357142857142,15.22972972972973,12.017241379310345,11.932773109243698
2023-05-29T09:58:30-05:00,13.033333333333333,,7.3,,20.957264957264957,10.719298245614034,15.55084745762712,9.736842105263158,15.25287356321839,20.341666666666665,15.317757009345794,12.14406779661017,14.681818181818182,,10.739495798319327,10.526785714285714,8.260504201680673,11.808333333333334
2023-05-29T10:58:30-05:00,9.7,,9.033333333333333,,24.64406779661017,14.890625,15.116666666666667,,12.168067226890756,22.441666666666666,17.225,10.066666666666666,,,9.801724137931034,11.566666666666666,12.016949152542374,11.258333333333333
2023-05-29T11:58:30-05:00,10.495798319327731,,8.458333333333334,,17.083333333333332,14.756302521008404,13.716814159292035,,13.378151260504202,16.823529411764707,15.212121212121213,8.991666666666667,,,9.330508474576272,9.491525423728813,11.583333333333334,13.38
2023-05-29T12:58:30-05:00,10.661016949152541,,8.398305084745763,,14.152542372881356,14.817391304347826,11.311926605504587,,13.181034482758621,15.64655172413793,16.953488372093023,7.666666666666667,,,7.726495726495727,8.367521367521368,10.864406779661017,13.872727272727273
2023-05-29T13:58:30-05:00,13.7008547008547,,10.606837606837606,14.660377358490566,17.068376068376068,13.008620689655173,15.663636363636364,2.7936507936507935,13.384615384615385,15.188034188034187,10.31868131868132,9.982905982905983,,,9.904347826086957,10.724137931034482,10.58974358974359,17.745454545454546
2023-05-29T14:58:30-05:00,12.583333333333334,4.711711711711712,7.033333333333333,5.258333333333334,6.116666666666666,4.132743362831858,13.443478260869565,1.1565217391304348,3.427350427350427,2.025,2.2666666666666666,14.436974789915967,,,12.183333333333334,5.125,4.093220338983051,8.683333333333334
2023-05-29T15:58:30-05:00,4.85,2.7,2.4201680672268906,2.3949579831932772,2.6050420168067228,1.504201680672269,4.5508474576271185,1.22,3.3333333333333335,2.675,1.725,7.798319327731092,4.585365853658536,,7.915966386554622,1.3166666666666667,1.8559322033898304,3.1610169491525424
2023-05-29T16:58:30-05:00,9.904347826086957,2.5546218487394956,2.1,2.216666666666667,2.831932773109244,1.641025641025641,11.304347826086957,3.021978021978022,3.0535714285714284,2.691666666666667,2.6554621848739495,3.058333333333333,5.041666666666667,,3.058333333333333,1.3697478991596639,2.217391304347826,3.736842105263158
2023-05-29T17:58:30-05:00,8.433333333333334,3.3333333333333335,5.891666666666667,3.183333333333333,2.808333333333333,2.706896551724138,6.738738738738738,1.894736842105263,1.8666666666666667,2.8,2.2583333333333333,5.92436974789916,7.2,,6.866666666666666,1.4083333333333334,4.283185840707965,3.316666666666667
2023-05-29T18:58:30-05:00,8.288135593220339,2.625,5.591666666666667,4.563025210084033,3.0416666666666665,4.033333333333333,5.831932773109243,1.9223300970873787,6.533333333333333,3.225,3.525,6.05,8.429906542056075,,6.941666666666666,1.4666666666666666,3.3833333333333333,5.672566371681416
2023-05-29T19:58:30-05:00,9.975,2.9224137931034484,9.295081967213115,7.763636363636364,3.6166666666666667,11.63888888888889,3.216666666666667,1.9,4.663865546218488,3.308333333333333,2.075,5.775,8.885714285714286,3.72,5.8474576271186445,1.2833333333333334,6.256410256410256,5.356521739130435
2023-05-29T20:58:30-05:00,7.358974358974359,4.189655172413793,5.853448275862069,4.646551724137931,4.129310344827586,5.689655172413793,4.551724137931035,1.9396551724137931,3.543103448275862,2.412280701754386,2.3859649122807016,8.982905982905983,,3.1025641025641026,10.891304347826088,3.336206896551724,4.982456140350878,4.486725663716814
2023-05-29T21:58:30-05:00,7.008333333333334,5.075,4.161016949152542,6.908333333333333,6.941666666666666,6.586206896551724,6.366666666666666,1.8220338983050848,5.833333333333333,5.630252100840337,3.191666666666667,9.558333333333334,,3.0166666666666666,9.85,5.0,4.666666666666667,9.364406779661017
2023-05-29T22:58:30-05:00,9.41904761904762,7.162162162162162,5.303571428571429,14.458333333333334,9.0,11.869565217391305,15.648936170212766,1.9904761904761905,5.777777777777778,8.189655172413794,4.452991452991453,9.675213675213675,,3.282051282051282,11.811965811965813,7.5344827586206895,7.310344827586207,11.162393162393162
2023-05-29T23:58:30-05:00,8.391666666666667,7.341666666666667,3.1666666666666665,11.48421052631579,5.933333333333334,6.889830508474576,15.864864864864865,1.1111111111111112,6.016666666666667,2.831932773109244,1.025,9.966666666666667,,3.625,11.125,4.758620689655173,6.38655462184874,10.283333333333333
