DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-29T00:00:30-05:00,0.0,62.98,70.1,67.03,72.32,69.88,75.67,65.19,,65.78,62.86,71.97,59.84,,77.31,99.9,65.88,71.05
2023-05-29T00:01:00-05:00,0.0,63.06,70.13,,72.43,70.3,76.19,65.18,57.3,65.78,62.91,71.71,60.02,,77.37,99.9,65.91,72.35
2023-05-29T00:01:30-05:00,0.0,63.05,70.18,,73.2,70.57,76.19,65.19,57.38,65.75,63.31,71.82,59.68,,77.37,99.9,65.93,71.72
2023-05-29T00:02:00-05:00,0.0,63.15,70.09,,72.93,70.68,76.17,65.17,57.66,65.71,63.19,71.92,59.97,,77.36,99.9,65.95,71.53
2023-05-29T00:02:30-05:00,0.0,63.19,70.16,,73.46,70.62,76.33,65.23,57.79,65.56,63.26,72.05,59.6,,77.64,99.9,65.96,71.32
2023-05-29T00:03:00-05:00,0.0,63.29,70.15,,73.32,70.7,76.67,65.21,57.81,65.94,63.76,72.27,60.04,,77.36,99.9,65.96,71.09
2023-05-29T00:03:30-05:00,0.0,63.18,70.19,,73.49,70.74,76.81,65.2,57.8,65.6,63.58,72.19,59.93,,77.37,99.9,66.08,71.07
2023-05-29T00:04:00-05:00,0.0,63.36,70.2,,73.6,71.07,76.77,65.16,57.87,65.57,63.62,72.21,59.26,,77.36,99.9,66.12,70.6
2023-05-29T00:04:30-05:00,0.0,63.29,70.22,,73.61,71.17,76.73,65.21,58.07,65.61,63.6,72.22,59.87,,77.31,99.9,66.17,70.3
2023-05-29T00:05:00-05:00,0.0,63.25,70.29,,73.67,71.43,77.08,65.24,58.07,65.54,64.69,72.43,59.55,,77.25,99.9,66.2,70.4
2023-05-29T00:05:30-05:00,0.0,63.23,70.43,,73.89,71.39,77.17,65.25,58.14,65.59,64.5,72.36,59.43,,77.38,99.9,66.25,70.24
2023-05-29T00:06:00-05:00,0.0,63.2,70.54,,73.68,71.4,77.19,65.26,58.2,65.64,64.38,72.32,59.95,,77.45,99.9,66.27,70.21
2023-05-29T00:06:30-05:00,0.0,63.26,70.55,,73.84,71.6,77.38,65.27,58.08,65.71,64.7,72.51,59.89,,77.54,99.9,66.29,70.05
2023-05-29T00:07:00-05:00,0.0,63.41,70.55,,73.59,71.78,77.18,,58.08,65.76,64.04,72.63,60.29,,77.63,99.9,66.25,70.03
2023-05-29T00:07:30-05:00,0.0,63.39,70.61,,73.56,71.56,77.18,65.25,58.22,65.82,63.94,72.67,59.76,,77.56,99.9,66.25,69.85
2023-05-29T00:08:00-05:00,0.0,63.38,70.64,,73.53,71.69,77.43,65.28,58.35,65.78,65.15,72.72,59.83,,77.48,99.9,66.41,69.94
2023-05-29T00:08:30-05:00,0.0,63.33,70.69,,73.54,71.83,76.84,,58.22,65.88,64.14,72.69,59.73,,77.37,99.9,66.37,69.85
2023-05-29T00:09:00-05:00,0.0,63.33,70.68,,73.5,71.82,77.11,65.25,58.22,65.73,64.4,72.87,59.71,,77.4,99.9,66.33,69.76
2023-05-29T00:09:30-05:00,0.0,63.3,70.74,,73.76,71.88,,65.26,58.16,65.78,63.98,72.71,59.49,,77.33,99.9,66.41,69.62
2023-05-29T00:10:00-05:00,0.0,63.3,70.8,,73.4,72.07,77.38,65.32,58.15,,64.19,72.72,59.66,,77.4,99.9,66.46,69.6
2023-05-29T00:10:30-05:00,0.0,63.28,70.75,,73.43,72.11,77.41,,58.27,65.8,65.2,72.65,59.67,,77.46,99.9,66.47,69.52
2023-05-29T00:11:00-05:00,0.0,63.31,70.77,,73.28,72.16,77.48,65.33,58.24,65.93,64.22,72.72,59.23,,77.13,99.9,66.45,69.7
2023-05-29T00:11:30-05:00,0.0,63.34,70.84,,73.47,72.27,77.3,65.27,58.34,65.93,64.16,72.54,59.15,,77.07,99.9,66.43,69.72
2023-05-29T00:12:00-05:00,0.0,63.42,70.78,,72.68,72.21,77.8,65.27,58.26,65.94,64.16,72.52,59.48,,77.14,99.9,66.44,69.89
2023-05-29T00:12:30-05:00,0.0,63.41,70.86,,72.98,72.24,77.6,,58.29,65.95,65.09,72.67,59.56,,77.12,99.9,66.44,69.51
2023-05-29T00:13:00-05:00,0.0,63.31,70.95,,72.54,72.34,77.31,65.32,58.33,65.99,65.79,72.7,59.49,,77.16,99.9,66.52,69.53
2023-05-29T00:13:30-05:00,0.0,63.33,71.01,,72.44,72.36,,65.32,58.45,66.1,64.9,72.69,59.28,,77.0,99.9,66.58,69.45
2023-05-29T00:14:00-05:00,0.0,63.32,71.07,,71.93,72.49,77.61,65.31,58.22,66.0,64.48,72.71,59.74,,77.03,99.9,66.64,69.35
2023-05-29T00:14:30-05:00,0.0,63.35,71.2,,72.2,72.49,77.89,65.32,58.15,66.06,64.37,72.64,60.11,,77.08,99.9,66.63,69.17
2023-05-29T00:15:00-05:00,0.0,63.52,71.22,,71.81,72.4,78.01,65.34,58.18,66.14,64.65,72.67,59.84,,77.07,99.9,66.68,69.23
2023-05-29T00:15:30-05:00,0.0,63.47,71.19,,71.54,72.77,78.16,65.35,58.08,66.5,64.36,72.59,59.67,,77.31,99.9,66.74,69.03
2023-05-29T00:16:00-05:00,0.0,63.46,71.25,,71.48,72.79,78.42,65.31,58.03,66.31,64.53,72.63,59.07,,77.17,99.9,66.8,69.18
2023-05-29T00:16:30-05:00,0.0,63.39,71.31,,71.05,72.69,78.52,65.35,57.97,66.29,64.72,72.63,60.09,,77.21,99.9,66.8,69.02
2023-05-29T00:17:00-05:00,0.0,63.31,71.46,,71.08,72.61,78.63,65.36,57.84,66.14,64.84,72.63,59.94,,77.05,99.9,66.8,68.68
2023-05-29T00:17:30-05:00,0.0,63.44,71.5,,71.16,72.4,78.68,65.32,57.72,66.13,64.37,72.54,59.51,,77.13,99.9,66.83,68.8
2023-05-29T00:18:00-05:00,0.0,63.44,71.52,,71.31,72.53,78.74,65.34,57.59,66.06,64.61,72.59,59.74,,76.97,99.9,66.87,68.88
2023-05-29T00:18:30-05:00,0.0,63.38,71.57,,71.34,72.67,79.03,65.36,57.54,66.16,64.38,72.45,59.86,,77.02,99.9,66.91,68.55
2023-05-29T00:19:00-05:00,0.0,63.32,71.55,,71.37,72.47,79.05,65.38,57.56,65.84,64.71,72.55,59.67,,77.03,99.9,66.93,68.71
2023-05-29T00:19:30-05:00,0.0,63.33,71.61,,71.53,72.51,78.41,,57.58,65.69,64.82,72.7,59.59,,77.11,99.9,66.92,68.94
2023-05-29T00:20:00-05:00,0.0,63.39,71.66,,71.45,72.42,78.32,65.37,57.86,65.65,64.6,72.82,59.15,,77.24,99.9,66.99,68.98
2023-05-29T00:20:30-05:00,0.0,63.27,71.73,,71.39,72.41,78.93,65.37,58.03,65.75,64.56,72.59,59.25,,77.27,99.9,67.08,68.99
2023-05-29T00:21:00-05:00,0.0,63.34,71.7,,71.19,72.65,78.96,65.35,57.9,65.7,64.44,72.66,59.83,,77.14,99.9,67.17,68.68
2023-05-29T00:21:30-05:00,0.0,63.37,71.79,,71.18,72.47,79.16,65.37,57.68,65.55,64.27,72.79,59.35,,77.24,99.9,67.17,68.68
2023-05-29T00:22:00-05:00,0.0,63.32,71.75,,71.33,72.45,79.3,65.38,57.65,65.51,64.87,72.69,59.55,,77.23,99.9,67.16,68.6
2023-05-29T00:22:30-05:00,0.0,63.42,71.73,,71.6,72.4,79.26,,57.6,65.57,64.27,72.62,59.81,,77.23,99.9,67.28,68.45
2023-05-29T00:23:00-05:00,0.0,63.38,71.77,,71.67,72.29,79.36,,57.9,,64.79,72.63,59.87,,77.44,99.9,67.39,68.47
2023-05-29T00:23:30-05:00,0.0,63.34,71.8,,71.64,72.43,79.69,65.37,57.97,65.5,64.86,72.56,59.3,,77.41,99.9,67.44,68.6
2023-05-29T00:24:00-05:00,0.0,63.37,71.82,,71.42,72.23,79.42,65.39,57.85,65.44,64.5,72.85,59.28,,77.42,99.9,67.38,68.66
2023-05-29T00:24:30-05:00,0.0,63.34,71.9,,71.46,72.17,79.28,65.39,57.91,65.32,64.31,72.59,60.18,,77.29,99.9,67.45,68.54
2023-05-29T00:25:00-05:00,0.0,63.57,71.96,,71.3,72.24,79.07,65.39,57.97,65.63,64.24,72.47,59.87,,77.3,99.9,67.47,68.68
2023-05-29T00:25:30-05:00,0.0,63.44,71.97,,71.42,72.3,78.93,65.37,57.88,65.38,64.38,72.4,60.2,,77.29,,67.49,68.56
2023-05-29T00:26:00-05:00,0.0,63.38,72.02,,71.5,72.28,78.72,,57.59,65.29,64.32,72.4,60.23,,77.36,99.9,67.49,68.69
2023-05-29T00:26:30-05:00,0.0,63.26,72.04,,71.65,72.37,78.6,65.4,57.71,65.16,65.16,72.52,60.12,,77.28,,67.49,68.9
2023-05-29T00:27:00-05:00,0.0,63.35,72.04,,71.6,72.43,79.28,65.41,57.88,65.16,64.45,72.53,59.95,,77.51,99.9,67.55,68.8
2023-05-29T00:27:30-05:00,0.0,63.37,72.17,,71.62,72.38,78.88,65.41,57.75,65.17,64.2,72.3,59.7,,77.38,99.9,67.55,68.77
2023-05-29T00:28:00-05:00,0.0,63.4,72.08,,71.97,72.39,79.0,65.38,57.68,65.28,64.17,72.31,59.8,,77.37,99.9,67.54,68.47
2023-05-29T00:28:30-05:00,0.0,63.24,72.09,,71.76,72.27,79.1,,57.8,65.36,64.15,72.21,59.98,,77.33,99.9,67.58,68.5
2023-05-29T00:29:00-05:00,0.0,63.35,72.05,,71.7,72.31,78.51,65.38,57.83,65.17,64.23,72.13,59.8,,77.45,99.9,67.53,68.47
2023-05-29T00:29:30-05:00,0.0,63.25,72.16,,71.74,72.31,78.52,65.41,57.85,65.19,64.44,72.22,60.14,,77.34,99.9,67.52,68.52
2023-05-29T00:30:00-05:00,0.0,63.37,72.21,,71.64,72.38,78.6,65.42,57.91,65.28,63.97,72.16,60.14,,77.29,99.9,67.61,68.71
2023-05-29T00:30:30-05:00,0.0,63.42,72.28,,71.61,72.47,78.41,65.42,58.05,65.19,64.13,72.21,60.35,,77.28,99.9,67.7,68.63
2023-05-29T00:31:00-05:00,0.0,63.25,72.33,,71.48,72.5,78.62,65.42,57.88,65.25,64.13,72.13,60.0,,77.33,99.9,67.7,68.76
2023-05-29T00:31:30-05:00,0.0,63.2,72.25,,71.43,72.65,78.74,65.38,57.91,65.11,64.19,72.07,60.52,,77.33,99.9,67.72,68.81
2023-05-29T00:32:00-05:00,0.0,63.37,72.22,,71.39,72.59,78.6,65.45,58.04,65.17,64.66,72.36,60.49,,77.29,99.9,67.76,68.6
2023-05-29T00:32:30-05:00,0.0,63.4,72.25,,71.59,72.69,78.48,65.43,57.9,65.17,64.38,72.09,60.87,,77.27,99.9,67.81,68.45
2023-05-29T00:33:00-05:00,0.0,63.36,72.3,,71.81,72.65,78.2,65.43,57.93,65.26,64.55,72.19,60.41,,77.27,99.9,67.86,68.5
2023-05-29T00:33:30-05:00,0.0,63.22,72.36,,71.88,72.55,78.15,,58.01,65.18,64.23,72.19,59.91,,77.24,99.9,67.86,68.56
2023-05-29T00:34:00-05:00,0.0,63.26,72.47,,71.65,,78.01,65.47,57.96,65.03,64.39,72.2,60.2,,77.16,99.9,67.78,68.36
2023-05-29T00:34:30-05:00,0.0,63.38,72.48,,71.27,,77.51,65.45,58.0,65.04,64.12,72.26,60.27,,77.08,99.9,67.77,68.35
2023-05-29T00:35:00-05:00,0.0,63.34,72.46,,71.1,,77.6,65.48,58.08,65.03,64.4,72.2,60.61,,77.04,99.9,67.76,68.46
2023-05-29T00:35:30-05:00,0.0,63.49,72.43,,71.06,,77.1,65.49,58.12,65.03,64.2,72.2,59.63,,77.03,99.9,67.76,68.12
2023-05-29T00:36:00-05:00,0.0,63.53,72.5,,71.29,,77.36,65.53,58.17,65.15,64.06,,59.74,,77.05,99.9,67.75,68.37
2023-05-29T00:36:30-05:00,0.0,63.55,72.56,,71.26,,77.36,,58.15,65.23,64.07,72.13,59.95,,77.11,99.9,67.83,68.14
2023-05-29T00:37:00-05:00,0.0,63.48,72.69,,71.34,72.76,77.42,65.49,58.0,65.28,64.07,72.33,60.04,,77.13,99.9,67.97,68.05
2023-05-29T00:37:30-05:00,0.0,63.6,72.63,,71.67,72.75,76.85,65.52,58.02,65.27,64.1,72.1,59.7,,76.96,99.9,67.96,67.92
2023-05-29T00:38:00-05:00,0.0,63.71,72.62,,71.55,72.91,76.43,65.48,57.9,65.2,64.08,72.14,60.32,,77.0,99.9,67.92,67.86
2023-05-29T00:38:30-05:00,0.0,63.57,72.6,,71.34,72.64,76.6,65.51,57.91,65.06,64.06,72.57,60.06,,77.01,99.9,67.88,67.97
2023-05-29T00:39:00-05:00,0.0,63.62,72.5,,71.17,72.56,76.18,65.52,57.91,65.07,63.99,72.46,59.93,,77.12,99.9,67.78,67.84
2023-05-29T00:39:30-05:00,0.0,63.52,72.56,,71.27,72.29,75.84,,57.83,64.94,63.63,72.57,60.15,,77.0,99.9,67.76,68.14
2023-05-29T00:40:00-05:00,0.0,63.43,72.62,,71.12,72.24,76.5,65.54,57.83,65.01,64.24,72.55,60.28,,77.01,99.9,67.7,67.59
2023-05-29T00:40:30-05:00,0.0,63.36,72.77,,71.1,72.15,75.82,65.55,58.17,65.05,63.97,72.47,60.13,,77.05,99.9,67.7,67.75
2023-05-29T00:41:00-05:00,0.0,63.37,72.74,,71.26,72.2,75.81,65.55,58.02,65.11,64.05,72.44,60.22,,77.06,99.9,67.68,67.74
2023-05-29T00:41:30-05:00,0.0,63.4,72.67,,71.11,72.42,75.69,65.54,58.18,,64.2,72.55,59.77,,76.99,99.9,67.64,67.69
2023-05-29T00:42:00-05:00,0.0,63.43,72.69,,71.09,72.42,75.62,65.54,58.17,65.17,64.04,72.47,59.73,,77.01,99.9,67.71,67.63
2023-05-29T00:42:30-05:00,0.0,63.33,72.8,,70.91,72.48,75.79,65.55,58.27,65.12,63.97,72.51,59.93,,77.02,99.9,67.72,68.01
2023-05-29T00:43:00-05:00,0.0,63.26,72.69,,70.93,72.43,75.78,65.56,58.3,65.16,63.86,72.62,59.42,,77.1,99.9,67.74,67.83
2023-05-29T00:43:30-05:00,0.0,63.38,72.64,,70.86,72.62,75.46,65.56,58.35,65.18,63.86,72.76,60.16,,76.95,99.9,67.71,67.83
2023-05-29T00:44:00-05:00,0.0,63.24,72.84,,70.71,72.09,75.37,,58.34,65.18,63.88,72.78,60.13,,77.0,99.9,67.71,67.66
2023-05-29T00:44:30-05:00,0.0,63.24,72.78,,70.57,72.12,75.67,65.52,58.27,65.03,64.09,72.93,60.65,,77.11,99.9,67.74,67.77
2023-05-29T00:45:00-05:00,0.0,63.28,72.67,,70.53,72.18,75.58,65.56,58.31,65.08,63.87,72.62,59.71,,77.22,99.9,67.81,67.77
2023-05-29T00:45:30-05:00,0.0,63.22,72.63,,70.41,72.24,75.44,65.58,58.19,65.05,63.86,72.72,60.55,,77.21,99.9,67.69,67.92
2023-05-29T00:46:00-05:00,0.0,63.15,72.69,,70.38,72.41,74.99,65.57,58.16,65.04,63.76,72.74,59.75,,77.16,99.9,67.69,67.83
2023-05-29T00:46:30-05:00,0.0,63.06,72.69,,70.42,72.26,74.65,65.59,58.06,65.0,63.62,72.6,60.21,,77.09,99.9,67.56,67.75
2023-05-29T00:47:00-05:00,0.0,63.08,72.84,,70.44,72.23,74.77,65.6,58.19,64.97,63.78,72.68,60.16,,77.22,99.9,67.41,68.12
2023-05-29T00:47:30-05:00,0.0,63.09,72.62,,70.41,72.19,74.88,65.56,58.14,65.03,63.54,72.92,60.14,,77.16,99.9,67.39,67.96
2023-05-29T00:48:00-05:00,0.0,62.89,72.48,,70.45,72.24,75.1,65.6,58.23,64.96,63.77,72.77,60.27,,77.17,99.9,67.38,67.72
2023-05-29T00:48:30-05:00,0.0,62.71,72.48,,70.46,72.2,75.08,65.57,57.96,65.0,63.7,72.8,60.44,,77.01,99.9,67.29,67.78
2023-05-29T00:49:00-05:00,0.0,62.86,72.45,,70.52,72.37,75.68,65.58,58.0,64.93,63.73,72.83,60.14,,76.96,99.9,67.25,67.74
2023-05-29T00:49:30-05:00,0.0,62.92,72.44,,70.5,72.26,74.97,65.57,57.78,64.88,63.52,72.94,59.61,,76.91,99.9,67.16,67.86
2023-05-29T00:50:00-05:00,0.0,62.83,72.4,,70.42,72.19,74.8,65.62,57.71,64.77,63.68,72.76,59.59,,76.97,99.9,66.99,67.71
2023-05-29T00:50:30-05:00,0.0,62.94,72.43,,70.47,72.17,75.22,65.61,57.62,64.77,63.43,72.73,59.37,,76.91,99.9,66.87,67.48
2023-05-29T00:51:00-05:00,0.0,62.87,72.45,,70.51,72.1,75.01,65.66,57.55,64.8,63.33,72.68,60.24,,76.83,99.9,66.82,67.58
2023-05-29T00:51:30-05:00,0.0,62.83,72.47,,70.54,72.1,75.13,65.59,57.46,64.73,63.32,72.78,60.5,,76.73,99.9,66.82,67.36
2023-05-29T00:52:00-05:00,0.0,62.73,72.47,,70.57,71.86,75.25,,57.52,64.65,63.28,72.73,60.38,,76.82,99.9,66.73,67.24
2023-05-29T00:52:30-05:00,0.0,62.67,72.42,,70.57,71.56,75.1,65.62,57.47,64.59,63.21,72.84,60.69,,76.92,99.9,66.66,67.38
2023-05-29T00:53:00-05:00,0.0,62.61,72.52,,70.5,71.53,75.6,65.64,57.39,64.51,63.42,72.85,60.28,,76.91,99.9,66.66,67.7
2023-05-29T00:53:30-05:00,0.0,62.57,72.54,,70.44,71.66,75.27,65.64,57.42,64.63,63.66,72.89,59.99,,77.04,99.9,66.61,67.6
2023-05-29T00:54:00-05:00,0.0,62.59,72.42,,70.51,71.46,74.71,,57.44,64.6,63.54,72.92,60.16,,76.86,99.9,66.64,67.64
2023-05-29T00:54:30-05:00,0.0,62.25,72.38,,70.21,71.4,75.15,65.62,57.46,64.65,63.69,73.06,60.72,,76.92,99.9,66.75,67.62
2023-05-29T00:55:00-05:00,0.0,62.45,72.33,,70.1,71.35,75.56,65.67,57.6,64.63,63.61,72.92,60.73,,76.84,99.9,66.75,67.75
2023-05-29T00:55:30-05:00,0.0,62.21,72.27,,70.04,71.17,75.16,65.64,57.83,64.6,63.39,72.75,60.7,,76.81,99.9,66.8,67.72
2023-05-29T00:56:00-05:00,0.0,62.09,72.29,,70.11,71.09,75.11,65.61,58.05,64.59,63.53,72.76,60.6,,76.82,99.9,66.92,67.73
2023-05-29T00:56:30-05:00,0.0,62.09,72.3,,70.18,71.12,75.65,65.67,58.31,64.59,63.48,72.76,60.32,,76.74,99.9,66.92,67.81
2023-05-29T00:57:00-05:00,0.0,62.01,72.37,,70.11,70.93,75.05,65.68,58.34,64.53,63.37,72.79,60.27,,77.0,99.9,67.07,67.7
2023-05-29T00:57:30-05:00,0.0,61.95,72.31,,70.03,70.98,74.67,65.69,58.28,64.56,63.06,72.85,60.15,,76.95,99.9,67.2,67.56
2023-05-29T00:58:00-05:00,0.0,61.99,72.24,,70.03,71.13,74.58,65.69,58.84,64.61,63.47,72.79,59.23,,76.83,99.9,67.25,67.61
2023-05-29T00:58:30-05:00,0.0,62.13,72.26,,69.99,71.13,74.48,65.7,58.85,64.62,63.45,72.8,59.9,,77.01,99.9,67.31,67.63
2023-05-29T00:59:00-05:00,0.0,62.02,72.27,,70.0,71.23,74.34,65.69,58.92,64.52,63.38,72.97,59.69,,77.02,99.9,67.39,67.85
2023-05-29T00:59:30-05:00,0.0,62.12,72.38,,69.81,71.34,74.3,65.7,58.54,63.94,63.32,72.83,59.73,,77.07,99.9,67.47,67.85
2023-05-29T01:00:00-05:00,0.0,62.17,72.45,,69.66,71.19,74.39,65.71,58.5,63.06,63.27,72.79,59.04,,76.83,99.9,67.47,67.85
2023-05-29T01:00:30-05:00,0.0,62.09,72.41,,69.45,71.37,74.62,65.73,58.56,62.93,63.33,72.66,59.69,,76.75,99.9,67.52,67.85
2023-05-29T01:01:00-05:00,0.0,62.08,72.41,,69.03,71.16,75.25,65.72,58.53,62.87,63.16,73.07,59.36,,76.78,99.9,67.52,67.81
2023-05-29T01:01:30-05:00,0.0,62.28,72.47,,69.27,70.89,74.86,65.71,58.73,62.96,63.05,72.59,59.56,,76.7,99.9,67.58,67.72
2023-05-29T01:02:00-05:00,0.0,62.36,72.47,,68.74,70.6,75.53,65.71,58.84,62.7,63.31,72.5,59.61,,76.67,99.9,67.5,67.97
2023-05-29T01:02:30-05:00,0.0,62.34,72.42,,69.0,70.49,75.11,65.72,58.82,62.61,63.43,72.11,59.61,,76.63,99.9,67.53,68.06
2023-05-29T01:03:00-05:00,0.0,62.27,72.44,,69.02,70.44,74.5,,58.92,62.64,63.42,72.08,59.55,,76.7,99.9,67.43,68.22
2023-05-29T01:03:30-05:00,0.0,62.23,72.4,,68.81,70.64,74.87,65.75,59.02,62.44,63.45,72.33,60.25,,76.63,99.9,67.39,67.66
2023-05-29T01:04:00-05:00,0.0,62.23,72.4,,68.57,70.32,74.4,65.72,59.26,62.4,63.12,72.18,60.11,,76.6,99.9,67.38,67.52
2023-05-29T01:04:30-05:00,0.0,62.23,72.29,,68.32,70.3,74.94,65.73,59.24,62.41,63.36,72.12,60.18,,76.66,99.9,67.34,67.49
2023-05-29T01:05:00-05:00,0.0,62.3,72.34,,68.41,,75.4,65.73,59.27,62.44,63.17,72.09,60.62,,76.79,99.9,67.35,67.59
2023-05-29T01:05:30-05:00,0.0,62.26,72.38,,68.39,70.34,75.1,65.74,59.33,62.52,63.09,72.63,60.38,,76.74,99.9,67.34,67.86
2023-05-29T01:06:00-05:00,0.0,62.23,72.33,,68.28,70.42,75.27,65.77,59.3,62.32,63.25,72.39,60.01,,76.67,99.9,67.34,67.9
2023-05-29T01:06:30-05:00,0.0,62.38,72.25,,68.19,70.28,74.74,65.73,59.41,61.99,63.23,72.29,60.34,,76.77,99.9,67.35,67.81
2023-05-29T01:07:00-05:00,0.0,62.28,72.36,,67.97,70.23,74.61,65.72,59.31,62.07,63.14,72.22,60.52,,76.61,99.9,67.33,67.69
2023-05-29T01:07:30-05:00,0.0,62.32,72.41,,68.01,70.3,74.56,65.73,59.34,62.05,63.12,72.31,60.46,,76.84,99.9,67.32,67.66
2023-05-29T01:08:00-05:00,0.0,62.37,72.49,,67.99,70.11,74.69,65.72,59.27,62.07,63.19,72.01,60.5,,76.91,99.9,67.34,67.42
2023-05-29T01:08:30-05:00,0.0,62.51,72.61,,67.9,70.21,74.38,65.75,59.05,62.09,63.16,71.86,60.61,,76.61,99.9,67.37,67.27
2023-05-29T01:09:00-05:00,0.0,62.58,72.47,,67.87,70.13,74.0,65.74,58.94,62.17,63.2,71.91,60.67,,76.47,99.9,67.42,67.34
2023-05-29T01:09:30-05:00,0.0,62.53,72.59,,67.87,70.1,74.43,65.75,59.02,62.11,62.91,72.09,60.44,,76.32,99.9,67.47,67.32
2023-05-29T01:10:00-05:00,0.0,62.48,72.42,,67.78,70.05,74.42,65.75,58.89,61.95,62.82,72.05,60.71,,76.23,99.9,67.39,67.41
2023-05-29T01:10:30-05:00,0.0,62.56,72.36,,67.77,70.21,74.35,65.75,58.7,62.0,62.76,72.01,60.89,,76.25,99.9,67.39,67.54
2023-05-29T01:11:00-05:00,0.0,62.55,72.25,,67.79,70.31,74.06,65.76,58.81,62.05,62.86,72.01,60.99,,76.25,99.9,67.36,67.49
2023-05-29T01:11:30-05:00,0.0,62.45,72.3,,67.8,70.06,74.11,,58.85,62.03,63.09,71.98,60.44,,76.09,99.9,67.46,67.52
2023-05-29T01:12:00-05:00,0.0,62.58,72.26,,67.72,69.99,74.13,65.79,58.9,61.65,63.36,71.94,59.89,,76.01,99.9,67.45,67.45
2023-05-29T01:12:30-05:00,0.0,62.49,72.34,,67.8,69.78,74.14,,58.9,61.74,63.27,71.89,60.18,,76.1,99.9,67.55,67.47
2023-05-29T01:13:00-05:00,0.0,62.5,72.37,,67.77,69.91,74.37,65.76,58.84,61.86,63.33,71.78,60.32,,76.11,99.9,67.57,67.47
2023-05-29T01:13:30-05:00,0.0,62.5,72.28,,67.73,69.86,74.49,65.75,58.54,61.93,63.22,71.79,60.33,,75.97,99.9,67.45,67.32
2023-05-29T01:14:00-05:00,0.0,62.64,72.31,,67.75,69.65,73.91,65.76,58.93,61.75,63.11,71.75,60.1,,75.81,99.9,67.46,67.34
2023-05-29T01:14:30-05:00,0.0,62.68,72.35,,67.7,69.69,73.95,65.78,58.92,61.67,63.02,71.72,60.23,,75.78,99.9,67.43,67.45
2023-05-29T01:15:00-05:00,0.0,62.75,72.29,,67.68,69.66,74.29,65.75,58.77,61.43,63.21,71.7,60.14,,75.77,99.9,67.58,67.19
2023-05-29T01:15:30-05:00,0.0,62.79,72.35,,67.68,69.63,73.84,65.73,58.5,61.2,63.16,71.8,60.09,,75.48,99.9,67.58,67.05
2023-05-29T01:16:00-05:00,0.0,62.79,72.38,,67.67,69.87,74.26,65.76,58.49,61.2,62.77,71.67,60.39,,,99.9,67.54,66.85
2023-05-29T01:16:30-05:00,0.0,62.74,72.24,,67.64,69.83,74.3,65.78,58.51,61.32,62.82,71.89,60.07,,75.36,99.9,67.38,66.89
2023-05-29T01:17:00-05:00,0.0,62.75,72.28,,67.73,69.7,73.98,65.77,58.69,61.01,62.77,71.83,60.38,,75.51,99.9,67.35,67.04
2023-05-29T01:17:30-05:00,0.0,62.72,72.28,,67.55,69.94,74.07,65.78,58.8,61.12,63.19,71.7,60.52,,75.51,99.9,67.3,66.46
2023-05-29T01:18:00-05:00,0.0,62.71,72.31,,67.5,69.81,74.19,65.76,59.03,61.07,62.94,71.69,60.24,,75.51,99.9,67.42,66.53
2023-05-29T01:18:30-05:00,0.0,62.71,72.24,,67.55,69.76,74.16,65.75,59.23,61.11,63.16,71.67,60.05,,75.75,99.9,67.44,66.63
2023-05-29T01:19:00-05:00,0.0,62.74,72.18,,67.44,69.57,73.75,65.76,59.18,61.04,63.25,71.62,60.27,,75.79,99.9,67.3,66.31
2023-05-29T01:19:30-05:00,0.0,62.86,72.09,,67.43,70.04,73.49,65.74,59.18,61.66,63.29,71.57,60.29,,75.84,99.9,67.07,66.41
2023-05-29T01:20:00-05:00,0.0,62.83,72.13,,67.32,69.73,73.64,65.76,59.27,61.3,63.24,71.43,60.54,,75.85,99.9,66.86,66.56
2023-05-29T01:20:30-05:00,0.0,62.57,72.11,,67.28,69.9,73.25,65.75,59.37,61.18,63.19,71.41,60.11,,75.89,99.9,66.79,66.7
2023-05-29T01:21:00-05:00,0.0,62.56,72.08,,67.23,69.7,73.21,65.75,59.58,61.13,63.19,71.41,60.46,,75.88,99.9,66.79,66.37
2023-05-29T01:21:30-05:00,0.0,62.6,72.05,,67.14,69.91,73.2,65.76,59.67,61.15,63.17,71.32,60.05,,75.83,99.9,66.85,66.29
2023-05-29T01:22:00-05:00,0.0,62.62,72.1,,67.09,69.89,72.91,65.77,59.64,61.49,63.11,71.29,59.75,,75.65,99.9,66.83,66.51
2023-05-29T01:22:30-05:00,0.0,62.63,72.21,,66.96,70.01,72.61,,59.75,61.11,63.11,71.26,60.76,,75.64,99.9,66.9,66.57
2023-05-29T01:23:00-05:00,0.0,62.58,72.32,,66.77,69.99,73.11,65.75,59.82,61.19,63.1,71.3,60.45,,75.49,99.9,66.92,66.59
2023-05-29T01:23:30-05:00,0.0,62.6,72.27,,66.73,69.85,72.58,65.74,60.0,61.14,63.09,71.19,60.0,,75.38,99.9,66.91,66.61
