DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-29T04:43:00-05:00,4.0,6.0,6.0,,8.0,7.0,16.0,5.0,4.0,6.0,4.0,4.0,6.0,,,5.0,7.0,3.0
2023-05-29T04:43:30-05:00,5.0,6.0,5.0,,9.0,6.0,12.0,5.0,3.0,6.0,3.0,4.0,6.0,,,5.0,6.0,3.0
2023-05-29T04:44:00-05:00,4.0,5.0,6.0,,8.0,6.0,10.0,5.0,4.0,5.0,3.0,4.0,6.0,,,6.0,6.0,3.0
2023-05-29T04:44:30-05:00,5.0,6.0,5.0,,9.0,7.0,11.0,5.0,4.0,5.0,4.0,3.0,6.0,,,5.0,7.0,3.0
2023-05-29T04:45:00-05:00,4.0,6.0,5.0,,8.0,7.0,8.0,5.0,4.0,5.0,4.0,4.0,6.0,,,5.0,5.0,4.0
2023-05-29T04:45:30-05:00,5.0,6.0,6.0,,9.0,7.0,7.0,5.0,3.0,6.0,3.0,6.0,6.0,,,7.0,6.0,3.0
2023-05-29T04:46:00-05:00,5.0,7.0,7.0,,8.0,7.0,6.0,5.0,4.0,5.0,3.0,7.0,6.0,,,6.0,6.0,3.0
2023-05-29T04:46:30-05:00,4.0,6.0,5.0,,8.0,6.0,8.0,5.0,3.0,6.0,3.0,8.0,5.0,,,4.0,7.0,3.0
2023-05-29T04:47:00-05:00,4.0,6.0,5.0,,8.0,6.0,8.0,5.0,3.0,5.0,4.0,8.0,6.0,,,3.0,6.0,3.0
2023-05-29T04:47:30-05:00,4.0,7.0,6.0,,8.0,7.0,7.0,5.0,4.0,5.0,3.0,9.0,5.0,,,5.0,7.0,4.0
2023-05-29T04:48:00-05:00,4.0,7.0,6.0,,7.0,7.0,7.0,4.0,4.0,5.0,3.0,10.0,6.0,,,6.0,5.0,4.0
2023-05-29T04:48:30-05:00,5.0,6.0,5.0,,8.0,6.0,7.0,5.0,4.0,5.0,4.0,10.0,6.0,,,7.0,6.0,4.0
2023-05-29T04:49:00-05:00,4.0,7.0,5.0,,8.0,,7.0,5.0,4.0,5.0,3.0,12.0,6.0,,,6.0,6.0,3.0
2023-05-29T04:49:30-05:00,4.0,7.0,6.0,,9.0,7.0,7.0,5.0,4.0,5.0,3.0,11.0,6.0,,,5.0,6.0,4.0
2023-05-29T04:50:00-05:00,4.0,7.0,7.0,,8.0,8.0,6.0,5.0,4.0,5.0,3.0,13.0,6.0,,,4.0,6.0,4.0
2023-05-29T04:50:30-05:00,4.0,7.0,7.0,,7.0,7.0,7.0,6.0,3.0,5.0,4.0,12.0,5.0,,,4.0,6.0,4.0
2023-05-29T04:51:00-05:00,4.0,7.0,6.0,,8.0,7.0,7.0,4.0,3.0,6.0,4.0,12.0,5.0,,,6.0,6.0,4.0
2023-05-29T04:51:30-05:00,3.0,7.0,6.0,,9.0,7.0,8.0,5.0,3.0,5.0,4.0,12.0,5.0,,,5.0,7.0,4.0
2023-05-29T04:52:00-05:00,4.0,8.0,6.0,,8.0,7.0,6.0,5.0,3.0,5.0,4.0,11.0,5.0,,,5.0,6.0,4.0
2023-05-29T04:52:30-05:00,4.0,7.0,6.0,,9.0,8.0,5.0,5.0,3.0,5.0,4.0,11.0,5.0,,,6.0,7.0,4.0
2023-05-29T04:53:00-05:00,4.0,6.0,6.0,,9.0,8.0,5.0,5.0,4.0,6.0,4.0,13.0,5.0,,,4.0,6.0,4.0
2023-05-29T04:53:30-05:00,4.0,6.0,7.0,,10.0,8.0,5.0,5.0,4.0,5.0,3.0,13.0,5.0,,,5.0,6.0,3.0
2023-05-29T04:54:00-05:00,4.0,6.0,6.0,,9.0,7.0,5.0,4.0,4.0,6.0,4.0,13.0,6.0,,,6.0,7.0,4.0
2023-05-29T04:54:30-05:00,4.0,7.0,7.0,,9.0,7.0,5.0,5.0,4.0,6.0,3.0,13.0,5.0,,,5.0,7.0,4.0
2023-05-29T04:55:00-05:00,4.0,7.0,5.0,,9.0,7.0,5.0,5.0,4.0,6.0,3.0,12.0,5.0,,,6.0,7.0,4.0
2023-05-29T04:55:30-05:00,5.0,7.0,7.0,,9.0,8.0,,5.0,4.0,7.0,4.0,12.0,5.0,,,6.0,6.0,4.0
2023-05-29T04:56:00-05:00,4.0,7.0,7.0,,9.0,8.0,5.0,5.0,4.0,7.0,3.0,13.0,5.0,,,4.0,7.0,4.0
2023-05-29T04:56:30-05:00,4.0,7.0,9.0,,9.0,7.0,6.0,5.0,3.0,7.0,4.0,14.0,6.0,,,4.0,6.0,4.0
2023-05-29T04:57:00-05:00,4.0,7.0,9.0,,8.0,8.0,5.0,5.0,3.0,6.0,4.0,14.0,5.0,,,5.0,6.0,4.0
2023-05-29T04:57:30-05:00,4.0,7.0,7.0,,8.0,7.0,5.0,5.0,4.0,7.0,4.0,13.0,5.0,,,5.0,6.0,4.0
2023-05-29T04:58:00-05:00,4.0,7.0,10.0,,9.0,8.0,7.0,5.0,3.0,7.0,3.0,14.0,5.0,,,5.0,7.0,4.0
2023-05-29T04:58:30-05:00,4.0,7.0,12.0,,9.0,7.0,6.0,5.0,3.0,8.0,3.0,13.0,5.0,,,5.0,6.0,4.0
2023-05-29T05:00:30-05:00,4.0,4.0,9.0,5.0,7.0,7.0,20.0,5.0,4.0,7.0,4.0,13.0,5.0,,34.0,0.0,7.0,1.0
2023-05-29T05:01:00-05:00,4.0,7.0,8.0,,9.0,8.0,21.0,5.0,4.0,6.0,4.0,12.0,5.0,,17.0,0.0,6.0,4.0
2023-05-29T05:01:30-05:00,5.0,8.0,9.0,,10.0,8.0,17.0,4.0,5.0,5.0,4.0,12.0,5.0,,13.0,6.0,7.0,4.0
2023-05-29T05:02:00-05:00,4.0,8.0,10.0,,9.0,7.0,17.0,5.0,4.0,6.0,4.0,12.0,5.0,,13.0,6.0,7.0,4.0
2023-05-29T05:02:30-05:00,4.0,7.0,11.0,,8.0,7.0,15.0,5.0,4.0,5.0,4.0,12.0,6.0,,13.0,7.0,6.0,4.0
2023-05-29T05:03:00-05:00,4.0,8.0,10.0,,9.0,7.0,21.0,5.0,3.0,6.0,4.0,12.0,8.0,,14.0,5.0,6.0,4.0
2023-05-29T05:03:30-05:00,4.0,8.0,12.0,,9.0,7.0,24.0,5.0,4.0,6.0,4.0,11.0,8.0,,15.0,8.0,6.0,4.0
2023-05-29T05:04:00-05:00,4.0,7.0,13.0,,9.0,7.0,26.0,4.0,3.0,6.0,4.0,12.0,11.0,,13.0,6.0,6.0,4.0
2023-05-29T05:04:30-05:00,4.0,7.0,15.0,,8.0,7.0,31.0,5.0,4.0,5.0,3.0,12.0,18.0,,13.0,6.0,5.0,4.0
2023-05-29T05:05:00-05:00,4.0,8.0,15.0,,8.0,8.0,31.0,5.0,4.0,6.0,3.0,13.0,28.0,,14.0,7.0,5.0,4.0
2023-05-29T05:05:30-05:00,4.0,8.0,14.0,,9.0,7.0,31.0,5.0,4.0,6.0,4.0,13.0,26.0,,12.0,8.0,6.0,4.0
2023-05-29T05:06:00-05:00,4.0,7.0,13.0,,10.0,7.0,21.0,5.0,4.0,8.0,4.0,13.0,32.0,,12.0,6.0,6.0,4.0
2023-05-29T05:06:30-05:00,4.0,7.0,13.0,,10.0,6.0,22.0,4.0,4.0,8.0,3.0,12.0,36.0,,13.0,6.0,6.0,
2023-05-29T05:07:00-05:00,3.0,8.0,13.0,,9.0,7.0,15.0,5.0,4.0,6.0,4.0,12.0,44.0,,13.0,7.0,5.0,
2023-05-29T05:07:30-05:00,4.0,8.0,11.0,,9.0,7.0,13.0,5.0,4.0,6.0,4.0,12.0,46.0,,13.0,6.0,5.0,
2023-05-29T05:08:00-05:00,4.0,8.0,11.0,,9.0,8.0,11.0,5.0,4.0,6.0,4.0,12.0,43.0,,14.0,5.0,6.0,
2023-05-29T05:08:30-05:00,5.0,9.0,9.0,,9.0,7.0,11.0,4.0,3.0,5.0,4.0,11.0,40.0,,12.0,5.0,6.0,
2023-05-29T05:09:00-05:00,4.0,9.0,8.0,,9.0,8.0,13.0,5.0,4.0,5.0,4.0,11.0,37.0,,12.0,6.0,6.0,
2023-05-29T05:09:30-05:00,4.0,8.0,9.0,,9.0,8.0,12.0,5.0,4.0,5.0,4.0,11.0,35.0,,13.0,7.0,6.0,
2023-05-29T05:10:00-05:00,4.0,9.0,8.0,,9.0,8.0,10.0,5.0,4.0,5.0,4.0,11.0,34.0,,13.0,5.0,6.0,
2023-05-29T05:10:30-05:00,4.0,8.0,8.0,,10.0,7.0,10.0,5.0,4.0,6.0,7.0,11.0,32.0,,14.0,4.0,7.0,4.0
2023-05-29T05:11:00-05:00,4.0,8.0,8.0,,9.0,8.0,8.0,4.0,4.0,5.0,4.0,12.0,25.0,,17.0,5.0,7.0,5.0
2023-05-29T05:11:30-05:00,4.0,8.0,8.0,,8.0,8.0,6.0,5.0,4.0,6.0,7.0,11.0,20.0,,17.0,5.0,7.0,5.0
2023-05-29T05:12:00-05:00,4.0,8.0,9.0,,7.0,8.0,5.0,5.0,4.0,5.0,6.0,11.0,17.0,,20.0,5.0,7.0,4.0
2023-05-29T05:12:30-05:00,5.0,7.0,8.0,,8.0,8.0,5.0,6.0,4.0,6.0,6.0,11.0,18.0,,22.0,5.0,8.0,4.0
2023-05-29T05:13:00-05:00,4.0,7.0,7.0,,9.0,10.0,6.0,6.0,4.0,6.0,6.0,11.0,16.0,,22.0,6.0,8.0,4.0
2023-05-29T05:13:30-05:00,4.0,7.0,7.0,,10.0,9.0,5.0,6.0,4.0,5.0,6.0,12.0,13.0,,23.0,4.0,10.0,4.0
2023-05-29T05:14:00-05:00,4.0,7.0,7.0,,9.0,8.0,5.0,6.0,4.0,6.0,6.0,12.0,13.0,,22.0,4.0,10.0,5.0
2023-05-29T05:14:30-05:00,3.0,8.0,7.0,,8.0,8.0,5.0,6.0,4.0,5.0,7.0,11.0,12.0,,22.0,5.0,10.0,5.0
2023-05-29T05:15:00-05:00,4.0,8.0,6.0,,8.0,8.0,5.0,6.0,4.0,6.0,5.0,11.0,11.0,,20.0,5.0,11.0,5.0
2023-05-29T05:15:30-05:00,4.0,8.0,6.0,,7.0,8.0,4.0,6.0,4.0,6.0,5.0,11.0,11.0,,20.0,5.0,10.0,8.0
2023-05-29T05:16:00-05:00,4.0,8.0,6.0,,9.0,8.0,5.0,7.0,5.0,5.0,6.0,10.0,10.0,,20.0,5.0,10.0,5.0
2023-05-29T05:16:30-05:00,4.0,7.0,6.0,,8.0,8.0,4.0,7.0,5.0,6.0,6.0,11.0,10.0,,17.0,6.0,9.0,4.0
2023-05-29T05:17:00-05:00,4.0,8.0,7.0,,8.0,9.0,5.0,8.0,4.0,6.0,7.0,11.0,10.0,,13.0,4.0,10.0,4.0
2023-05-29T05:17:30-05:00,4.0,8.0,7.0,,8.0,8.0,4.0,8.0,4.0,6.0,6.0,10.0,10.0,,12.0,7.0,11.0,4.0
2023-05-29T05:18:00-05:00,4.0,7.0,5.0,,7.0,9.0,5.0,7.0,5.0,6.0,5.0,10.0,9.0,,10.0,8.0,11.0,4.0
2023-05-29T05:18:30-05:00,4.0,7.0,4.0,,8.0,9.0,5.0,7.0,4.0,6.0,6.0,10.0,8.0,,10.0,6.0,10.0,4.0
2023-05-29T05:19:00-05:00,4.0,8.0,6.0,,7.0,8.0,5.0,6.0,4.0,5.0,6.0,10.0,8.0,,10.0,8.0,11.0,4.0
2023-05-29T05:19:30-05:00,4.0,7.0,6.0,,7.0,9.0,6.0,7.0,4.0,6.0,5.0,10.0,8.0,,8.0,6.0,11.0,5.0
2023-05-29T05:20:00-05:00,4.0,6.0,6.0,,7.0,8.0,5.0,7.0,5.0,6.0,6.0,11.0,8.0,,8.0,5.0,11.0,4.0
2023-05-29T05:20:30-05:00,4.0,7.0,6.0,,7.0,12.0,6.0,6.0,4.0,7.0,6.0,10.0,8.0,,8.0,7.0,10.0,4.0
2023-05-29T05:21:00-05:00,5.0,7.0,6.0,,7.0,13.0,7.0,6.0,4.0,6.0,6.0,10.0,8.0,,8.0,5.0,11.0,5.0
2023-05-29T05:21:30-05:00,4.0,8.0,6.0,,8.0,13.0,7.0,7.0,4.0,7.0,6.0,11.0,8.0,,7.0,4.0,9.0,5.0
2023-05-29T05:22:00-05:00,4.0,7.0,6.0,,8.0,11.0,6.0,7.0,4.0,6.0,5.0,11.0,8.0,,6.0,6.0,10.0,5.0
2023-05-29T05:22:30-05:00,5.0,7.0,6.0,,8.0,12.0,6.0,6.0,4.0,7.0,5.0,11.0,7.0,,5.0,5.0,9.0,4.0
2023-05-29T05:23:00-05:00,5.0,6.0,5.0,,8.0,13.0,5.0,7.0,4.0,7.0,5.0,10.0,8.0,,5.0,5.0,10.0,4.0
2023-05-29T05:23:30-05:00,5.0,8.0,6.0,,7.0,13.0,6.0,6.0,3.0,8.0,5.0,10.0,8.0,,4.0,5.0,10.0,5.0
2023-05-29T05:24:00-05:00,4.0,7.0,6.0,,7.0,13.0,6.0,7.0,3.0,8.0,8.0,10.0,8.0,,5.0,5.0,11.0,5.0
2023-05-29T05:24:30-05:00,4.0,7.0,6.0,,7.0,,7.0,6.0,4.0,8.0,6.0,10.0,14.0,,5.0,5.0,10.0,6.0
2023-05-29T05:25:00-05:00,4.0,7.0,6.0,,7.0,14.0,5.0,8.0,4.0,9.0,6.0,10.0,11.0,,5.0,6.0,12.0,5.0
2023-05-29T05:25:30-05:00,4.0,7.0,6.0,,8.0,13.0,5.0,7.0,4.0,9.0,5.0,10.0,7.0,,4.0,3.0,17.0,4.0
2023-05-29T05:26:00-05:00,4.0,7.0,6.0,,7.0,13.0,6.0,7.0,4.0,11.0,5.0,9.0,7.0,,5.0,6.0,18.0,4.0
2023-05-29T05:26:30-05:00,5.0,8.0,6.0,,7.0,14.0,6.0,7.0,4.0,10.0,6.0,9.0,6.0,,5.0,5.0,19.0,5.0
2023-05-29T05:27:00-05:00,4.0,8.0,5.0,,6.0,14.0,5.0,7.0,4.0,9.0,6.0,9.0,,,5.0,5.0,18.0,5.0
2023-05-29T05:27:30-05:00,4.0,8.0,5.0,,7.0,13.0,6.0,7.0,4.0,9.0,6.0,8.0,6.0,,5.0,4.0,19.0,4.0
2023-05-29T05:28:00-05:00,4.0,7.0,6.0,,7.0,12.0,5.0,7.0,3.0,8.0,6.0,9.0,6.0,,5.0,5.0,20.0,4.0
2023-05-29T05:28:30-05:00,4.0,8.0,5.0,,7.0,13.0,6.0,8.0,4.0,9.0,6.0,9.0,6.0,,5.0,4.0,19.0,5.0
2023-05-29T05:29:00-05:00,4.0,8.0,5.0,,7.0,13.0,6.0,7.0,4.0,9.0,6.0,10.0,6.0,,4.0,3.0,20.0,4.0
2023-05-29T05:29:30-05:00,4.0,7.0,6.0,,7.0,13.0,6.0,,3.0,10.0,6.0,9.0,6.0,,4.0,5.0,19.0,5.0
2023-05-29T05:30:00-05:00,4.0,7.0,5.0,,7.0,13.0,6.0,6.0,3.0,9.0,7.0,8.0,6.0,,4.0,5.0,19.0,5.0
2023-05-29T05:30:30-05:00,4.0,,6.0,,7.0,13.0,6.0,6.0,3.0,10.0,7.0,9.0,6.0,,4.0,6.0,18.0,4.0
2023-05-29T05:31:00-05:00,4.0,,6.0,,7.0,12.0,6.0,5.0,3.0,10.0,7.0,8.0,7.0,,5.0,3.0,17.0,4.0
2023-05-29T05:31:30-05:00,4.0,,7.0,,6.0,13.0,6.0,6.0,4.0,9.0,6.0,8.0,6.0,,5.0,5.0,17.0,4.0
2023-05-29T05:32:00-05:00,4.0,,8.0,,7.0,12.0,6.0,7.0,3.0,10.0,7.0,8.0,6.0,,4.0,4.0,17.0,5.0
2023-05-29T05:32:30-05:00,4.0,,7.0,,7.0,13.0,5.0,7.0,3.0,13.0,7.0,8.0,6.0,,5.0,4.0,15.0,5.0
2023-05-29T05:33:00-05:00,4.0,,6.0,,7.0,12.0,4.0,7.0,3.0,11.0,7.0,8.0,6.0,,5.0,3.0,15.0,4.0
2023-05-29T05:33:30-05:00,4.0,,6.0,,8.0,13.0,6.0,7.0,3.0,10.0,7.0,8.0,6.0,,4.0,3.0,15.0,4.0
2023-05-29T05:34:00-05:00,4.0,,6.0,,8.0,12.0,6.0,7.0,4.0,10.0,8.0,8.0,6.0,,4.0,5.0,15.0,4.0
2023-05-29T05:34:30-05:00,4.0,,6.0,,8.0,13.0,5.0,6.0,3.0,9.0,7.0,7.0,6.0,,5.0,3.0,15.0,5.0
2023-05-29T05:35:00-05:00,4.0,,6.0,,8.0,13.0,5.0,7.0,3.0,8.0,8.0,8.0,6.0,,4.0,3.0,13.0,5.0
2023-05-29T05:35:30-05:00,3.0,,6.0,,8.0,13.0,6.0,6.0,3.0,8.0,8.0,7.0,6.0,,5.0,4.0,13.0,5.0
2023-05-29T05:36:00-05:00,3.0,,6.0,,8.0,13.0,5.0,7.0,4.0,9.0,8.0,8.0,6.0,,5.0,3.0,14.0,6.0
2023-05-29T05:36:30-05:00,3.0,,5.0,,9.0,13.0,6.0,8.0,3.0,8.0,8.0,7.0,5.0,,4.0,2.0,12.0,5.0
2023-05-29T05:37:00-05:00,4.0,,5.0,,9.0,13.0,6.0,8.0,3.0,7.0,9.0,8.0,6.0,,4.0,4.0,10.0,4.0
2023-05-29T05:37:30-05:00,5.0,,6.0,,9.0,13.0,5.0,7.0,3.0,7.0,9.0,7.0,6.0,,4.0,3.0,10.0,5.0
2023-05-29T05:38:00-05:00,5.0,,6.0,,9.0,13.0,6.0,7.0,4.0,7.0,8.0,7.0,5.0,,4.0,4.0,11.0,4.0
2023-05-29T05:38:30-05:00,4.0,,5.0,,9.0,12.0,5.0,7.0,4.0,7.0,7.0,7.0,5.0,,4.0,3.0,11.0,4.0
2023-05-29T05:39:00-05:00,4.0,,6.0,,8.0,13.0,5.0,7.0,3.0,8.0,7.0,7.0,6.0,,4.0,1.0,11.0,4.0
2023-05-29T05:39:30-05:00,4.0,,6.0,,9.0,13.0,6.0,7.0,4.0,8.0,10.0,7.0,6.0,,6.0,3.0,10.0,4.0
2023-05-29T05:40:00-05:00,5.0,,6.0,,10.0,13.0,6.0,7.0,3.0,8.0,9.0,7.0,5.0,,5.0,3.0,11.0,5.0
2023-05-29T05:40:30-05:00,5.0,,5.0,,9.0,14.0,6.0,7.0,4.0,8.0,10.0,8.0,5.0,,4.0,3.0,10.0,4.0
2023-05-29T05:41:00-05:00,4.0,,6.0,,10.0,14.0,6.0,7.0,4.0,8.0,9.0,7.0,6.0,,3.0,3.0,10.0,4.0
2023-05-29T05:41:30-05:00,4.0,,6.0,,9.0,14.0,6.0,7.0,3.0,8.0,8.0,7.0,6.0,,4.0,3.0,16.0,4.0
2023-05-29T05:42:00-05:00,4.0,,6.0,,10.0,12.0,6.0,6.0,4.0,9.0,7.0,6.0,6.0,,4.0,4.0,16.0,4.0
2023-05-29T05:42:30-05:00,4.0,,6.0,,9.0,12.0,6.0,6.0,5.0,9.0,12.0,6.0,6.0,,5.0,2.0,14.0,4.0
2023-05-29T05:43:00-05:00,4.0,,6.0,,9.0,12.0,6.0,6.0,6.0,8.0,12.0,6.0,5.0,,4.0,4.0,15.0,4.0
2023-05-29T05:43:30-05:00,4.0,,6.0,,9.0,13.0,6.0,6.0,5.0,8.0,9.0,6.0,5.0,,4.0,4.0,15.0,4.0
2023-05-29T05:44:00-05:00,4.0,,6.0,,10.0,13.0,6.0,6.0,5.0,9.0,8.0,6.0,6.0,,5.0,6.0,17.0,5.0
2023-05-29T05:44:30-05:00,4.0,,6.0,,11.0,13.0,7.0,7.0,5.0,8.0,8.0,6.0,5.0,,4.0,5.0,16.0,5.0
2023-05-29T05:45:00-05:00,4.0,,6.0,,11.0,13.0,7.0,7.0,4.0,9.0,11.0,5.0,5.0,,3.0,4.0,15.0,4.0
2023-05-29T05:45:30-05:00,4.0,,7.0,,10.0,14.0,5.0,8.0,5.0,8.0,11.0,5.0,5.0,,4.0,5.0,15.0,4.0
2023-05-29T05:46:00-05:00,4.0,,7.0,,10.0,14.0,6.0,8.0,4.0,8.0,10.0,6.0,5.0,,4.0,5.0,16.0,4.0
2023-05-29T05:46:30-05:00,4.0,,6.0,,9.0,13.0,6.0,8.0,4.0,8.0,11.0,6.0,203.0,,4.0,4.0,17.0,4.0
2023-05-29T05:47:00-05:00,5.0,,7.0,,10.0,13.0,5.0,7.0,4.0,7.0,10.0,6.0,274.0,,5.0,4.0,17.0,4.0
2023-05-29T05:47:30-05:00,4.0,,7.0,,10.0,12.0,5.0,6.0,4.0,8.0,11.0,6.0,332.0,,6.0,2.0,15.0,4.0
2023-05-29T05:48:00-05:00,4.0,,6.0,,10.0,13.0,6.0,6.0,4.0,8.0,13.0,5.0,71.0,,5.0,4.0,15.0,4.0
2023-05-29T05:48:30-05:00,4.0,,7.0,,10.0,13.0,7.0,,5.0,7.0,13.0,5.0,109.0,,5.0,8.0,13.0,4.0
2023-05-29T05:49:00-05:00,8.0,,6.0,,10.0,12.0,6.0,7.0,4.0,7.0,15.0,4.0,137.0,,5.0,5.0,14.0,4.0
2023-05-29T05:49:30-05:00,10.0,,6.0,,10.0,12.0,7.0,7.0,4.0,7.0,12.0,5.0,101.0,,5.0,4.0,14.0,4.0
2023-05-29T05:50:00-05:00,6.0,,6.0,,10.0,11.0,7.0,6.0,4.0,8.0,14.0,5.0,114.0,,5.0,5.0,14.0,4.0
2023-05-29T05:50:30-05:00,5.0,,6.0,,10.0,12.0,7.0,6.0,4.0,8.0,14.0,6.0,125.0,,4.0,12.0,14.0,4.0
2023-05-29T05:51:00-05:00,4.0,,6.0,,9.0,11.0,6.0,,4.0,7.0,14.0,5.0,84.0,,5.0,8.0,12.0,3.0
2023-05-29T05:51:30-05:00,4.0,,6.0,,10.0,11.0,7.0,6.0,5.0,9.0,13.0,6.0,107.0,,6.0,9.0,11.0,4.0
2023-05-29T05:52:00-05:00,4.0,,6.0,,10.0,,7.0,6.0,6.0,8.0,12.0,5.0,92.0,,5.0,5.0,12.0,4.0
2023-05-29T05:52:30-05:00,4.0,,6.0,,10.0,11.0,7.0,6.0,5.0,8.0,11.0,5.0,93.0,,5.0,6.0,12.0,4.0
2023-05-29T05:53:00-05:00,4.0,,6.0,,9.0,11.0,7.0,7.0,5.0,8.0,13.0,5.0,106.0,,5.0,7.0,13.0,4.0
2023-05-29T05:53:30-05:00,4.0,,5.0,,11.0,12.0,8.0,7.0,5.0,8.0,12.0,6.0,55.0,,5.0,4.0,11.0,4.0
2023-05-29T05:54:00-05:00,4.0,,6.0,,12.0,11.0,10.0,6.0,4.0,8.0,12.0,5.0,46.0,,5.0,6.0,12.0,5.0
2023-05-29T05:54:30-05:00,5.0,,7.0,,11.0,11.0,11.0,7.0,5.0,8.0,17.0,6.0,41.0,,4.0,4.0,11.0,5.0
2023-05-29T05:55:00-05:00,5.0,,6.0,,11.0,11.0,11.0,6.0,4.0,8.0,13.0,5.0,15.0,,5.0,4.0,9.0,5.0
2023-05-29T05:55:30-05:00,4.0,,7.0,,12.0,11.0,12.0,5.0,6.0,9.0,13.0,5.0,17.0,,4.0,3.0,11.0,5.0
2023-05-29T05:56:00-05:00,5.0,,8.0,,11.0,11.0,11.0,4.0,5.0,8.0,12.0,5.0,33.0,,4.0,4.0,10.0,6.0
2023-05-29T05:56:30-05:00,4.0,,9.0,,13.0,11.0,11.0,5.0,5.0,7.0,11.0,6.0,21.0,,5.0,5.0,12.0,6.0
2023-05-29T05:57:00-05:00,4.0,,7.0,,11.0,11.0,10.0,5.0,5.0,7.0,12.0,7.0,14.0,,5.0,3.0,13.0,5.0
2023-05-29T05:57:30-05:00,5.0,,7.0,,10.0,10.0,11.0,4.0,4.0,8.0,12.0,6.0,11.0,,5.0,3.0,16.0,5.0
2023-05-29T05:58:00-05:00,6.0,,7.0,,10.0,11.0,12.0,4.0,5.0,8.0,11.0,5.0,,,5.0,4.0,12.0,6.0
2023-05-29T05:58:30-05:00,6.0,,7.0,,12.0,11.0,12.0,5.0,4.0,10.0,11.0,5.0,9.0,,4.0,4.0,10.0,5.0
2023-05-29T05:59:00-05:00,5.0,,7.0,,11.0,11.0,13.0,5.0,4.0,9.0,12.0,6.0,18.0,,4.0,5.0,11.0,5.0
2023-05-29T05:59:30-05:00,6.0,,6.0,,11.0,11.0,14.0,5.0,4.0,8.0,11.0,5.0,17.0,,5.0,4.0,12.0,5.0
2023-05-29T06:00:00-05:00,5.0,,7.0,,10.0,10.0,10.0,5.0,4.0,9.0,12.0,5.0,20.0,,5.0,7.0,11.0,5.0
2023-05-29T06:00:30-05:00,6.0,,7.0,,26.0,10.0,10.0,5.0,4.0,9.0,12.0,5.0,613.0,,5.0,8.0,10.0,6.0
2023-05-29T06:01:00-05:00,6.0,,6.0,,29.0,10.0,10.0,4.0,4.0,9.0,12.0,6.0,393.0,,5.0,10.0,11.0,5.0
2023-05-29T06:01:30-05:00,6.0,,7.0,,22.0,11.0,10.0,4.0,5.0,24.0,13.0,6.0,1470.0,,5.0,17.0,11.0,5.0
2023-05-29T06:02:00-05:00,5.0,,6.0,,20.0,10.0,11.0,4.0,4.0,17.0,12.0,6.0,568.0,,4.0,17.0,12.0,5.0
2023-05-29T06:02:30-05:00,4.0,,7.0,,18.0,10.0,13.0,4.0,4.0,15.0,12.0,7.0,136.0,,4.0,15.0,11.0,5.0
2023-05-29T06:03:00-05:00,6.0,,6.0,,16.0,10.0,14.0,5.0,4.0,11.0,12.0,6.0,76.0,,4.0,10.0,12.0,4.0
2023-05-29T06:03:30-05:00,6.0,,6.0,,13.0,9.0,,5.0,5.0,10.0,12.0,6.0,78.0,,4.0,10.0,11.0,4.0
2023-05-29T06:04:00-05:00,5.0,,6.0,,12.0,9.0,15.0,5.0,4.0,10.0,14.0,6.0,129.0,,4.0,8.0,10.0,4.0
2023-05-29T06:04:30-05:00,6.0,,7.0,,11.0,10.0,21.0,4.0,4.0,9.0,12.0,6.0,135.0,,4.0,9.0,12.0,5.0
2023-05-29T06:05:00-05:00,6.0,,6.0,,10.0,9.0,22.0,5.0,4.0,9.0,12.0,7.0,114.0,,4.0,9.0,11.0,5.0
2023-05-29T06:05:30-05:00,6.0,,7.0,,11.0,9.0,20.0,4.0,4.0,9.0,13.0,6.0,104.0,,5.0,8.0,11.0,5.0
2023-05-29T06:06:00-05:00,6.0,,7.0,,12.0,9.0,24.0,5.0,4.0,9.0,14.0,6.0,102.0,,4.0,6.0,11.0,5.0
2023-05-29T06:06:30-05:00,6.0,,7.0,,11.0,9.0,23.0,4.0,4.0,9.0,13.0,6.0,66.0,,4.0,8.0,10.0,6.0
2023-05-29T06:07:00-05:00,5.0,,6.0,,11.0,8.0,24.0,5.0,4.0,10.0,13.0,6.0,50.0,,4.0,6.0,13.0,5.0
2023-05-29T06:07:30-05:00,5.0,,7.0,,12.0,8.0,22.0,5.0,4.0,10.0,14.0,6.0,74.0,,4.0,9.0,13.0,5.0
2023-05-29T06:08:00-05:00,5.0,,6.0,,11.0,9.0,21.0,5.0,4.0,11.0,14.0,6.0,41.0,,4.0,9.0,13.0,5.0
2023-05-29T06:08:30-05:00,5.0,,7.0,,11.0,9.0,18.0,4.0,3.0,11.0,12.0,6.0,46.0,,5.0,7.0,12.0,6.0
2023-05-29T06:09:00-05:00,5.0,,7.0,,10.0,9.0,17.0,4.0,4.0,10.0,12.0,6.0,50.0,,5.0,8.0,10.0,5.0
2023-05-29T06:09:30-05:00,5.0,,7.0,,10.0,9.0,17.0,5.0,4.0,12.0,12.0,6.0,49.0,,5.0,7.0,11.0,5.0
