DATETIME,TANGARA_25CE,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_333E,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-10T02:59:30-05:00,30,36,39,47,,29,33,31,35,,34,23,25,38
2023-05-10T14:59:30-05:00,64,54,260,60,,66,59,48,62,28,60,40,38,66
