DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-29T00:11:00-05:00,13,17,46,,17,17,34,13,17,17,17,17,17,,68,13,17,17
2023-05-29T00:11:30-05:00,17,17,46,,17,17,30,13,17,13,17,17,17,,64,13,13,21
2023-05-29T00:12:00-05:00,17,17,46,,17,17,38,13,17,17,17,17,17,,62,13,13,21
2023-05-29T00:12:30-05:00,13,17,46,,17,17,38,,17,17,21,17,17,,55,9,13,21
2023-05-29T00:13:00-05:00,17,17,46,,17,17,38,13,13,17,17,17,17,,55,13,13,17
2023-05-29T00:13:30-05:00,17,17,42,,17,17,,9,17,17,17,13,17,,46,5,13,17
2023-05-29T00:14:00-05:00,17,21,42,,17,17,38,9,17,17,17,17,17,,42,5,13,17
2023-05-29T00:14:30-05:00,17,17,42,,17,17,34,13,17,17,17,17,17,,38,9,13,17
2023-05-29T00:15:00-05:00,17,17,42,,17,17,38,13,17,17,17,17,17,,38,5,17,17
2023-05-29T00:15:30-05:00,17,17,34,,17,17,38,13,13,17,17,17,17,,34,9,13,17
2023-05-29T00:16:00-05:00,17,17,34,,13,17,34,13,17,17,17,17,17,,34,9,13,17
2023-05-29T00:16:30-05:00,17,21,34,,13,17,30,13,17,17,17,17,17,,30,9,13,17
2023-05-29T00:17:00-05:00,13,17,34,,13,13,34,9,17,17,21,17,13,,25,13,13,17
2023-05-29T00:17:30-05:00,17,17,34,,17,17,30,13,13,17,17,17,13,,21,13,17,21
2023-05-29T00:18:00-05:00,17,17,38,,13,17,25,13,13,17,17,17,17,,17,9,13,13
2023-05-29T00:18:30-05:00,17,21,38,,17,17,25,13,13,17,17,17,17,,21,13,13,17
2023-05-29T00:19:00-05:00,17,21,34,,17,17,30,13,13,17,17,17,17,,21,13,13,17
2023-05-29T00:19:30-05:00,17,17,34,,17,17,30,,17,17,17,17,13,,21,17,13,17
2023-05-29T00:20:00-05:00,17,17,30,,13,17,25,13,13,17,17,17,17,,17,9,13,17
2023-05-29T00:20:30-05:00,17,21,38,,13,17,38,13,13,17,17,17,17,,17,9,13,17
2023-05-29T00:21:00-05:00,17,17,38,,13,17,38,9,13,17,21,21,17,,13,13,13,17
2023-05-29T00:21:30-05:00,13,13,38,,13,17,42,13,13,17,17,21,17,,17,5,13,17
2023-05-29T00:22:00-05:00,17,17,38,,9,21,42,13,13,17,21,17,13,,17,5,13,17
2023-05-29T00:22:30-05:00,13,21,38,,13,17,42,,13,17,13,21,17,,17,5,13,17
2023-05-29T00:23:00-05:00,17,17,46,,13,17,46,,13,,21,17,17,,17,5,17,17
2023-05-29T00:23:30-05:00,17,17,46,,13,17,42,13,13,17,17,17,17,,17,13,17,17
2023-05-29T00:24:00-05:00,13,17,46,,17,13,50,13,13,17,17,21,17,,17,9,17,17
2023-05-29T00:24:30-05:00,17,21,58,,17,17,53,13,13,17,17,17,13,,17,9,13,17
2023-05-29T00:25:00-05:00,17,21,60,,13,17,55,13,13,13,21,17,17,,13,9,13,17
2023-05-29T00:25:30-05:00,17,17,,,17,17,50,13,9,17,17,21,17,,21,,13,17
2023-05-29T00:26:00-05:00,17,21,,,17,17,50,,13,17,17,21,17,,17,13,17,21
2023-05-29T00:26:30-05:00,17,21,,,13,17,53,13,13,17,17,21,17,,17,,17,17
2023-05-29T00:27:00-05:00,13,17,,,17,17,50,13,13,17,17,17,17,,17,13,17,17
2023-05-29T00:27:30-05:00,17,17,,,13,17,42,13,13,17,17,17,17,,17,13,13,13
2023-05-29T00:28:00-05:00,13,21,,,17,17,42,9,13,17,13,17,17,,17,9,13,17
2023-05-29T00:28:30-05:00,13,21,,,17,17,38,,13,17,21,17,13,,17,9,13,17
2023-05-29T00:29:00-05:00,13,17,60,,17,17,34,13,13,17,17,17,13,,17,9,17,17
2023-05-29T00:29:30-05:00,13,17,,,17,17,30,13,13,17,17,17,13,,17,9,17,17
2023-05-29T00:30:00-05:00,13,17,60,,17,21,30,13,13,17,17,17,13,,21,9,13,17
2023-05-29T00:30:30-05:00,13,17,,,17,21,30,13,13,17,17,17,17,,17,13,13,17
2023-05-29T00:31:00-05:00,17,21,58,,17,17,30,13,13,17,17,21,17,,17,13,13,17
2023-05-29T00:31:30-05:00,17,21,50,,17,25,30,13,13,17,17,21,13,,17,9,13,17
2023-05-29T00:32:00-05:00,17,17,53,,13,21,25,13,13,17,17,17,17,,21,9,13,17
2023-05-29T00:32:30-05:00,17,17,50,,17,17,30,13,13,17,21,17,13,,25,9,17,17
2023-05-29T00:33:00-05:00,17,17,50,,17,21,30,13,13,17,17,17,17,,25,9,17,17
2023-05-29T00:33:30-05:00,13,21,50,,17,21,25,,13,21,17,17,17,,25,5,17,17
2023-05-29T00:34:00-05:00,17,21,50,,13,,30,13,13,17,17,17,13,,30,9,17,13
2023-05-29T00:34:30-05:00,17,17,50,,17,,25,13,13,17,17,21,13,,25,9,17,17
2023-05-29T00:35:00-05:00,17,17,46,,17,,21,13,13,13,17,17,17,,25,9,17,17
2023-05-29T00:35:30-05:00,13,17,38,,13,,21,17,13,17,17,17,13,,25,9,17,17
2023-05-29T00:36:00-05:00,17,21,38,,17,,21,13,13,13,17,,13,,25,5,17,17
2023-05-29T00:36:30-05:00,17,21,34,,13,,21,,13,17,17,17,13,,30,5,13,13
2023-05-29T00:37:00-05:00,13,17,34,,13,21,21,13,17,17,13,17,13,,25,5,17,13
2023-05-29T00:37:30-05:00,17,21,30,,17,17,21,13,13,17,17,17,13,,21,5,17,13
2023-05-29T00:38:00-05:00,13,21,30,,21,17,21,13,13,13,17,17,17,,25,5,17,13
2023-05-29T00:38:30-05:00,13,21,25,,17,17,17,17,13,13,17,21,13,,21,5,17,13
2023-05-29T00:39:00-05:00,13,21,21,,21,17,17,17,17,13,17,21,17,,25,13,17,17
2023-05-29T00:39:30-05:00,13,21,25,,21,17,17,,17,13,13,21,13,,21,9,17,17
2023-05-29T00:40:00-05:00,13,21,21,,21,17,17,13,13,13,13,21,13,,21,9,17,13
2023-05-29T00:40:30-05:00,17,17,21,,21,17,17,17,17,13,13,21,17,,21,9,13,13
2023-05-29T00:41:00-05:00,17,17,30,,21,17,21,13,17,13,17,17,13,,17,9,13,17
2023-05-29T00:41:30-05:00,17,17,25,,21,17,17,13,17,,17,17,17,,21,13,13,17
2023-05-29T00:42:00-05:00,13,17,25,,17,17,21,13,13,13,17,21,13,,21,5,17,17
2023-05-29T00:42:30-05:00,17,17,25,,13,17,17,13,13,13,17,17,13,,17,9,17,13
2023-05-29T00:43:00-05:00,17,17,25,,17,17,17,13,13,17,17,17,13,,17,9,17,13
2023-05-29T00:43:30-05:00,13,17,21,,17,17,17,13,13,17,13,17,13,,17,5,13,17
2023-05-29T00:44:00-05:00,17,17,21,,17,13,17,,13,13,17,17,13,,17,5,13,13
2023-05-29T00:44:30-05:00,17,17,21,,13,17,21,13,13,17,13,21,13,,17,9,13,17
2023-05-29T00:45:00-05:00,17,17,21,,13,17,21,38,13,17,17,21,13,,17,9,13,13
2023-05-29T00:45:30-05:00,13,17,25,,17,17,17,21,13,13,17,17,13,,17,5,13,13
2023-05-29T00:46:00-05:00,17,17,25,,13,17,17,17,13,13,17,17,13,,17,5,13,17
2023-05-29T00:46:30-05:00,17,17,25,,13,17,17,13,13,17,17,17,13,,17,9,13,13
2023-05-29T00:47:00-05:00,17,17,25,,13,17,17,13,13,17,17,17,13,,13,5,13,17
2023-05-29T00:47:30-05:00,13,17,25,,17,17,17,13,13,17,17,17,13,,17,5,13,13
2023-05-29T00:48:00-05:00,17,17,21,,13,17,17,13,13,13,17,17,13,,17,5,13,13
2023-05-29T00:48:30-05:00,17,17,17,,17,17,17,13,13,17,17,17,13,,17,9,13,13
2023-05-29T00:49:00-05:00,13,13,21,,17,17,17,17,13,13,17,17,13,,17,9,13,13
2023-05-29T00:49:30-05:00,17,17,21,,13,17,17,13,17,13,13,17,13,,13,5,13,13
2023-05-29T00:50:00-05:00,13,17,21,,13,17,21,13,17,13,13,17,13,,13,9,13,13
2023-05-29T00:50:30-05:00,17,13,21,,13,17,21,13,17,17,13,17,13,,13,5,13,13
2023-05-29T00:51:00-05:00,17,13,21,,17,17,21,13,13,17,13,17,13,,17,5,13,17
2023-05-29T00:51:30-05:00,13,17,21,,13,17,21,13,17,17,17,17,13,,17,5,13,17
2023-05-29T00:52:00-05:00,17,17,21,,17,17,21,,13,13,17,17,13,,13,5,13,13
2023-05-29T00:52:30-05:00,13,17,21,,13,17,17,13,17,17,17,17,13,,17,9,13,13
2023-05-29T00:53:00-05:00,17,13,25,,13,17,21,17,17,17,17,17,17,,17,9,13,13
2023-05-29T00:53:30-05:00,13,17,21,,13,17,21,13,13,13,17,17,17,,17,9,13,17
2023-05-29T00:54:00-05:00,17,13,17,,13,17,38,,13,13,13,17,13,,17,13,13,34
2023-05-29T00:54:30-05:00,17,17,17,,17,17,38,13,13,13,13,17,13,,13,5,13,30
2023-05-29T00:55:00-05:00,17,13,17,,17,17,38,17,17,17,13,17,17,,17,9,13,34
2023-05-29T00:55:30-05:00,17,13,17,,17,17,38,13,17,13,13,17,13,,17,9,13,38
2023-05-29T00:56:00-05:00,17,13,17,,17,17,46,13,17,17,13,17,13,,17,9,13,38
2023-05-29T00:56:30-05:00,13,13,17,,17,17,46,13,13,13,13,17,13,,17,9,13,42
2023-05-29T00:57:00-05:00,13,13,17,,17,17,46,9,13,17,13,17,13,,17,13,9,38
2023-05-29T00:57:30-05:00,13,13,21,,17,17,50,13,17,13,17,17,13,,13,5,13,30
2023-05-29T00:58:00-05:00,13,17,21,,17,17,46,13,17,13,13,17,13,,17,9,13,21
2023-05-29T00:58:30-05:00,17,13,17,,17,13,46,13,17,13,13,13,13,,17,9,13,21
2023-05-29T00:59:00-05:00,13,13,17,,13,17,46,13,13,13,13,17,13,,17,9,13,17
2023-05-29T00:59:30-05:00,13,17,21,,21,17,46,13,13,13,13,13,13,,17,13,9,17
2023-05-29T01:00:00-05:00,13,13,17,,17,17,42,13,17,13,17,17,13,,17,9,13,17
2023-05-29T01:00:30-05:00,13,13,17,,17,17,42,13,13,17,13,17,13,,17,9,13,17
2023-05-29T01:01:00-05:00,17,13,17,,13,17,38,13,17,17,13,17,13,,21,9,13,17
2023-05-29T01:01:30-05:00,13,17,13,,13,17,42,13,17,17,13,21,13,,17,5,13,13
2023-05-29T01:02:00-05:00,13,17,17,,13,17,42,13,17,17,13,17,13,,17,9,13,13
2023-05-29T01:02:30-05:00,13,13,13,,17,13,42,13,17,17,17,17,13,,17,9,13,13
2023-05-29T01:03:00-05:00,13,13,17,,17,17,42,,17,17,13,17,13,,17,9,9,13
2023-05-29T01:03:30-05:00,13,17,17,,13,17,42,13,17,13,13,21,13,,17,5,13,17
2023-05-29T01:04:00-05:00,13,17,13,,13,17,38,13,17,13,13,17,13,,17,5,13,17
2023-05-29T01:04:30-05:00,13,13,17,,17,13,42,13,17,17,13,17,13,,17,5,13,13
2023-05-29T01:05:00-05:00,13,17,21,,17,,42,13,17,13,13,17,13,,17,5,9,13
2023-05-29T01:05:30-05:00,13,13,21,,17,13,42,13,17,17,13,17,13,,17,5,13,17
2023-05-29T01:06:00-05:00,17,17,17,,17,17,38,13,13,17,13,17,13,,13,9,13,17
2023-05-29T01:06:30-05:00,17,17,17,,17,13,34,13,17,17,13,17,13,,17,5,13,17
2023-05-29T01:07:00-05:00,17,13,17,,17,17,38,9,17,13,13,17,13,,17,5,13,17
2023-05-29T01:07:30-05:00,13,13,17,,17,13,34,9,13,13,13,17,17,,17,9,13,21
2023-05-29T01:08:00-05:00,13,13,17,,17,17,30,13,17,13,13,17,17,,17,9,13,21
2023-05-29T01:08:30-05:00,17,17,17,,21,17,30,13,13,13,17,17,17,,17,9,13,21
2023-05-29T01:09:00-05:00,17,17,17,,21,17,25,9,17,17,17,17,13,,13,5,13,21
2023-05-29T01:09:30-05:00,17,13,17,,21,17,21,9,13,17,13,17,17,,13,9,13,21
2023-05-29T01:10:00-05:00,17,17,17,,21,17,21,13,17,13,13,17,13,,13,9,13,21
2023-05-29T01:10:30-05:00,13,13,17,,21,17,21,13,17,13,13,17,13,,13,13,9,17
2023-05-29T01:11:00-05:00,13,13,17,,17,17,21,9,13,13,13,17,13,,13,9,13,21
2023-05-29T01:11:30-05:00,17,17,17,,17,17,21,,17,17,13,17,17,,17,9,13,21
2023-05-29T01:12:00-05:00,17,17,13,,17,17,21,9,17,17,13,17,17,,17,9,9,21
2023-05-29T01:12:30-05:00,17,17,17,,17,21,21,,17,13,9,17,17,,13,5,13,21
2023-05-29T01:13:00-05:00,13,17,17,,17,17,21,13,17,13,13,17,17,,17,9,9,21
2023-05-29T01:13:30-05:00,13,13,17,,17,17,21,9,17,13,13,17,17,,13,9,13,17
2023-05-29T01:14:00-05:00,13,17,17,,21,17,21,9,17,13,17,17,17,,13,9,13,17
2023-05-29T01:14:30-05:00,13,17,17,,21,13,21,13,17,13,13,17,13,,13,9,13,17
2023-05-29T01:15:00-05:00,13,17,17,,17,17,17,13,21,13,13,17,17,,17,5,13,17
2023-05-29T01:15:30-05:00,13,17,17,,21,17,21,13,17,13,13,17,13,,17,9,13,21
2023-05-29T01:16:00-05:00,17,17,17,,21,17,21,9,21,17,13,17,13,,,5,13,17
2023-05-29T01:16:30-05:00,13,17,17,,21,17,21,9,21,17,13,17,13,,17,5,17,17
2023-05-29T01:17:00-05:00,17,13,17,,17,17,21,13,21,13,9,17,17,,17,13,13,17
2023-05-29T01:17:30-05:00,17,17,17,,17,13,17,9,21,13,13,17,17,,13,9,13,13
2023-05-29T01:18:00-05:00,13,13,17,,17,17,21,13,21,13,13,17,17,,13,5,9,17
2023-05-29T01:18:30-05:00,13,17,13,,17,17,17,13,17,13,13,17,17,,9,9,13,17
2023-05-29T01:19:00-05:00,13,17,17,,25,13,17,9,21,13,13,17,13,,17,5,13,17
2023-05-29T01:19:30-05:00,13,17,21,,21,13,17,9,21,13,13,17,13,,13,9,13,17
2023-05-29T01:20:00-05:00,13,17,21,,25,13,17,9,21,13,13,17,17,,17,9,13,17
2023-05-29T01:20:30-05:00,13,17,21,,25,17,17,13,21,9,13,17,17,,13,5,13,13
2023-05-29T01:21:00-05:00,13,17,17,,25,17,17,13,21,9,13,17,17,,13,13,13,17
2023-05-29T01:21:30-05:00,13,17,21,,30,17,21,13,21,13,13,17,17,,13,5,13,17
2023-05-29T01:22:00-05:00,17,13,21,,30,17,17,9,17,13,13,17,17,,13,5,9,17
2023-05-29T01:22:30-05:00,13,17,21,,30,17,17,,21,13,13,17,13,,13,9,9,17
2023-05-29T01:23:00-05:00,17,17,17,,38,13,17,13,21,13,13,17,13,,13,9,13,17
2023-05-29T01:23:30-05:00,17,17,17,,38,13,17,9,21,13,13,17,13,,13,9,13,13
2023-05-29T01:24:00-05:00,17,17,17,,38,13,21,13,21,13,13,17,13,,13,13,9,17
2023-05-29T01:24:30-05:00,13,13,21,,34,17,17,13,21,9,13,13,17,,13,5,13,17
2023-05-29T01:25:00-05:00,13,17,17,,30,13,21,9,17,13,13,17,17,,13,13,9,21
2023-05-29T01:25:30-05:00,13,17,21,,30,17,17,13,21,9,13,17,17,,13,21,13,21
2023-05-29T01:26:00-05:00,17,21,21,,30,13,17,13,21,13,9,13,17,,13,9,13,17
2023-05-29T01:26:30-05:00,17,21,21,,25,13,17,,21,13,13,17,13,,13,13,13,17
2023-05-29T01:27:00-05:00,17,21,17,,21,17,17,9,21,13,13,17,17,,13,13,13,17
2023-05-29T01:27:30-05:00,17,21,21,,21,17,21,9,21,13,13,17,13,,13,17,13,17
2023-05-29T01:28:00-05:00,13,21,17,,25,17,17,13,17,13,13,17,13,,13,9,9,17
2023-05-29T01:28:30-05:00,17,21,17,,21,17,17,,21,13,13,17,17,,13,13,13,17
2023-05-29T01:29:00-05:00,13,25,25,,17,17,21,9,21,13,13,17,13,,13,9,13,17
2023-05-29T01:29:30-05:00,13,21,21,,21,13,17,13,21,13,13,17,13,,13,17,13,17
2023-05-29T01:30:00-05:00,13,21,21,,21,17,21,9,21,13,13,17,13,,13,9,13,17
2023-05-29T01:30:30-05:00,17,21,21,,21,17,17,9,21,13,9,13,17,,13,17,13,17
2023-05-29T01:31:00-05:00,13,21,21,,17,17,21,9,21,13,13,17,17,,13,9,13,17
2023-05-29T01:31:30-05:00,13,21,21,,17,13,21,13,21,13,13,17,17,,13,13,13,17
2023-05-29T01:32:00-05:00,17,21,21,,17,17,21,13,21,13,9,17,17,,13,13,13,17
2023-05-29T01:32:30-05:00,13,21,17,,17,17,17,13,21,17,13,17,17,,13,17,9,17
2023-05-29T01:33:00-05:00,17,17,17,,17,17,17,9,21,13,13,13,13,,13,13,13,17
2023-05-29T01:33:30-05:00,17,17,17,,17,17,21,9,21,13,9,17,13,,13,21,13,17
2023-05-29T01:34:00-05:00,13,25,21,,17,,17,13,21,13,13,13,17,,13,9,13,17
2023-05-29T01:34:30-05:00,17,21,21,,21,17,21,,21,13,9,13,17,,13,9,9,17
2023-05-29T01:35:00-05:00,17,21,21,,17,17,17,13,25,13,13,13,17,,13,13,13,17
2023-05-29T01:35:30-05:00,17,21,17,,17,17,17,,21,13,13,13,13,,9,13,13,17
2023-05-29T01:36:00-05:00,17,21,21,,17,17,25,13,21,13,13,17,17,,13,17,13,17
2023-05-29T01:36:30-05:00,17,21,17,,17,17,25,13,21,13,9,17,13,,13,13,13,17
2023-05-29T01:37:00-05:00,13,21,21,,17,17,30,13,21,13,13,17,17,,13,9,13,17
2023-05-29T01:37:30-05:00,17,25,25,,17,17,25,13,21,13,13,13,13,,13,17,13,21
2023-05-29T01:38:00-05:00,17,21,25,,17,17,30,13,21,13,13,13,17,,13,17,9,21
2023-05-29T01:38:30-05:00,17,21,21,,17,17,30,9,21,13,9,13,17,,13,17,13,21
2023-05-29T01:39:00-05:00,17,21,25,,17,17,30,9,21,13,9,13,17,,13,17,,21
2023-05-29T01:39:30-05:00,17,21,25,,17,17,30,,17,13,9,13,17,,13,17,9,17
2023-05-29T01:40:00-05:00,17,21,25,,17,17,30,9,21,13,9,13,17,,17,13,13,17
2023-05-29T01:40:30-05:00,13,21,21,,17,17,30,9,21,13,9,13,17,,13,13,13,17
2023-05-29T01:41:00-05:00,17,21,25,,17,17,30,13,21,13,13,17,17,,13,17,13,17
2023-05-29T01:41:30-05:00,17,25,25,,17,17,25,13,21,13,9,13,17,,13,21,13,17
2023-05-29T01:42:00-05:00,17,21,25,,17,13,30,13,21,17,9,9,17,,13,17,13,17
2023-05-29T01:42:30-05:00,13,21,21,,17,17,25,13,21,13,13,13,17,,13,21,13,
2023-05-29T01:43:00-05:00,17,21,25,,21,17,25,13,21,13,13,13,17,,13,17,13,21
2023-05-29T01:43:30-05:00,17,21,25,,17,17,25,13,21,13,13,13,13,,13,17,13,21
2023-05-29T01:44:00-05:00,17,21,25,,17,17,25,13,21,13,9,13,17,,13,25,13,21
2023-05-29T01:44:30-05:00,17,21,25,,17,13,25,,21,13,13,13,17,,13,17,13,21
2023-05-29T01:45:00-05:00,17,21,25,,21,17,34,13,21,13,9,13,17,,13,13,13,
2023-05-29T01:45:30-05:00,17,21,30,,17,13,30,9,21,13,9,13,17,,13,21,13,21
2023-05-29T01:46:00-05:00,17,21,30,,17,17,34,13,21,13,9,17,17,,13,17,13,21
2023-05-29T01:46:30-05:00,17,21,25,,17,17,30,13,21,13,13,13,17,,13,9,17,21
2023-05-29T01:47:00-05:00,17,21,25,,17,17,30,9,21,13,13,13,17,,13,17,13,17
2023-05-29T01:47:30-05:00,21,17,25,,17,17,38,9,21,9,9,17,17,,13,17,13,17
2023-05-29T01:48:00-05:00,17,21,25,,17,13,34,13,17,13,13,17,17,,13,17,17,21
2023-05-29T01:48:30-05:00,17,21,25,,17,17,30,9,21,13,9,13,17,,13,13,13,17
2023-05-29T01:49:00-05:00,21,21,25,,17,17,34,9,21,13,9,13,17,,13,17,13,17
2023-05-29T01:49:30-05:00,17,17,30,,17,17,38,9,21,13,13,17,21,,13,13,17,21
2023-05-29T01:50:00-05:00,17,21,25,,17,17,34,13,21,13,13,13,21,,13,17,21,17
2023-05-29T01:50:30-05:00,17,21,25,,17,17,34,13,21,13,13,17,17,,13,21,21,17
2023-05-29T01:51:00-05:00,17,21,21,,17,17,30,13,21,13,9,13,17,,13,9,25,17
2023-05-29T01:51:30-05:00,17,17,21,,17,17,34,13,17,13,9,17,17,,13,9,25,21
2023-05-29T01:52:00-05:00,17,21,21,,13,17,30,13,21,13,13,17,17,,13,21,30,17
2023-05-29T01:52:30-05:00,21,17,21,,17,17,30,,17,13,13,17,17,,13,9,34,21
2023-05-29T01:53:00-05:00,17,21,21,,13,17,34,13,17,13,9,17,21,,13,17,30,21
2023-05-29T01:53:30-05:00,21,17,21,,13,21,30,,21,17,9,13,17,,13,13,34,21
2023-05-29T01:54:00-05:00,17,17,17,,13,21,34,13,21,13,9,13,17,,13,13,34,21
2023-05-29T01:54:30-05:00,17,17,21,,17,21,30,13,17,13,13,17,17,,13,9,34,21
2023-05-29T01:55:00-05:00,17,17,25,,17,21,25,13,17,13,9,13,17,,,9,34,25
2023-05-29T01:55:30-05:00,17,17,25,,17,25,30,13,21,13,13,13,17,,,9,34,21
2023-05-29T01:56:00-05:00,17,17,21,,13,21,30,,17,13,13,13,21,,,17,34,21
2023-05-29T01:56:30-05:00,17,17,21,,13,25,30,9,21,13,9,13,17,,,9,34,17
2023-05-29T01:57:00-05:00,17,17,21,,13,25,30,13,17,13,9,17,17,,,9,34,17
2023-05-29T01:57:30-05:00,13,17,25,,17,30,25,13,17,13,13,13,21,,,21,34,
2023-05-29T01:58:00-05:00,17,17,25,,17,25,30,13,17,13,13,17,17,,,21,34,21
2023-05-29T01:58:30-05:00,17,21,25,,17,25,25,13,21,13,13,13,17,,,9,34,21
2023-05-29T01:59:00-05:00,17,17,25,,17,25,25,13,17,13,13,17,17,,,13,34,
2023-05-29T01:59:30-05:00,17,17,25,,13,30,25,,21,9,9,17,17,,13,21,30,
2023-05-29T02:00:00-05:00,17,17,25,,17,25,30,13,17,13,9,17,21,,13,25,34,
2023-05-29T02:00:30-05:00,17,17,21,,13,21,30,13,17,13,9,13,17,,13,17,34,
2023-05-29T02:01:00-05:00,17,17,25,,13,,30,13,17,13,13,13,17,,13,17,38,
2023-05-29T02:01:30-05:00,17,17,25,,13,25,30,13,17,13,13,13,17,,13,13,38,17
2023-05-29T02:02:00-05:00,17,17,21,,17,25,30,,21,13,9,17,17,,13,9,34,17
2023-05-29T02:02:30-05:00,17,17,25,,17,,25,13,17,13,13,13,17,,13,17,38,25
2023-05-29T02:03:00-05:00,13,17,25,,17,25,30,13,17,13,9,17,21,,13,13,38,25
2023-05-29T02:03:30-05:00,17,17,21,,17,21,25,,17,13,13,17,21,,13,17,34,21
2023-05-29T02:04:00-05:00,17,17,21,,17,21,25,13,17,13,13,13,17,,13,17,30,21
2023-05-29T02:04:30-05:00,17,17,21,,13,21,25,13,21,13,9,17,21,,13,21,25,46
2023-05-29T02:05:00-05:00,17,17,17,,13,25,30,,17,13,9,13,17,,13,21,25,50
2023-05-29T02:05:30-05:00,17,17,21,,13,25,30,13,17,13,13,13,17,,13,9,25,38
2023-05-29T02:06:00-05:00,17,17,21,,13,25,30,13,17,9,13,13,21,,13,17,25,25
2023-05-29T02:06:30-05:00,17,17,25,,13,25,30,13,17,13,9,17,17,,13,13,25,38
2023-05-29T02:07:00-05:00,17,17,25,,13,25,34,13,17,13,13,17,17,,13,13,34,38
2023-05-29T02:07:30-05:00,17,17,30,,13,25,34,,17,13,9,13,21,,13,13,30,46
2023-05-29T02:08:00-05:00,21,17,25,,17,25,34,13,17,13,13,17,17,,13,9,34,
2023-05-29T02:08:30-05:00,17,13,21,,17,25,38,13,17,13,9,17,21,,13,13,34,42
2023-05-29T02:09:00-05:00,17,13,25,,17,25,34,,17,13,9,13,21,,13,17,34,50
2023-05-29T02:09:30-05:00,17,13,21,,13,25,38,17,17,9,13,13,17,,13,17,38,42
2023-05-29T02:10:00-05:00,17,13,25,,17,25,38,,17,13,13,13,17,,13,9,34,46
2023-05-29T02:10:30-05:00,17,13,21,,17,30,38,13,17,17,13,17,21,,13,13,34,46
2023-05-29T02:11:00-05:00,17,17,25,,17,25,38,13,17,13,9,13,17,,13,9,34,46
2023-05-29T02:11:30-05:00,17,17,25,,17,25,42,17,13,13,9,17,21,,13,9,38,38
2023-05-29T02:12:00-05:00,17,13,25,,13,25,42,13,17,17,13,17,17,,13,13,42,46
2023-05-29T02:12:30-05:00,17,13,25,,17,25,46,13,17,13,13,13,21,,13,9,38,53
2023-05-29T02:13:00-05:00,17,13,25,,17,25,46,13,17,13,9,17,17,,13,13,42,50
2023-05-29T02:13:30-05:00,17,17,34,,17,25,46,13,17,13,9,13,17,,13,9,38,46
2023-05-29T02:14:00-05:00,17,13,42,,21,25,42,13,17,13,13,13,17,,13,13,38,46
2023-05-29T02:14:30-05:00,17,13,46,,17,25,42,13,17,13,9,13,21,,13,9,38,46
