DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-29T11:58:30-05:00,32,23,31,15,53,46,53,21,33,46,33,31,37,,31,32,39,34
2023-05-29T23:58:30-05:00,39,18,25,30,28,30,40,8,25,24,19,35,29,14,37,18,24,34
