DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-02T15:59:30-05:00,59,58,62,57,65,57,50,58,58,62,59,59,48,,56,47,40,66
2023-05-02T23:59:30-05:00,56,58,57,52,57,52,41,60,50,47,41,55,57,,,41,40,61
