DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-02T12:18:00-05:00,60,53,68,60,68,60,46,62,58,68,60,58,38,,42,58,42,60
2023-05-02T12:18:30-05:00,60,50,66,60,68,60,46,62,55,68,58,58,38,,46,53,42,58
2023-05-02T12:19:00-05:00,60,50,66,58,66,60,42,62,53,68,60,60,34,,46,53,38,58
2023-05-02T12:19:30-05:00,60,50,66,58,66,58,42,64,55,68,60,60,38,,46,58,38,62
2023-05-02T12:20:00-05:00,60,53,64,58,68,62,46,68,55,68,64,60,38,,46,42,38,62
2023-05-02T12:20:30-05:00,60,50,64,55,66,62,46,64,55,68,68,58,42,,46,50,46,66
2023-05-02T12:21:00-05:00,60,50,66,58,66,60,46,62,62,68,64,60,38,,42,55,46,68
2023-05-02T12:21:30-05:00,60,50,68,58,66,60,42,64,62,68,64,60,38,,42,53,42,68
2023-05-02T12:22:00-05:00,60,53,66,60,64,60,42,62,62,68,60,62,38,,42,50,38,68
2023-05-02T12:22:30-05:00,60,53,64,60,68,60,42,62,62,68,62,60,38,,42,53,38,70
2023-05-02T12:23:00-05:00,60,50,66,58,66,60,42,62,60,68,60,62,38,,38,,38,68
2023-05-02T12:23:30-05:00,60,53,66,60,66,60,46,62,60,68,55,64,38,,42,,42,70
2023-05-02T12:24:00-05:00,60,53,66,60,66,62,46,62,60,68,55,62,42,,42,55,38,70
2023-05-02T12:24:30-05:00,60,53,66,58,66,64,38,64,64,68,58,64,38,,46,55,38,72
2023-05-02T12:25:00-05:00,60,55,66,58,70,66,38,62,62,68,58,66,46,,53,53,38,68
2023-05-02T12:25:30-05:00,60,53,68,60,70,66,46,60,62,68,60,64,46,,46,53,34,70
2023-05-02T12:26:00-05:00,60,58,66,60,70,64,42,62,62,68,60,64,38,,50,46,38,70
2023-05-02T12:26:30-05:00,60,58,66,64,70,62,38,62,60,68,55,66,42,,50,46,38,70
2023-05-02T12:27:00-05:00,60,58,70,60,70,62,42,62,60,68,55,66,34,,50,50,34,68
2023-05-02T12:27:30-05:00,60,55,66,62,70,60,38,64,62,68,55,64,38,,50,50,34,70
2023-05-02T12:28:00-05:00,60,55,68,64,72,60,42,62,64,68,58,66,38,,50,46,34,70
2023-05-02T12:28:30-05:00,60,55,66,60,72,60,38,62,60,68,64,66,38,,50,50,38,72
2023-05-02T12:29:00-05:00,60,55,66,62,70,64,42,66,60,68,60,66,46,,50,50,34,70
2023-05-02T12:29:30-05:00,60,53,70,66,72,64,46,64,60,68,58,64,46,,50,46,25,72
2023-05-02T12:30:00-05:00,60,53,68,62,74,62,38,66,58,68,60,64,50,,50,53,30,74
2023-05-02T12:30:30-05:00,60,55,72,64,72,62,42,64,62,68,58,64,38,,53,46,34,74
2023-05-02T12:31:00-05:00,60,55,72,70,74,62,42,64,60,68,62,64,42,,53,46,34,74
2023-05-02T12:31:30-05:00,60,64,72,66,74,60,42,64,60,66,62,66,42,,53,50,38,72
2023-05-02T12:32:00-05:00,60,62,74,68,74,62,42,62,60,66,58,66,42,,53,50,34,79
2023-05-02T12:32:30-05:00,60,,72,68,77,60,42,62,60,66,58,66,38,,50,55,42,77
2023-05-02T12:33:00-05:00,60,58,72,64,72,62,42,62,62,66,60,66,42,,50,46,38,77
2023-05-02T12:33:30-05:00,60,53,72,66,74,60,38,62,60,66,58,66,42,,46,53,34,77
2023-05-02T12:34:00-05:00,60,53,68,66,72,60,38,62,60,66,62,66,38,,50,58,38,77
2023-05-02T12:34:30-05:00,60,53,72,64,72,60,38,62,62,66,62,66,38,,50,53,38,74
2023-05-02T12:35:00-05:00,60,53,70,64,72,60,38,64,62,66,62,64,46,,46,46,34,72
2023-05-02T12:35:30-05:00,60,53,68,64,72,60,38,64,64,66,60,64,46,,46,55,30,72
2023-05-02T12:36:00-05:00,60,50,70,62,68,64,42,64,64,68,60,62,42,,50,53,30,72
2023-05-02T12:36:30-05:00,60,53,68,62,70,64,38,64,64,68,62,64,42,,50,53,34,70
2023-05-02T12:37:00-05:00,60,46,72,62,72,60,42,66,64,68,60,64,50,,50,46,34,72
2023-05-02T12:37:30-05:00,60,60,68,62,74,55,38,64,64,68,60,62,46,,50,46,34,74
2023-05-02T12:38:00-05:00,60,66,68,64,72,60,42,66,62,68,62,62,42,,50,53,30,72
2023-05-02T12:38:30-05:00,60,62,64,64,72,,46,66,62,68,62,66,46,,50,42,30,74
2023-05-02T12:39:00-05:00,60,58,68,62,70,,46,68,64,68,60,64,46,,50,42,30,74
2023-05-02T12:39:30-05:00,60,58,68,60,72,,42,66,62,64,58,64,46,,53,46,38,74
2023-05-02T12:40:00-05:00,60,53,66,60,72,,50,64,62,64,60,64,46,,53,50,34,74
2023-05-02T12:40:30-05:00,60,53,66,60,70,,46,68,64,64,58,66,42,,50,50,30,70
2023-05-02T12:41:00-05:00,60,50,66,66,70,,46,66,64,64,60,66,46,,50,50,30,68
2023-05-02T12:41:30-05:00,60,53,64,62,70,,46,64,64,64,58,66,46,,53,50,30,72
2023-05-02T12:42:00-05:00,60,53,68,64,70,62,50,66,64,64,58,66,46,,50,50,30,74
2023-05-02T12:42:30-05:00,60,53,66,62,70,60,50,66,62,64,58,66,46,,53,46,34,70
2023-05-02T12:43:00-05:00,60,53,66,60,70,60,50,66,64,64,60,66,46,,55,38,34,72
2023-05-02T12:43:30-05:00,60,53,66,60,68,60,50,66,64,64,60,66,50,,58,50,30,74
2023-05-02T12:44:00-05:00,60,53,66,62,66,58,46,66,64,64,58,64,46,,58,42,30,72
2023-05-02T12:44:30-05:00,60,53,66,62,70,55,53,66,64,64,60,66,46,,58,38,34,74
2023-05-02T12:45:00-05:00,60,55,66,62,70,55,53,68,64,70,58,66,50,,55,50,30,74
2023-05-02T12:45:30-05:00,60,55,66,62,70,55,53,66,66,70,55,64,46,,58,53,30,74
2023-05-02T12:46:00-05:00,60,55,68,58,72,55,46,66,64,70,58,64,46,,60,53,34,77
2023-05-02T12:46:30-05:00,60,55,68,60,72,58,53,66,64,70,55,64,42,,60,53,30,74
2023-05-02T12:47:00-05:00,60,55,70,64,68,58,53,72,64,70,58,66,46,,60,53,30,74
2023-05-02T12:47:30-05:00,60,,68,60,70,60,53,68,64,70,60,66,50,,58,50,30,74
2023-05-02T12:48:00-05:00,60,55,68,60,72,62,50,66,64,70,62,66,50,,62,46,30,77
2023-05-02T12:48:30-05:00,60,53,70,62,72,62,50,68,62,70,60,66,46,,58,42,34,74
2023-05-02T12:49:00-05:00,60,55,66,64,72,60,50,70,66,68,58,68,46,,58,58,34,74
2023-05-02T12:49:30-05:00,60,53,70,62,70,58,50,68,62,68,58,66,50,,58,55,30,77
2023-05-02T12:50:00-05:00,60,55,66,60,70,58,46,66,64,68,62,66,46,,55,55,34,72
2023-05-02T12:50:30-05:00,60,55,68,62,68,60,53,68,64,68,55,68,46,,55,53,38,74
2023-05-02T12:51:00-05:00,60,58,68,62,70,62,,68,64,68,58,72,50,,58,42,38,74
2023-05-02T12:51:30-05:00,60,55,66,64,70,58,53,68,64,68,60,66,50,,55,53,38,74
2023-05-02T12:52:00-05:00,60,53,68,60,70,58,53,68,64,68,60,66,46,,55,46,38,74
2023-05-02T12:52:30-05:00,60,55,68,60,70,58,50,68,64,68,55,64,50,,53,50,42,74
2023-05-02T12:53:00-05:00,60,58,68,62,72,60,50,68,64,68,55,66,50,,53,42,38,72
2023-05-02T12:53:30-05:00,60,64,68,62,72,58,53,68,64,68,60,64,50,,55,53,38,77
2023-05-02T12:54:00-05:00,60,64,66,64,72,55,53,66,64,68,58,68,46,,55,53,38,74
2023-05-02T12:54:30-05:00,60,66,68,62,70,55,53,66,66,68,60,66,50,,53,42,38,74
2023-05-02T12:55:00-05:00,60,72,68,62,72,55,50,68,66,68,60,64,46,,55,53,38,72
2023-05-02T12:55:30-05:00,60,72,70,62,72,55,50,66,66,68,60,64,50,,55,50,38,74
2023-05-02T12:56:00-05:00,60,72,72,62,72,53,53,64,64,68,60,64,46,,55,50,34,74
2023-05-02T12:57:00-05:00,60,66,68,62,77,53,53,66,64,70,62,66,50,,53,38,38,74
2023-05-02T12:57:30-05:00,60,64,70,62,70,53,55,66,62,70,60,66,46,,58,55,38,74
2023-05-02T12:58:00-05:00,60,66,70,64,70,55,53,66,62,70,60,66,50,,58,46,42,74
2023-05-02T12:58:30-05:00,60,64,70,58,70,53,53,64,62,70,58,64,46,,58,46,42,74
2023-05-02T12:59:00-05:00,60,64,66,62,72,,,,,70,,64,50,,55,,38,
2023-05-02T12:59:30-05:00,60,64,68,62,70,,,,,70,,66,50,,55,,38,
2023-05-02T13:00:00-05:00,60,66,68,62,72,,,,,70,,66,50,,55,,38,
2023-05-02T13:00:30-05:00,60,68,68,64,70,60,58,74,62,70,60,66,50,,55,0,34,74
2023-05-02T13:01:00-05:00,60,66,66,64,70,55,,68,64,70,62,66,50,,58,0,38,74
2023-05-02T13:01:30-05:00,60,64,66,62,70,55,,70,66,70,60,66,50,,55,55,42,74
2023-05-02T13:02:00-05:00,60,64,64,62,72,53,,70,64,70,60,64,46,,55,53,42,77
2023-05-02T13:03:00-05:00,60,66,68,60,68,50,53,70,64,70,60,62,46,,58,53,46,77
2023-05-02T13:04:00-05:00,60,70,66,62,68,55,50,70,66,68,62,62,42,,55,53,38,77
2023-05-02T13:04:30-05:00,60,79,64,62,68,58,46,68,66,68,60,64,46,,55,60,38,72
2023-05-02T13:05:00-05:00,60,,64,60,68,58,50,66,64,68,60,64,46,,55,53,42,72
2023-05-02T13:05:30-05:00,60,,68,62,70,58,50,64,66,68,58,64,50,,55,60,42,70
2023-05-02T13:06:00-05:00,60,79,66,62,68,60,53,64,66,68,62,64,46,,55,50,38,72
2023-05-02T13:06:30-05:00,60,74,66,60,68,58,55,66,62,68,60,64,50,,58,50,38,72
2023-05-02T13:07:00-05:00,60,70,66,62,68,55,50,66,64,68,62,62,53,,58,53,42,72
2023-05-02T13:07:30-05:00,60,68,68,64,70,58,53,66,62,68,58,64,55,,,53,38,70
2023-05-02T13:08:00-05:00,60,68,66,64,72,53,46,64,66,68,60,64,50,,55,46,38,74
2023-05-02T13:08:30-05:00,60,,68,60,72,55,46,66,66,68,62,62,53,,55,55,38,74
2023-05-02T13:09:00-05:00,60,,66,62,68,53,53,66,64,68,60,62,53,,55,53,42,72
2023-05-02T13:09:30-05:00,60,,68,60,70,50,50,70,66,68,60,60,53,,53,50,42,70
2023-05-02T13:10:00-05:00,60,,66,60,70,53,55,66,62,68,60,64,53,,55,50,38,74
2023-05-02T13:10:30-05:00,60,,68,60,70,53,53,66,64,68,62,62,53,,58,46,38,74
2023-05-02T13:11:00-05:00,60,,66,62,72,53,50,66,66,68,58,64,53,,58,53,38,74
2023-05-02T13:11:30-05:00,60,83,68,62,72,55,50,66,62,68,58,60,53,,58,55,42,74
2023-05-02T13:12:00-05:00,60,83,66,62,70,55,50,66,66,68,58,62,53,,58,50,38,74
2023-05-02T13:13:00-05:00,60,81,66,,68,50,50,66,66,68,60,64,50,,60,38,42,72
2023-05-02T13:14:00-05:00,60,,70,62,70,53,50,64,62,68,58,64,53,,58,55,38,74
2023-05-02T13:14:30-05:00,60,70,70,,68,50,53,66,64,68,58,62,50,,55,46,38,72
2023-05-02T13:15:00-05:00,60,74,68,60,70,50,50,64,64,68,62,64,55,,60,53,38,74
2023-05-02T13:15:30-05:00,60,74,,62,68,50,50,64,64,68,62,64,53,,60,53,42,72
2023-05-02T13:16:00-05:00,60,70,64,62,70,55,50,62,64,68,58,66,53,,58,50,42,70
2023-05-02T13:16:30-05:00,60,68,64,62,70,53,53,64,64,68,60,66,50,,60,42,42,72
2023-05-02T13:17:00-05:00,60,68,70,62,70,55,53,66,64,68,62,64,55,,62,53,42,70
2023-05-02T13:17:30-05:00,60,70,66,62,68,55,55,62,64,68,58,64,53,,62,50,42,72
2023-05-02T13:18:00-05:00,60,64,68,60,66,53,50,64,66,68,60,64,55,,60,46,46,70
2023-05-02T13:18:30-05:00,60,64,64,60,68,55,46,66,64,68,60,64,50,,62,62,42,72
2023-05-02T13:19:00-05:00,60,64,66,60,70,55,50,64,66,68,62,64,53,,60,62,46,70
2023-05-02T13:19:30-05:00,60,66,66,62,70,50,50,64,64,68,58,60,53,,58,58,42,72
2023-05-02T13:20:00-05:00,60,68,66,62,68,53,,68,62,68,58,64,50,,60,46,38,72
2023-05-02T13:20:30-05:00,60,64,66,62,68,55,50,66,64,68,60,64,53,,64,58,42,72
2023-05-02T13:21:00-05:00,60,66,68,60,66,58,53,64,64,68,60,64,53,,62,50,46,70
2023-05-02T13:21:30-05:00,60,64,68,60,68,58,46,64,64,68,60,66,53,,62,58,46,72
2023-05-02T13:22:00-05:00,60,66,68,60,68,53,46,62,64,68,60,64,53,,62,53,46,72
2023-05-02T13:22:30-05:00,60,66,66,62,70,55,,64,64,68,60,62,53,,62,50,38,74
2023-05-02T13:23:00-05:00,60,66,68,62,70,55,53,64,64,68,66,62,53,,60,53,42,74
2023-05-02T13:23:30-05:00,60,68,66,62,70,53,50,64,66,68,62,62,46,,60,46,46,72
2023-05-02T13:24:00-05:00,60,64,62,60,72,55,53,64,64,68,60,62,50,,62,46,50,74
2023-05-02T13:24:30-05:00,60,64,66,60,68,53,50,64,62,68,60,64,50,,64,46,42,74
2023-05-02T13:25:00-05:00,60,66,64,60,70,58,50,66,64,68,60,62,53,,66,50,46,74
2023-05-02T13:25:30-05:00,60,64,66,58,70,55,53,62,64,68,62,64,53,,62,55,42,72
2023-05-02T13:26:00-05:00,60,66,66,60,70,55,53,64,64,68,60,68,53,,62,50,42,72
2023-05-02T13:26:30-05:00,60,66,64,60,66,55,46,64,62,68,60,66,50,,62,53,42,72
2023-05-02T13:27:00-05:00,60,66,64,60,68,55,50,66,62,68,58,64,53,,62,55,46,70
2023-05-02T13:27:30-05:00,64,66,66,60,70,58,53,62,64,68,60,64,50,,62,42,42,72
2023-05-02T13:28:00-05:00,64,66,64,60,68,60,53,66,66,68,58,66,53,,62,58,46,72
2023-05-02T13:28:30-05:00,64,70,66,60,68,60,50,66,64,68,58,68,53,,60,58,42,72
2023-05-02T13:29:00-05:00,64,66,66,60,70,58,50,64,64,68,58,68,46,,,53,38,72
2023-05-02T13:29:30-05:00,64,68,66,62,68,58,53,62,60,68,60,66,46,,64,46,38,74
2023-05-02T13:30:00-05:00,64,66,64,60,70,58,53,60,64,68,58,64,50,,66,50,38,77
2023-05-02T13:30:30-05:00,64,66,66,60,68,55,53,62,64,68,58,66,50,,62,42,42,74
2023-05-02T13:31:00-05:00,64,64,64,58,70,53,53,60,64,68,55,66,53,,62,46,46,72
2023-05-02T13:31:30-05:00,64,64,68,62,68,55,50,60,64,68,58,66,53,,62,50,50,74
2023-05-02T13:32:00-05:00,64,66,66,64,68,46,50,64,66,68,55,66,53,,64,53,42,74
2023-05-02T13:32:30-05:00,64,66,68,60,72,46,53,60,64,68,58,66,50,,62,53,42,
2023-05-02T13:33:00-05:00,64,66,66,62,70,53,50,62,68,68,58,64,53,,60,55,46,72
2023-05-02T13:33:30-05:00,64,66,68,62,70,55,53,66,66,68,58,66,53,,62,53,46,72
2023-05-02T13:34:00-05:00,64,66,68,60,70,53,50,62,66,68,58,66,50,,62,53,,70
2023-05-02T13:34:30-05:00,64,66,68,62,68,50,53,64,64,68,60,66,46,,60,53,46,72
2023-05-02T13:35:00-05:00,64,66,68,64,70,46,53,62,64,68,58,66,53,,60,50,46,72
2023-05-02T13:35:30-05:00,64,66,70,62,70,50,53,64,64,68,62,66,50,,62,53,50,72
2023-05-02T13:36:00-05:00,64,,70,62,70,50,50,64,66,64,60,68,53,,58,55,,74
2023-05-02T13:36:30-05:00,64,64,66,62,70,50,50,64,64,64,58,68,50,,60,46,46,77
2023-05-02T13:37:00-05:00,64,66,64,58,70,50,50,66,66,64,60,66,50,,58,50,46,72
2023-05-02T13:37:30-05:00,64,68,66,60,68,53,46,68,62,64,62,66,55,,60,46,42,72
2023-05-02T13:38:00-05:00,64,66,62,58,70,50,50,66,64,66,60,66,50,,58,50,50,72
2023-05-02T13:38:30-05:00,64,64,66,60,68,50,53,66,62,66,64,68,53,,62,50,46,72
2023-05-02T13:39:00-05:00,64,64,66,58,68,50,46,68,62,66,62,66,50,,58,58,42,77
2023-05-02T13:39:30-05:00,64,68,66,62,70,53,46,68,64,66,58,66,50,,60,50,46,74
2023-05-02T13:40:00-05:00,64,66,66,62,68,50,53,66,66,66,60,64,50,,62,50,42,72
2023-05-02T13:40:30-05:00,64,66,66,60,68,50,53,66,62,66,62,68,53,,62,50,46,72
2023-05-02T13:41:00-05:00,64,68,66,58,68,50,50,66,62,66,62,66,50,,60,46,42,72
2023-05-02T13:41:30-05:00,64,68,66,62,68,53,46,66,62,66,62,68,50,,58,50,42,74
2023-05-02T13:42:00-05:00,64,64,66,60,68,53,53,66,64,66,60,68,53,,58,42,42,72
2023-05-02T13:42:30-05:00,64,66,66,60,68,50,50,66,64,66,62,68,50,,55,50,42,74
2023-05-02T13:43:00-05:00,64,66,66,60,68,50,50,66,60,66,64,68,50,,55,46,42,72
2023-05-02T13:43:30-05:00,64,66,66,60,68,55,46,66,62,66,62,68,50,,58,42,38,74
2023-05-02T13:44:00-05:00,64,64,64,60,70,53,53,66,64,66,60,66,53,,62,50,38,74
2023-05-02T13:44:30-05:00,64,66,64,60,,53,50,66,62,66,62,66,53,,58,50,42,74
2023-05-02T13:45:30-05:00,64,68,66,58,66,50,53,68,66,66,60,68,50,,58,50,42,74
2023-05-02T13:46:00-05:00,64,68,62,62,66,50,53,66,66,66,60,66,50,,60,50,38,72
2023-05-02T13:46:30-05:00,64,64,60,60,68,50,50,66,66,66,62,66,50,,62,53,42,72
2023-05-02T13:47:00-05:00,64,66,60,60,68,46,50,66,64,66,62,66,50,,60,46,42,72
2023-05-02T13:47:30-05:00,64,66,64,58,68,50,50,66,64,66,60,66,50,,62,53,38,77
2023-05-02T13:48:00-05:00,64,68,,58,68,50,50,64,64,,60,66,53,,62,46,42,77
2023-05-02T13:48:30-05:00,64,68,66,58,68,53,50,64,64,66,60,68,55,,62,42,42,72
2023-05-02T13:49:00-05:00,64,66,66,62,68,55,50,66,64,,58,66,53,,62,50,42,74
2023-05-02T13:49:30-05:00,64,66,68,62,68,50,50,66,64,66,58,68,55,,58,46,38,74
2023-05-02T13:50:00-05:00,64,74,66,60,66,53,50,64,64,,58,70,58,,58,55,38,77
2023-05-02T13:50:30-05:00,64,72,66,55,68,53,53,66,64,66,60,68,55,,58,46,38,74
2023-05-02T13:51:00-05:00,64,,66,60,68,53,50,62,62,66,62,68,50,,58,50,38,72
2023-05-02T13:51:30-05:00,64,,66,60,68,50,50,64,68,66,60,66,53,,58,46,38,72
2023-05-02T13:52:00-05:00,64,,68,60,68,50,53,64,,66,60,68,55,,58,50,46,74
2023-05-02T13:52:30-05:00,64,81,66,62,70,53,46,64,,66,62,68,58,,58,42,46,77
2023-05-02T13:53:00-05:00,64,66,64,58,68,53,50,62,72,66,58,68,60,,60,53,38,74
2023-05-02T13:53:30-05:00,64,66,64,58,68,50,53,62,68,66,60,68,60,,60,42,42,77
2023-05-02T13:54:00-05:00,64,66,64,60,66,50,50,70,68,66,62,68,60,,60,58,42,74
2023-05-02T13:54:30-05:00,64,62,68,60,68,50,50,70,68,66,64,66,60,,60,53,38,74
2023-05-02T13:55:00-05:00,64,64,66,60,68,50,50,66,68,66,60,64,58,,58,50,42,77
2023-05-02T13:55:30-05:00,64,64,66,60,70,46,53,64,66,66,62,64,55,,62,50,42,74
2023-05-02T13:56:00-05:00,64,72,68,58,70,55,50,66,66,66,60,64,58,,60,50,42,72
2023-05-02T13:56:30-05:00,64,,66,60,68,53,50,64,62,66,60,64,55,,58,50,42,74
2023-05-02T13:57:00-05:00,64,,64,62,70,50,53,66,64,66,62,66,58,,55,46,38,74
2023-05-02T13:57:30-05:00,64,83,68,60,68,55,53,68,64,66,58,68,62,,58,53,42,77
2023-05-02T13:58:00-05:00,64,72,66,62,70,58,50,66,66,62,58,66,58,,60,46,38,72
2023-05-02T13:58:30-05:00,64,68,66,60,68,58,53,64,66,62,58,66,53,,58,53,42,74
2023-05-02T13:59:00-05:00,64,70,64,60,70,55,53,64,62,62,58,66,55,,58,46,42,70
2023-05-02T13:59:30-05:00,64,66,64,62,70,55,50,64,64,62,60,64,53,,62,53,42,70
2023-05-02T14:00:00-05:00,64,64,64,60,68,53,50,66,64,62,62,64,55,,60,50,46,72
2023-05-02T14:00:30-05:00,64,66,64,60,68,50,50,66,62,62,60,64,53,,60,50,42,74
2023-05-02T14:01:00-05:00,64,66,64,58,68,53,53,68,66,62,58,66,55,,58,50,42,74
2023-05-02T14:01:30-05:00,64,,66,60,68,53,53,70,62,62,60,66,55,,55,53,42,79
2023-05-02T14:02:00-05:00,64,66,64,58,66,53,50,68,64,62,58,66,58,,58,53,38,72
2023-05-02T14:02:30-05:00,64,66,64,58,68,53,53,64,66,62,58,64,53,,62,50,42,72
2023-05-02T14:03:00-05:00,64,66,64,58,68,50,53,66,62,62,55,64,55,,60,55,38,72
2023-05-02T14:03:30-05:00,64,66,64,58,66,53,53,66,66,62,58,62,53,,62,53,42,74
2023-05-02T14:04:00-05:00,64,68,66,62,68,53,50,68,66,62,58,64,53,,60,50,42,70
2023-05-02T14:04:30-05:00,64,64,62,60,66,50,53,70,66,62,60,64,53,,62,42,46,72
2023-05-02T14:05:00-05:00,60,62,62,58,70,53,50,68,66,62,58,64,53,,62,46,38,72
2023-05-02T14:05:30-05:00,60,62,66,60,68,53,46,68,66,62,62,62,55,,60,50,42,74
2023-05-02T14:06:00-05:00,60,64,64,58,66,50,50,70,62,62,60,64,53,,62,50,46,72
2023-05-02T14:06:30-05:00,60,66,64,60,68,50,53,68,64,62,62,62,55,,62,46,42,72
2023-05-02T14:07:00-05:00,60,64,66,60,70,50,55,62,62,62,58,62,55,,62,46,42,79
2023-05-02T14:07:30-05:00,60,64,64,62,68,46,50,64,62,62,55,62,55,,60,50,42,74
2023-05-02T14:08:00-05:00,60,64,64,58,66,50,53,74,64,62,58,64,53,,62,50,38,70
2023-05-02T14:08:30-05:00,60,68,66,58,66,46,53,72,64,62,60,64,50,,62,42,,77
2023-05-02T14:09:00-05:00,60,66,64,58,66,50,53,74,64,62,60,64,53,,64,50,42,74
2023-05-02T14:09:30-05:00,60,64,66,58,68,53,53,72,64,60,55,64,53,,62,42,,74
2023-05-02T14:10:00-05:00,60,68,66,58,66,50,53,77,66,60,58,66,55,,,38,42,77
2023-05-02T14:10:30-05:00,60,66,62,60,66,46,50,81,62,60,58,64,55,,60,53,42,74
2023-05-02T14:11:00-05:00,60,66,62,58,68,50,53,79,64,60,58,64,55,,60,42,42,74
2023-05-02T14:11:30-05:00,60,66,64,60,66,46,46,68,64,60,58,64,58,,58,42,42,74
2023-05-02T14:12:00-05:00,60,62,64,60,66,50,50,64,64,60,62,64,55,,60,53,42,72
2023-05-02T14:12:30-05:00,60,66,64,60,68,50,46,68,62,62,60,66,55,,62,53,38,72
2023-05-02T14:13:00-05:00,60,66,64,60,66,53,46,66,64,62,64,66,53,,60,42,42,74
2023-05-02T14:13:30-05:00,60,68,64,58,66,55,46,64,66,62,60,64,55,,60,50,38,74
2023-05-02T14:14:00-05:00,60,66,64,60,66,55,50,64,66,62,55,66,53,,62,50,,74
2023-05-02T14:14:30-05:00,60,64,64,58,64,60,53,62,66,64,58,64,55,,62,55,42,72
2023-05-02T14:15:00-05:00,60,68,64,60,66,66,50,60,66,64,58,64,53,,62,53,42,70
2023-05-02T14:15:30-05:00,60,66,64,55,66,62,50,64,64,64,58,64,53,,60,53,38,70
2023-05-02T14:16:00-05:00,60,66,64,60,66,55,50,64,64,64,58,64,53,,64,50,42,70
2023-05-02T14:16:30-05:00,60,66,64,58,64,53,53,62,62,64,58,64,55,,62,42,38,72
2023-05-02T14:17:00-05:00,60,64,62,58,66,50,50,60,64,58,58,64,50,,62,42,,72
2023-05-02T14:17:30-05:00,60,66,64,58,66,50,46,55,62,58,55,64,55,,62,46,42,72
2023-05-02T14:18:30-05:00,60,64,64,60,66,53,53,58,66,58,60,66,58,,58,53,46,70
2023-05-02T14:19:00-05:00,60,66,62,58,68,53,50,60,64,58,62,64,58,,58,50,34,72
2023-05-02T14:19:30-05:00,60,66,64,55,68,50,53,60,64,58,55,64,55,,62,50,38,72
2023-05-02T14:20:30-05:00,60,64,66,58,68,55,46,60,66,58,58,66,60,,62,55,42,72
2023-05-02T14:21:00-05:00,60,66,66,60,66,53,50,62,66,53,58,66,55,,62,46,42,72
2023-05-02T14:21:30-05:00,60,68,66,62,66,58,50,60,64,53,58,64,60,,62,53,,72
2023-05-02T14:22:00-05:00,60,70,64,60,68,55,50,60,64,53,60,64,60,,62,46,38,70
2023-05-02T14:22:30-05:00,60,68,62,60,68,53,50,62,64,53,58,62,58,,60,42,38,72
2023-05-02T14:23:00-05:00,60,70,64,58,66,55,50,60,66,53,55,62,55,,60,50,30,70
2023-05-02T14:23:30-05:00,60,66,62,58,66,60,50,62,64,53,55,64,58,,60,50,38,72
2023-05-02T14:24:00-05:00,60,66,64,60,68,58,50,60,66,53,55,64,55,,62,50,38,72
2023-05-02T14:24:30-05:00,60,66,64,60,66,58,53,60,62,55,60,64,55,,62,46,38,72
2023-05-02T14:25:00-05:00,60,66,64,58,68,53,53,58,62,55,58,64,55,,60,42,38,70
2023-05-02T14:25:30-05:00,60,66,66,58,68,50,53,58,64,55,55,66,55,,58,53,38,70
2023-05-02T14:26:00-05:00,60,66,66,60,68,50,,58,62,55,58,64,53,,62,34,38,74
2023-05-02T14:26:30-05:00,60,64,64,60,66,46,55,60,64,55,55,66,50,,60,50,38,70
2023-05-02T14:27:00-05:00,60,66,64,60,66,53,53,62,64,58,60,66,53,,60,53,34,72
2023-05-02T14:27:30-05:00,60,64,64,62,66,53,50,60,64,58,58,66,53,,62,38,38,74
2023-05-02T14:28:00-05:00,60,64,60,62,70,53,53,60,62,58,55,66,53,,62,50,34,70
2023-05-02T14:28:30-05:00,60,66,64,58,68,53,,64,62,58,58,66,53,,62,38,34,70
2023-05-02T14:29:00-05:00,60,66,64,58,66,55,50,60,62,58,60,66,53,,62,46,34,72
2023-05-02T14:29:30-05:00,60,66,64,55,66,58,46,62,62,58,62,64,53,,62,42,38,72
2023-05-02T14:30:00-05:00,60,66,66,55,66,55,50,60,60,58,58,64,50,,62,46,38,74
2023-05-02T14:30:30-05:00,60,68,64,55,66,55,50,60,64,58,60,64,53,,60,46,34,72
2023-05-02T14:31:00-05:00,60,66,62,58,66,58,46,60,64,58,58,64,50,,62,46,34,72
2023-05-02T14:31:30-05:00,60,66,64,60,70,50,46,60,62,58,58,66,53,,64,53,38,72
2023-05-02T14:32:00-05:00,60,70,66,60,68,55,46,62,62,58,58,64,53,,62,42,34,72
2023-05-02T14:32:30-05:00,60,66,64,58,66,60,46,60,60,55,58,66,50,,62,50,38,74
2023-05-02T14:33:00-05:00,60,64,66,58,66,55,42,60,60,55,58,64,53,,62,50,38,70
2023-05-02T14:33:30-05:00,60,66,68,55,66,58,46,62,62,55,58,64,58,,64,46,38,74
2023-05-02T14:34:00-05:00,60,64,66,60,66,53,46,60,60,55,58,64,53,,64,38,38,72
2023-05-02T14:34:30-05:00,60,64,64,58,66,60,46,60,64,55,60,66,,,60,42,,74
2023-05-02T14:35:00-05:00,60,64,64,58,66,58,,58,62,55,58,66,53,,62,38,38,77
