DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-02T11:59:30-05:00,54,48,56,49,57,65,50,52,52,61,60,53,38,,50,48,42,57
2023-05-02T23:59:30-05:00,58,60,60,54,61,53,44,60,54,54,48,58,55,,58,43,40,64
