DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_333E,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-23T15:59:30-05:00,13,9,15,15,14,17,12,25,10,34,6,14,,12,12,13,7,19,8
2023-05-23T23:59:30-05:00,19,21,17,18,28,30,29,32,19,33,18,16,30,23,13,14,20,23,28
