DATETIME,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-01T11:58:30-05:00,7.3234579457323745,5.9974181516408285,9.91200412363975,6.657368900203629,7.48376543083538,5.832543124087242,6.635960131916015,5.414134585458115,6.277169214514416,4.630717798428254,5.60665629028665,7.2655680470797614
2023-05-01T23:58:30-05:00,9.132885212329434,8.276015400428575,10.112431597868442,7.423428126331487,6.864963586131061,5.983408423050918,7.918594072292108,8.315885598113082,10.125135256152015,5.908169273039397,6.894872296047932,9.918399863074493
