DATETIME,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-01T00:58:30-05:00,5.034188034188034,4.051724137931035,8.852941176470589,5.206896551724138,4.880341880341881,4.222222222222222,3.5042735042735043,4.042735042735043,4.521367521367521,3.1130434782608694,2.735042735042735,3.6923076923076925
2023-05-01T01:58:30-05:00,7.394957983193278,4.728813559322034,9.633928571428571,8.584070796460177,5.8474576271186445,4.341666666666667,5.383333333333334,4.208333333333333,4.833333333333333,2.411764705882353,4.11864406779661,4.425
2023-05-01T02:58:30-05:00,6.025,4.0423728813559325,8.563025210084033,6.848739495798319,7.033333333333333,4.308333333333334,6.908333333333333,4.680672268907563,5.341666666666667,3.5294117647058822,4.375,6.425
2023-05-01T03:58:30-05:00,5.166666666666667,3.8389830508474576,9.57843137254902,7.558333333333334,6.75,4.475,7.716666666666667,6.516666666666667,6.891666666666667,2.871794871794872,4.35,7.808333333333334
2023-05-01T04:58:30-05:00,7.131578947368421,6.362068965517241,11.204301075268818,6.680672268907563,7.487394957983193,4.781512605042017,7.80672268907563,6.717948717948718,7.131578947368421,3.4285714285714284,6.80672268907563,8.621848739495798
2023-05-01T05:58:30-05:00,6.5344827586206895,7.81981981981982,8.820512820512821,7.3418803418803416,7.982905982905983,4.717948717948718,7.683760683760684,6.923076923076923,7.94017094017094,4.102564102564102,5.3247863247863245,8.538461538461538
2023-05-01T06:58:30-05:00,5.538461538461538,5.777777777777778,8.285714285714286,6.882352941176471,9.052631578947368,5.100840336134453,6.411764705882353,6.621848739495798,7.949579831932773,4.8474576271186445,4.848739495798319,7.677966101694915
2023-05-01T07:58:30-05:00,10.547826086956523,5.694915254237288,13.505263157894737,6.825,10.051282051282051,7.816666666666666,8.85,7.058333333333334,8.108333333333333,6.541666666666667,5.808333333333334,9.512605042016807
2023-05-01T08:58:30-05:00,9.458333333333334,7.5423728813559325,13.383333333333333,6.15,7.641666666666667,7.658333333333333,6.816666666666666,6.091666666666667,6.575,5.65,8.504273504273504,7.691666666666666
2023-05-01T09:58:30-05:00,7.15,5.805084745762712,10.23728813559322,4.25,6.025,6.391666666666667,4.666666666666667,4.2,5.358333333333333,6.491666666666666,5.3,5.933333333333334
2023-05-01T10:58:30-05:00,7.741666666666666,7.305084745762712,7.75,5.890756302521009,6.911504424778761,7.184873949579832,5.916666666666667,3.425,4.333333333333333,5.680672268907563,6.991666666666666,7.625
2023-05-01T11:58:30-05:00,10.158333333333333,9.0,9.129310344827585,7.669724770642202,10.141666666666667,8.991452991452991,7.966666666666667,4.483333333333333,6.341666666666667,6.9,8.116666666666667,9.235294117647058
2023-05-01T12:58:30-05:00,9.208333333333334,8.533898305084746,8.431034482758621,8.983333333333333,10.756521739130434,9.566666666666666,8.741666666666667,5.458333333333333,8.175,6.691666666666666,6.891666666666667,10.625
2023-05-01T13:58:30-05:00,9.495726495726496,8.88695652173913,10.070796460176991,7.6923076923076925,9.179487179487179,8.427350427350428,8.547008547008547,6.256410256410256,8.675213675213675,6.4375,7.181034482758621,11.206896551724139
2023-05-01T14:58:30-05:00,9.666666666666666,9.478632478632479,11.35,8.203389830508474,9.008403361344538,9.108333333333333,9.066666666666666,7.025,9.1,7.3247863247863245,7.47457627118644,12.378151260504202
2023-05-01T15:58:30-05:00,11.025,10.948717948717949,10.495652173913044,9.008403361344538,9.837606837606838,9.55,10.05,7.808333333333334,9.575,7.0508474576271185,9.681034482758621,12.61344537815126
2023-05-01T16:58:30-05:00,10.714285714285714,8.26271186440678,13.375,7.125,5.691666666666666,6.588235294117647,8.891666666666667,8.389830508474576,9.95,8.028301886792454,7.237288135593221,11.908333333333333
2023-05-01T17:58:30-05:00,7.391666666666667,6.310924369747899,9.290598290598291,4.166666666666667,4.541666666666667,4.108333333333333,4.991666666666666,8.241666666666667,10.18867924528302,4.512605042016807,5.383333333333334,6.941666666666666
2023-05-01T18:58:30-05:00,7.216666666666667,7.7899159663865545,7.336283185840708,4.3474576271186445,4.271186440677966,3.9166666666666665,4.61864406779661,6.802197802197802,7.324561403508772,3.9745762711864407,6.958333333333333,6.191666666666666
2023-05-01T19:58:30-05:00,7.491666666666666,6.641666666666667,7.6752136752136755,6.7155172413793105,4.691666666666666,4.456896551724138,6.635593220338983,8.86046511627907,11.646017699115044,4.448275862068965,5.908333333333333,9.580357142857142
2023-05-01T20:58:30-05:00,6.034188034188034,5.905982905982906,7.310344827586207,5.584158415841584,3.9145299145299144,3.52991452991453,6.730434782608696,11.36111111111111,11.025641025641026,4.629310344827586,6.646551724137931,8.336363636363636
2023-05-01T21:58:30-05:00,8.358333333333333,7.083333333333333,12.042735042735043,7.483333333333333,3.7966101694915255,3.75,5.983050847457627,10.057142857142857,12.591666666666667,4.745762711864407,6.3,6.362068965517241
2023-05-01T22:58:30-05:00,12.247191011235955,11.277777777777779,12.504854368932039,10.642857142857142,6.765217391304348,3.9401709401709404,11.54639175257732,10.362068965517242,12.741071428571429,5.647619047619048,7.692982456140351,12.581196581196581
2023-05-01T23:58:30-05:00,10.744897959183673,8.191666666666666,11.466666666666667,9.128712871287128,9.925,4.858333333333333,9.220338983050848,9.168067226890756,10.508771929824562,7.406779661016949,5.383333333333334,10.295652173913043
