DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-02T10:14:30-05:00,16.0,9.0,15.0,13.0,15.0,21.0,,12.0,13.0,19.0,23.0,11.0,10.0,,11.0,12.0,12.0,15.0
2023-05-02T10:15:00-05:00,16.0,9.0,16.0,12.0,16.0,20.0,,11.0,12.0,19.0,20.0,11.0,10.0,,11.0,13.0,11.0,14.0
2023-05-02T10:15:30-05:00,16.0,10.0,15.0,12.0,16.0,21.0,,12.0,12.0,19.0,20.0,11.0,10.0,,,14.0,10.0,14.0
2023-05-02T10:16:00-05:00,16.0,10.0,15.0,12.0,15.0,20.0,,12.0,12.0,19.0,18.0,12.0,9.0,,12.0,14.0,11.0,14.0
2023-05-02T10:16:30-05:00,16.0,10.0,15.0,13.0,17.0,20.0,,11.0,13.0,19.0,19.0,11.0,9.0,,11.0,13.0,11.0,14.0
2023-05-02T10:17:00-05:00,16.0,10.0,16.0,13.0,15.0,20.0,,11.0,13.0,19.0,21.0,,9.0,,11.0,13.0,12.0,14.0
2023-05-02T10:17:30-05:00,16.0,10.0,15.0,12.0,15.0,20.0,,11.0,12.0,20.0,20.0,12.0,10.0,,11.0,13.0,11.0,16.0
2023-05-02T10:18:00-05:00,16.0,10.0,15.0,12.0,15.0,19.0,,10.0,12.0,20.0,23.0,11.0,9.0,,11.0,15.0,11.0,14.0
2023-05-02T10:18:30-05:00,16.0,10.0,16.0,12.0,15.0,18.0,,12.0,12.0,20.0,22.0,12.0,8.0,,12.0,17.0,,15.0
2023-05-02T10:19:00-05:00,16.0,10.0,14.0,12.0,15.0,18.0,,12.0,13.0,18.0,20.0,12.0,10.0,,13.0,18.0,12.0,14.0
2023-05-02T10:19:30-05:00,16.0,10.0,14.0,13.0,14.0,19.0,,11.0,12.0,18.0,22.0,12.0,9.0,,13.0,14.0,12.0,14.0
2023-05-02T10:20:00-05:00,16.0,9.0,15.0,12.0,14.0,18.0,,12.0,13.0,18.0,24.0,13.0,9.0,,12.0,14.0,11.0,14.0
2023-05-02T10:20:30-05:00,16.0,10.0,15.0,12.0,15.0,20.0,,11.0,13.0,18.0,24.0,13.0,10.0,,14.0,15.0,11.0,13.0
2023-05-02T10:21:00-05:00,16.0,11.0,15.0,12.0,15.0,18.0,,13.0,12.0,18.0,,13.0,9.0,,12.0,16.0,11.0,15.0
2023-05-02T10:21:30-05:00,16.0,10.0,15.0,11.0,16.0,17.0,,12.0,12.0,18.0,22.0,12.0,8.0,,12.0,17.0,,14.0
2023-05-02T10:22:00-05:00,16.0,10.0,13.0,12.0,15.0,16.0,,11.0,12.0,18.0,20.0,12.0,9.0,,14.0,15.0,11.0,15.0
2023-05-02T10:22:30-05:00,16.0,10.0,15.0,12.0,15.0,16.0,,11.0,13.0,19.0,19.0,13.0,9.0,,13.0,13.0,11.0,14.0
2023-05-02T10:23:00-05:00,16.0,10.0,14.0,12.0,15.0,17.0,,11.0,12.0,19.0,19.0,13.0,8.0,,13.0,12.0,11.0,14.0
2023-05-02T10:23:30-05:00,16.0,10.0,13.0,11.0,14.0,18.0,,11.0,12.0,19.0,20.0,12.0,9.0,,,11.0,10.0,14.0
2023-05-02T10:24:00-05:00,16.0,10.0,14.0,12.0,14.0,19.0,,11.0,13.0,19.0,19.0,13.0,9.0,,12.0,9.0,11.0,15.0
2023-05-02T10:24:30-05:00,16.0,9.0,15.0,12.0,14.0,18.0,,12.0,12.0,19.0,19.0,13.0,9.0,,11.0,11.0,11.0,15.0
2023-05-02T10:25:00-05:00,16.0,10.0,15.0,12.0,15.0,17.0,,12.0,12.0,19.0,19.0,13.0,8.0,,,8.0,10.0,15.0
2023-05-02T10:25:30-05:00,16.0,11.0,14.0,13.0,14.0,18.0,,12.0,12.0,19.0,19.0,12.0,8.0,,11.0,8.0,9.0,13.0
2023-05-02T10:26:00-05:00,16.0,10.0,14.0,11.0,15.0,,,11.0,13.0,19.0,19.0,12.0,9.0,,12.0,9.0,11.0,14.0
2023-05-02T10:26:30-05:00,16.0,11.0,14.0,13.0,16.0,18.0,,12.0,12.0,19.0,17.0,12.0,9.0,,12.0,11.0,10.0,15.0
2023-05-02T10:27:00-05:00,16.0,10.0,14.0,12.0,14.0,18.0,,12.0,12.0,19.0,19.0,13.0,9.0,,12.0,11.0,11.0,14.0
2023-05-02T10:27:30-05:00,16.0,9.0,14.0,11.0,14.0,18.0,,13.0,13.0,19.0,17.0,13.0,9.0,,11.0,11.0,10.0,14.0
2023-05-02T10:28:00-05:00,16.0,11.0,14.0,12.0,14.0,,,13.0,16.0,19.0,18.0,12.0,9.0,,12.0,9.0,10.0,14.0
2023-05-02T10:28:30-05:00,16.0,10.0,14.0,12.0,14.0,18.0,,14.0,13.0,19.0,18.0,12.0,9.0,,12.0,8.0,11.0,14.0
2023-05-02T10:29:00-05:00,16.0,10.0,14.0,12.0,15.0,18.0,,15.0,13.0,19.0,19.0,12.0,9.0,,11.0,10.0,12.0,14.0
2023-05-02T10:29:30-05:00,16.0,9.0,13.0,12.0,15.0,18.0,,15.0,12.0,19.0,19.0,12.0,9.0,,12.0,9.0,,14.0
2023-05-02T10:30:00-05:00,16.0,10.0,14.0,12.0,13.0,,,14.0,12.0,19.0,18.0,13.0,8.0,,12.0,10.0,11.0,15.0
2023-05-02T10:30:30-05:00,16.0,10.0,14.0,12.0,15.0,19.0,,14.0,13.0,19.0,20.0,12.0,9.0,,12.0,10.0,10.0,15.0
2023-05-02T10:31:00-05:00,16.0,10.0,14.0,12.0,14.0,19.0,,13.0,12.0,19.0,19.0,13.0,8.0,,12.0,12.0,11.0,15.0
2023-05-02T10:31:30-05:00,16.0,11.0,15.0,10.0,14.0,19.0,,13.0,11.0,19.0,19.0,13.0,8.0,,11.0,12.0,12.0,15.0
2023-05-02T10:32:00-05:00,16.0,11.0,14.0,11.0,14.0,,,13.0,11.0,19.0,19.0,13.0,9.0,,11.0,12.0,11.0,15.0
2023-05-02T10:32:30-05:00,16.0,10.0,13.0,12.0,14.0,,,13.0,12.0,19.0,17.0,13.0,9.0,,12.0,12.0,11.0,15.0
2023-05-02T10:33:00-05:00,16.0,11.0,14.0,12.0,13.0,,,13.0,11.0,19.0,19.0,12.0,9.0,,12.0,8.0,11.0,14.0
2023-05-02T10:33:30-05:00,16.0,10.0,14.0,12.0,14.0,,,14.0,12.0,19.0,18.0,13.0,,,12.0,15.0,11.0,15.0
2023-05-02T10:34:00-05:00,16.0,10.0,13.0,12.0,14.0,,,13.0,11.0,19.0,18.0,13.0,8.0,,11.0,11.0,11.0,16.0
2023-05-02T10:34:30-05:00,16.0,11.0,13.0,12.0,15.0,19.0,,12.0,12.0,19.0,18.0,12.0,8.0,,12.0,11.0,12.0,18.0
2023-05-02T10:35:00-05:00,16.0,11.0,14.0,12.0,14.0,,,12.0,12.0,19.0,16.0,12.0,8.0,,12.0,11.0,10.0,17.0
2023-05-02T10:35:30-05:00,16.0,10.0,13.0,11.0,14.0,,,12.0,12.0,19.0,17.0,12.0,8.0,,12.0,12.0,11.0,16.0
2023-05-02T10:36:00-05:00,16.0,10.0,13.0,11.0,13.0,20.0,,14.0,11.0,16.0,18.0,13.0,8.0,,12.0,13.0,12.0,14.0
2023-05-02T10:36:30-05:00,16.0,10.0,13.0,10.0,13.0,,,13.0,13.0,15.0,16.0,12.0,8.0,,12.0,13.0,12.0,16.0
2023-05-02T10:37:00-05:00,16.0,10.0,13.0,12.0,14.0,,,11.0,13.0,15.0,16.0,12.0,8.0,,11.0,10.0,11.0,14.0
2023-05-02T10:37:30-05:00,16.0,11.0,13.0,12.0,14.0,,,11.0,12.0,17.0,16.0,12.0,9.0,,12.0,17.0,11.0,14.0
2023-05-02T10:38:00-05:00,16.0,10.0,13.0,12.0,15.0,20.0,,12.0,12.0,17.0,15.0,12.0,9.0,,12.0,10.0,11.0,14.0
2023-05-02T10:38:30-05:00,16.0,10.0,14.0,12.0,14.0,19.0,,12.0,12.0,17.0,16.0,12.0,9.0,,12.0,13.0,10.0,15.0
2023-05-02T10:39:00-05:00,16.0,11.0,15.0,10.0,14.0,19.0,,11.0,11.0,17.0,16.0,12.0,9.0,,11.0,10.0,11.0,14.0
2023-05-02T10:39:30-05:00,16.0,,13.0,11.0,14.0,19.0,,11.0,12.0,17.0,15.0,12.0,9.0,,12.0,10.0,11.0,14.0
2023-05-02T10:40:00-05:00,16.0,10.0,13.0,11.0,14.0,21.0,,12.0,11.0,17.0,16.0,12.0,9.0,,,12.0,9.0,13.0
2023-05-02T10:40:30-05:00,16.0,11.0,13.0,11.0,13.0,22.0,,12.0,12.0,17.0,16.0,12.0,8.0,,12.0,13.0,11.0,14.0
2023-05-02T10:41:00-05:00,16.0,10.0,13.0,12.0,13.0,20.0,,12.0,12.0,17.0,15.0,12.0,9.0,,,11.0,11.0,15.0
2023-05-02T10:41:30-05:00,12.0,10.0,14.0,11.0,13.0,18.0,,12.0,12.0,17.0,14.0,12.0,9.0,,,10.0,10.0,15.0
2023-05-02T10:42:00-05:00,12.0,10.0,13.0,11.0,14.0,18.0,,12.0,11.0,17.0,14.0,12.0,,,11.0,10.0,11.0,14.0
2023-05-02T10:42:30-05:00,12.0,10.0,13.0,11.0,15.0,20.0,,12.0,12.0,17.0,15.0,12.0,10.0,,12.0,10.0,11.0,15.0
2023-05-02T10:43:00-05:00,12.0,11.0,14.0,11.0,14.0,20.0,,12.0,11.0,17.0,14.0,12.0,9.0,,12.0,10.0,11.0,14.0
2023-05-02T10:43:30-05:00,12.0,10.0,14.0,11.0,14.0,19.0,,12.0,11.0,17.0,13.0,13.0,10.0,,12.0,10.0,12.0,15.0
2023-05-02T10:44:00-05:00,12.0,11.0,14.0,12.0,14.0,19.0,,12.0,11.0,17.0,14.0,13.0,9.0,,12.0,10.0,11.0,14.0
2023-05-02T10:44:30-05:00,12.0,11.0,13.0,12.0,14.0,18.0,,12.0,10.0,17.0,13.0,13.0,10.0,,12.0,6.0,11.0,14.0
2023-05-02T10:45:00-05:00,12.0,10.0,14.0,12.0,15.0,20.0,,12.0,11.0,17.0,13.0,12.0,10.0,,12.0,9.0,12.0,14.0
2023-05-02T10:45:30-05:00,12.0,,14.0,12.0,15.0,19.0,,13.0,12.0,17.0,12.0,12.0,9.0,,11.0,11.0,12.0,14.0
2023-05-02T10:46:00-05:00,12.0,11.0,14.0,11.0,14.0,19.0,,13.0,11.0,17.0,12.0,12.0,9.0,,,12.0,11.0,15.0
2023-05-02T10:46:30-05:00,12.0,12.0,14.0,11.0,13.0,19.0,,11.0,10.0,17.0,13.0,11.0,10.0,,,10.0,12.0,14.0
2023-05-02T10:47:00-05:00,12.0,10.0,13.0,11.0,14.0,18.0,,13.0,12.0,17.0,13.0,,10.0,,12.0,8.0,10.0,14.0
2023-05-02T10:47:30-05:00,12.0,11.0,13.0,12.0,14.0,18.0,,11.0,12.0,13.0,14.0,12.0,10.0,,13.0,10.0,10.0,14.0
2023-05-02T10:48:00-05:00,12.0,,14.0,11.0,14.0,18.0,,12.0,11.0,13.0,14.0,12.0,10.0,,12.0,9.0,12.0,15.0
2023-05-02T10:48:30-05:00,12.0,11.0,14.0,11.0,13.0,17.0,,13.0,10.0,13.0,14.0,12.0,10.0,,12.0,11.0,11.0,15.0
2023-05-02T10:49:00-05:00,12.0,11.0,14.0,10.0,13.0,19.0,,13.0,11.0,13.0,12.0,12.0,10.0,,12.0,13.0,,14.0
2023-05-02T10:49:30-05:00,12.0,10.0,13.0,11.0,14.0,17.0,,13.0,11.0,15.0,12.0,12.0,9.0,,13.0,9.0,10.0,15.0
2023-05-02T10:50:00-05:00,12.0,10.0,14.0,11.0,14.0,17.0,,14.0,13.0,15.0,15.0,12.0,9.0,,12.0,9.0,10.0,15.0
2023-05-02T10:50:30-05:00,12.0,,13.0,11.0,13.0,16.0,,13.0,12.0,15.0,14.0,12.0,9.0,,13.0,9.0,10.0,15.0
2023-05-02T10:51:00-05:00,12.0,11.0,13.0,12.0,14.0,17.0,,12.0,12.0,15.0,13.0,12.0,10.0,,13.0,8.0,10.0,14.0
2023-05-02T10:51:30-05:00,12.0,10.0,13.0,12.0,14.0,18.0,,14.0,11.0,15.0,13.0,12.0,9.0,,12.0,11.0,11.0,13.0
2023-05-02T10:52:00-05:00,12.0,10.0,13.0,11.0,14.0,19.0,,12.0,12.0,15.0,13.0,12.0,8.0,,12.0,9.0,10.0,13.0
2023-05-02T10:52:30-05:00,12.0,11.0,13.0,12.0,14.0,19.0,,12.0,12.0,15.0,13.0,12.0,9.0,,13.0,7.0,11.0,14.0
2023-05-02T10:53:00-05:00,12.0,12.0,13.0,12.0,14.0,20.0,,12.0,12.0,15.0,12.0,12.0,10.0,,13.0,9.0,10.0,14.0
2023-05-02T10:53:30-05:00,12.0,10.0,13.0,11.0,13.0,19.0,,11.0,12.0,15.0,12.0,13.0,10.0,,13.0,11.0,10.0,14.0
2023-05-02T10:54:00-05:00,12.0,10.0,12.0,10.0,13.0,19.0,,11.0,12.0,15.0,12.0,14.0,10.0,,12.0,10.0,11.0,14.0
2023-05-02T10:54:30-05:00,12.0,11.0,13.0,11.0,14.0,19.0,,11.0,11.0,15.0,13.0,13.0,9.0,,13.0,7.0,10.0,14.0
2023-05-02T10:55:00-05:00,12.0,11.0,14.0,12.0,14.0,18.0,,12.0,11.0,15.0,13.0,13.0,10.0,,13.0,8.0,11.0,15.0
2023-05-02T10:55:30-05:00,12.0,10.0,13.0,12.0,14.0,18.0,,11.0,12.0,15.0,12.0,13.0,9.0,,14.0,9.0,10.0,14.0
2023-05-02T10:56:00-05:00,12.0,10.0,13.0,11.0,14.0,17.0,,11.0,12.0,14.0,12.0,13.0,9.0,,13.0,9.0,10.0,14.0
2023-05-02T10:56:30-05:00,12.0,10.0,13.0,12.0,14.0,19.0,,11.0,11.0,14.0,13.0,13.0,9.0,,13.0,9.0,10.0,14.0
2023-05-02T10:57:00-05:00,12.0,10.0,13.0,12.0,14.0,20.0,,11.0,11.0,14.0,13.0,14.0,10.0,,12.0,12.0,10.0,14.0
2023-05-02T10:57:30-05:00,12.0,10.0,12.0,11.0,13.0,19.0,,9.0,11.0,14.0,12.0,13.0,9.0,,12.0,15.0,11.0,15.0
2023-05-02T10:58:00-05:00,12.0,11.0,13.0,10.0,13.0,19.0,,10.0,12.0,14.0,13.0,12.0,9.0,,13.0,11.0,10.0,14.0
2023-05-02T10:58:30-05:00,12.0,10.0,13.0,11.0,14.0,20.0,,11.0,11.0,14.0,12.0,13.0,10.0,,12.0,11.0,10.0,14.0
2023-05-02T10:59:00-05:00,12.0,11.0,13.0,11.0,13.0,18.0,14.0,10.0,12.0,14.0,13.0,14.0,9.0,,14.0,12.0,9.0,14.0
2023-05-02T10:59:30-05:00,12.0,10.0,13.0,11.0,13.0,17.0,12.0,10.0,12.0,15.0,12.0,13.0,10.0,,12.0,9.0,10.0,15.0
2023-05-02T11:00:00-05:00,12.0,11.0,12.0,11.0,13.0,19.0,14.0,11.0,11.0,15.0,12.0,12.0,12.0,,12.0,9.0,10.0,15.0
2023-05-02T11:01:00-05:00,12.0,11.0,13.0,10.0,14.0,19.0,13.0,10.0,11.0,15.0,13.0,12.0,11.0,,13.0,11.0,10.0,15.0
2023-05-02T11:01:30-05:00,12.0,10.0,12.0,11.0,13.0,18.0,,11.0,11.0,15.0,12.0,13.0,13.0,,13.0,8.0,11.0,14.0
2023-05-02T11:02:00-05:00,12.0,11.0,13.0,10.0,14.0,19.0,,10.0,11.0,15.0,13.0,13.0,10.0,,14.0,12.0,9.0,14.0
2023-05-02T11:02:30-05:00,12.0,11.0,13.0,11.0,15.0,17.0,13.0,11.0,10.0,15.0,12.0,13.0,10.0,,13.0,10.0,10.0,13.0
2023-05-02T11:03:00-05:00,12.0,11.0,13.0,10.0,13.0,18.0,13.0,11.0,11.0,15.0,15.0,13.0,9.0,,12.0,8.0,10.0,15.0
2023-05-02T11:03:30-05:00,12.0,11.0,13.0,11.0,14.0,19.0,,12.0,11.0,15.0,15.0,13.0,10.0,,12.0,10.0,9.0,14.0
2023-05-02T11:04:00-05:00,12.0,11.0,14.0,11.0,13.0,19.0,14.0,11.0,11.0,15.0,14.0,12.0,10.0,,12.0,11.0,9.0,14.0
2023-05-02T11:04:30-05:00,12.0,11.0,13.0,11.0,13.0,21.0,14.0,10.0,11.0,15.0,12.0,13.0,9.0,,14.0,11.0,9.0,14.0
2023-05-02T11:05:00-05:00,12.0,11.0,13.0,11.0,15.0,19.0,12.0,11.0,12.0,15.0,13.0,13.0,9.0,,13.0,14.0,10.0,14.0
2023-05-02T11:05:30-05:00,12.0,11.0,12.0,11.0,14.0,19.0,12.0,13.0,12.0,15.0,14.0,13.0,9.0,,12.0,8.0,10.0,15.0
2023-05-02T11:06:00-05:00,12.0,11.0,13.0,12.0,14.0,19.0,12.0,11.0,11.0,15.0,15.0,13.0,9.0,,12.0,11.0,9.0,15.0
2023-05-02T11:06:30-05:00,12.0,10.0,13.0,11.0,14.0,21.0,11.0,12.0,11.0,15.0,15.0,14.0,10.0,,12.0,7.0,9.0,15.0
2023-05-02T11:07:00-05:00,12.0,10.0,14.0,11.0,13.0,21.0,,13.0,11.0,15.0,13.0,13.0,10.0,,11.0,9.0,9.0,17.0
2023-05-02T11:07:30-05:00,12.0,11.0,14.0,12.0,14.0,21.0,12.0,12.0,12.0,,15.0,14.0,10.0,,11.0,10.0,10.0,23.0
2023-05-02T11:08:00-05:00,12.0,11.0,13.0,11.0,14.0,20.0,12.0,12.0,11.0,15.0,13.0,14.0,,,12.0,10.0,10.0,16.0
2023-05-02T11:09:00-05:00,12.0,13.0,13.0,11.0,14.0,23.0,13.0,11.0,11.0,15.0,14.0,14.0,9.0,,12.0,13.0,9.0,14.0
2023-05-02T11:09:30-05:00,12.0,11.0,14.0,10.0,13.0,,12.0,14.0,12.0,15.0,14.0,13.0,8.0,,12.0,,8.0,14.0
2023-05-02T11:10:00-05:00,12.0,11.0,13.0,11.0,13.0,23.0,13.0,12.0,12.0,15.0,14.0,14.0,8.0,,11.0,,9.0,14.0
2023-05-02T11:10:30-05:00,12.0,11.0,14.0,11.0,14.0,23.0,15.0,12.0,12.0,15.0,13.0,14.0,8.0,,12.0,15.0,9.0,15.0
2023-05-02T11:11:00-05:00,12.0,12.0,14.0,11.0,14.0,,13.0,11.0,12.0,15.0,14.0,15.0,8.0,,13.0,14.0,9.0,14.0
2023-05-02T11:11:30-05:00,12.0,12.0,13.0,11.0,13.0,22.0,13.0,12.0,10.0,15.0,13.0,14.0,9.0,,13.0,11.0,9.0,14.0
2023-05-02T11:12:00-05:00,12.0,12.0,13.0,11.0,14.0,21.0,12.0,11.0,11.0,15.0,13.0,13.0,9.0,,13.0,13.0,9.0,15.0
2023-05-02T11:12:30-05:00,12.0,11.0,13.0,11.0,14.0,21.0,11.0,11.0,12.0,15.0,13.0,14.0,8.0,,13.0,13.0,9.0,14.0
2023-05-02T11:13:00-05:00,12.0,11.0,14.0,11.0,14.0,21.0,11.0,11.0,11.0,15.0,13.0,14.0,8.0,,12.0,,10.0,13.0
2023-05-02T11:13:30-05:00,12.0,11.0,13.0,11.0,13.0,22.0,,11.0,11.0,15.0,14.0,14.0,8.0,,13.0,14.0,10.0,14.0
2023-05-02T11:14:00-05:00,12.0,11.0,13.0,12.0,14.0,21.0,10.0,11.0,11.0,15.0,14.0,13.0,9.0,,12.0,13.0,10.0,14.0
2023-05-02T11:14:30-05:00,12.0,11.0,13.0,11.0,13.0,20.0,12.0,11.0,12.0,15.0,13.0,13.0,9.0,,13.0,11.0,9.0,14.0
2023-05-02T11:15:00-05:00,12.0,,13.0,11.0,13.0,20.0,13.0,11.0,12.0,15.0,18.0,14.0,9.0,,12.0,9.0,9.0,14.0
2023-05-02T11:15:30-05:00,12.0,12.0,13.0,11.0,13.0,20.0,12.0,10.0,12.0,15.0,21.0,14.0,8.0,,13.0,10.0,9.0,15.0
2023-05-02T11:16:00-05:00,12.0,12.0,14.0,10.0,14.0,19.0,11.0,10.0,12.0,15.0,19.0,14.0,10.0,,13.0,12.0,9.0,15.0
2023-05-02T11:16:30-05:00,12.0,11.0,13.0,11.0,14.0,19.0,12.0,10.0,13.0,15.0,15.0,,9.0,,12.0,11.0,9.0,14.0
2023-05-02T11:17:00-05:00,12.0,11.0,13.0,11.0,14.0,18.0,13.0,11.0,13.0,15.0,19.0,14.0,9.0,,13.0,12.0,9.0,14.0
2023-05-02T11:17:30-05:00,12.0,12.0,13.0,12.0,14.0,22.0,11.0,11.0,13.0,15.0,15.0,14.0,8.0,,13.0,12.0,8.0,15.0
2023-05-02T11:18:00-05:00,12.0,11.0,12.0,10.0,14.0,23.0,10.0,11.0,13.0,15.0,14.0,14.0,9.0,,13.0,10.0,7.0,14.0
2023-05-02T11:18:30-05:00,12.0,12.0,13.0,12.0,14.0,21.0,11.0,10.0,12.0,15.0,13.0,14.0,8.0,,12.0,10.0,8.0,13.0
2023-05-02T11:19:00-05:00,12.0,12.0,13.0,12.0,14.0,22.0,12.0,11.0,13.0,15.0,15.0,14.0,9.0,,12.0,11.0,8.0,14.0
2023-05-02T11:19:30-05:00,12.0,12.0,14.0,11.0,14.0,,11.0,12.0,13.0,15.0,16.0,14.0,8.0,,12.0,11.0,9.0,13.0
2023-05-02T11:20:00-05:00,12.0,13.0,12.0,11.0,14.0,,11.0,11.0,13.0,15.0,14.0,13.0,9.0,,12.0,9.0,8.0,14.0
2023-05-02T11:20:30-05:00,12.0,12.0,13.0,12.0,13.0,20.0,10.0,12.0,14.0,15.0,21.0,13.0,9.0,,13.0,10.0,8.0,14.0
2023-05-02T11:21:00-05:00,12.0,11.0,13.0,10.0,13.0,23.0,10.0,11.0,13.0,15.0,,13.0,10.0,,13.0,10.0,8.0,14.0
2023-05-02T11:21:30-05:00,12.0,12.0,13.0,11.0,13.0,,10.0,12.0,11.0,15.0,21.0,13.0,9.0,,12.0,10.0,9.0,13.0
2023-05-02T11:22:00-05:00,12.0,12.0,13.0,11.0,13.0,,10.0,11.0,12.0,15.0,18.0,13.0,9.0,,13.0,9.0,9.0,13.0
2023-05-02T11:22:30-05:00,12.0,12.0,13.0,10.0,13.0,,10.0,11.0,12.0,15.0,15.0,13.0,9.0,,13.0,8.0,8.0,15.0
2023-05-02T11:23:00-05:00,12.0,13.0,14.0,10.0,14.0,22.0,10.0,12.0,13.0,15.0,16.0,12.0,9.0,,14.0,9.0,8.0,14.0
2023-05-02T11:23:30-05:00,12.0,13.0,13.0,11.0,15.0,21.0,10.0,11.0,13.0,15.0,16.0,12.0,9.0,,14.0,6.0,9.0,15.0
2023-05-02T11:24:00-05:00,12.0,13.0,13.0,11.0,14.0,21.0,9.0,12.0,12.0,15.0,20.0,13.0,9.0,,13.0,11.0,8.0,14.0
2023-05-02T11:24:30-05:00,12.0,12.0,13.0,11.0,13.0,21.0,9.0,13.0,11.0,17.0,17.0,13.0,9.0,,14.0,9.0,8.0,15.0
2023-05-02T11:25:00-05:00,12.0,12.0,13.0,10.0,13.0,23.0,10.0,12.0,12.0,17.0,17.0,13.0,9.0,,14.0,11.0,8.0,15.0
2023-05-02T11:25:30-05:00,12.0,13.0,13.0,11.0,13.0,21.0,10.0,11.0,12.0,17.0,16.0,13.0,10.0,,13.0,9.0,8.0,14.0
2023-05-02T11:26:00-05:00,12.0,13.0,12.0,10.0,14.0,20.0,9.0,12.0,13.0,17.0,17.0,13.0,10.0,,13.0,13.0,7.0,15.0
2023-05-02T11:26:30-05:00,12.0,12.0,13.0,11.0,15.0,23.0,10.0,11.0,13.0,17.0,17.0,12.0,9.0,,14.0,11.0,9.0,15.0
2023-05-02T11:27:00-05:00,12.0,12.0,14.0,11.0,14.0,21.0,9.0,12.0,12.0,17.0,17.0,13.0,9.0,,13.0,12.0,9.0,15.0
2023-05-02T11:27:30-05:00,12.0,14.0,15.0,11.0,14.0,22.0,11.0,11.0,13.0,17.0,16.0,14.0,9.0,,14.0,10.0,10.0,17.0
2023-05-02T11:28:00-05:00,12.0,13.0,14.0,11.0,14.0,20.0,11.0,12.0,13.0,17.0,15.0,13.0,9.0,,13.0,9.0,11.0,16.0
2023-05-02T11:28:30-05:00,12.0,12.0,14.0,11.0,15.0,21.0,10.0,13.0,13.0,17.0,14.0,12.0,10.0,,13.0,8.0,10.0,16.0
2023-05-02T11:29:00-05:00,12.0,11.0,14.0,12.0,14.0,20.0,10.0,13.0,14.0,17.0,15.0,13.0,10.0,,12.0,7.0,10.0,15.0
2023-05-02T11:29:30-05:00,12.0,11.0,14.0,11.0,14.0,19.0,10.0,14.0,13.0,17.0,15.0,13.0,10.0,,14.0,13.0,10.0,15.0
2023-05-02T11:30:00-05:00,12.0,12.0,15.0,12.0,15.0,21.0,11.0,13.0,13.0,17.0,15.0,12.0,9.0,,14.0,9.0,10.0,14.0
2023-05-02T11:30:30-05:00,12.0,11.0,14.0,11.0,15.0,19.0,10.0,14.0,13.0,17.0,14.0,12.0,9.0,,14.0,9.0,9.0,15.0
