DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782_x,TANGARA_3782_y,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-25T02:09:00-05:00,17,17,17,17,,21,21,17,17,34,17,9,,,13,9,13,9,13
2023-05-25T02:09:30-05:00,17,17,17,17,,21,21,17,17,34,21,9,,,13,13,13,13,13
2023-05-25T02:10:00-05:00,17,17,17,21,,21,21,17,17,42,13,9,,,13,13,9,9,9
2023-05-25T02:10:30-05:00,17,17,17,17,,25,21,17,17,42,17,5,,,13,9,17,9,
2023-05-25T02:11:00-05:00,17,17,17,17,,25,21,17,13,46,21,9,,,13,13,13,9,9
2023-05-25T02:11:30-05:00,17,17,17,17,,21,21,17,17,46,21,9,,,13,13,21,9,9
2023-05-25T02:12:00-05:00,17,21,21,17,,21,21,21,17,46,17,9,,,13,9,17,13,9
2023-05-25T02:12:30-05:00,17,17,17,17,,21,25,17,17,50,21,9,,,13,13,13,13,13
2023-05-25T02:13:00-05:00,17,17,17,17,,25,21,17,17,50,21,9,,,13,9,13,13,9
2023-05-25T02:13:30-05:00,17,21,17,21,,21,21,17,17,50,21,9,,,13,13,25,13,13
2023-05-25T02:14:00-05:00,17,13,17,21,,21,21,17,17,46,17,9,,,13,13,25,13,9
2023-05-25T02:14:30-05:00,17,17,17,21,,21,17,17,13,53,21,9,,,13,13,17,13,9
2023-05-25T02:15:00-05:00,17,17,17,17,,21,17,17,13,55,17,13,,,13,17,13,13,13
2023-05-25T02:15:30-05:00,17,21,21,21,,21,17,21,17,55,17,9,,,17,13,17,13,13
2023-05-25T02:16:00-05:00,17,17,17,21,,21,17,21,17,55,17,9,,,13,13,9,17,9
2023-05-25T02:16:30-05:00,17,17,17,17,,17,17,17,17,58,21,13,,,13,13,13,13,13
2023-05-25T02:17:00-05:00,17,17,21,21,,17,17,21,13,55,21,13,,,13,13,17,17,13
2023-05-25T02:17:30-05:00,17,17,21,21,,17,17,21,17,46,21,13,,,13,13,13,13,9
2023-05-25T02:18:00-05:00,17,17,21,17,,21,17,21,13,46,17,9,,,13,13,17,13,9
2023-05-25T02:18:30-05:00,17,17,17,21,,17,17,25,13,42,21,9,,,13,13,21,9,9
2023-05-25T02:19:00-05:00,17,17,17,17,,21,17,25,17,38,17,9,,,17,13,13,9,9
2023-05-25T02:19:30-05:00,17,17,17,17,,21,13,25,17,38,17,13,,,13,17,17,13,9
2023-05-25T02:20:00-05:00,17,17,17,17,,17,13,25,17,34,21,13,,,13,17,21,17,13
2023-05-25T02:20:30-05:00,17,17,17,17,,17,,30,13,34,21,9,,,13,17,13,13,9
2023-05-25T02:21:00-05:00,17,17,17,17,,17,13,30,13,30,21,13,,,13,17,25,13,13
2023-05-25T02:21:30-05:00,17,17,17,17,,17,13,30,17,34,17,13,,,17,21,21,13,13
2023-05-25T02:22:00-05:00,17,17,17,17,,17,13,25,17,30,21,13,,,13,21,17,13,13
2023-05-25T02:22:30-05:00,17,17,17,17,,13,13,21,17,30,25,13,,,13,17,17,13,13
2023-05-25T02:23:00-05:00,17,17,17,17,,13,13,21,13,34,25,13,,,13,13,17,13,13
2023-05-25T02:23:30-05:00,17,17,21,17,,17,13,21,13,34,25,13,,,13,17,13,9,13
2023-05-25T02:24:00-05:00,17,17,17,21,,17,13,21,13,38,25,13,,,13,17,13,13,13
2023-05-25T02:24:30-05:00,17,13,17,17,,17,13,25,13,42,25,13,,,13,17,13,13,13
2023-05-25T02:25:00-05:00,17,13,21,17,,17,13,21,13,46,25,13,,,13,17,13,13,13
2023-05-25T02:25:30-05:00,17,13,21,17,,17,13,21,17,46,21,13,,,13,17,13,13,13
2023-05-25T02:26:00-05:00,17,13,17,17,,17,13,21,17,50,34,13,,,13,17,13,13,13
2023-05-25T02:26:30-05:00,17,17,17,17,,13,9,21,17,50,34,13,,,9,17,13,13,17
2023-05-25T02:27:00-05:00,17,17,17,13,,13,13,17,13,46,30,13,,,13,17,17,9,17
2023-05-25T02:27:30-05:00,17,17,17,17,,13,13,21,13,50,34,13,,,13,17,13,13,17
2023-05-25T02:28:00-05:00,17,13,17,17,,13,13,17,17,46,30,13,,,17,17,9,13,21
2023-05-25T02:28:30-05:00,17,13,17,17,,13,13,21,17,42,25,17,,,13,17,13,13,21
2023-05-25T02:29:00-05:00,17,13,17,21,,17,9,25,17,38,25,13,,,17,13,13,13,17
2023-05-25T02:29:30-05:00,17,17,17,13,,17,13,25,17,38,25,13,,,17,17,13,13,17
2023-05-25T02:30:00-05:00,17,17,17,17,,17,13,21,17,38,30,17,,,13,17,17,9,17
2023-05-25T02:30:30-05:00,17,13,17,17,,17,13,25,17,38,25,17,,,13,17,13,13,21
2023-05-25T02:31:00-05:00,17,17,17,17,,17,13,25,21,30,25,17,,,13,17,13,13,21
2023-05-25T02:31:30-05:00,17,17,17,21,,21,13,30,17,25,25,13,,,13,17,13,13,21
2023-05-25T02:32:00-05:00,17,13,17,17,,21,13,38,21,25,25,17,,,13,17,13,,21
2023-05-25T02:32:30-05:00,17,17,17,17,,21,13,34,21,25,25,17,,,13,17,9,13,21
2023-05-25T02:33:00-05:00,17,13,17,17,,17,13,34,25,30,30,17,,,13,17,9,13,21
2023-05-25T02:33:30-05:00,17,13,17,17,,25,13,30,21,25,25,17,,,13,17,13,13,
2023-05-25T02:34:00-05:00,17,13,17,17,,30,13,25,25,25,25,17,,,13,13,17,13,25
2023-05-25T02:34:30-05:00,17,13,17,17,,34,13,21,25,30,25,13,,,13,17,13,13,21
2023-05-25T02:35:00-05:00,17,17,17,17,,46,13,17,25,25,25,13,,,13,17,9,13,25
2023-05-25T02:35:30-05:00,17,13,17,17,,38,13,21,21,25,25,13,,,13,17,13,13,25
2023-05-25T02:36:00-05:00,17,17,17,17,,42,13,17,25,25,30,13,,,13,21,9,17,25
2023-05-25T02:36:30-05:00,17,13,17,17,,42,13,17,25,25,25,17,,,13,21,5,17,25
2023-05-25T02:37:00-05:00,17,13,17,17,,30,17,17,25,25,25,17,,,13,21,5,17,25
2023-05-25T02:37:30-05:00,17,13,21,17,,34,13,17,21,25,25,17,,,13,13,5,13,25
2023-05-25T02:38:00-05:00,17,13,17,17,,25,13,17,25,25,25,21,,,13,17,5,17,25
2023-05-25T02:38:30-05:00,17,17,17,17,,25,13,17,25,25,25,13,,,13,17,5,13,30
2023-05-25T02:39:00-05:00,17,13,17,17,,30,17,17,30,21,25,13,,,13,17,9,13,25
2023-05-25T02:39:30-05:00,17,17,17,21,,30,17,17,30,21,21,17,,,13,13,5,13,25
2023-05-25T02:40:00-05:00,17,17,17,17,,21,17,17,30,21,21,17,,,13,17,5,13,25
2023-05-25T02:40:30-05:00,17,17,17,17,,21,17,17,34,21,25,17,,,9,17,9,13,25
2023-05-25T02:41:00-05:00,17,17,17,17,,21,17,17,30,17,25,17,,,13,17,9,13,25
2023-05-25T02:41:30-05:00,17,17,17,21,,17,17,17,30,17,21,13,,,17,17,9,13,25
2023-05-25T02:42:00-05:00,17,17,13,21,,17,17,17,34,17,21,17,,,13,17,5,13,30
2023-05-25T02:42:30-05:00,17,17,17,17,,17,17,17,30,17,25,17,,,13,17,9,13,25
2023-05-25T02:43:00-05:00,17,21,17,17,,21,13,17,25,17,21,17,,,13,13,9,13,25
2023-05-25T02:43:30-05:00,17,21,17,17,,17,17,17,30,17,25,17,,,13,17,5,13,30
2023-05-25T02:44:00-05:00,17,21,17,21,,17,17,17,34,17,21,13,,,13,17,0,9,25
2023-05-25T02:44:30-05:00,17,21,17,17,,21,17,21,38,17,21,17,,,13,17,5,13,25
2023-05-25T02:45:00-05:00,17,21,17,17,,17,17,17,30,17,17,17,,,9,13,5,13,25
2023-05-25T02:45:30-05:00,17,21,17,17,,17,13,21,34,17,17,17,,,17,13,5,13,25
2023-05-25T02:46:00-05:00,17,21,17,21,,17,13,25,30,17,21,17,,,13,13,13,13,25
2023-05-25T02:46:30-05:00,17,25,17,17,,17,13,30,30,17,17,17,,,13,13,13,13,25
2023-05-25T02:47:00-05:00,17,30,17,21,,17,13,34,25,17,17,17,,,13,17,5,9,25
2023-05-25T02:47:30-05:00,17,25,17,17,,21,17,34,30,21,21,17,,,13,17,9,13,25
2023-05-25T02:48:00-05:00,17,25,17,17,,21,13,30,25,21,17,17,,,13,13,9,9,25
2023-05-25T02:48:30-05:00,17,21,17,17,,25,,30,30,17,17,17,,,,13,9,9,30
2023-05-25T02:49:00-05:00,17,21,17,17,,21,13,30,30,17,17,17,,,13,13,5,9,25
2023-05-25T02:49:30-05:00,17,21,17,17,,25,13,21,25,17,17,13,,,13,13,9,13,25
2023-05-25T02:50:00-05:00,17,25,17,17,,25,13,21,30,17,17,17,,,13,13,9,13,25
2023-05-25T02:50:30-05:00,17,30,17,17,,21,13,21,30,17,17,17,,,13,13,5,13,25
2023-05-25T02:51:00-05:00,17,30,17,17,,21,13,21,30,17,17,17,,,13,9,9,9,25
2023-05-25T02:51:30-05:00,17,30,17,17,,21,13,21,30,17,17,13,,,13,13,9,13,25
2023-05-25T02:52:00-05:00,17,25,17,17,,17,13,25,30,17,21,13,,,13,13,13,9,25
2023-05-25T02:52:30-05:00,17,25,17,17,,17,13,25,25,17,17,13,,,13,13,5,9,25
2023-05-25T02:53:00-05:00,17,25,17,17,,21,17,25,30,17,21,13,,,13,13,9,9,25
2023-05-25T02:53:30-05:00,17,25,17,17,,21,13,34,30,17,17,13,,,13,9,9,9,30
2023-05-25T02:54:00-05:00,17,25,17,21,,17,13,30,30,17,17,13,,,13,9,5,9,25
2023-05-25T02:54:30-05:00,17,25,21,17,,21,13,42,30,17,17,13,,,13,9,5,13,25
2023-05-25T02:55:00-05:00,17,25,17,17,,17,17,42,30,17,17,13,,,13,9,9,13,30
2023-05-25T02:55:30-05:00,17,25,17,21,,17,17,38,25,17,21,13,,,13,9,5,13,30
2023-05-25T02:56:00-05:00,17,30,21,21,,17,13,34,30,21,21,9,,,13,9,5,13,25
2023-05-25T02:56:30-05:00,17,25,17,21,,17,17,25,25,17,21,13,,,13,9,9,13,25
2023-05-25T02:57:00-05:00,17,25,17,21,,17,13,21,25,17,17,9,,,13,9,9,13,30
2023-05-25T02:57:30-05:00,17,25,17,21,,17,13,21,25,17,17,9,,,13,5,9,13,30
2023-05-25T02:58:00-05:00,17,25,17,17,,13,17,21,21,17,17,9,,,13,5,9,13,30
2023-05-25T02:58:30-05:00,17,25,17,21,,17,17,21,21,17,21,9,,,13,9,5,13,38
2023-05-25T02:59:00-05:00,17,25,17,17,,13,17,25,21,17,21,9,,,13,9,9,13,38
2023-05-25T02:59:30-05:00,17,30,17,21,,17,17,25,21,21,21,9,,,17,5,9,13,38
2023-05-25T03:00:00-05:00,17,30,17,21,,13,17,25,21,17,17,9,,,13,9,5,13,38
2023-05-25T03:00:30-05:00,17,25,17,21,,17,17,25,21,17,17,9,,,13,9,9,13,38
2023-05-25T03:01:00-05:00,17,25,17,17,,17,17,21,25,17,46,9,,,13,9,9,13,38
2023-05-25T03:01:30-05:00,17,25,17,17,,17,17,21,21,17,38,9,,,13,5,13,13,34
2023-05-25T03:02:00-05:00,17,30,13,17,,17,17,25,17,17,21,9,,,13,9,9,13,42
2023-05-25T03:02:30-05:00,17,25,17,17,,17,17,,21,17,17,9,,,17,9,13,13,42
2023-05-25T03:03:00-05:00,17,25,17,17,,17,17,21,25,17,21,9,,,13,5,13,13,38
2023-05-25T03:03:30-05:00,17,25,17,17,,17,17,21,25,21,17,9,,,13,9,9,13,38
2023-05-25T03:04:00-05:00,17,25,17,17,,17,17,30,21,21,17,9,,,13,5,9,13,34
2023-05-25T03:04:30-05:00,17,25,17,17,,17,13,42,21,21,17,9,,,13,5,9,17,34
2023-05-25T03:05:00-05:00,17,25,17,17,,17,13,42,21,25,17,9,,,17,5,13,13,34
2023-05-25T03:05:30-05:00,17,25,17,17,,17,17,38,17,25,17,9,,,13,5,9,13,25
2023-05-25T03:06:00-05:00,17,25,17,17,,17,17,30,21,25,17,9,,,13,5,9,13,21
2023-05-25T03:06:30-05:00,17,21,17,17,,17,17,25,21,25,17,9,,,13,5,5,13,21
2023-05-25T03:07:00-05:00,17,25,17,17,,17,17,34,21,21,17,9,,,13,5,13,13,25
2023-05-25T03:07:30-05:00,17,25,21,17,,17,17,34,21,25,17,9,,,13,5,13,13,21
2023-05-25T03:08:00-05:00,17,25,17,17,,17,17,34,21,25,17,13,,,13,5,9,13,21
2023-05-25T03:08:30-05:00,17,21,17,17,,17,13,30,21,25,17,13,,,13,5,5,13,21
2023-05-25T03:09:00-05:00,17,25,17,21,,17,17,21,25,21,21,13,,,13,5,9,13,
2023-05-25T03:09:30-05:00,17,25,17,17,,17,17,21,21,21,21,13,,,13,5,9,13,
2023-05-25T03:10:00-05:00,17,25,17,17,,21,17,25,21,21,21,13,,,13,5,13,13,
2023-05-25T03:10:30-05:00,17,25,17,17,,17,17,21,21,25,17,13,,,13,5,5,13,
2023-05-25T03:11:00-05:00,17,30,17,17,,21,17,21,17,21,17,13,,,13,5,9,13,
2023-05-25T03:11:30-05:00,17,25,17,17,,13,17,17,21,21,17,13,,,13,5,13,13,21
2023-05-25T03:12:00-05:00,17,25,17,17,,17,17,17,17,21,17,9,,,13,5,9,13,17
2023-05-25T03:12:30-05:00,17,25,17,13,,17,17,17,21,21,17,17,,,13,5,9,17,13
2023-05-25T03:13:00-05:00,17,30,17,17,,17,13,17,21,21,17,17,,,13,5,9,13,17
2023-05-25T03:13:30-05:00,17,30,17,17,,21,17,17,21,21,17,13,,,13,5,9,17,17
2023-05-25T03:14:00-05:00,17,30,17,17,,34,17,17,21,21,13,17,,,13,5,9,21,17
2023-05-25T03:14:30-05:00,17,25,17,17,,34,13,17,21,21,17,17,,,13,5,13,17,
2023-05-25T03:15:00-05:00,17,25,17,21,,30,17,21,21,21,17,17,,,9,5,9,17,17
2023-05-25T03:15:30-05:00,17,25,21,17,,30,17,17,21,21,21,17,,,9,9,9,13,17
2023-05-25T03:16:00-05:00,17,25,17,17,,30,13,13,21,21,17,17,,,13,5,13,13,21
2023-05-25T03:16:30-05:00,17,21,17,17,,25,,13,21,25,17,13,,,13,5,9,17,17
2023-05-25T03:17:00-05:00,17,25,17,17,,21,17,13,21,25,17,17,,,13,5,9,13,17
2023-05-25T03:17:30-05:00,17,25,17,21,,17,13,13,17,25,17,13,,,13,5,13,17,17
2023-05-25T03:18:00-05:00,17,25,17,17,,21,17,13,21,25,17,13,,,13,5,13,17,17
2023-05-25T03:18:30-05:00,17,25,17,17,,17,17,17,25,25,17,17,,,17,5,9,17,17
2023-05-25T03:19:00-05:00,17,25,21,17,,17,17,17,21,30,17,17,,,13,5,9,17,17
2023-05-25T03:19:30-05:00,17,25,17,17,,17,17,17,30,25,17,17,,,13,5,5,13,17
2023-05-25T03:20:00-05:00,17,25,17,17,,17,17,13,25,21,17,17,,,13,5,9,17,17
2023-05-25T03:20:30-05:00,17,21,13,13,,17,13,13,25,21,17,17,,,13,5,5,13,17
2023-05-25T03:21:00-05:00,17,25,17,17,,17,17,13,21,25,17,17,,,13,5,9,17,17
2023-05-25T03:21:30-05:00,17,25,17,17,,17,17,13,21,25,17,13,,,13,5,9,17,13
2023-05-25T03:22:30-05:00,17,21,17,21,,17,13,13,25,21,17,13,,,13,5,9,13,17
2023-05-25T03:23:00-05:00,17,25,17,21,,17,17,13,25,25,17,13,,,13,5,9,17,17
2023-05-25T03:23:30-05:00,17,17,17,21,,17,17,13,21,21,17,13,,,13,5,9,17,17
2023-05-25T03:24:30-05:00,17,21,17,13,,17,17,9,25,21,17,13,,,13,5,5,17,17
2023-05-25T03:25:00-05:00,17,21,17,17,,13,17,13,25,21,17,13,,,13,5,9,17,17
2023-05-25T03:25:30-05:00,17,21,17,17,,17,13,13,21,21,21,17,,,13,5,13,13,13
2023-05-25T03:26:00-05:00,17,21,17,17,,17,13,13,25,21,17,13,,,13,5,5,13,17
2023-05-25T03:26:30-05:00,17,17,17,17,,17,13,13,25,25,17,13,,,13,5,13,17,17
2023-05-25T03:27:00-05:00,17,21,17,17,,17,17,9,21,25,17,13,,,13,5,5,17,17
2023-05-25T03:27:30-05:00,17,21,17,17,,17,17,13,21,25,21,9,,,13,5,9,17,17
2023-05-25T03:28:00-05:00,17,21,21,17,,17,13,13,25,30,17,13,,,13,5,9,13,17
2023-05-25T03:28:30-05:00,17,21,17,17,,17,13,17,21,25,21,13,,,13,5,13,17,17
2023-05-25T03:29:00-05:00,17,21,17,17,,17,13,13,21,25,17,9,,,13,5,13,17,17
2023-05-25T03:29:30-05:00,17,17,17,21,,17,13,13,21,25,25,9,,,13,5,17,17,17
2023-05-25T03:30:00-05:00,17,17,17,13,,13,13,13,21,25,21,9,,,13,5,9,,17
2023-05-25T03:30:30-05:00,17,17,21,17,,17,13,13,25,25,21,9,,,13,5,5,13,17
2023-05-25T03:31:00-05:00,17,17,17,17,,17,13,13,25,30,25,5,,,13,5,9,,17
2023-05-25T03:31:30-05:00,17,17,17,21,,17,13,13,21,30,21,9,,,13,5,9,17,17
2023-05-25T03:32:00-05:00,17,17,17,17,,17,13,13,25,30,21,9,,,17,5,5,17,17
2023-05-25T03:32:30-05:00,17,21,17,17,,17,13,13,25,30,21,9,,,13,9,9,17,17
2023-05-25T03:33:00-05:00,17,17,17,17,,17,13,9,21,30,21,9,,,13,5,5,17,17
2023-05-25T03:33:30-05:00,17,17,21,17,,17,17,13,21,38,21,13,,,13,5,13,17,17
2023-05-25T03:34:00-05:00,17,17,21,17,,17,17,17,25,30,21,9,,,13,9,13,17,17
2023-05-25T03:34:30-05:00,17,21,17,13,,17,17,13,25,34,25,9,,,13,5,13,21,17
2023-05-25T03:35:00-05:00,17,17,17,17,,13,17,38,25,30,25,9,,,13,5,5,17,17
2023-05-25T03:35:30-05:00,17,17,17,17,,17,17,46,25,30,21,9,,,13,5,9,21,21
2023-05-25T03:36:00-05:00,17,21,17,17,,17,13,55,25,30,21,9,,,13,5,9,17,17
2023-05-25T03:36:30-05:00,17,25,17,17,,17,17,53,25,30,17,9,,,13,5,9,17,13
2023-05-25T03:37:00-05:00,17,17,17,17,,13,17,42,25,30,21,9,,,13,5,13,21,17
2023-05-25T03:37:30-05:00,17,21,17,17,,17,13,42,21,34,21,9,,,13,9,9,17,17
2023-05-25T03:38:00-05:00,17,21,17,17,,17,13,38,21,38,25,9,,,13,5,5,17,17
2023-05-25T03:38:30-05:00,17,17,21,17,,13,13,42,21,38,25,9,,,13,5,13,17,17
2023-05-25T03:39:00-05:00,17,17,17,17,,17,17,42,21,42,25,9,,,13,9,9,17,17
2023-05-25T03:39:30-05:00,17,17,17,17,,13,17,38,21,42,21,9,,,13,5,9,17,17
2023-05-25T03:40:00-05:00,17,17,17,17,,17,17,30,21,42,21,13,,,13,9,5,17,17
2023-05-25T03:40:30-05:00,17,17,17,17,,17,17,38,21,38,21,13,,,13,9,9,17,13
2023-05-25T03:41:00-05:00,17,17,17,17,,17,13,38,21,38,21,13,,,13,5,9,17,17
2023-05-25T03:41:30-05:00,17,17,17,17,,17,13,30,21,46,21,9,,,13,5,5,17,13
2023-05-25T03:42:00-05:00,17,17,17,17,,17,17,25,17,53,21,9,,,13,9,9,17,13
2023-05-25T03:42:30-05:00,17,13,17,21,,17,17,30,17,55,21,9,,,13,5,9,21,13
2023-05-25T03:43:00-05:00,17,17,17,17,,17,17,30,21,58,21,9,,,13,5,9,21,13
2023-05-25T03:43:30-05:00,17,17,17,17,,13,17,30,21,58,25,9,,,13,5,5,21,13
2023-05-25T03:44:00-05:00,17,13,17,17,,13,17,25,21,55,21,9,,,13,5,17,21,13
2023-05-25T03:44:30-05:00,17,17,17,17,,13,17,25,17,53,21,9,,,13,5,9,17,13
2023-05-25T03:45:00-05:00,17,13,21,17,,17,,25,21,53,21,9,,,13,5,5,17,13
2023-05-25T03:45:30-05:00,17,17,17,17,,17,17,30,17,53,21,9,,,13,9,13,17,13
2023-05-25T03:46:00-05:00,17,17,17,17,,17,13,30,17,53,21,9,,,13,9,13,17,13
2023-05-25T03:46:30-05:00,17,17,17,21,,17,17,25,17,53,21,9,,,13,9,9,13,13
2023-05-25T03:47:00-05:00,17,17,17,17,,17,21,25,17,53,21,9,,,13,9,9,13,9
2023-05-25T03:47:30-05:00,17,17,17,17,,17,17,25,17,53,21,9,,,13,5,17,13,13
2023-05-25T03:48:00-05:00,17,17,17,17,,17,17,25,17,55,21,9,,,13,5,17,17,13
2023-05-25T03:48:30-05:00,17,17,17,17,,17,17,21,21,55,25,9,,,13,9,13,17,9
2023-05-25T03:49:00-05:00,17,17,17,17,,21,17,21,17,58,21,9,,,13,5,13,17,9
2023-05-25T03:49:30-05:00,17,17,17,17,,21,17,21,17,55,21,9,,,13,5,13,13,9
2023-05-25T03:50:00-05:00,17,17,,17,,21,13,21,17,55,21,9,,,13,9,13,17,9
2023-05-25T03:50:30-05:00,17,17,17,17,,17,17,25,17,58,21,9,,,13,9,9,25,9
2023-05-25T03:51:00-05:00,17,17,13,17,,17,17,21,17,53,21,13,,,13,5,13,25,9
2023-05-25T03:51:30-05:00,17,17,17,17,,13,17,21,17,42,21,13,,,13,9,13,17,9
2023-05-25T03:52:00-05:00,17,17,13,17,,13,17,21,17,34,21,9,,,13,9,13,13,9
2023-05-25T03:52:30-05:00,17,13,17,17,,13,17,25,17,30,21,9,,,13,5,13,13,13
2023-05-25T03:53:00-05:00,17,17,17,17,,17,17,21,13,34,21,9,,,9,9,13,13,13
2023-05-25T03:53:30-05:00,17,17,17,21,,13,17,25,17,34,21,9,,,13,9,5,17,13
2023-05-25T03:54:00-05:00,17,17,17,17,,17,17,25,17,34,21,9,,,13,9,9,17,9
2023-05-25T03:54:30-05:00,17,17,17,17,,17,13,25,17,30,21,9,,,13,9,9,13,13
2023-05-25T03:55:00-05:00,17,17,17,17,,17,17,25,17,30,21,9,,,13,9,9,13,13
2023-05-25T03:55:30-05:00,17,13,17,21,,17,17,25,17,30,17,9,,,17,9,5,17,13
2023-05-25T03:56:00-05:00,17,17,17,17,,17,17,21,17,34,21,9,,,13,9,13,13,9
2023-05-25T03:56:30-05:00,17,17,17,17,,17,17,25,17,38,21,9,,,13,9,17,17,13
2023-05-25T03:57:00-05:00,17,13,13,17,,17,17,25,13,38,21,9,,,13,9,9,17,13
2023-05-25T03:57:30-05:00,17,13,17,17,,21,17,21,17,38,21,9,,,17,9,5,30,13
2023-05-25T03:58:00-05:00,17,17,17,13,,17,17,25,21,34,21,9,,,13,5,9,21,13
2023-05-25T03:58:30-05:00,17,13,17,17,,17,17,21,21,38,21,9,,,13,9,9,17,13
2023-05-25T03:59:00-05:00,17,13,17,17,,17,17,21,17,42,21,9,,,13,9,13,17,13
2023-05-25T03:59:30-05:00,17,17,13,13,,13,17,25,17,34,21,9,,,13,9,9,17,13
2023-05-25T04:00:00-05:00,17,17,13,13,,17,17,25,21,34,21,9,,,13,5,13,17,13
2023-05-25T04:00:30-05:00,17,17,13,17,,17,17,21,17,34,21,9,,,9,9,9,17,13
2023-05-25T04:01:00-05:00,17,17,17,17,,17,17,25,21,42,25,9,,,13,5,9,17,13
2023-05-25T04:01:30-05:00,17,13,17,17,,17,17,25,21,42,21,9,,,13,5,9,17,9
2023-05-25T04:02:00-05:00,17,13,17,21,,17,17,25,21,38,25,9,,,13,5,9,17,9
2023-05-25T04:02:30-05:00,17,17,21,17,,17,17,25,21,34,21,9,,,13,5,5,13,13
2023-05-25T04:03:00-05:00,17,17,17,17,,17,17,25,25,34,21,9,,,13,9,9,13,13
2023-05-25T04:03:30-05:00,17,17,17,17,,13,17,25,25,38,21,9,,,13,9,13,13,13
2023-05-25T04:04:00-05:00,17,13,17,13,,17,17,21,21,42,25,9,,,9,9,13,13,9
2023-05-25T04:04:30-05:00,17,17,17,17,,13,17,21,21,38,21,9,,,13,5,13,17,13
2023-05-25T04:06:00-05:00,17,17,17,17,,17,17,21,25,42,21,9,,,13,9,9,13,13
2023-05-25T04:06:30-05:00,17,17,13,17,,17,17,25,25,38,21,9,,,13,5,9,13,13
2023-05-25T04:07:00-05:00,17,17,13,21,,17,21,25,25,38,21,9,,,13,9,9,13,9
2023-05-25T04:07:30-05:00,17,17,17,17,,17,21,25,25,38,21,9,,,13,9,13,17,13
2023-05-25T04:08:00-05:00,17,17,17,17,,17,17,25,25,42,21,9,,,13,9,9,17,13
2023-05-25T04:08:30-05:00,17,17,17,17,,17,17,25,21,38,21,9,,,13,9,9,13,17
2023-05-25T04:09:00-05:00,17,17,17,17,,17,17,25,21,38,25,9,,,13,9,9,17,13
2023-05-25T04:09:30-05:00,17,17,13,17,,17,17,25,17,34,21,9,,,13,9,30,17,13
2023-05-25T04:10:00-05:00,17,17,17,17,,17,17,21,21,42,21,13,,,13,9,21,13,13
2023-05-25T04:10:30-05:00,17,17,13,21,,17,21,25,25,38,21,9,,,9,9,38,13,
2023-05-25T04:11:00-05:00,17,17,17,17,,13,17,21,21,38,25,13,,,13,9,30,17,
2023-05-25T04:11:30-05:00,17,17,17,17,,13,17,21,21,34,21,9,,,13,9,50,17,
2023-05-25T04:12:00-05:00,17,17,13,17,,17,17,21,21,30,21,13,,,13,9,34,13,
2023-05-25T04:12:30-05:00,17,17,17,17,,17,21,21,21,30,21,9,,,13,9,30,13,
2023-05-25T04:13:00-05:00,17,17,17,13,,17,21,25,25,30,21,9,,,17,9,30,13,
2023-05-25T04:13:30-05:00,17,17,17,17,,17,,25,25,30,21,13,,,13,9,17,13,13
2023-05-25T04:14:00-05:00,17,17,17,17,,17,21,21,25,34,21,9,,,13,9,21,13,17
2023-05-25T04:14:30-05:00,17,13,17,17,,17,21,25,25,34,21,9,,,13,9,21,17,17
2023-05-25T04:15:00-05:00,17,17,,17,,17,21,21,21,34,21,13,,,13,9,13,13,17
2023-05-25T04:15:30-05:00,17,17,17,17,,17,17,25,25,38,21,9,,,13,13,13,13,17
2023-05-25T04:16:00-05:00,17,17,17,17,,17,21,25,25,34,21,9,,,13,13,17,13,13
2023-05-25T04:16:30-05:00,17,17,17,17,,13,21,25,25,30,21,13,,,9,13,9,13,13
2023-05-25T04:17:00-05:00,17,17,17,17,,17,17,21,30,25,17,9,,,9,9,17,13,17
2023-05-25T04:17:30-05:00,17,17,13,17,,21,21,21,25,30,21,9,,,13,9,13,13,13
2023-05-25T04:18:00-05:00,17,17,17,17,,21,17,25,25,25,21,13,,,13,9,9,17,17
2023-05-25T04:18:30-05:00,17,17,17,17,,17,21,25,25,30,21,17,,,13,9,13,17,13
2023-05-25T04:19:30-05:00,17,17,17,17,,17,17,21,25,25,21,13,,,9,9,13,13,17
2023-05-25T04:20:00-05:00,17,17,17,17,,21,17,25,34,30,21,9,,,13,13,17,13,17
2023-05-25T04:20:30-05:00,17,17,21,17,,17,17,25,34,30,21,13,,,13,9,13,13,13
2023-05-25T04:21:00-05:00,17,17,,17,,17,17,25,25,30,25,13,,,13,9,13,17,17
2023-05-25T04:21:30-05:00,17,17,17,17,,17,17,25,25,34,25,13,,,13,9,13,21,13
2023-05-25T04:22:30-05:00,17,17,17,17,,17,21,21,25,30,21,13,,,13,9,9,17,17
2023-05-25T04:23:30-05:00,17,17,17,17,,21,21,25,21,25,21,13,,,13,9,13,17,17
2023-05-25T04:24:30-05:00,17,17,17,17,,25,21,25,25,25,21,17,,,13,9,17,13,17
2023-05-25T04:25:00-05:00,17,17,13,17,,25,21,21,25,30,21,13,,,13,9,13,13,17
2023-05-25T04:25:30-05:00,17,17,17,13,,25,21,25,21,25,21,13,,,13,13,17,13,17
