DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-12T11:53:30-05:00,46,68,50,,60,,53,81,87,,87,64,85,58,46,66,30,42,83
2023-05-12T11:54:00-05:00,46,70,53,,62,,53,79,87,,87,64,81,58,42,64,34,38,83
2023-05-12T11:54:30-05:00,46,66,50,,58,60,53,79,85,,87,62,83,60,46,64,25,38,83
2023-05-12T11:55:00-05:00,46,68,50,,55,,46,81,83,,87,64,87,62,46,68,38,42,83
2023-05-12T11:55:30-05:00,46,62,50,,55,,46,81,83,,81,62,,68,46,64,38,38,81
2023-05-12T11:56:00-05:00,46,64,46,,53,,46,79,83,,81,62,85,58,50,,30,38,83
2023-05-12T11:56:30-05:00,46,62,46,,53,,50,79,83,,81,62,87,55,53,,34,42,85
2023-05-12T11:57:00-05:00,46,64,50,,53,72,50,77,81,,81,64,85,60,50,,,42,85
2023-05-12T11:57:30-05:00,46,70,46,60,53,,50,74,83,,81,62,,60,46,,30,42,85
2023-05-12T11:58:00-05:00,46,72,46,64,53,,46,74,77,,81,64,83,58,46,62,30,62,81
2023-05-12T11:58:30-05:00,46,70,53,62,55,,50,79,77,,81,62,81,64,46,62,30,46,81
2023-05-12T11:59:00-05:00,46,72,50,62,53,,50,81,83,,81,62,83,62,42,60,34,50,83
2023-05-12T11:59:30-05:00,46,72,46,62,55,,50,74,81,,81,62,83,64,42,64,34,42,83
2023-05-12T12:00:00-05:00,46,68,46,60,53,,46,79,85,,81,62,83,64,46,64,34,46,81
2023-05-12T12:00:30-05:00,46,72,50,60,53,,50,79,81,,81,64,85,62,46,62,34,,79
2023-05-12T12:01:00-05:00,46,70,50,62,55,,46,77,83,,81,68,87,60,42,62,34,42,81
2023-05-12T12:01:30-05:00,46,72,50,62,55,53,46,74,83,,81,64,85,62,42,62,38,42,81
2023-05-12T12:02:00-05:00,46,72,50,60,58,,46,77,83,,83,66,87,62,42,60,34,,79
2023-05-12T12:02:30-05:00,46,72,50,62,58,46,55,79,81,,83,64,83,62,46,62,30,42,77
2023-05-12T12:03:00-05:00,46,72,50,60,58,,50,77,79,,83,66,87,60,46,62,38,38,74
2023-05-12T12:03:30-05:00,46,74,50,,60,91,58,81,81,,83,70,87,60,46,62,34,46,77
2023-05-12T12:04:00-05:00,46,77,46,87,60,,50,81,81,,81,66,87,62,46,62,34,,83
2023-05-12T12:04:30-05:00,46,79,46,66,58,,53,83,81,,81,62,87,62,46,66,34,46,83
2023-05-12T12:05:00-05:00,46,72,46,62,60,,46,87,81,,79,68,83,62,46,64,30,38,79
2023-05-12T12:05:30-05:00,46,77,46,64,58,79,,83,81,,79,68,83,62,42,62,34,38,74
2023-05-12T12:06:00-05:00,46,72,46,68,64,,46,85,83,,81,68,81,62,46,62,38,42,77
2023-05-12T12:06:30-05:00,46,74,50,60,66,50,46,83,83,,85,68,83,60,42,64,38,46,79
2023-05-12T12:07:00-05:00,46,70,42,58,66,53,46,83,81,,81,66,83,60,42,64,30,38,77
2023-05-12T12:07:30-05:00,46,74,50,58,,50,50,79,81,,81,68,81,62,46,66,38,42,79
2023-05-12T12:08:00-05:00,46,74,46,55,58,50,46,79,83,,83,64,79,62,46,64,38,42,
2023-05-12T12:08:30-05:00,46,77,46,58,58,46,46,79,85,,83,64,74,62,42,64,30,42,72
2023-05-12T12:09:00-05:00,46,74,46,58,60,50,46,81,85,,83,66,77,62,46,62,38,42,
2023-05-12T12:09:30-05:00,46,74,46,58,60,,50,77,85,,83,68,74,60,42,64,34,46,74
2023-05-12T12:10:00-05:00,46,74,42,58,58,,46,77,79,,83,66,70,58,42,66,38,42,72
2023-05-12T12:10:30-05:00,46,72,42,62,58,50,50,81,79,,81,66,72,60,42,64,34,42,77
2023-05-12T12:11:00-05:00,46,74,50,,55,,55,81,81,,81,66,70,62,42,64,38,42,72
2023-05-12T12:11:30-05:00,46,72,42,60,60,50,50,81,81,,81,64,68,60,42,,38,42,66
2023-05-12T12:12:00-05:00,46,72,42,60,58,42,50,83,79,,81,64,70,60,46,62,34,38,64
2023-05-12T12:12:30-05:00,46,74,46,60,58,50,50,81,83,,81,64,70,64,42,62,34,38,64
2023-05-12T12:13:00-05:00,46,77,46,55,60,50,50,81,81,,81,64,72,64,42,,30,38,66
2023-05-12T12:13:30-05:00,46,74,46,58,60,46,46,81,79,,81,62,72,64,46,64,30,42,66
2023-05-12T12:14:00-05:00,46,79,46,58,64,58,46,79,79,,81,62,74,62,42,64,34,42,64
2023-05-12T12:14:30-05:00,46,81,42,60,58,50,42,79,83,,81,62,77,64,46,64,34,42,68
2023-05-12T12:15:00-05:00,46,79,38,58,58,50,46,79,81,,79,64,77,60,42,66,34,42,70
2023-05-12T12:15:30-05:00,46,72,42,64,55,50,46,79,81,,79,66,77,62,38,68,30,38,64
2023-05-12T12:16:00-05:00,46,77,46,60,58,46,42,77,81,,77,64,77,62,46,72,34,42,66
2023-05-12T12:16:30-05:00,46,77,46,58,55,46,46,72,81,,77,64,74,60,46,68,30,42,66
2023-05-12T12:17:00-05:00,46,74,46,58,60,46,46,72,77,,77,64,72,58,50,72,34,42,64
2023-05-12T12:17:30-05:00,46,74,50,55,58,50,42,74,79,,77,62,70,62,50,70,42,42,64
2023-05-12T12:18:00-05:00,46,74,50,55,58,50,42,74,83,,77,62,70,60,46,70,34,38,66
2023-05-12T12:18:30-05:00,46,72,50,55,58,46,46,74,81,,74,60,70,58,50,68,38,42,66
2023-05-12T12:19:00-05:00,46,70,50,60,55,50,42,72,79,,74,72,70,60,50,66,38,42,68
2023-05-12T12:19:30-05:00,46,74,46,62,58,50,46,79,83,,74,68,68,62,46,68,30,34,66
2023-05-12T12:20:00-05:00,46,74,50,62,62,46,46,79,81,,74,64,68,60,46,66,38,38,66
2023-05-12T12:21:00-05:00,46,72,50,93,60,46,38,79,81,,72,64,68,60,50,68,30,38,66
2023-05-12T12:21:30-05:00,46,74,46,70,62,50,42,79,81,,72,62,70,64,50,68,34,38,
2023-05-12T12:22:00-05:00,46,72,50,58,62,50,42,79,81,,72,60,70,58,50,68,46,42,66
2023-05-12T12:22:30-05:00,46,74,50,,70,46,42,81,81,,72,62,70,60,42,66,46,38,66
2023-05-12T12:23:00-05:00,46,77,46,70,72,46,46,79,79,,72,64,72,58,46,70,42,38,66
2023-05-12T12:23:30-05:00,46,77,50,55,66,46,46,83,79,,72,62,70,55,46,70,42,38,70
2023-05-12T12:24:00-05:00,46,77,50,58,62,46,46,79,79,,72,62,70,58,50,72,53,38,
2023-05-12T12:24:30-05:00,46,77,50,60,60,50,46,79,77,,72,60,72,60,50,70,34,38,68
2023-05-12T12:25:00-05:00,46,77,53,60,66,46,46,79,79,,72,62,70,58,46,70,38,42,68
2023-05-12T12:25:30-05:00,46,74,50,62,64,50,42,74,79,,70,64,70,58,50,72,38,38,72
2023-05-12T12:26:00-05:00,46,74,50,64,60,50,38,77,83,,74,62,72,58,50,70,34,38,68
2023-05-12T12:26:30-05:00,46,72,50,66,58,50,42,77,79,,72,66,72,58,50,66,30,38,68
2023-05-12T12:27:00-05:00,46,79,50,62,55,53,42,77,79,,72,62,74,58,46,66,34,42,66
2023-05-12T12:27:30-05:00,46,79,53,62,55,53,42,74,79,,72,62,77,58,46,66,34,42,64
2023-05-12T12:28:00-05:00,46,77,50,58,55,,38,74,79,,77,64,72,58,46,68,34,38,68
2023-05-12T12:28:30-05:00,46,79,46,58,55,50,46,74,81,,74,62,62,58,42,68,34,38,68
2023-05-12T12:29:00-05:00,46,79,46,60,55,46,42,77,79,,72,62,66,55,46,66,30,38,68
2023-05-12T12:29:30-05:00,46,79,46,55,53,50,42,72,79,,70,60,68,58,46,66,34,42,68
2023-05-12T12:30:00-05:00,46,79,50,55,55,50,46,77,77,,77,60,70,60,46,68,42,42,68
2023-05-12T12:30:30-05:00,46,83,46,55,55,46,42,74,74,,77,60,70,58,46,68,34,42,72
2023-05-12T12:31:00-05:00,46,81,46,55,58,46,,77,74,,77,66,70,58,46,68,34,42,72
2023-05-12T12:31:30-05:00,46,79,46,53,58,42,42,74,74,,77,62,72,58,42,70,38,46,70
2023-05-12T12:32:00-05:00,46,77,46,58,55,50,42,79,72,,79,62,70,58,42,66,34,46,70
2023-05-12T12:32:30-05:00,46,81,46,58,58,46,38,74,72,,79,60,70,58,46,68,34,42,70
2023-05-12T12:33:00-05:00,46,77,50,58,55,50,38,77,77,,79,60,66,60,42,68,38,42,70
2023-05-12T12:33:30-05:00,46,74,46,60,58,46,38,79,72,,79,60,66,58,46,68,34,38,68
2023-05-12T12:34:00-05:00,46,79,50,66,58,46,38,79,74,,79,62,66,60,38,66,38,53,70
2023-05-12T12:34:30-05:00,46,77,46,64,60,53,38,77,72,,79,66,68,58,42,62,38,55,70
2023-05-12T12:35:00-05:00,46,74,42,60,58,68,38,79,74,,79,62,64,58,42,62,42,53,68
2023-05-12T12:35:30-05:00,46,79,42,60,60,62,42,77,74,,79,60,64,60,46,62,34,46,66
2023-05-12T12:36:00-05:00,46,79,46,62,55,62,42,79,72,,79,62,64,58,42,60,30,46,70
2023-05-12T12:36:30-05:00,46,74,46,58,58,60,42,79,72,,79,64,66,60,42,64,42,42,66
2023-05-12T12:37:00-05:00,46,74,46,55,62,64,38,79,72,,79,62,66,60,42,64,38,42,
2023-05-12T12:37:30-05:00,46,81,42,53,68,53,38,77,77,,74,60,66,60,50,62,34,42,74
2023-05-12T12:38:00-05:00,46,79,46,55,60,55,42,74,79,,74,60,64,60,46,60,34,42,
2023-05-12T12:38:30-05:00,46,81,46,55,58,50,42,77,79,,72,60,66,60,46,62,34,38,77
2023-05-12T12:39:00-05:00,46,74,46,55,55,50,42,74,81,,74,60,64,60,46,62,34,42,72
2023-05-12T12:39:30-05:00,46,79,46,58,58,46,42,77,77,,74,60,64,58,50,62,30,42,70
2023-05-12T12:40:00-05:00,46,77,46,58,58,53,42,77,74,,74,62,64,60,50,62,38,42,72
2023-05-12T12:40:30-05:00,46,79,46,55,58,64,38,79,74,,74,58,64,60,46,64,34,38,72
2023-05-12T12:41:00-05:00,46,77,53,55,60,50,42,77,77,,74,58,66,60,46,62,38,42,64
2023-05-12T12:41:30-05:00,46,72,46,58,58,55,42,72,81,,72,58,64,60,50,64,34,42,77
2023-05-12T12:42:00-05:00,46,74,46,55,58,53,38,79,87,,74,62,66,55,50,64,42,38,70
2023-05-12T12:42:30-05:00,46,72,50,55,53,46,42,83,81,,74,58,66,55,46,66,34,42,64
2023-05-12T12:43:00-05:00,46,77,50,55,53,53,46,79,81,,74,60,66,58,50,64,38,42,66
2023-05-12T12:43:30-05:00,46,79,50,58,58,53,42,77,81,,74,60,64,62,50,66,42,38,70
2023-05-12T12:44:00-05:00,46,77,50,60,58,50,42,77,83,,74,55,64,58,50,68,42,38,64
2023-05-12T12:44:30-05:00,46,74,50,58,60,50,42,77,83,,74,60,68,62,46,66,42,34,66
2023-05-12T12:45:00-05:00,46,74,55,55,60,50,38,79,87,,74,64,66,60,53,66,46,34,66
2023-05-12T12:45:30-05:00,46,77,53,62,58,46,42,77,85,,74,60,62,58,53,66,46,38,64
2023-05-12T12:46:00-05:00,46,79,53,55,60,42,38,77,79,,72,55,62,60,50,68,42,38,70
2023-05-12T12:46:30-05:00,46,81,50,66,60,46,42,79,79,,70,55,62,60,50,68,42,38,62
2023-05-12T12:47:00-05:00,46,72,50,60,58,50,46,77,81,,70,55,60,60,46,66,30,42,64
2023-05-12T12:47:30-05:00,46,68,53,60,58,46,38,77,77,,70,58,58,62,46,64,34,42,60
2023-05-12T12:48:00-05:00,46,70,53,58,58,42,42,79,77,,70,60,58,62,46,64,38,42,64
2023-05-12T12:48:30-05:00,46,70,53,58,58,46,42,77,77,,68,60,58,64,46,66,46,34,62
2023-05-12T12:49:00-05:00,46,68,53,58,60,46,46,79,74,,66,58,58,62,50,66,46,42,60
2023-05-12T12:49:30-05:00,46,74,53,60,60,46,50,79,74,,66,58,62,60,46,66,38,42,62
2023-05-12T12:50:00-05:00,46,72,50,68,60,50,50,77,74,,66,58,60,62,50,64,34,42,68
2023-05-12T12:50:30-05:00,46,77,50,64,58,50,50,77,70,,66,58,60,62,53,66,42,42,68
2023-05-12T12:51:00-05:00,46,74,50,58,58,38,46,77,66,,62,58,64,62,50,66,38,38,64
2023-05-12T12:52:00-05:00,46,74,50,58,58,50,42,77,68,,62,53,64,64,50,66,38,42,68
2023-05-12T12:52:30-05:00,46,74,50,58,60,53,46,74,68,,62,55,64,62,46,62,30,38,64
2023-05-12T12:53:00-05:00,46,77,55,58,62,50,46,70,66,,64,55,64,62,46,64,30,38,64
2023-05-12T12:53:30-05:00,46,79,53,53,58,62,46,70,66,,66,55,66,60,50,64,42,38,66
2023-05-12T12:54:00-05:00,46,79,46,55,70,58,53,70,64,,66,55,66,62,46,64,30,38,64
2023-05-12T12:54:30-05:00,46,74,46,58,66,55,50,74,64,,66,60,66,62,46,64,38,38,62
2023-05-12T12:55:00-05:00,46,74,53,58,66,53,46,72,64,,66,62,64,62,46,66,38,38,64
2023-05-12T12:55:30-05:00,46,74,46,62,66,50,42,77,64,,66,58,64,62,42,66,34,38,66
2023-05-12T12:56:00-05:00,46,79,46,58,64,50,46,70,64,,64,58,60,62,46,68,38,38,62
2023-05-12T12:56:30-05:00,46,77,46,55,62,50,46,70,62,,60,64,62,60,42,66,42,42,64
2023-05-12T12:57:00-05:00,46,77,50,58,58,53,46,77,64,,60,60,62,60,50,66,30,38,64
2023-05-12T12:57:30-05:00,46,77,42,62,60,,,79,64,,60,58,62,60,42,66,38,38,62
2023-05-12T12:58:00-05:00,46,77,46,83,58,53,50,83,66,,66,58,58,62,46,68,42,38,66
2023-05-12T12:58:30-05:00,46,74,46,79,60,55,50,79,66,,64,58,60,62,46,66,30,38,64
2023-05-12T12:59:00-05:00,46,74,46,66,,,50,77,,,64,,60,60,42,66,,38,
2023-05-12T12:59:30-05:00,46,72,42,58,,,,77,,,64,,58,60,42,70,,50,
2023-05-12T13:00:00-05:00,46,74,46,58,,,,74,,,64,,60,60,38,68,,53,
2023-05-12T13:00:30-05:00,46,77,46,98,68,,21,74,64,,64,55,60,60,46,66,0,46,58
2023-05-12T13:01:00-05:00,46,77,46,68,60,,42,77,66,,64,55,62,60,46,66,38,42,62
2023-05-12T13:01:30-05:00,46,79,46,60,62,50,50,74,70,,64,53,60,62,42,66,38,42,62
2023-05-12T13:02:00-05:00,46,74,46,58,58,53,50,79,66,,64,53,60,64,46,66,46,38,66
2023-05-12T13:02:30-05:00,46,72,50,58,58,53,53,79,68,,64,53,58,60,46,66,30,38,70
2023-05-12T13:03:00-05:00,46,77,50,60,58,50,50,70,66,,66,53,58,58,46,68,42,38,62
2023-05-12T13:03:30-05:00,46,77,53,55,58,87,50,68,66,,66,53,60,60,50,68,46,38,64
2023-05-12T13:04:00-05:00,46,77,50,55,53,50,50,66,68,,66,55,60,60,46,70,34,42,60
2023-05-12T13:04:30-05:00,46,79,50,53,53,53,46,70,66,,66,53,60,62,46,66,34,42,64
2023-05-12T13:05:00-05:00,46,79,46,55,53,50,46,68,66,,62,55,62,62,46,68,42,38,66
2023-05-12T13:05:30-05:00,46,72,46,55,53,50,46,66,66,,62,53,60,60,46,66,38,38,64
2023-05-12T13:06:00-05:00,46,72,50,55,50,46,42,66,66,,62,53,60,58,46,66,34,42,62
2023-05-12T13:06:30-05:00,46,74,50,60,53,53,42,66,68,,62,53,62,60,42,64,30,42,66
2023-05-12T13:07:00-05:00,46,77,46,60,53,,42,72,66,,62,53,60,64,46,66,25,38,66
2023-05-12T13:07:30-05:00,46,83,46,60,53,58,42,74,66,,62,53,60,60,46,68,30,38,64
2023-05-12T13:08:00-05:00,46,74,46,62,62,53,46,72,66,,60,50,60,62,46,68,38,38,66
2023-05-12T13:08:30-05:00,46,72,50,58,62,55,46,70,66,,60,53,60,58,46,68,34,38,64
2023-05-12T13:09:00-05:00,46,77,46,55,55,60,46,77,66,,60,55,58,58,46,68,30,34,64
2023-05-12T13:09:30-05:00,46,74,42,53,55,53,46,74,64,,60,58,60,55,46,66,34,42,62
2023-05-12T13:10:00-05:00,46,72,42,55,55,53,46,68,66,,60,55,60,58,46,68,34,42,62
2023-05-12T13:10:30-05:00,46,74,50,55,55,55,46,70,68,,60,53,60,55,46,68,34,38,62
2023-05-12T13:11:00-05:00,46,77,50,55,58,42,42,66,64,,60,55,58,60,46,,34,42,62
2023-05-12T13:11:30-05:00,46,79,46,55,53,50,50,68,64,,60,53,58,60,50,,34,42,64
2023-05-12T13:12:00-05:00,46,77,50,58,55,58,50,72,64,,62,53,60,60,46,70,34,38,62
2023-05-12T13:12:30-05:00,46,79,50,58,53,50,46,72,64,,64,68,64,58,50,70,34,42,64
2023-05-12T13:13:00-05:00,46,79,46,55,55,50,46,72,64,,64,66,60,58,46,70,25,42,62
2023-05-12T13:13:30-05:00,46,77,46,60,53,53,46,72,66,,64,58,62,58,46,70,30,42,60
2023-05-12T13:14:00-05:00,46,74,46,64,53,53,46,70,62,,62,53,64,58,42,68,,38,60
2023-05-12T13:14:30-05:00,46,72,50,64,53,53,50,66,66,,62,53,62,58,50,68,38,38,62
2023-05-12T13:15:00-05:00,46,70,53,60,58,,46,68,66,,62,50,62,58,50,64,34,38,62
2023-05-12T13:15:30-05:00,46,74,50,55,58,58,46,68,66,,62,50,64,58,50,68,34,38,64
2023-05-12T13:16:00-05:00,46,74,50,66,55,53,50,70,64,,62,50,64,68,50,68,30,38,62
2023-05-12T13:16:30-05:00,46,68,50,58,53,46,46,72,66,,62,50,62,81,46,68,30,38,58
2023-05-12T13:17:00-05:00,46,70,53,58,55,50,46,70,68,,62,55,62,81,53,66,38,38,58
2023-05-12T13:17:30-05:00,46,72,53,55,58,,42,70,64,,62,50,64,74,50,66,38,34,55
2023-05-12T13:18:00-05:00,46,72,55,55,50,53,46,72,66,,62,50,64,74,53,68,34,38,58
2023-05-12T13:19:00-05:00,46,70,53,53,55,53,46,66,66,,62,50,66,64,50,66,42,34,60
2023-05-12T13:19:30-05:00,46,70,53,55,55,,46,68,64,,62,53,64,72,50,68,34,38,58
2023-05-12T13:20:00-05:00,46,79,53,53,50,,46,66,66,,62,50,62,68,53,70,42,34,60
2023-05-12T13:20:30-05:00,46,72,53,60,53,58,46,66,66,,60,46,60,62,50,68,38,38,58
