DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-26T07:59:30-05:00,36,,,,50,63,41,64,28,53,30,39,45,,43,46,45
2023-05-26T15:59:30-05:00,77,,73,189,91,96,85,96,80,95,93,76,78,,65,73,75
2023-05-26T23:59:30-05:00,70,85,107,,102,90,94,106,70,79,66,67,72,67,64,79,70
