DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-26T11:59:30-05:00,58,,,,71,72,41,75,56,67,59,59,61,,52,59,59
2023-05-26T23:59:30-05:00,69,85,97,189,97,94,92,103,71,84,74,66,72,67,65,75,70
