DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-26T01:04:00-05:00,21,,,,,25,38,62,21,46,25,34,17,,34,30,42
2023-05-26T01:04:30-05:00,17,,,,,30,34,60,21,46,30,30,13,,,30,
2023-05-26T01:05:00-05:00,17,,,,,25,38,60,21,46,30,34,13,,34,25,42
2023-05-26T01:05:30-05:00,17,,,,,30,34,58,17,50,25,34,13,,21,30,46
2023-05-26T01:06:00-05:00,17,,,,,30,34,58,17,46,30,34,17,,34,30,46
2023-05-26T01:06:30-05:00,17,,,,,34,34,53,17,46,30,38,13,,30,30,42
2023-05-26T01:07:00-05:00,21,,,,,25,30,53,17,46,25,34,17,,34,30,38
2023-05-26T01:07:30-05:00,21,,,,,30,34,53,17,50,25,34,17,,34,30,38
2023-05-26T01:08:00-05:00,21,,,,,25,34,53,17,46,25,38,13,,34,30,34
2023-05-26T01:08:30-05:00,21,,,,,25,34,53,17,46,25,38,13,,38,30,38
2023-05-26T01:09:00-05:00,25,,,,,30,34,46,17,46,25,38,13,,34,30,42
2023-05-26T01:09:30-05:00,25,,,,,25,34,46,21,46,21,38,17,,34,30,38
2023-05-26T01:10:00-05:00,25,,,,,30,34,42,17,46,21,34,17,,30,25,42
2023-05-26T01:10:30-05:00,30,,,,,25,34,46,17,50,34,34,13,,34,25,42
2023-05-26T01:11:00-05:00,25,,,,,30,34,46,17,46,25,38,13,,25,25,42
2023-05-26T01:11:30-05:00,25,,,,,30,34,42,21,50,30,38,13,,30,25,38
2023-05-26T01:12:00-05:00,25,,,,,25,34,42,17,50,30,38,13,,30,30,38
2023-05-26T01:12:30-05:00,30,,,,,25,34,42,17,46,30,38,17,,38,25,42
2023-05-26T01:13:00-05:00,30,,,,,30,34,42,21,46,25,34,17,,30,30,38
2023-05-26T01:13:30-05:00,25,,,,,30,34,42,21,50,30,38,17,,34,30,38
2023-05-26T01:14:00-05:00,30,,,,,25,34,46,17,50,38,34,17,,34,25,38
2023-05-26T01:14:30-05:00,30,,,,,25,34,42,21,46,30,38,13,,38,30,42
2023-05-26T01:15:00-05:00,30,,,,,30,38,46,17,50,30,34,17,,34,30,38
2023-05-26T01:15:30-05:00,30,,,,,25,34,46,21,46,30,34,13,,38,25,42
2023-05-26T01:16:00-05:00,25,,,,,30,38,50,21,42,30,38,13,,38,25,42
2023-05-26T01:16:30-05:00,25,,,,,30,38,46,21,50,30,38,13,,30,30,42
2023-05-26T01:17:00-05:00,30,,,,,30,38,46,25,50,30,42,17,,38,30,38
2023-05-26T01:17:30-05:00,34,,,,,25,34,46,25,46,30,38,17,,34,34,38
2023-05-26T01:18:00-05:00,34,,,,,25,34,46,21,50,25,42,21,,30,34,38
2023-05-26T01:18:30-05:00,34,,,,,25,34,46,21,50,25,42,17,,34,30,38
2023-05-26T01:19:00-05:00,38,,,,,25,34,42,21,50,34,38,17,,34,30,42
2023-05-26T01:19:30-05:00,34,,,,,25,34,46,25,50,30,38,17,,38,34,38
2023-05-26T01:20:00-05:00,34,,,,,25,38,46,21,50,25,42,17,,34,34,42
2023-05-26T01:20:30-05:00,34,,,,,30,38,42,21,50,25,42,17,,38,30,38
2023-05-26T01:21:00-05:00,38,,,,,25,38,46,25,50,30,42,21,,42,34,38
2023-05-26T01:21:30-05:00,34,,,,,30,38,42,25,50,30,38,17,,42,34,42
2023-05-26T01:22:00-05:00,34,,,,,25,38,42,21,50,25,38,17,,42,34,42
2023-05-26T01:22:30-05:00,34,,,,,25,42,42,21,50,30,42,17,,34,34,42
2023-05-26T01:23:00-05:00,38,,,,,25,38,46,17,50,30,42,21,,34,34,42
2023-05-26T01:23:30-05:00,34,,,,,30,34,46,21,50,30,46,21,,34,34,42
2023-05-26T01:24:00-05:00,34,,,,,30,38,50,25,50,30,46,21,,30,30,42
2023-05-26T01:24:30-05:00,34,,,,,30,38,46,21,50,30,46,17,,38,34,42
2023-05-26T01:25:00-05:00,38,,,,,25,38,46,21,50,30,46,17,,42,34,38
2023-05-26T01:25:30-05:00,38,,,,,30,42,38,21,46,34,42,21,,38,34,
2023-05-26T01:26:00-05:00,38,,,,,30,38,42,21,50,30,46,17,,46,34,42
2023-05-26T01:26:30-05:00,34,,,,,25,38,38,25,46,34,46,21,,46,34,42
2023-05-26T01:27:00-05:00,34,,,,,21,38,42,21,53,34,46,17,,34,34,42
2023-05-26T01:27:30-05:00,34,,,,,25,38,42,25,46,30,42,17,,38,34,42
2023-05-26T01:28:00-05:00,34,,,,,30,38,42,25,50,30,46,21,,38,34,42
2023-05-26T01:28:30-05:00,34,,,,,25,38,46,21,46,30,46,25,,38,34,38
2023-05-26T01:29:00-05:00,38,,,,,30,38,42,25,46,30,46,21,,34,34,42
2023-05-26T01:29:30-05:00,34,,,,,25,38,46,25,46,34,42,17,,50,34,42
2023-05-26T01:30:00-05:00,38,,,,,25,38,46,25,46,30,42,21,,50,34,46
2023-05-26T01:30:30-05:00,38,,,,,30,38,42,25,46,30,42,25,,42,34,
2023-05-26T01:31:00-05:00,34,,,,,25,38,42,25,46,38,42,21,,34,34,42
2023-05-26T01:31:30-05:00,38,,,,,25,42,42,25,46,38,38,21,,30,34,42
2023-05-26T01:32:00-05:00,38,,,,,30,34,42,25,46,34,42,21,,30,34,42
2023-05-26T01:32:30-05:00,38,,,,,25,38,46,25,50,34,42,21,,30,34,
2023-05-26T01:33:00-05:00,38,,,,,30,38,46,25,42,38,42,21,,30,34,42
2023-05-26T01:33:30-05:00,34,,,,,30,42,42,25,42,34,42,25,,25,34,46
2023-05-26T01:34:00-05:00,38,,,,,30,42,42,25,46,34,42,25,,25,38,46
2023-05-26T01:34:30-05:00,38,,,,,30,42,42,25,46,30,46,21,,30,34,50
2023-05-26T01:35:00-05:00,34,,,,,34,42,42,25,46,30,42,25,,21,34,42
2023-05-26T01:35:30-05:00,38,,,,,30,38,46,30,46,34,42,30,,30,34,50
2023-05-26T01:36:00-05:00,38,,,,,34,38,42,25,42,34,42,30,,25,30,46
2023-05-26T01:36:30-05:00,38,,,,,30,38,42,25,42,34,38,25,,21,34,50
2023-05-26T01:37:00-05:00,38,,,,,30,38,42,25,38,34,38,30,,30,34,46
2023-05-26T01:37:30-05:00,38,,,,,34,42,42,25,42,30,42,30,,21,34,46
2023-05-26T01:38:00-05:00,38,,,,,30,42,42,25,46,30,42,30,,25,34,
2023-05-26T01:38:30-05:00,38,,,,,30,42,38,25,42,30,42,30,,34,34,46
2023-05-26T01:39:00-05:00,42,,,,,30,38,42,25,42,34,42,34,,30,34,46
2023-05-26T01:39:30-05:00,42,,,,,34,42,42,25,42,30,38,30,,25,30,50
2023-05-26T01:40:00-05:00,34,,,,,30,42,42,25,42,38,42,30,,21,34,50
2023-05-26T01:40:30-05:00,38,,,,,34,38,42,21,42,34,46,25,,30,34,
2023-05-26T01:41:00-05:00,42,,,,,30,42,46,21,42,34,42,30,,,30,42
2023-05-26T01:41:30-05:00,34,,,,,34,38,42,25,42,30,42,25,,21,30,38
2023-05-26T01:42:00-05:00,38,,,,,38,38,46,25,42,34,38,30,,25,30,
2023-05-26T01:42:30-05:00,38,,,,,34,46,42,21,46,34,38,30,,30,30,34
2023-05-26T01:43:00-05:00,42,,,,,38,42,42,25,46,34,38,30,,21,30,38
2023-05-26T01:43:30-05:00,38,,,,,34,38,42,25,42,34,38,30,,30,30,
2023-05-26T01:44:00-05:00,38,,,,,34,42,38,21,42,34,42,25,,34,34,38
2023-05-26T01:44:30-05:00,34,,,,,38,38,42,25,42,34,38,25,,25,34,42
2023-05-26T01:45:00-05:00,38,,,,,38,34,42,25,46,34,38,30,,21,30,42
2023-05-26T01:45:30-05:00,38,,,,,38,38,46,25,42,34,42,30,,25,30,38
2023-05-26T01:46:00-05:00,38,,,,,42,42,42,25,46,34,42,25,,30,30,42
2023-05-26T01:46:30-05:00,38,,,,,46,38,38,21,42,30,42,25,,30,30,42
2023-05-26T01:47:00-05:00,38,,,,,42,38,38,25,46,34,42,25,,30,25,38
2023-05-26T01:47:30-05:00,38,,,,,53,38,38,25,42,34,42,25,,25,25,
2023-05-26T01:48:00-05:00,38,,,,,50,38,34,25,42,38,38,25,,25,34,38
2023-05-26T01:48:30-05:00,38,,,,,50,38,38,25,46,34,42,25,,25,34,38
2023-05-26T01:49:00-05:00,42,,,,,50,38,38,25,42,34,38,30,,30,34,38
