DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-03T00:00:00-05:00,38,58,38,38,34,,,,,55,,58,60,,,53,
2023-05-03T00:00:30-05:00,38,50,38,34,38,53,,77,53,55,38,55,60,,0,50,
2023-05-03T00:01:00-05:00,38,53,38,34,34,42,72,81,55,55,34,55,60,,0,53,60
2023-05-03T00:01:30-05:00,38,53,34,34,38,46,50,81,53,53,34,55,,,42,50,62
2023-05-03T00:02:00-05:00,38,55,,38,38,46,42,74,55,55,34,55,62,,46,50,62
2023-05-03T00:02:30-05:00,38,53,34,34,38,46,42,77,53,55,34,58,62,,46,53,62
2023-05-03T00:03:00-05:00,38,55,,30,34,46,42,77,53,53,34,58,62,,42,50,64
2023-05-03T00:03:30-05:00,38,55,38,25,34,50,42,74,53,55,34,55,62,,46,55,62
2023-05-03T00:04:00-05:00,38,55,34,30,34,53,42,79,53,55,34,55,62,,50,53,62
2023-05-03T00:04:30-05:00,38,55,34,30,34,53,38,72,53,53,30,55,62,,46,53,62
2023-05-03T00:05:00-05:00,38,55,,34,34,55,38,70,50,55,30,55,62,,46,53,62
2023-05-03T00:05:30-05:00,38,55,34,30,34,53,38,70,50,53,30,55,64,,50,50,60
2023-05-03T00:06:00-05:00,38,58,34,30,34,55,38,70,50,50,34,58,64,,58,50,60
2023-05-03T00:06:30-05:00,38,58,34,25,38,55,38,66,46,50,34,55,60,,50,53,60
2023-05-03T00:07:00-05:00,38,58,34,34,34,55,38,64,53,53,34,55,60,,42,50,60
2023-05-03T00:07:30-05:00,38,55,38,34,34,58,38,64,50,53,30,,62,,46,50,60
2023-05-03T00:08:00-05:00,38,58,,30,34,53,42,62,46,53,30,58,60,,58,46,60
2023-05-03T00:08:30-05:00,38,55,34,30,34,55,42,64,50,53,30,58,60,,42,46,62
2023-05-03T00:09:00-05:00,38,58,34,25,38,55,42,68,46,53,30,55,62,,,46,62
2023-05-03T00:09:30-05:00,38,53,38,30,34,53,42,64,50,53,34,55,60,,50,46,60
2023-05-03T00:10:00-05:00,38,55,38,30,38,55,42,66,50,53,34,55,62,,46,42,62
2023-05-03T00:10:30-05:00,38,53,38,34,34,58,42,70,50,55,30,58,62,,50,42,58
2023-05-03T00:11:00-05:00,38,55,38,30,34,55,42,,46,50,34,55,60,,42,42,58
2023-05-03T00:11:30-05:00,38,55,,25,34,55,42,81,50,53,34,58,62,,50,42,58
2023-05-03T00:12:00-05:00,38,58,38,30,34,55,42,74,50,53,34,58,64,,46,46,58
2023-05-03T00:12:30-05:00,38,58,38,34,34,55,42,79,50,55,38,58,62,,46,42,60
2023-05-03T00:13:00-05:00,38,53,34,34,30,55,42,83,50,55,34,55,64,,46,42,62
2023-05-03T00:13:30-05:00,38,55,34,30,34,55,42,81,50,55,25,58,62,,53,42,60
2023-05-03T00:14:00-05:00,38,53,34,30,34,53,42,113,50,55,34,58,62,,46,42,58
2023-05-03T00:14:30-05:00,38,55,30,30,34,53,42,103,50,55,34,55,58,,50,38,60
2023-05-03T00:15:00-05:00,38,55,34,34,34,46,38,,46,55,30,58,60,,53,38,55
2023-05-03T00:15:30-05:00,38,55,38,30,34,50,42,,46,55,34,55,58,,46,38,60
2023-05-03T00:16:00-05:00,38,55,34,34,34,50,42,,50,53,34,55,58,,42,42,58
2023-05-03T00:16:30-05:00,38,55,34,30,38,50,46,,46,53,30,55,62,,42,42,58
2023-05-03T00:17:00-05:00,38,55,34,34,38,50,38,,50,53,34,55,64,,42,46,58
2023-05-03T00:17:30-05:00,38,53,34,30,34,50,38,,50,53,34,55,64,,42,46,60
2023-05-03T00:18:00-05:00,38,55,34,30,34,50,38,,46,53,30,55,62,,46,42,58
2023-05-03T00:18:30-05:00,38,55,34,30,34,50,42,,46,55,34,58,62,,46,42,62
2023-05-03T00:19:00-05:00,38,58,34,30,34,46,38,,50,55,34,55,62,,50,42,60
2023-05-03T00:19:30-05:00,38,55,34,34,34,50,42,,50,55,30,55,60,,38,42,58
2023-05-03T00:20:00-05:00,38,55,34,34,38,50,42,,50,55,34,55,60,,53,46,58
2023-05-03T00:20:30-05:00,38,55,34,30,34,50,38,,53,53,30,58,60,,50,46,60
2023-05-03T00:21:00-05:00,38,53,34,34,34,53,38,,50,55,34,55,60,,50,42,60
2023-05-03T00:21:30-05:00,38,55,34,30,34,53,42,,50,53,34,55,64,,50,46,60
2023-05-03T00:22:00-05:00,38,55,34,30,34,53,50,120,46,55,34,55,62,,46,46,62
2023-05-03T00:22:30-05:00,38,55,34,30,34,55,38,113,46,55,34,58,60,,46,46,60
2023-05-03T00:23:00-05:00,38,53,34,34,34,53,42,,50,55,30,55,60,,53,42,62
2023-05-03T00:23:30-05:00,38,53,34,34,38,50,42,,50,53,34,55,60,,46,42,62
2023-05-03T00:24:00-05:00,38,53,34,30,38,53,42,,53,55,30,55,62,,34,46,60
2023-05-03T00:24:30-05:00,38,53,38,30,38,53,38,,46,55,30,53,,,42,42,64
2023-05-03T00:25:00-05:00,38,58,34,34,34,50,38,,55,55,30,53,60,,42,42,62
2023-05-03T00:25:30-05:00,38,55,38,30,34,53,38,,55,58,30,53,62,,46,46,64
2023-05-03T00:26:00-05:00,38,53,38,34,34,50,38,,55,55,30,53,62,,38,38,64
2023-05-03T00:26:30-05:00,38,53,38,34,34,50,38,,53,58,30,55,62,,46,42,62
2023-05-03T00:27:00-05:00,38,55,34,34,38,53,,,50,55,30,53,62,,34,42,62
2023-05-03T00:27:30-05:00,38,53,34,34,34,50,38,,46,58,30,53,62,,42,46,62
2023-05-03T00:28:00-05:00,38,55,34,30,34,53,42,,50,58,34,55,62,,34,42,60
2023-05-03T00:28:30-05:00,38,55,34,30,34,53,38,,50,58,34,55,60,,38,46,64
2023-05-03T00:29:00-05:00,38,55,34,34,34,50,38,120,50,55,34,53,62,,46,46,64
2023-05-03T00:29:30-05:00,38,55,34,34,34,50,38,110,50,53,30,53,60,,38,42,62
2023-05-03T00:30:00-05:00,38,55,34,30,34,50,38,113,50,53,30,55,62,,46,42,64
2023-05-03T00:30:30-05:00,38,53,38,30,42,50,38,113,50,53,30,55,62,,46,42,64
2023-05-03T00:31:00-05:00,38,53,34,25,34,50,38,,53,53,30,55,62,,42,46,
2023-05-03T00:31:30-05:00,38,53,34,30,34,50,38,,50,55,34,53,60,,42,42,66
2023-05-03T00:32:00-05:00,38,55,38,25,38,55,38,,50,55,30,53,60,,46,50,66
2023-05-03T00:32:30-05:00,38,53,34,30,34,53,38,,46,55,30,53,60,,42,46,66
2023-05-03T00:33:00-05:00,38,55,34,30,30,50,38,,50,55,30,55,62,,46,42,66
2023-05-03T00:33:30-05:00,38,58,34,30,34,53,38,,53,55,30,53,62,,46,46,66
2023-05-03T00:34:00-05:00,38,55,34,30,34,55,38,,50,58,30,50,60,,50,42,70
2023-05-03T00:34:30-05:00,38,58,38,30,34,55,38,,53,60,30,,62,,50,42,70
2023-05-03T00:35:00-05:00,38,55,30,30,34,55,42,,50,55,34,53,62,,34,38,66
2023-05-03T00:35:30-05:00,38,55,30,30,30,55,38,,50,53,34,53,60,,38,42,68
2023-05-03T00:36:00-05:00,38,58,30,30,30,58,42,,53,55,30,53,60,,42,38,70
2023-05-03T00:36:30-05:00,38,55,30,30,34,55,42,,50,55,30,53,60,,42,42,70
2023-05-03T00:37:00-05:00,38,55,34,30,34,55,38,,50,58,34,55,64,,38,42,70
2023-05-03T00:37:30-05:00,38,58,30,34,30,55,42,,53,58,30,53,62,,50,42,70
2023-05-03T00:38:00-05:00,38,55,30,30,34,53,42,,53,58,34,53,60,,34,42,70
2023-05-03T00:38:30-05:00,38,53,34,30,30,53,46,,50,58,30,53,60,,50,38,70
2023-05-03T00:39:00-05:00,38,53,34,30,34,50,42,,53,55,34,53,62,,53,42,70
2023-05-03T00:39:30-05:00,38,55,34,30,34,53,42,,50,55,34,53,60,,46,38,70
2023-05-03T00:40:00-05:00,38,55,34,30,30,55,42,,46,55,34,55,58,,38,42,70
2023-05-03T00:40:30-05:00,38,55,34,30,34,53,38,,50,60,30,50,60,,34,42,72
2023-05-03T00:41:00-05:00,38,53,34,34,34,58,42,,53,58,30,53,60,,46,42,70
2023-05-03T00:41:30-05:00,38,55,34,34,34,53,46,,53,58,30,53,60,,42,42,72
2023-05-03T00:42:00-05:00,38,55,34,30,34,53,42,,55,58,30,53,60,,42,42,72
2023-05-03T00:42:30-05:00,38,53,34,30,34,53,42,118,53,55,30,53,60,,42,42,70
2023-05-03T00:43:00-05:00,38,58,34,30,30,55,38,110,53,55,30,53,58,,38,42,70
2023-05-03T00:43:30-05:00,38,58,34,30,34,55,46,100,53,55,30,55,60,,42,42,70
2023-05-03T00:44:00-05:00,38,58,34,30,34,55,46,98,50,58,25,53,60,,46,42,70
2023-05-03T00:44:30-05:00,38,55,34,34,30,55,38,105,50,55,25,53,60,,53,42,70
2023-05-03T00:45:00-05:00,38,55,34,34,34,55,42,103,50,53,30,53,62,,38,42,70
2023-05-03T00:45:30-05:00,38,55,34,30,30,58,42,108,53,53,25,53,60,,38,42,68
2023-05-03T00:46:00-05:00,38,58,34,30,34,55,42,108,46,53,25,55,58,,42,42,68
2023-05-03T00:46:30-05:00,38,53,30,30,34,55,38,100,46,53,25,55,60,,42,46,68
2023-05-03T00:47:00-05:00,38,58,38,30,34,53,38,100,50,55,25,55,60,,42,46,66
2023-05-03T00:47:30-05:00,38,58,34,25,34,53,42,98,50,55,30,55,60,,46,42,70
2023-05-03T00:48:00-05:00,38,58,34,30,30,53,38,100,53,53,30,53,60,,38,42,66
2023-05-03T00:48:30-05:00,38,55,30,30,34,53,38,100,50,53,30,55,62,,42,46,66
2023-05-03T00:49:00-05:00,38,55,34,30,34,55,42,103,50,53,30,53,60,,46,42,66
2023-05-03T00:49:30-05:00,38,53,34,30,30,53,34,100,50,55,30,53,60,,46,42,68
2023-05-03T00:50:00-05:00,38,55,30,30,30,55,38,105,50,55,25,50,62,,46,38,68
2023-05-03T00:50:30-05:00,38,58,34,30,34,55,42,120,53,53,25,53,60,,42,38,66
2023-05-03T00:51:00-05:00,38,55,34,30,34,53,38,,50,53,25,53,60,,42,42,66
2023-05-03T00:51:30-05:00,38,55,30,30,34,53,38,,46,53,30,53,58,,42,38,64
2023-05-03T00:52:00-05:00,38,58,34,25,30,55,38,113,46,55,25,55,58,,50,42,62
2023-05-03T00:52:30-05:00,38,55,30,30,30,55,38,118,50,55,25,55,62,,42,42,62
2023-05-03T00:53:00-05:00,38,55,30,30,30,55,38,115,50,55,30,55,60,,50,42,62
2023-05-03T00:53:30-05:00,38,55,34,30,30,53,42,,50,53,30,53,60,,38,42,62
2023-05-03T00:54:00-05:00,38,58,34,30,38,53,38,,50,55,30,53,60,,34,38,64
