DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-03T00:59:30-05:00,38,55,34,31,34,54,41,90,51,55,31,55,61,,44,44,64
2023-05-03T01:59:30-05:00,38,53,29,26,29,61,42,75,50,53,37,53,57,,53,49,57
2023-05-03T02:59:30-05:00,34,51,27,24,26,62,37,84,47,54,51,58,61,,52,41,71
2023-05-03T03:59:30-05:00,30,54,26,24,25,62,43,85,49,60,38,63,57,,52,57,66
2023-05-03T04:59:30-05:00,25,57,26,24,26,61,48,94,55,57,34,61,50,,52,50,59
2023-05-03T05:59:30-05:00,23,61,25,23,25,68,58,79,57,61,39,61,57,,44,69,68
2023-05-03T06:59:30-05:00,27,61,28,27,29,84,75,61,58,60,48,63,62,,56,73,65
2023-05-03T07:59:30-05:00,26,63,25,24,26,82,,64,61,67,64,65,61,,60,67,71
2023-05-03T08:59:30-05:00,29,57,39,36,40,81,61,76,62,79,75,69,62,,65,62,76
2023-05-03T09:59:30-05:00,44,60,48,45,50,69,,61,66,76,79,67,54,,54,51,70
2023-05-03T10:59:30-05:00,46,62,61,58,63,56,,50,70,66,64,61,42,,45,40,60
2023-05-03T11:59:30-05:00,53,60,59,56,61,60,59,52,61,65,60,61,37,,43,41,62
2023-05-03T12:59:30-05:00,55,58,59,56,61,58,54,55,59,65,57,59,38,,43,43,65
2023-05-03T13:59:30-05:00,55,52,61,58,63,57,57,57,57,61,58,56,35,,47,47,62
2023-05-03T14:59:30-05:00,55,40,60,56,62,56,55,57,41,53,49,48,37,,47,48,54
2023-05-03T15:59:30-05:00,56,44,59,55,61,40,41,55,40,27,36,50,36,,33,29,54
2023-05-03T16:59:30-05:00,53,31,53,48,53,42,43,34,25,21,22,27,31,47,21,31,35
2023-05-03T17:59:30-05:00,53,28,54,50,55,43,36,35,21,21,20,24,34,33,20,33,30
2023-05-03T18:59:30-05:00,54,28,53,48,53,40,34,32,23,19,22,25,28,37,18,48,31
2023-05-03T19:59:30-05:00,48,53,52,46,52,62,40,53,36,23,18,32,53,53,24,54,41
2023-05-03T20:59:30-05:00,50,63,52,46,52,61,55,67,57,28,14,48,46,52,45,51,56
2023-05-03T21:59:30-05:00,47,59,48,42,48,33,58,61,60,37,19,59,61,59,25,58,63
2023-05-03T22:59:30-05:00,46,57,43,38,43,47,48,72,54,57,22,57,58,58,52,43,62
2023-05-03T23:59:30-05:00,43,52,39,36,39,54,54,85,53,58,16,55,56,59,48,65,60
