DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-18T00:59:30-05:00,11.0,11.313559322033898,5.338983050847458,,10.427350427350428,16.28448275862069,45.628571428571426,11.282051282051283,8.0,16.0,7.410256410256411,20.153846153846153,30.802083333333332,4.872881355932203,20.889830508474578,9.572649572649572,9.669491525423728,18.336283185840706
2023-05-18T01:59:30-05:00,11.0,11.364406779661017,4.06140350877193,,18.110169491525422,20.862068965517242,47.58474576271186,10.44915254237288,8.0,14.35593220338983,5.822033898305085,15.55084745762712,32.059322033898304,3.610169491525424,13.661016949152541,9.610169491525424,24.02542372881356,18.24561403508772
2023-05-18T02:59:30-05:00,11.0,10.847457627118644,3.1228070175438596,,26.322033898305083,25.95689655172414,53.61864406779661,8.466101694915254,8.0,13.779661016949152,5.771186440677966,11.983050847457626,40.5,2.8135593220338984,12.555555555555555,11.347457627118644,29.177966101694917,27.796610169491526
2023-05-18T03:59:30-05:00,11.0,10.424778761061948,2.743362831858407,,34.267857142857146,22.035714285714285,53.61946902654867,8.929203539823009,8.0,13.026548672566372,5.31858407079646,10.699115044247788,29.814814814814813,2.3271028037383177,9.185840707964601,24.946902654867255,15.823008849557523,35.794642857142854
2023-05-18T04:59:30-05:00,11.0,10.887931034482758,3.310344827586207,,32.36842105263158,22.675675675675677,49.21052631578947,10.252252252252251,8.0,12.698275862068966,8.114035087719298,10.422413793103448,26.555555555555557,2.9655172413793105,9.582608695652175,22.412280701754387,14.551724137931034,33.09090909090909
2023-05-18T05:59:30-05:00,11.0,14.135593220338983,3.9661016949152543,,22.71551724137931,22.860869565217392,54.83620689655172,10.675213675213675,8.0,13.11864406779661,10.247863247863247,9.474576271186441,20.23931623931624,3.5762711864406778,10.544642857142858,23.136752136752136,21.533898305084747,33.47863247863248
2023-05-18T06:59:30-05:00,11.0,16.384615384615383,4.752136752136752,,37.43877551020408,23.51304347826087,46.72649572649573,21.153846153846153,8.0,26.264957264957264,25.025641025641026,12.435897435897436,22.837606837606838,4.299145299145299,14.339285714285714,26.435897435897434,21.923076923076923,30.205128205128204
2023-05-18T07:59:30-05:00,11.0,25.405172413793103,5.982758620689655,,42.732142857142854,30.43859649122807,54.81896551724138,28.396551724137932,8.0,36.91379310344828,34.810810810810814,15.551724137931034,32.1551724137931,5.5,14.370689655172415,30.586206896551722,20.96551724137931,31.321739130434782
2023-05-18T08:59:30-05:00,11.0,31.822916666666668,8.102564102564102,,41.26495726495727,32.3859649122807,38.52136752136752,35.309734513274336,8.0,43.63793103448276,34.096774193548384,14.652173913043478,38.042735042735046,7.3418803418803416,14.913793103448276,32.66379310344828,23.614035087719298,39.97435897435897
2023-05-18T09:59:30-05:00,11.0,28.726495726495727,12.278260869565218,21.4468085106383,27.752136752136753,23.034782608695654,39.3728813559322,39.885416666666664,8.0,44.456896551724135,33.333333333333336,17.389830508474578,22.54700854700855,11.085470085470085,17.54310344827586,19.137931034482758,15.666666666666666,38.567796610169495
2023-05-18T10:59:30-05:00,11.0,25.75862068965517,13.85593220338983,18.186274509803923,18.076271186440678,15.854700854700855,24.152542372881356,26.864406779661017,8.0,31.74137931034483,22.805084745762713,15.389830508474576,19.756521739130434,12.777777777777779,17.491525423728813,13.88135593220339,12.427350427350428,32.78632478632478
2023-05-18T11:59:30-05:00,11.0,21.666666666666668,18.975,17.689655172413794,17.564102564102566,15.767241379310345,20.418803418803417,22.974358974358974,8.0,23.256410256410255,19.078260869565216,14.846153846153847,18.50877192982456,17.976744186046513,17.017094017094017,13.991452991452991,11.923076923076923,25.00854700854701
2023-05-18T12:59:30-05:00,11.0,19.29824561403509,21.642857142857142,18.864077669902912,17.732142857142858,17.046296296296298,22.053571428571427,19.214285714285715,8.0,23.166666666666668,19.705357142857142,13.929824561403509,19.894736842105264,20.38095238095238,17.05263157894737,14.241071428571429,11.728070175438596,24.583333333333332
2023-05-18T13:59:30-05:00,11.0,21.427350427350426,21.489795918367346,19.40909090909091,18.5,16.939655172413794,21.855855855855857,19.120689655172413,8.0,19.53913043478261,13.732758620689655,19.304347826086957,19.70689655172414,19.732394366197184,21.01123595505618,13.594827586206897,12.370689655172415,26.342105263157894
2023-05-18T14:59:30-05:00,11.0,10.316239316239317,18.42452830188679,7.2905982905982905,9.655172413793103,6.504273504273504,20.264957264957264,5.735042735042735,8.0,3.982905982905983,4.598290598290598,20.042735042735043,9.879310344827585,17.310344827586206,20.685185185185187,9.649572649572649,6.435897435897436,11.482758620689655
2023-05-18T15:59:30-05:00,11.0,2.6324786324786325,8.982758620689655,5.594827586206897,4.034188034188034,4.17948717948718,5.17948717948718,1.8547008547008548,8.0,1.8275862068965518,2.017094017094017,8.11965811965812,4.888888888888889,8.11965811965812,19.7,2.5344827586206895,3.4482758620689653,3.1293103448275863
