DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-06T00:00:00-05:00,34,53,34,30,34,,,,,58,,60,53,58,,30,
2023-05-06T00:00:30-05:00,34,53,38,30,38,70,,89,42,58,34,58,53,55,0,25,53
2023-05-06T00:01:00-05:00,34,53,42,30,34,66,74,89,53,58,30,58,55,55,0,25,58
2023-05-06T00:01:30-05:00,34,55,38,34,42,70,38,98,55,58,38,58,53,58,62,30,62
2023-05-06T00:02:00-05:00,34,53,38,34,34,70,34,103,53,55,38,55,,58,60,30,62
2023-05-06T00:02:30-05:00,34,53,34,30,38,70,30,98,53,55,34,58,53,55,60,30,62
2023-05-06T00:03:00-05:00,34,53,34,34,38,72,30,100,50,58,34,58,55,58,,34,60
2023-05-06T00:03:30-05:00,34,53,34,30,34,72,30,95,53,58,34,58,55,55,64,30,60
2023-05-06T00:04:00-05:00,34,50,38,30,38,70,30,95,53,55,34,55,53,55,60,34,62
2023-05-06T00:04:30-05:00,34,50,34,34,38,68,30,95,53,55,30,58,53,55,60,34,62
2023-05-06T00:05:00-05:00,34,50,34,30,38,64,30,95,53,53,30,55,53,58,62,38,60
2023-05-06T00:05:30-05:00,34,50,34,34,38,64,30,95,55,55,34,58,53,58,55,34,60
2023-05-06T00:06:00-05:00,34,46,38,30,38,60,30,95,55,53,30,58,55,60,66,30,58
2023-05-06T00:06:30-05:00,34,50,38,34,34,62,30,95,53,53,30,58,55,55,64,30,60
2023-05-06T00:07:00-05:00,34,53,38,34,34,62,30,93,55,53,34,58,55,55,58,34,60
2023-05-06T00:07:30-05:00,34,50,34,38,34,60,30,95,53,53,30,55,50,58,62,34,60
2023-05-06T00:08:00-05:00,34,53,30,30,34,62,30,93,53,53,30,55,55,55,64,34,60
2023-05-06T00:08:30-05:00,34,53,34,30,38,64,30,93,55,53,30,55,55,53,55,34,60
2023-05-06T00:09:00-05:00,34,53,34,34,34,62,34,91,55,53,34,55,55,58,64,30,62
2023-05-06T00:09:30-05:00,34,50,34,30,34,60,30,91,58,55,30,55,53,55,60,34,62
2023-05-06T00:10:00-05:00,34,50,34,34,38,62,30,87,53,55,30,55,53,55,62,34,62
2023-05-06T00:10:30-05:00,34,53,34,30,34,64,30,87,55,55,30,55,50,58,62,34,60
2023-05-06T00:11:00-05:00,34,50,34,30,34,60,30,87,58,53,30,55,50,58,58,38,62
2023-05-06T00:11:30-05:00,34,50,34,30,38,62,30,89,55,46,30,58,55,58,60,38,60
2023-05-06T00:12:00-05:00,34,46,34,30,34,64,30,83,58,46,30,58,50,55,58,38,62
2023-05-06T00:12:30-05:00,34,50,34,30,34,60,25,85,53,53,30,55,53,58,55,38,60
2023-05-06T00:13:00-05:00,34,53,38,30,34,58,34,85,55,53,25,58,55,58,58,38,62
2023-05-06T00:13:30-05:00,34,53,34,34,34,58,38,85,55,50,30,55,53,55,62,38,62
2023-05-06T00:14:00-05:00,34,53,34,30,34,55,38,83,53,50,30,55,50,58,58,42,60
2023-05-06T00:14:30-05:00,34,50,34,30,34,55,38,83,55,50,30,55,55,58,55,38,60
2023-05-06T00:15:00-05:00,34,50,34,34,38,58,34,81,55,50,25,55,53,58,55,38,58
2023-05-06T00:15:30-05:00,34,50,38,34,34,55,34,83,55,50,30,55,53,55,58,42,60
2023-05-06T00:16:00-05:00,34,53,38,30,34,58,38,79,55,50,34,58,55,58,55,34,60
2023-05-06T00:16:30-05:00,34,53,38,34,34,60,38,77,55,50,25,58,50,55,58,38,60
2023-05-06T00:17:00-05:00,34,50,38,34,38,60,34,79,55,53,30,55,55,58,46,34,60
2023-05-06T00:17:30-05:00,34,50,38,30,38,60,34,74,53,53,25,58,53,58,53,38,60
2023-05-06T00:18:00-05:00,34,46,38,34,38,60,34,77,58,55,25,55,53,55,60,42,58
2023-05-06T00:18:30-05:00,34,46,38,34,38,58,38,79,55,53,30,55,53,55,60,38,58
2023-05-06T00:19:00-05:00,34,50,38,34,38,60,38,83,53,53,30,55,53,55,58,34,58
2023-05-06T00:19:30-05:00,34,53,34,30,34,60,38,81,55,55,25,53,55,55,58,34,58
2023-05-06T00:20:00-05:00,34,50,38,25,38,64,34,79,55,55,25,55,55,58,58,34,55
