DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-03T00:00:00-05:00,9.0,15.0,9.0,9.0,8.0,,,,,14.0,,15.0,16.0,,,13.0,
2023-05-03T00:00:30-05:00,9.0,12.0,9.0,8.0,9.0,13.0,56.0,24.0,13.0,14.0,9.0,14.0,16.0,,0.0,12.0,27.0
2023-05-03T00:01:00-05:00,9.0,13.0,9.0,8.0,8.0,10.0,22.0,26.0,14.0,14.0,8.0,14.0,16.0,,0.0,13.0,16.0
2023-05-03T00:01:30-05:00,9.0,13.0,8.0,8.0,9.0,11.0,12.0,26.0,13.0,13.0,8.0,14.0,,,10.0,12.0,17.0
2023-05-03T00:02:00-05:00,9.0,14.0,,9.0,9.0,11.0,10.0,23.0,14.0,14.0,8.0,14.0,17.0,,11.0,12.0,17.0
2023-05-03T00:02:30-05:00,9.0,13.0,8.0,8.0,9.0,11.0,10.0,24.0,13.0,14.0,8.0,15.0,17.0,,11.0,13.0,17.0
2023-05-03T00:03:00-05:00,9.0,14.0,,7.0,8.0,11.0,10.0,24.0,13.0,13.0,8.0,15.0,17.0,,10.0,12.0,18.0
2023-05-03T00:03:30-05:00,9.0,14.0,9.0,6.0,8.0,12.0,10.0,23.0,13.0,14.0,8.0,14.0,17.0,,11.0,14.0,17.0
2023-05-03T00:04:00-05:00,9.0,14.0,8.0,7.0,8.0,13.0,10.0,25.0,13.0,14.0,8.0,14.0,17.0,,12.0,13.0,17.0
2023-05-03T00:04:30-05:00,9.0,14.0,8.0,7.0,8.0,13.0,9.0,22.0,13.0,13.0,7.0,14.0,17.0,,11.0,13.0,17.0
2023-05-03T00:05:00-05:00,9.0,14.0,,8.0,8.0,14.0,9.0,21.0,12.0,14.0,7.0,14.0,17.0,,11.0,13.0,17.0
2023-05-03T00:05:30-05:00,9.0,14.0,8.0,7.0,8.0,13.0,9.0,21.0,12.0,13.0,7.0,14.0,18.0,,12.0,12.0,16.0
