DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_307A,TANGARA_3782,TANGARA_F212,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-20T00:28:30-05:00,46,55,42,42,42,34,21,30,30,34,34,34,5,91,42,46,21,21,21
2023-05-20T00:29:00-05:00,46,55,46,42,42,38,25,30,34,34,34,34,5,95,42,38,25,21,21
2023-05-20T00:29:30-05:00,46,53,46,42,42,34,21,30,30,34,34,34,5,93,42,34,25,21,25
2023-05-20T00:30:00-05:00,46,55,46,46,,30,25,30,38,34,34,34,5,93,46,38,30,21,25
2023-05-20T00:30:30-05:00,46,55,46,42,42,30,30,25,34,34,34,34,5,93,46,38,25,21,21
2023-05-20T00:31:00-05:00,46,55,46,42,46,30,34,25,42,34,34,34,5,89,42,34,25,17,21
2023-05-20T00:31:30-05:00,46,58,46,46,42,30,25,25,38,34,34,34,5,91,38,38,25,21,21
2023-05-20T00:32:00-05:00,46,58,46,50,42,30,25,30,34,30,34,34,0,91,42,38,25,25,21
2023-05-20T00:32:30-05:00,46,55,46,,,25,25,30,38,30,34,34,5,91,42,38,30,30,21
2023-05-20T00:33:00-05:00,46,55,53,50,46,25,25,30,42,34,34,34,5,91,38,42,25,30,21
2023-05-20T00:33:30-05:00,46,55,46,50,42,30,30,25,42,34,34,34,5,98,42,42,25,30,21
2023-05-20T00:34:00-05:00,46,53,46,50,46,30,30,30,38,34,34,34,5,113,38,42,,21,21
2023-05-20T00:34:30-05:00,46,55,46,46,42,30,30,30,42,34,34,34,5,113,42,42,25,21,25
2023-05-20T00:35:00-05:00,46,55,50,46,,30,30,30,46,34,34,34,5,132,38,42,42,21,25
2023-05-20T00:35:30-05:00,46,55,50,46,46,34,25,30,42,34,34,53,5,98,46,42,21,25,25
2023-05-20T00:36:00-05:00,46,55,50,46,50,34,30,30,38,34,34,53,5,115,46,42,38,21,21
2023-05-20T00:36:30-05:00,46,55,50,53,50,30,30,30,38,38,34,53,5,,46,42,34,21,21
2023-05-20T00:37:00-05:00,46,62,53,50,46,34,25,30,34,34,34,53,5,,42,42,38,21,25
2023-05-20T00:37:30-05:00,46,62,50,46,42,34,25,30,30,38,34,42,5,120,46,38,38,17,30
2023-05-20T00:38:00-05:00,46,58,50,46,,34,30,30,34,38,34,38,5,127,46,38,30,21,25
2023-05-20T00:38:30-05:00,46,58,50,46,42,34,25,30,34,38,34,38,5,,46,38,34,21,25
2023-05-20T00:39:00-05:00,46,60,50,46,46,34,25,30,25,34,34,42,5,,53,42,25,21,25
2023-05-20T00:39:30-05:00,46,62,50,42,,34,30,30,30,38,34,42,9,,58,38,21,25,25
2023-05-20T00:40:00-05:00,46,62,50,46,42,30,30,34,30,38,34,38,17,,55,34,30,21,30
2023-05-20T00:40:30-05:00,46,62,42,42,42,30,25,30,25,42,34,38,13,,55,38,25,25,25
2023-05-20T00:41:00-05:00,46,64,46,42,,34,30,25,30,38,34,38,5,,55,34,21,25,25
2023-05-20T00:41:30-05:00,46,64,42,42,38,34,30,25,30,38,34,38,5,,53,38,34,25,25
2023-05-20T00:42:00-05:00,46,64,46,42,38,34,30,30,25,38,34,38,17,,55,34,25,25,25
2023-05-20T00:43:00-05:00,46,64,46,42,42,38,25,30,34,42,34,38,5,,62,34,30,21,25
2023-05-20T00:43:30-05:00,46,64,46,42,,34,30,30,34,42,34,34,13,,62,38,21,21,25
2023-05-20T00:44:00-05:00,46,62,42,38,42,34,30,34,34,50,34,34,9,,62,34,25,21,25
2023-05-20T00:44:30-05:00,46,62,42,42,38,34,34,34,34,50,34,34,13,,62,34,34,21,30
2023-05-20T00:45:00-05:00,46,68,42,38,38,38,25,30,38,50,34,34,13,,60,34,25,21,30
2023-05-20T00:45:30-05:00,46,70,,42,38,34,25,30,34,53,34,34,9,,62,34,,21,30
2023-05-20T00:46:00-05:00,46,68,42,38,42,34,30,34,38,50,34,34,17,,64,34,25,21,25
2023-05-20T00:46:30-05:00,46,66,46,38,,38,25,34,42,50,34,34,9,,60,38,21,21,30
2023-05-20T00:47:00-05:00,46,60,46,34,42,34,30,34,34,50,34,38,5,,62,30,17,21,25
2023-05-20T00:47:30-05:00,46,58,38,38,38,34,25,34,34,50,34,38,9,132,,30,17,21,30
2023-05-20T00:48:00-05:00,46,64,38,38,42,38,21,30,34,50,34,38,5,132,62,34,21,21,25
2023-05-20T00:48:30-05:00,46,68,42,38,34,34,25,30,38,53,34,38,9,127,64,30,30,21,25
2023-05-20T00:49:00-05:00,46,66,42,34,38,34,30,30,38,50,34,38,9,113,62,34,13,21,25
2023-05-20T00:49:30-05:00,46,64,42,34,42,34,30,,38,46,34,38,13,103,62,34,13,21,25
2023-05-20T00:50:00-05:00,46,68,42,34,38,34,30,38,46,50,34,38,9,100,62,34,17,25,25
2023-05-20T00:50:30-05:00,46,66,46,42,38,38,25,34,46,53,34,38,9,105,58,38,17,25,25
2023-05-20T00:51:00-05:00,46,66,46,38,38,38,30,34,55,53,34,34,9,108,50,34,17,25,30
2023-05-20T00:51:30-05:00,46,66,46,38,38,30,30,38,58,50,34,38,9,105,42,30,17,25,30
2023-05-20T00:52:00-05:00,46,66,42,38,38,30,34,34,53,55,34,38,9,103,38,30,17,25,25
2023-05-20T00:52:30-05:00,46,64,38,38,38,34,30,34,58,53,34,38,17,98,34,30,21,25,30
2023-05-20T00:53:00-05:00,46,66,42,38,42,34,30,34,50,55,34,38,13,100,38,34,46,25,30
2023-05-20T00:53:30-05:00,46,70,42,38,42,34,34,34,50,55,34,38,9,98,34,34,30,25,30
2023-05-20T00:54:00-05:00,46,68,46,42,38,34,30,38,46,53,34,34,9,98,34,30,21,25,30
2023-05-20T00:54:30-05:00,46,70,,38,38,34,34,34,46,50,34,30,25,95,34,34,34,30,30
2023-05-20T00:55:00-05:00,46,70,42,38,38,34,34,30,46,55,34,30,21,98,38,30,25,25,30
2023-05-20T00:55:30-05:00,46,70,42,38,38,34,30,34,50,53,34,30,17,98,38,34,30,25,30
2023-05-20T00:56:00-05:00,46,70,,,34,34,34,34,50,53,34,34,13,98,42,34,30,25,30
2023-05-20T00:56:30-05:00,46,68,38,38,38,34,30,38,46,53,34,34,17,95,38,30,25,25,30
2023-05-20T00:57:30-05:00,46,72,42,38,38,34,34,38,50,53,34,34,17,105,30,34,38,25,34
2023-05-20T00:58:00-05:00,46,70,,,38,34,34,34,55,53,34,34,21,100,38,34,25,25,30
2023-05-20T00:58:30-05:00,46,72,42,38,34,34,34,38,53,53,34,34,21,108,34,34,30,25,30
2023-05-20T00:59:00-05:00,46,70,38,34,38,34,34,38,42,53,34,34,17,113,38,34,25,30,30
2023-05-20T00:59:30-05:00,46,68,42,34,38,34,34,34,38,50,34,34,17,120,42,34,21,25,34
2023-05-20T01:00:00-05:00,46,68,,38,42,34,30,34,38,50,34,34,25,125,42,30,13,30,34
2023-05-20T01:00:30-05:00,46,68,38,,38,34,30,38,42,50,34,34,25,127,46,30,17,25,34
2023-05-20T01:01:00-05:00,46,72,42,38,38,34,30,34,42,50,34,34,25,130,50,30,25,25,34
2023-05-20T01:01:30-05:00,46,68,42,38,38,34,30,30,38,50,34,34,17,,53,30,21,25,34
2023-05-20T01:02:00-05:00,46,72,38,38,34,34,30,30,34,46,34,34,21,120,53,30,17,25,30
2023-05-20T01:02:30-05:00,46,70,38,30,34,34,30,38,38,46,34,34,21,130,50,30,21,30,34
2023-05-20T01:03:00-05:00,46,72,42,34,34,38,30,34,34,50,34,34,21,,53,30,30,30,30
2023-05-20T01:03:30-05:00,46,70,42,30,34,34,30,38,30,50,34,34,21,,50,30,30,30,34
2023-05-20T01:04:00-05:00,46,74,42,34,38,34,30,38,30,46,34,34,21,,55,25,21,25,34
2023-05-20T01:04:30-05:00,46,70,42,38,34,34,25,34,30,46,34,34,25,,53,30,21,25,34
2023-05-20T01:05:00-05:00,46,70,38,38,38,34,30,34,34,50,34,34,21,,50,34,21,25,34
2023-05-20T01:05:30-05:00,46,72,42,38,34,34,30,34,38,50,34,34,21,,46,30,21,25,34
2023-05-20T01:06:00-05:00,46,72,42,38,38,,30,34,42,46,34,34,21,,42,30,21,25,38
2023-05-20T01:06:30-05:00,46,70,38,38,38,,25,34,42,46,34,34,17,,42,34,21,25,34
2023-05-20T01:07:00-05:00,46,70,38,38,34,,25,34,38,46,34,34,21,,38,30,21,25,34
2023-05-20T01:07:30-05:00,46,66,38,38,38,,25,34,38,50,34,34,21,,38,34,21,25,34
2023-05-20T01:08:00-05:00,46,68,38,38,34,,25,34,38,46,34,34,17,,38,30,21,25,34
2023-05-20T01:08:30-05:00,46,66,42,34,34,,25,30,38,42,34,34,21,,38,30,21,30,34
2023-05-20T01:09:00-05:00,46,66,38,38,38,,25,34,34,42,34,34,25,,30,30,21,30,34
2023-05-20T01:09:30-05:00,46,70,38,38,34,,25,34,38,46,34,34,25,,30,30,17,25,34
2023-05-20T01:10:00-05:00,46,72,38,,42,,25,34,38,42,34,34,21,,34,34,21,25,34
2023-05-20T01:10:30-05:00,46,70,38,42,34,,25,38,46,46,34,34,21,,30,30,17,30,34
2023-05-20T01:11:30-05:00,46,68,46,38,38,,30,34,72,46,34,30,21,,30,30,17,30,30
2023-05-20T01:12:00-05:00,46,66,42,38,42,,25,34,68,42,34,30,21,,30,25,30,30,34
2023-05-20T01:12:30-05:00,46,66,42,38,38,,25,38,64,42,34,30,21,,30,30,17,30,34
2023-05-20T01:13:00-05:00,46,68,46,38,38,,30,34,64,46,34,30,21,,30,30,21,30,42
2023-05-20T01:13:30-05:00,46,68,42,,34,,25,34,60,38,34,34,25,,34,30,17,30,34
2023-05-20T01:14:00-05:00,46,68,42,42,38,,25,34,58,42,34,34,25,,34,34,21,30,38
2023-05-20T01:14:30-05:00,46,68,38,38,38,,25,34,58,42,34,34,21,,34,30,17,25,34
2023-05-20T01:15:00-05:00,46,68,38,,38,,21,34,55,42,34,34,25,,34,30,17,25,34
2023-05-20T01:15:30-05:00,46,66,34,34,38,,21,34,46,38,34,34,25,,34,34,21,25,30
2023-05-20T01:16:00-05:00,46,68,38,38,38,,25,34,50,38,34,30,21,,34,34,21,25,30
2023-05-20T01:16:30-05:00,46,68,38,34,42,,25,34,50,42,34,30,21,,34,30,17,25,30
2023-05-20T01:17:00-05:00,46,68,34,34,38,,25,34,46,38,34,30,25,,30,30,17,25,30
2023-05-20T01:17:30-05:00,46,66,42,38,38,,21,,46,38,34,30,25,,34,30,25,25,30
2023-05-20T01:18:00-05:00,46,68,34,38,30,,21,34,50,38,34,30,25,,38,34,21,25,30
2023-05-20T01:18:30-05:00,46,70,42,,34,,25,34,53,42,34,30,21,,34,34,17,25,30
2023-05-20T01:19:00-05:00,46,68,38,34,34,,25,30,50,38,34,30,25,,34,30,21,25,34
2023-05-20T01:19:30-05:00,46,66,38,34,38,,21,30,53,42,34,30,25,,34,30,21,25,25
2023-05-20T01:20:00-05:00,46,70,42,38,38,,25,34,53,42,34,30,25,,30,34,21,25,30
2023-05-20T01:20:30-05:00,46,68,42,34,34,,25,30,50,38,34,30,25,,34,30,25,21,34
2023-05-20T01:21:00-05:00,46,72,42,,38,,25,34,50,50,34,30,21,,34,34,17,21,34
2023-05-20T01:21:30-05:00,46,70,38,38,38,,30,34,50,42,34,30,25,,34,34,21,25,30
