DATETIME,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_14D6,TANGARA_1EE6,TANGARA_2E9A,TANGARA_2FF6,TANGARA_1712,TANGARA_48C6,TANGARA_532E,TANGARA_F1AE,TANGARA_06BE
2023-09-26T02:03:30-05:00,1.0,13.2,15.77777777777778,13.75,5.0,8.7,13.666666666666666,12.7,8.222222222222221,10.666666666666666,11.4,0.0
