DATETIME,TANGARA_2BBA,TANGARA_14D6,TANGARA_1CE2,TANGARA_1FCA,TANGARA_2492,TANGARA_2FF6,TANGARA_48C6,TANGARA_4D7A,TANGARA_532E,TANGARA_EA06,TANGARA_F1AE,TANGARA_FAC6,TANGARA_06BE
2022-09-17 01:19:30,14.413016077269466,26.144124085331395,11.782608695652174,19.548361610023836,13.255932044404787,15.006682245460517,12.396479611361354,2.840566362351551,11.074499245248456,22.189750010181992,17.08330364746376,13.944140936069688,16.92388011016134
2022-09-17 13:19:30,17.898766249227254,29.838845809965605,,22.28824214095881,14.302468778573015,16.900358527147226,10.473312555200566,1.7877296583162996,6.8069538869457284,11.814758556868393,14.495425329006396,8.613059628277128,17.640106428330338
