DATETIME,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-01T20:13:00-05:00,25,25,38,25,17,17,34,,46,21,30,34
2023-05-01T20:13:30-05:00,25,30,38,25,17,17,34,,42,30,34,30
2023-05-01T20:14:00-05:00,25,25,38,25,17,17,34,50,50,25,38,34
2023-05-01T20:14:30-05:00,25,25,38,21,17,17,30,46,46,25,34,34
2023-05-01T20:15:00-05:00,30,25,34,21,21,17,34,42,46,34,34,
2023-05-01T20:15:30-05:00,21,30,34,21,21,17,30,50,46,34,34,
2023-05-01T20:16:00-05:00,25,25,38,25,17,17,30,,42,21,30,30
2023-05-01T20:16:30-05:00,25,25,38,25,17,17,34,,46,21,30,30
2023-05-01T20:17:00-05:00,25,25,38,25,17,17,30,,50,21,30,30
2023-05-01T20:17:30-05:00,30,21,,25,21,21,30,,42,25,30,34
2023-05-01T20:18:00-05:00,25,25,34,,21,17,34,,42,17,30,30
2023-05-01T20:18:30-05:00,25,25,34,,21,17,30,,46,21,30,30
2023-05-01T20:19:00-05:00,25,25,34,,21,17,34,,46,21,,
2023-05-01T20:19:30-05:00,25,25,30,,21,21,30,,46,17,25,30
2023-05-01T20:20:00-05:00,25,25,38,25,21,17,30,,46,13,30,30
2023-05-01T20:20:30-05:00,25,25,34,25,21,17,30,,46,17,42,30
2023-05-01T20:21:00-05:00,25,25,30,25,21,17,30,50,46,17,38,30
2023-05-01T20:21:30-05:00,30,25,34,21,21,17,34,,42,21,34,30
2023-05-01T20:22:00-05:00,25,25,34,21,17,17,25,,46,25,30,34
2023-05-01T20:22:30-05:00,25,25,30,21,17,17,30,,46,17,34,34
2023-05-01T20:23:00-05:00,25,25,34,25,17,17,30,50,42,17,34,38
2023-05-01T20:23:30-05:00,25,30,38,21,17,17,34,50,46,13,30,34
2023-05-01T20:24:00-05:00,25,25,38,25,17,13,30,,46,30,30,34
2023-05-01T20:24:30-05:00,25,30,38,25,17,13,30,50,46,17,30,34
2023-05-01T20:25:00-05:00,30,25,42,25,17,13,30,,46,21,30,34
2023-05-01T20:25:30-05:00,25,25,34,21,17,17,30,50,46,,30,34
2023-05-01T20:26:00-05:00,25,25,53,21,17,17,25,50,46,34,34,30
2023-05-01T20:26:30-05:00,21,30,42,21,17,13,25,46,50,21,34,34
2023-05-01T20:27:00-05:00,25,25,34,21,17,13,30,50,46,17,34,34
2023-05-01T20:27:30-05:00,25,25,34,21,17,17,30,46,42,17,30,34
2023-05-01T20:28:00-05:00,25,25,34,21,17,13,30,46,46,21,34,34
2023-05-01T20:28:30-05:00,21,25,34,21,17,13,25,46,50,25,25,38
2023-05-01T20:29:00-05:00,25,25,30,21,17,13,30,46,46,21,30,38
2023-05-01T20:29:30-05:00,21,25,34,21,17,13,30,46,46,13,30,38
2023-05-01T20:30:00-05:00,25,25,30,21,17,13,30,42,50,17,30,38
2023-05-01T20:30:30-05:00,21,21,34,21,17,13,25,42,46,17,30,38
2023-05-01T20:31:00-05:00,21,25,30,25,17,13,30,42,50,13,30,34
2023-05-01T20:31:30-05:00,21,25,30,21,13,13,30,42,46,17,30,42
2023-05-01T20:32:00-05:00,25,25,30,21,13,13,25,46,46,13,30,42
2023-05-01T20:32:30-05:00,25,25,34,25,13,13,25,46,46,17,30,38
2023-05-01T20:33:00-05:00,25,30,30,21,13,17,25,46,42,17,30,34
2023-05-01T20:33:30-05:00,25,25,30,21,13,13,25,46,46,21,30,42
2023-05-01T20:34:00-05:00,30,25,34,25,13,13,25,50,42,21,30,38
2023-05-01T20:34:30-05:00,30,25,30,25,13,13,30,50,42,13,30,34
2023-05-01T20:35:00-05:00,21,21,34,25,13,13,25,50,42,13,25,38
2023-05-01T20:35:30-05:00,25,25,30,21,13,17,30,50,42,17,25,38
2023-05-01T20:36:00-05:00,21,25,30,25,13,13,30,,42,21,25,38
2023-05-01T20:36:30-05:00,21,25,30,21,13,13,30,,42,13,25,38
2023-05-01T20:37:00-05:00,21,21,30,21,13,13,30,,46,13,25,38
2023-05-01T20:37:30-05:00,21,25,30,21,13,13,25,,42,13,25,
2023-05-01T20:38:00-05:00,25,21,25,21,13,13,25,,50,9,21,38
2023-05-01T20:38:30-05:00,21,25,25,25,13,13,25,,50,13,25,38
2023-05-01T20:39:00-05:00,21,25,25,21,13,13,25,,42,17,25,38
2023-05-01T20:39:30-05:00,21,21,25,25,13,9,25,,42,21,25,42
2023-05-01T20:40:00-05:00,21,21,21,25,17,9,25,,42,17,25,50
2023-05-01T20:40:30-05:00,25,25,25,25,17,13,25,,42,13,25,50
2023-05-01T20:41:00-05:00,25,25,25,25,17,13,,,42,9,25,46
2023-05-01T20:41:30-05:00,25,25,30,21,17,13,25,,46,17,30,42
2023-05-01T20:42:00-05:00,25,25,25,21,17,13,25,,50,13,25,50
2023-05-01T20:42:30-05:00,30,21,30,,17,17,25,,46,21,25,46
2023-05-01T20:43:00-05:00,25,25,25,,17,13,25,,46,25,25,46
2023-05-01T20:43:30-05:00,25,25,30,,17,13,25,,46,21,25,38
2023-05-01T20:44:00-05:00,25,25,25,,17,13,25,,42,21,25,42
2023-05-01T20:44:30-05:00,25,25,25,,17,13,25,,46,13,25,34
2023-05-01T20:45:00-05:00,25,30,25,21,17,13,25,,50,13,25,30
2023-05-01T20:45:30-05:00,25,25,25,21,17,17,25,,46,13,21,34
2023-05-01T20:46:00-05:00,25,25,25,21,17,13,25,,46,13,30,38
2023-05-01T20:46:30-05:00,21,21,25,,17,13,25,,46,21,25,38
2023-05-01T20:47:00-05:00,21,21,25,,17,13,25,,50,13,21,38
2023-05-01T20:47:30-05:00,21,25,25,,17,13,25,,46,17,21,34
2023-05-01T20:48:00-05:00,25,30,25,,17,13,21,,46,17,21,38
2023-05-01T20:48:30-05:00,21,25,25,21,17,13,25,,46,13,21,38
2023-05-01T20:49:00-05:00,21,21,25,21,17,13,25,,46,13,21,38
2023-05-01T20:49:30-05:00,21,25,21,25,17,13,25,,46,21,21,38
2023-05-01T20:50:00-05:00,25,21,21,25,13,13,30,,46,9,21,38
2023-05-01T20:50:30-05:00,25,25,21,21,13,13,25,,46,9,21,34
2023-05-01T20:51:00-05:00,21,25,17,21,13,13,30,,46,13,21,34
2023-05-01T20:51:30-05:00,25,25,25,21,13,13,25,,42,13,21,34
2023-05-01T20:52:00-05:00,25,25,25,21,13,13,25,,46,13,21,25
2023-05-01T20:52:30-05:00,25,21,21,21,13,13,25,,46,13,21,30
2023-05-01T20:53:00-05:00,25,21,21,25,13,13,30,,46,13,21,25
2023-05-01T20:53:30-05:00,30,25,21,25,13,13,25,,46,21,21,
2023-05-01T20:54:00-05:00,30,25,25,21,13,13,25,,46,17,21,30
2023-05-01T20:54:30-05:00,30,25,30,25,13,13,25,,46,17,25,30
2023-05-01T20:55:00-05:00,21,25,25,21,13,17,25,,50,17,25,25
2023-05-01T20:55:30-05:00,25,25,25,25,13,13,25,,50,13,25,25
2023-05-01T20:56:00-05:00,25,21,25,25,13,13,25,,46,13,21,25
2023-05-01T20:56:30-05:00,21,17,21,30,13,13,25,,46,13,21,25
2023-05-01T20:57:00-05:00,30,25,25,30,13,13,21,,50,13,21,21
2023-05-01T20:57:30-05:00,25,25,25,30,13,13,25,,50,17,25,25
2023-05-01T20:58:00-05:00,17,21,25,30,13,13,25,,50,13,25,25
2023-05-01T20:58:30-05:00,21,25,25,30,13,13,21,,50,17,25,21
2023-05-01T20:59:00-05:00,21,21,30,34,13,13,25,,50,17,21,
2023-05-01T20:59:30-05:00,25,21,30,34,13,13,25,50,46,17,25,25
2023-05-01T21:00:00-05:00,21,21,25,34,13,13,25,,50,13,21,21
2023-05-01T21:00:30-05:00,21,21,25,30,13,17,25,,50,13,25,25
2023-05-01T21:01:00-05:00,21,25,21,34,13,13,25,,50,17,25,25
2023-05-01T21:01:30-05:00,21,21,25,30,13,13,25,,53,13,21,21
2023-05-01T21:02:00-05:00,21,25,21,25,13,17,25,,50,13,21,21
2023-05-01T21:02:30-05:00,21,25,21,30,13,13,25,,53,13,21,21
2023-05-01T21:03:00-05:00,25,25,21,34,13,13,25,,55,9,21,21
2023-05-01T21:03:30-05:00,25,25,25,34,13,13,21,,55,13,21,21
2023-05-01T21:04:00-05:00,21,21,25,34,13,13,21,,53,13,21,25
2023-05-01T21:04:30-05:00,21,21,30,34,13,17,25,50,53,17,21,21
2023-05-01T21:05:00-05:00,17,25,34,34,13,13,25,50,55,9,21,21
2023-05-01T21:05:30-05:00,21,25,34,34,13,13,21,46,55,17,21,21
2023-05-01T21:06:00-05:00,21,25,34,34,13,17,21,50,55,13,21,21
2023-05-01T21:06:30-05:00,21,30,38,30,13,13,21,50,55,9,21,21
2023-05-01T21:07:00-05:00,21,25,34,30,13,13,21,46,55,21,21,21
2023-05-01T21:07:30-05:00,21,25,34,34,13,17,21,50,53,21,21,21
2023-05-01T21:08:00-05:00,25,21,30,34,13,13,21,50,50,17,21,21
2023-05-01T21:08:30-05:00,21,21,30,30,13,13,21,50,53,9,25,21
2023-05-01T21:09:00-05:00,17,21,34,34,13,13,,,53,17,21,21
2023-05-01T21:09:30-05:00,21,21,34,30,13,17,21,,53,17,21,21
2023-05-01T21:10:00-05:00,17,25,34,34,13,21,21,50,55,13,25,21
2023-05-01T21:10:30-05:00,21,21,30,34,13,17,17,46,55,13,21,21
2023-05-01T21:11:00-05:00,17,21,25,30,13,17,21,50,53,21,21,21
2023-05-01T21:11:30-05:00,17,21,34,30,13,13,21,50,53,13,17,21
2023-05-01T21:12:00-05:00,21,25,30,25,13,17,21,50,53,13,21,21
2023-05-01T21:12:30-05:00,17,25,30,25,13,17,21,,55,13,21,17
2023-05-01T21:13:00-05:00,21,21,30,30,13,13,21,46,55,13,21,21
2023-05-01T21:13:30-05:00,21,21,30,25,13,17,21,50,53,9,21,21
2023-05-01T21:14:00-05:00,21,21,30,34,13,17,17,50,53,17,21,21
2023-05-01T21:14:30-05:00,21,21,30,34,13,17,21,46,53,13,21,21
2023-05-01T21:15:00-05:00,21,25,38,30,13,13,21,46,58,17,21,21
2023-05-01T21:15:30-05:00,21,21,46,30,13,13,21,42,53,13,21,21
2023-05-01T21:16:00-05:00,17,25,46,30,13,13,21,,53,17,21,25
2023-05-01T21:16:30-05:00,21,21,42,25,13,17,25,50,55,17,21,21
2023-05-01T21:17:00-05:00,17,21,50,30,13,17,21,50,53,17,21,21
2023-05-01T21:17:30-05:00,21,21,53,25,13,13,21,46,53,17,21,25
2023-05-01T21:18:00-05:00,21,25,53,30,13,13,21,46,50,13,21,21
2023-05-01T21:18:30-05:00,21,21,55,30,13,13,25,46,55,17,21,
2023-05-01T21:19:00-05:00,21,21,53,30,13,13,30,50,53,13,21,21
2023-05-01T21:19:30-05:00,21,21,53,30,13,17,25,,53,9,21,21
2023-05-01T21:20:00-05:00,21,25,50,34,13,13,30,42,53,17,21,21
2023-05-01T21:20:30-05:00,21,25,50,30,13,17,30,42,53,21,21,21
2023-05-01T21:21:00-05:00,21,21,50,25,13,13,25,46,55,17,25,21
2023-05-01T21:21:30-05:00,21,21,50,25,13,13,30,42,53,13,21,25
2023-05-01T21:22:00-05:00,21,21,50,30,13,13,30,46,53,13,21,21
2023-05-01T21:22:30-05:00,21,21,53,25,17,13,30,42,50,21,21,21
2023-05-01T21:23:00-05:00,21,21,53,30,17,21,34,42,53,17,21,21
2023-05-01T21:23:30-05:00,25,21,53,25,17,17,30,42,53,13,17,25
2023-05-01T21:24:00-05:00,25,21,50,21,17,13,30,42,53,13,21,25
2023-05-01T21:24:30-05:00,25,21,53,30,17,13,25,46,55,17,21,25
2023-05-01T21:25:00-05:00,25,25,50,30,21,13,30,42,53,13,21,25
2023-05-01T21:25:30-05:00,25,25,50,25,21,13,30,46,50,9,25,25
2023-05-01T21:26:00-05:00,21,25,50,30,21,17,30,46,50,13,25,30
2023-05-01T21:26:30-05:00,21,21,50,25,21,13,25,46,50,13,25,
2023-05-01T21:27:00-05:00,25,21,53,25,21,13,25,46,50,30,30,38
2023-05-01T21:27:30-05:00,21,25,58,21,21,13,30,42,53,30,30,25
2023-05-01T21:28:00-05:00,25,21,58,25,21,13,30,42,53,25,30,25
2023-05-01T21:28:30-05:00,25,25,,25,21,17,30,42,53,21,30,34
2023-05-01T21:29:00-05:00,30,25,64,25,21,30,30,42,55,34,30,30
2023-05-01T21:29:30-05:00,21,25,58,30,21,17,30,42,55,30,34,
2023-05-01T21:30:00-05:00,21,21,55,25,21,21,30,42,50,25,38,38
2023-05-01T21:30:30-05:00,21,25,58,25,21,17,25,42,53,17,34,30
2023-05-01T21:31:00-05:00,30,25,55,25,21,17,25,46,53,30,34,25
2023-05-01T21:31:30-05:00,25,25,55,25,21,17,25,42,50,21,42,25
2023-05-01T21:32:00-05:00,25,25,58,30,21,17,25,42,53,34,42,30
2023-05-01T21:32:30-05:00,21,34,58,30,21,17,25,42,53,25,38,30
2023-05-01T21:33:00-05:00,25,30,58,34,21,17,25,46,53,25,42,25
2023-05-01T21:33:30-05:00,25,30,62,25,21,13,25,38,53,34,42,21
2023-05-01T21:34:00-05:00,21,34,58,30,21,17,25,42,55,34,42,25
2023-05-01T21:34:30-05:00,25,38,58,25,21,13,25,42,53,34,42,30
2023-05-01T21:35:00-05:00,21,34,58,30,13,13,25,42,50,25,42,30
2023-05-01T21:35:30-05:00,30,34,58,25,13,13,25,42,50,30,42,30
2023-05-01T21:36:00-05:00,42,38,60,30,13,13,25,42,50,34,38,30
2023-05-01T21:36:30-05:00,50,34,60,30,13,13,,42,53,30,42,30
2023-05-01T21:37:00-05:00,50,34,60,34,13,13,25,42,55,,42,30
2023-05-01T21:37:30-05:00,50,38,60,30,13,21,25,42,53,30,38,30
2023-05-01T21:38:00-05:00,50,34,58,34,13,21,25,42,53,25,34,30
2023-05-01T21:38:30-05:00,53,34,60,34,13,25,25,42,50,38,38,30
2023-05-01T21:39:00-05:00,50,34,58,34,13,21,25,42,50,38,30,30
2023-05-01T21:39:30-05:00,46,34,53,34,13,17,25,38,53,30,30,25
2023-05-01T21:40:00-05:00,53,34,55,34,13,21,25,42,50,13,30,30
2023-05-01T21:40:30-05:00,50,34,60,34,13,21,25,42,53,21,30,30
2023-05-01T21:41:00-05:00,50,34,55,34,13,21,25,38,53,30,25,30
2023-05-01T21:41:30-05:00,50,34,58,30,13,21,25,42,50,21,25,34
2023-05-01T21:42:00-05:00,53,38,58,34,13,17,25,38,50,25,30,30
2023-05-01T21:42:30-05:00,55,38,,34,13,21,25,38,50,34,30,25
2023-05-01T21:43:00-05:00,53,38,,30,13,21,21,38,50,34,25,30
2023-05-01T21:43:30-05:00,53,42,58,30,13,17,21,34,50,25,21,30
2023-05-01T21:44:00-05:00,53,46,58,30,17,21,25,34,46,25,30,25
2023-05-01T21:44:30-05:00,55,38,53,34,17,17,21,38,50,25,25,25
2023-05-01T21:45:00-05:00,60,42,50,30,17,17,25,38,50,30,21,30
2023-05-01T21:45:30-05:00,58,38,53,30,17,17,25,38,46,30,25,25
2023-05-01T21:46:00-05:00,58,34,53,30,17,17,25,38,46,25,25,25
2023-05-01T21:46:30-05:00,60,38,53,30,17,17,25,38,50,30,21,25
2023-05-01T21:47:00-05:00,60,42,53,30,17,13,21,38,50,30,25,34
2023-05-01T21:47:30-05:00,58,42,53,34,17,13,25,46,46,21,25,42
2023-05-01T21:48:00-05:00,60,38,53,34,17,17,25,38,50,21,30,38
2023-05-01T21:48:30-05:00,55,42,55,34,21,17,25,38,50,25,25,42
2023-05-01T21:49:00-05:00,53,42,55,34,21,17,25,38,50,21,25,38
2023-05-01T21:49:30-05:00,58,42,58,30,21,17,25,38,46,21,25,42
2023-05-01T21:50:00-05:00,55,42,58,34,,17,25,34,46,30,30,34
2023-05-01T21:50:30-05:00,53,46,58,34,21,17,30,34,50,21,25,30
2023-05-01T21:51:00-05:00,53,46,58,34,21,17,25,38,50,,30,34
2023-05-01T21:51:30-05:00,50,42,55,38,17,21,34,34,42,21,30,34
2023-05-01T21:52:00-05:00,55,42,58,42,17,17,30,34,46,25,30,34
2023-05-01T21:52:30-05:00,55,42,58,38,17,17,30,38,42,13,30,34
2023-05-01T21:53:00-05:00,53,42,60,42,21,17,30,38,46,17,25,34
2023-05-01T21:53:30-05:00,55,38,55,42,21,17,30,38,53,21,30,34
2023-05-01T21:54:00-05:00,53,42,55,42,21,17,25,38,50,17,30,30
2023-05-01T21:54:30-05:00,55,42,53,42,21,13,25,34,50,21,30,30
2023-05-01T21:55:00-05:00,50,38,55,46,21,17,25,34,50,21,30,30
2023-05-01T21:55:30-05:00,53,42,55,46,,17,30,42,46,17,30,34
2023-05-01T21:56:00-05:00,50,42,55,46,21,17,30,38,50,17,30,34
2023-05-01T21:56:30-05:00,55,42,55,38,25,17,30,34,46,21,30,34
2023-05-01T21:57:00-05:00,58,46,58,42,25,17,30,34,50,17,25,34
2023-05-01T21:57:30-05:00,58,42,62,42,25,17,25,38,50,17,25,34
2023-05-01T21:58:00-05:00,55,38,62,46,25,17,25,34,50,21,25,34
2023-05-01T21:58:30-05:00,58,38,64,46,25,13,25,34,50,13,25,34
2023-05-01T21:59:00-05:00,55,38,,42,21,13,30,34,53,21,30,34
2023-05-01T21:59:30-05:00,53,38,64,46,,13,30,34,46,13,25,34
2023-05-01T22:00:00-05:00,53,38,,42,21,13,34,34,53,13,34,34
2023-05-01T22:00:30-05:00,55,42,64,42,25,13,42,38,53,13,30,38
2023-05-01T22:01:00-05:00,55,42,,46,25,13,46,38,53,17,30,38
2023-05-01T22:01:30-05:00,55,46,,46,25,17,38,38,53,17,30,42
2023-05-01T22:02:00-05:00,50,42,,46,,17,50,30,53,17,30,42
2023-05-01T22:02:30-05:00,50,38,,46,25,17,46,38,55,13,30,42
2023-05-01T22:03:00-05:00,46,38,60,46,25,25,42,34,53,13,30,38
2023-05-01T22:03:30-05:00,53,42,64,46,25,21,42,38,53,13,30,38
2023-05-01T22:04:00-05:00,50,46,,,25,17,46,38,55,13,30,42
2023-05-01T22:04:30-05:00,46,42,,46,25,17,46,42,53,13,25,42
2023-05-01T22:05:00-05:00,53,46,64,,25,17,50,38,53,,25,38
2023-05-01T22:05:30-05:00,53,50,58,,25,17,42,42,55,13,30,38
2023-05-01T22:06:00-05:00,50,42,58,,25,17,46,38,53,9,30,42
2023-05-01T22:06:30-05:00,46,46,,,25,17,46,38,55,9,30,42
2023-05-01T22:07:00-05:00,50,50,58,,25,17,,38,55,13,30,46
2023-05-01T22:07:30-05:00,53,50,60,,30,13,50,38,53,9,30,50
2023-05-01T22:08:00-05:00,53,53,58,,30,17,50,38,50,17,34,50
2023-05-01T22:08:30-05:00,50,,58,,30,17,50,38,53,34,34,53
2023-05-01T22:09:00-05:00,50,53,60,,30,17,50,38,53,13,30,53
2023-05-01T22:09:30-05:00,55,50,62,,30,17,50,38,55,17,34,50
2023-05-01T22:10:00-05:00,53,53,58,,30,17,50,42,55,13,30,50
2023-05-01T22:10:30-05:00,53,50,58,,30,17,53,38,55,13,30,50
2023-05-01T22:11:00-05:00,50,,58,,30,17,50,42,55,13,34,53
2023-05-01T22:11:30-05:00,50,,62,,30,17,50,42,55,13,34,53
2023-05-01T22:12:00-05:00,53,,62,,30,17,53,42,58,17,38,53
2023-05-01T22:12:30-05:00,50,,64,,25,13,53,42,53,21,34,53
2023-05-01T22:13:00-05:00,50,,62,,25,17,53,42,53,13,34,58
2023-05-01T22:13:30-05:00,46,,60,,25,13,,42,53,13,30,53
2023-05-01T22:14:00-05:00,46,,60,,25,17,53,38,50,9,34,50
2023-05-01T22:14:30-05:00,46,,62,,25,17,,46,50,,34,53
2023-05-01T22:15:00-05:00,42,,62,,25,13,,42,55,17,34,53
2023-05-01T22:15:30-05:00,42,,62,,25,17,,42,53,13,34,53
2023-05-01T22:16:00-05:00,46,,64,,25,17,,42,55,17,34,53
2023-05-01T22:16:30-05:00,46,,62,,25,13,,42,53,17,,50
2023-05-01T22:17:00-05:00,50,,62,,30,17,,42,53,9,34,53
2023-05-01T22:17:30-05:00,53,,62,,30,13,,42,53,17,34,53
2023-05-01T22:18:00-05:00,50,,60,46,30,17,,42,53,13,,53
2023-05-01T22:18:30-05:00,46,,58,,25,17,,46,55,13,34,55
2023-05-01T22:19:00-05:00,50,,60,,25,13,,42,53,13,38,55
2023-05-01T22:19:30-05:00,53,,55,,25,17,,46,53,17,34,53
2023-05-01T22:20:00-05:00,53,,60,46,25,17,,42,53,13,34,55
2023-05-01T22:20:30-05:00,53,,60,,25,17,,42,55,17,34,55
2023-05-01T22:21:00-05:00,53,,55,46,25,17,,,55,17,38,55
2023-05-01T22:21:30-05:00,,,53,,30,17,,46,55,25,38,58
2023-05-01T22:22:00-05:00,,,53,,34,17,53,46,55,21,38,58
2023-05-01T22:22:30-05:00,,,55,,34,17,50,46,53,17,34,58
2023-05-01T22:23:00-05:00,,,53,,30,17,53,42,53,21,34,58
2023-05-01T22:23:30-05:00,,,53,,30,17,53,46,53,13,34,55
2023-05-01T22:24:00-05:00,60,,55,46,30,17,53,46,53,17,34,55
2023-05-01T22:25:00-05:00,58,,53,,30,17,50,46,50,21,38,55
2023-05-01T22:25:30-05:00,53,,53,,25,17,53,46,53,21,34,55
2023-05-01T22:26:00-05:00,53,,53,,25,21,,46,53,17,34,55
2023-05-01T22:26:30-05:00,50,,50,,25,17,50,42,55,21,34,58
2023-05-01T22:27:00-05:00,50,,50,,25,17,53,50,60,25,30,58
2023-05-01T22:27:30-05:00,46,,50,46,25,17,53,46,50,21,30,60
2023-05-01T22:28:00-05:00,46,,50,46,25,17,53,46,55,21,34,60
2023-05-01T22:28:30-05:00,46,,50,42,25,17,53,46,53,,34,58
2023-05-01T22:29:00-05:00,53,,46,46,25,17,53,46,50,25,30,58
2023-05-01T22:29:30-05:00,53,,46,46,25,17,53,46,53,30,30,55
2023-05-01T22:30:00-05:00,53,,,46,25,17,50,46,53,21,25,58
2023-05-01T22:30:30-05:00,53,,46,46,25,17,50,50,53,25,30,58
2023-05-01T22:31:00-05:00,46,,46,46,30,17,53,46,53,,30,58
2023-05-01T22:31:30-05:00,46,,42,46,30,17,,42,50,,34,58
2023-05-01T22:32:00-05:00,42,,46,,30,17,53,46,50,25,25,58
2023-05-01T22:32:30-05:00,46,,42,,30,17,50,50,55,25,25,55
2023-05-01T22:33:00-05:00,42,,42,46,30,17,53,46,53,30,30,58
2023-05-01T22:33:30-05:00,42,,46,46,30,17,50,50,53,25,34,53
2023-05-01T22:34:00-05:00,42,,42,46,30,13,50,46,50,25,34,55
2023-05-01T22:34:30-05:00,46,,42,46,30,17,50,42,50,21,34,55
2023-05-01T22:35:00-05:00,46,,38,42,30,17,50,46,50,30,38,53
2023-05-01T22:35:30-05:00,46,,38,,30,17,50,38,50,25,34,55
2023-05-01T22:36:00-05:00,42,,34,,30,17,53,46,50,25,34,53
2023-05-01T22:36:30-05:00,46,,38,,30,17,50,46,50,30,34,50
2023-05-01T22:37:00-05:00,53,,42,,25,17,50,46,50,,30,53
2023-05-01T22:37:30-05:00,53,,46,,25,21,,46,50,46,30,53
2023-05-01T22:38:00-05:00,53,,50,,25,17,50,46,50,38,34,53
2023-05-01T22:38:30-05:00,58,,46,,25,17,46,42,50,42,34,53
2023-05-01T22:39:00-05:00,,,46,,25,17,46,46,50,38,34,53
2023-05-01T22:39:30-05:00,,,46,,25,17,42,46,50,,34,50
2023-05-01T22:40:00-05:00,,,50,,25,17,46,46,50,,34,50
2023-05-01T22:40:30-05:00,,,50,,25,17,50,46,50,,,53
2023-05-01T22:41:00-05:00,,,46,,25,17,46,50,50,46,34,53
2023-05-01T22:41:30-05:00,,,,,34,17,46,42,50,,34,53
2023-05-01T22:42:00-05:00,,,42,46,34,17,46,42,53,,38,50
2023-05-01T22:42:30-05:00,,,46,,34,17,46,46,53,42,38,50
2023-05-01T22:43:00-05:00,,,42,,34,17,46,46,50,46,34,53
2023-05-01T22:43:30-05:00,,,42,,34,21,46,46,50,42,30,50
2023-05-01T22:44:00-05:00,,,38,46,34,17,46,46,50,46,34,53
2023-05-01T22:44:30-05:00,,,42,46,34,17,42,46,53,,30,53
2023-05-01T22:45:00-05:00,,,38,,34,17,42,46,50,42,34,50
2023-05-01T22:45:30-05:00,,,42,46,34,17,46,46,50,46,30,50
2023-05-01T22:46:00-05:00,,,38,42,30,17,46,46,50,46,34,53
2023-05-01T22:46:30-05:00,,,38,46,34,17,46,46,50,46,34,50
2023-05-01T22:47:00-05:00,,,,46,34,17,46,42,50,42,30,53
2023-05-01T22:47:30-05:00,,,34,46,34,17,50,46,46,46,34,53
2023-05-01T22:48:00-05:00,,,38,,34,17,46,50,53,38,34,50
2023-05-01T22:48:30-05:00,,,34,46,34,17,46,46,50,38,34,53
2023-05-01T22:49:00-05:00,,,42,42,34,17,46,50,50,38,34,53
2023-05-01T22:49:30-05:00,,,,42,34,17,50,46,53,30,34,50
2023-05-01T22:50:00-05:00,,,,42,34,17,46,46,50,34,34,50
2023-05-01T22:50:30-05:00,60,,38,42,34,17,50,50,50,34,30,50
2023-05-01T22:52:00-05:00,58,,38,42,34,17,46,50,50,34,34,53
2023-05-01T22:52:30-05:00,55,53,42,42,34,17,50,50,46,30,38,53
2023-05-01T22:53:00-05:00,53,53,42,42,34,17,50,46,50,34,34,50
2023-05-01T22:53:30-05:00,55,53,42,42,34,17,50,46,50,30,34,53
2023-05-01T22:54:00-05:00,53,50,42,46,34,17,50,42,50,25,30,50
2023-05-01T22:54:30-05:00,50,53,38,42,30,17,46,46,50,30,34,50
2023-05-01T22:55:00-05:00,53,53,42,42,30,17,50,50,,25,38,46
2023-05-01T22:55:30-05:00,50,50,38,42,30,17,46,42,,25,34,46
2023-05-01T22:56:00-05:00,50,46,38,46,30,17,46,46,,25,34,50
2023-05-01T22:56:30-05:00,50,50,38,42,30,17,46,42,,30,34,46
2023-05-01T22:57:00-05:00,46,46,38,46,30,17,50,46,,30,34,46
2023-05-01T22:57:30-05:00,50,50,34,46,30,17,46,42,34,30,30,46
2023-05-01T22:58:00-05:00,46,50,38,42,30,17,42,42,46,25,34,46
2023-05-01T22:58:30-05:00,46,46,42,42,30,17,46,42,53,21,34,46
2023-05-01T22:59:00-05:00,46,50,42,42,30,17,46,42,50,21,34,50
2023-05-01T22:59:30-05:00,42,46,42,46,30,17,46,50,50,25,30,46
2023-05-01T23:00:00-05:00,46,42,38,42,30,17,46,50,50,25,30,42
2023-05-01T23:00:30-05:00,42,46,38,42,30,17,46,50,50,21,30,42
2023-05-01T23:01:00-05:00,42,46,38,42,30,17,42,46,50,30,30,42
2023-05-01T23:01:30-05:00,42,46,42,42,30,17,46,46,53,30,30,42
2023-05-01T23:02:00-05:00,38,46,42,42,30,17,46,38,50,30,30,46
2023-05-01T23:02:30-05:00,42,42,42,,30,17,42,38,46,30,30,
2023-05-01T23:03:00-05:00,38,46,42,,30,17,42,46,50,25,30,42
2023-05-01T23:03:30-05:00,42,46,46,,38,17,42,46,46,34,30,42
2023-05-01T23:04:00-05:00,42,42,46,,38,17,42,46,46,25,25,46
2023-05-01T23:04:30-05:00,42,42,38,,38,17,42,42,42,34,30,42
2023-05-01T23:05:00-05:00,38,38,42,46,38,13,42,42,46,38,25,42
2023-05-01T23:05:30-05:00,42,42,42,46,38,13,38,46,50,34,25,46
2023-05-01T23:06:00-05:00,34,38,42,46,42,17,42,42,50,30,30,42
2023-05-01T23:06:30-05:00,42,42,42,46,42,13,42,42,46,25,30,42
2023-05-01T23:07:00-05:00,42,42,42,46,38,13,42,46,42,30,30,42
