DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_65F2,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-02T10:59:30-05:00,14.576923076923077,10.1,14.057692307692308,11.817307692307692,14.461538461538462,18.78021978021978,13.0,11.903846153846153,11.990384615384615,17.281553398058254,16.93877551020408,12.254901960784315,9.029411764705882,,12.0,11.192307692307692,10.88,14.48076923076923
2023-05-02T11:59:30-05:00,12.0,12.444444444444445,14.110169491525424,11.677966101694915,14.627118644067796,18.71171171171171,11.048076923076923,12.872881355932204,13.016949152542374,16.008695652173913,15.649572649572649,13.258620689655173,9.25,,12.05084745762712,11.504347826086956,9.051282051282051,14.974576271186441
2023-05-02T12:59:30-05:00,15.361344537815127,14.017094017094017,19.18487394957983,16.04201680672269,20.159663865546218,15.963636363636363,11.403846153846153,18.11111111111111,15.914529914529915,19.44736842105263,16.051724137931036,16.672268907563026,10.168067226890756,,12.22689075630252,12.269565217391305,8.588235294117647,20.094017094017094
2023-05-02T13:59:30-05:00,17.11304347826087,19.84,19.01769911504425,16.345132743362832,20.464912280701753,13.228070175438596,12.321100917431192,18.57894736842105,18.169642857142858,19.553571428571427,16.0,18.608695652173914,12.834782608695653,,15.79646017699115,12.175438596491228,9.946902654867257,22.47787610619469
2023-05-02T14:59:30-05:00,16.56779661016949,18.623931623931625,17.85593220338983,15.084745762711865,19.194915254237287,12.754237288135593,12.20353982300885,16.93220338983051,17.228813559322035,15.177966101694915,15.0,18.415254237288135,13.384615384615385,,16.99145299145299,11.016949152542374,9.31132075471698,22.38135593220339
2023-05-02T15:59:30-05:00,18.652542372881356,16.77777777777778,19.802083333333332,16.3,21.0,9.932203389830509,11.612244897959183,11.922413793103448,15.452991452991453,16.550847457627118,13.152542372881356,16.177966101694917,12.897435897435898,,16.717391304347824,8.559322033898304,8.543103448275861,19.14406779661017
2023-05-02T16:59:30-05:00,20.42016806722689,9.982905982905983,18.933333333333334,15.55,19.89908256880734,9.100840336134453,7.094736842105263,9.300884955752212,9.605263157894736,9.630252100840336,10.521008403361344,10.359649122807017,10.324786324786325,,,8.487394957983193,5.033898305084746,11.663865546218487
2023-05-02T17:59:30-05:00,16.608333333333334,10.232758620689655,17.416666666666668,14.683333333333334,18.0,9.5,9.298245614035087,12.241379310344827,8.308333333333334,9.369747899159664,9.541666666666666,10.333333333333334,10.258333333333333,,,7.908333333333333,8.372881355932204,12.608333333333333
2023-05-02T18:59:30-05:00,17.83050847457627,12.889830508474576,19.703389830508474,16.322033898305083,19.700934579439252,13.008547008547009,10.198275862068966,15.158536585365853,10.033898305084746,9.822033898305085,10.101694915254237,11.991379310344827,12.576271186440678,,,9.211864406779661,9.773913043478261,13.338983050847459
2023-05-02T19:59:30-05:00,17.95,19.73873873873874,16.466666666666665,13.6,16.3,12.0,10.203389830508474,17.396039603960396,11.90677966101695,11.271186440677965,10.820512820512821,13.601694915254237,15.258333333333333,,,8.82905982905983,11.086206896551724,15.649572649572649
2023-05-02T20:59:30-05:00,13.008474576271187,23.88372093023256,13.752136752136753,11.222222222222221,13.372881355932204,12.627272727272727,11.726495726495726,16.99047619047619,12.897435897435898,10.872881355932204,10.094017094017094,16.103448275862068,14.516949152542374,,,9.577586206896552,12.192660550458715,19.82882882882883
2023-05-02T21:59:30-05:00,10.583333333333334,16.675,11.551724137931034,9.403361344537815,11.025,20.703125,10.016949152542374,16.91304347826087,14.366666666666667,12.345132743362832,9.583333333333334,16.364406779661017,18.720338983050848,,,13.05084745762712,9.38655462184874,20.0
2023-05-02T22:59:30-05:00,9.0,14.956140350877194,10.2991452991453,8.482456140350877,9.897435897435898,12.0625,9.189655172413794,21.46590909090909,15.663793103448276,13.478632478632479,8.965811965811966,17.808695652173913,19.564102564102566,,,7.62280701754386,9.504273504273504,19.23931623931624
2023-05-02T23:59:30-05:00,9.0,13.863247863247864,9.953703703703704,8.781818181818181,9.871794871794872,10.885964912280702,9.675438596491228,19.217391304347824,12.716814159292035,12.854700854700855,8.591304347826087,15.791304347826086,17.336206896551722,,,12.530973451327434,10.801801801801801,18.743362831858406
