DATETIME,TANGARA_DD66,TANGARA_25CE,TANGARA_260A,TANGARA_4B1A,TANGARA_D89A,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_2492,TANGARA_2822,TANGARA_2E9A,TANGARA_307A,TANGARA_333E,TANGARA_F212,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-24T06:16:30-05:00,9,30,9,5,,66,,62,21,64,30,25,,5,30,46,30,60
2023-05-24T06:17:00-05:00,9,30,5,9,,64,,64,25,62,30,25,,5,25,50,30,62
2023-05-24T06:17:30-05:00,9,30,5,5,,64,,60,21,62,25,21,,5,30,55,30,60
2023-05-24T06:18:00-05:00,9,30,5,5,,66,,60,21,60,30,25,,5,30,50,30,62
2023-05-24T06:18:30-05:00,9,30,5,5,,70,,62,21,60,25,21,,5,30,50,30,60
2023-05-24T06:19:00-05:00,9,25,5,9,,68,,62,21,60,25,21,,5,34,46,30,58
2023-05-24T06:19:30-05:00,9,25,5,9,,68,,64,21,60,25,21,,5,42,53,30,58
2023-05-24T06:20:00-05:00,9,25,5,9,,70,,60,21,62,25,21,,5,34,34,25,53
2023-05-24T06:20:30-05:00,9,25,5,9,,66,,62,21,64,25,25,,5,30,34,30,58
2023-05-24T06:21:00-05:00,9,25,5,9,,68,,62,21,64,25,21,,5,30,58,30,53
2023-05-24T06:21:30-05:00,9,21,5,5,,66,,62,21,64,25,21,,5,42,46,30,55
2023-05-24T06:22:00-05:00,9,25,5,5,,66,,60,21,62,25,25,,5,42,55,30,53
2023-05-24T06:22:30-05:00,9,68,5,5,,68,,62,21,62,25,25,,5,42,55,25,55
2023-05-24T06:23:00-05:00,9,,5,5,,68,,62,17,64,25,25,,5,38,55,30,58
2023-05-24T06:23:30-05:00,9,60,5,5,,68,,60,17,66,25,25,,5,34,34,30,60
2023-05-24T06:24:00-05:00,9,34,5,5,,70,,60,21,62,25,25,,5,30,50,30,58
2023-05-24T06:24:30-05:00,9,30,5,9,,68,,60,21,66,25,25,,5,30,50,34,60
2023-05-24T06:25:00-05:00,9,25,5,9,,70,,64,21,64,25,21,,5,25,60,30,62
2023-05-24T06:25:30-05:00,9,25,5,5,,70,,55,21,62,25,21,,5,25,55,30,62
2023-05-24T06:26:00-05:00,9,21,5,5,,72,,58,25,62,25,25,,5,25,55,34,60
2023-05-24T06:26:30-05:00,9,25,5,5,,72,,58,21,62,25,25,,5,25,55,34,62
2023-05-24T06:27:00-05:00,9,21,5,5,,74,,55,25,62,25,21,,5,25,62,34,60
2023-05-24T06:27:30-05:00,9,21,5,9,,74,,55,25,60,21,21,,9,25,64,34,62
2023-05-24T06:28:00-05:00,9,21,9,9,,79,,74,25,68,25,25,,5,25,55,34,64
2023-05-24T06:28:30-05:00,9,21,5,9,,77,,72,46,66,25,25,,5,25,55,34,64
2023-05-24T06:29:00-05:00,9,21,5,5,,79,,66,42,64,25,25,,5,25,50,34,62
2023-05-24T06:29:30-05:00,9,21,9,5,,77,,60,34,64,25,25,,5,25,58,38,64
2023-05-24T06:30:00-05:00,9,17,5,5,,79,,60,30,66,30,34,,5,25,53,38,66
2023-05-24T06:30:30-05:00,9,21,5,5,,77,,60,21,64,25,25,,5,30,62,34,72
2023-05-24T06:31:00-05:00,9,21,5,5,,79,,60,25,64,25,25,,5,25,55,34,68
2023-05-24T06:31:30-05:00,9,21,5,9,,77,,58,25,64,30,30,,5,30,62,38,77
2023-05-24T06:32:00-05:00,9,21,5,9,,77,,60,25,64,25,34,,5,30,60,38,72
2023-05-24T06:32:30-05:00,9,21,5,9,,77,,60,25,64,25,38,,9,30,58,34,72
2023-05-24T06:33:00-05:00,9,21,5,9,,77,,60,25,70,30,38,,5,30,62,38,72
2023-05-24T06:33:30-05:00,9,21,5,5,,77,,60,25,68,25,38,,5,30,64,38,74
2023-05-24T06:34:00-05:00,9,21,5,5,,72,,60,25,66,25,30,,5,34,64,38,72
2023-05-24T06:34:30-05:00,9,21,5,5,,74,,58,25,64,30,30,,5,50,,38,74
2023-05-24T06:35:00-05:00,9,21,5,9,,72,,58,25,62,30,34,,5,66,,34,72
2023-05-24T06:35:30-05:00,9,21,5,5,,72,,55,25,64,30,38,,5,60,,38,66
2023-05-24T06:36:00-05:00,9,25,5,5,,70,,62,30,62,30,42,,5,55,,38,68
2023-05-24T06:36:30-05:00,9,25,5,9,,72,,62,25,70,25,34,,9,46,,38,66
2023-05-24T06:37:00-05:00,9,25,9,9,,72,,60,25,66,25,34,,5,34,,38,70
2023-05-24T06:37:30-05:00,9,25,9,9,,72,,60,25,66,25,34,,5,38,,34,68
2023-05-24T06:38:00-05:00,9,21,5,9,,72,,62,25,68,25,42,,5,34,,38,68
2023-05-24T06:38:30-05:00,9,21,5,9,,72,,60,25,68,25,42,,5,30,,42,66
2023-05-24T06:39:00-05:00,9,21,9,9,,72,,60,30,72,25,46,,5,34,,38,66
2023-05-24T06:39:30-05:00,9,21,5,5,,72,,53,34,77,25,46,,5,34,,38,68
2023-05-24T06:40:00-05:00,9,25,9,9,,74,,53,34,74,25,46,,5,30,,42,62
2023-05-24T06:40:30-05:00,9,21,9,9,,79,,58,34,74,25,42,,9,30,,42,64
2023-05-24T06:41:00-05:00,9,25,9,9,,77,,53,25,70,25,46,,5,34,,42,58
2023-05-24T06:41:30-05:00,9,30,9,9,,79,,53,34,68,25,,,5,30,,42,60
2023-05-24T06:42:00-05:00,9,30,9,5,,79,,53,30,68,30,46,,5,30,,42,60
2023-05-24T06:42:30-05:00,9,30,9,5,,79,,55,25,66,30,46,,5,30,,38,60
2023-05-24T06:43:00-05:00,9,30,5,9,,85,,55,30,64,25,42,,5,30,,50,60
2023-05-24T06:43:30-05:00,9,38,5,9,,,,58,30,77,25,42,,5,34,,46,58
2023-05-24T06:44:00-05:00,9,46,9,5,,,,60,34,74,30,42,,5,30,,42,55
2023-05-24T06:44:30-05:00,9,38,5,9,,85,,55,34,70,30,46,,5,30,,46,55
2023-05-24T06:45:00-05:00,9,30,5,5,,85,,53,30,68,30,,,5,25,,46,58
2023-05-24T06:45:30-05:00,9,34,5,9,,85,,50,34,68,30,42,,5,34,,50,58
2023-05-24T06:46:00-05:00,9,34,5,9,,81,,46,30,66,30,46,,5,38,,46,58
2023-05-24T06:46:30-05:00,9,34,9,9,,83,,46,30,66,25,38,,5,38,,46,60
2023-05-24T06:47:00-05:00,9,34,5,9,,74,,50,34,68,25,42,,9,42,,50,55
2023-05-24T06:47:30-05:00,9,34,5,9,,72,,50,25,68,30,42,,9,46,,53,55
2023-05-24T06:48:00-05:00,9,30,5,9,,72,,53,34,77,34,38,,5,42,,53,55
2023-05-24T06:48:30-05:00,9,34,9,9,,68,,53,34,77,25,46,,5,46,,50,55
2023-05-24T06:49:00-05:00,9,30,9,5,,68,,55,34,74,30,42,,5,46,,50,55
2023-05-24T06:49:30-05:00,9,30,9,5,,66,,55,38,70,30,46,,5,38,,53,55
2023-05-24T06:50:00-05:00,9,30,9,9,,68,,55,38,68,25,46,,9,42,,55,55
2023-05-24T06:50:30-05:00,9,34,9,5,,64,,58,38,66,25,50,,5,38,,58,53
2023-05-24T06:51:00-05:00,9,30,9,9,,62,,58,30,68,25,53,,9,38,,62,53
2023-05-24T06:51:30-05:00,9,25,9,9,,62,,60,34,68,25,50,,5,42,,58,53
2023-05-24T06:52:00-05:00,9,25,9,9,,64,,58,34,74,30,46,,9,38,,62,55
2023-05-24T06:52:30-05:00,9,30,9,9,,70,,58,34,83,30,46,,9,42,,62,58
2023-05-24T06:53:00-05:00,9,30,9,9,,74,,62,38,79,30,42,,9,34,,58,55
2023-05-24T06:53:30-05:00,9,30,9,9,,81,,62,42,79,25,38,,5,38,,58,55
2023-05-24T06:54:00-05:00,9,34,5,5,,81,,60,38,74,30,42,,5,38,,58,58
2023-05-24T06:54:30-05:00,9,34,9,5,,74,,62,34,68,25,46,,9,38,66,60,58
2023-05-24T06:55:00-05:00,9,34,5,9,,74,,62,30,66,30,46,,5,38,64,60,62
2023-05-24T06:55:30-05:00,9,34,5,9,,68,,60,34,74,25,42,,5,38,,62,58
2023-05-24T06:56:00-05:00,9,34,5,9,,74,,60,34,70,30,46,,5,38,,58,58
2023-05-24T06:56:30-05:00,9,34,5,5,,74,,62,34,68,30,42,,5,38,,60,55
2023-05-24T06:57:00-05:00,9,38,5,5,,77,,62,38,68,30,42,,5,42,,60,55
2023-05-24T06:57:30-05:00,9,,5,5,,77,,60,34,70,25,42,,5,53,,60,55
2023-05-24T06:58:00-05:00,9,34,5,5,,74,,55,30,68,25,38,,5,46,62,58,55
2023-05-24T06:58:30-05:00,9,38,9,5,,77,,58,38,68,25,38,,5,46,64,55,58
2023-05-24T06:59:00-05:00,9,34,5,5,,77,,60,38,70,30,38,,5,38,58,60,58
2023-05-24T06:59:30-05:00,9,38,5,5,,72,,58,38,72,25,38,,5,34,60,58,55
2023-05-24T07:00:00-05:00,9,38,5,9,,74,,50,34,72,25,38,,5,30,62,58,58
2023-05-24T07:00:30-05:00,9,38,9,9,,,,55,38,72,25,38,,5,25,,58,58
2023-05-24T07:01:30-05:00,9,42,5,9,,,,50,38,70,25,34,,5,30,55,55,58
2023-05-24T07:02:00-05:00,9,42,5,5,,,,55,38,66,25,38,,5,25,60,53,60
2023-05-24T07:02:30-05:00,9,50,5,5,,,,55,38,70,25,38,,5,25,58,53,60
2023-05-24T07:03:00-05:00,9,46,5,5,,,,58,38,68,25,38,,5,25,53,55,60
2023-05-24T07:03:30-05:00,9,42,9,5,,,,68,34,72,25,38,,5,25,60,55,58
2023-05-24T07:04:00-05:00,9,42,5,9,,,,72,34,70,25,38,,5,30,50,55,62
2023-05-24T07:04:30-05:00,9,42,5,9,,,,70,38,77,25,38,,5,25,55,58,62
2023-05-24T07:05:00-05:00,9,42,5,5,,83,,68,38,91,25,38,,5,25,53,58,62
2023-05-24T07:05:30-05:00,9,42,5,5,,85,,66,34,89,30,34,,5,25,58,60,60
2023-05-24T07:06:00-05:00,9,42,9,5,,,,64,34,85,30,38,,5,25,64,60,60
2023-05-24T07:06:30-05:00,9,46,9,9,,,,64,30,81,25,34,,5,25,62,60,58
2023-05-24T07:07:00-05:00,9,42,5,5,,,,64,38,79,25,34,,5,25,60,,60
2023-05-24T07:07:30-05:00,9,38,9,5,,85,,64,38,77,21,34,,5,25,58,60,55
2023-05-24T07:08:00-05:00,9,42,5,5,,,,62,46,77,25,34,,5,25,60,60,55
2023-05-24T07:08:30-05:00,9,42,5,5,,,,58,46,79,25,34,,5,25,62,60,53
2023-05-24T07:09:00-05:00,9,38,5,5,,85,,62,50,77,25,34,,5,25,55,60,55
2023-05-24T07:09:30-05:00,9,42,5,5,,81,,58,50,72,25,34,,5,21,66,60,53
2023-05-24T07:10:00-05:00,9,42,5,5,,,,64,50,72,25,34,,5,25,60,62,50
2023-05-24T07:10:30-05:00,9,42,5,5,,,,64,50,77,21,30,,5,25,58,60,50
2023-05-24T07:11:00-05:00,9,42,5,9,,,,62,46,79,21,34,,5,30,55,62,46
2023-05-24T07:11:30-05:00,9,42,9,5,,,,64,46,77,21,30,,5,30,55,60,46
2023-05-24T07:12:00-05:00,9,42,5,9,,,,64,42,77,21,34,,5,30,53,,46
2023-05-24T07:12:30-05:00,9,42,9,5,,85,,62,38,79,21,30,,5,42,55,,46
2023-05-24T07:13:00-05:00,9,42,9,5,,,,58,38,79,21,30,,5,42,55,,46
2023-05-24T07:13:30-05:00,9,46,5,5,,,,58,46,81,21,34,,5,38,42,,42
2023-05-24T07:14:00-05:00,9,38,9,5,,,,55,46,74,21,30,,5,38,50,,46
2023-05-24T07:14:30-05:00,9,42,5,9,,,,58,46,74,21,30,,9,30,55,,42
2023-05-24T07:15:00-05:00,9,46,5,5,,85,,55,46,74,25,30,,5,34,50,,42
2023-05-24T07:15:30-05:00,9,38,5,5,,83,,55,42,,21,34,,5,34,53,,46
2023-05-24T07:16:00-05:00,9,38,5,5,,83,,66,46,,21,30,,5,25,50,,46
2023-05-24T07:16:30-05:00,9,38,5,5,,83,,60,46,85,25,30,,5,30,53,,42
2023-05-24T07:17:00-05:00,9,42,5,9,,81,,60,46,81,25,30,,5,30,50,,46
2023-05-24T07:17:30-05:00,9,34,9,5,,83,,64,46,81,25,25,,5,34,55,62,46
2023-05-24T07:18:00-05:00,9,38,5,5,,,,64,42,79,21,34,,5,34,55,60,46
2023-05-24T07:18:30-05:00,9,34,9,9,,85,,62,42,77,25,34,,5,34,58,,46
2023-05-24T07:19:00-05:00,9,38,5,9,,,,60,42,79,25,30,,5,30,53,,50
2023-05-24T07:19:30-05:00,9,38,5,5,,,,64,46,85,25,30,,5,30,58,62,50
2023-05-24T07:20:00-05:00,9,38,5,5,,,,64,42,77,21,34,,5,25,58,,53
2023-05-24T07:20:30-05:00,9,38,5,9,,,,68,46,81,21,34,,5,34,55,62,53
2023-05-24T07:21:00-05:00,9,38,5,5,,,,62,50,77,21,30,,5,30,55,,50
2023-05-24T07:21:30-05:00,9,42,5,5,,83,,66,46,77,21,34,,5,30,53,,53
2023-05-24T07:22:00-05:00,9,38,5,9,,85,,64,42,74,21,30,,5,30,60,,46
2023-05-24T07:22:30-05:00,9,38,5,9,,79,,62,46,81,21,34,,5,30,53,62,46
2023-05-24T07:23:00-05:00,9,42,5,9,,85,,60,46,83,21,38,,9,30,42,,50
2023-05-24T07:23:30-05:00,9,38,9,9,,,,62,42,87,21,30,,9,30,46,,50
2023-05-24T07:24:00-05:00,9,42,9,9,,,,58,42,93,25,34,,5,30,42,,50
2023-05-24T07:24:30-05:00,9,34,5,9,,,,60,38,,21,38,,5,34,42,,46
2023-05-24T07:25:00-05:00,9,38,5,9,,,,60,38,91,21,38,,9,30,46,,46
2023-05-24T07:25:30-05:00,9,42,9,9,,,,60,42,89,21,34,,5,30,55,,46
2023-05-24T07:26:00-05:00,9,42,9,9,,,,60,38,87,21,34,,5,30,42,,46
2023-05-24T07:26:30-05:00,9,38,9,9,,,,58,38,91,25,34,,5,30,38,,42
2023-05-24T07:27:00-05:00,9,34,9,9,,,,62,42,87,60,34,,5,34,46,,46
2023-05-24T07:27:30-05:00,9,38,5,9,,,,60,38,83,50,34,,5,34,38,,42
2023-05-24T07:28:00-05:00,9,42,9,5,,83,,58,42,85,25,30,,5,34,50,,42
2023-05-24T07:28:30-05:00,9,38,9,5,,83,,58,38,91,21,30,,5,30,50,,50
2023-05-24T07:29:00-05:00,9,42,9,9,,77,,58,38,93,21,34,,5,30,50,,50
2023-05-24T07:29:30-05:00,9,42,5,9,,83,,58,34,91,25,30,,5,30,50,,46
2023-05-24T07:30:00-05:00,9,42,9,9,,85,,53,38,83,25,30,,5,34,50,,46
2023-05-24T07:30:30-05:00,9,42,9,5,,,,50,38,79,25,34,,9,34,42,,50
2023-05-24T07:31:00-05:00,9,42,9,5,,,,50,38,85,25,34,,9,34,38,,53
2023-05-24T07:31:30-05:00,9,,5,9,,,,50,42,85,25,42,,5,30,42,,50
2023-05-24T07:32:00-05:00,9,38,9,9,,85,,58,42,85,62,42,,5,30,46,62,50
2023-05-24T07:32:30-05:00,9,38,9,9,,83,,50,42,83,58,53,,9,34,42,,53
2023-05-24T07:33:00-05:00,9,38,9,9,,83,,50,38,74,38,66,,5,34,50,,50
2023-05-24T07:33:30-05:00,9,,5,5,,83,,53,42,77,25,53,,5,30,50,,53
2023-05-24T07:34:00-05:00,9,50,5,9,,79,,50,38,79,30,46,,5,30,50,,50
2023-05-24T07:34:30-05:00,9,46,5,9,,81,,50,38,79,25,46,,5,30,46,,50
2023-05-24T07:35:00-05:00,9,,5,9,,79,,60,38,77,25,42,,5,30,42,62,50
2023-05-24T07:35:30-05:00,9,42,5,9,,77,,62,34,79,25,46,,5,30,42,62,50
2023-05-24T07:36:00-05:00,9,42,9,9,,77,,58,38,79,25,42,,5,34,42,62,50
2023-05-24T07:36:30-05:00,9,38,5,9,,85,,53,42,74,34,42,,9,30,34,62,53
2023-05-24T07:37:00-05:00,9,42,9,9,,81,,50,38,79,34,42,,5,30,42,62,55
2023-05-24T07:37:30-05:00,9,38,9,9,,74,,55,38,77,30,38,,5,34,50,62,55
2023-05-24T07:38:00-05:00,9,42,5,5,,79,,46,34,72,46,38,,5,34,53,62,53
2023-05-24T07:38:30-05:00,9,42,9,5,,79,,50,38,68,38,38,,5,38,50,62,53
2023-05-24T07:39:00-05:00,9,70,9,9,,72,,50,34,68,30,42,,5,38,53,62,55
2023-05-24T07:39:30-05:00,9,55,9,5,,72,,55,38,72,30,38,,5,34,53,62,60
2023-05-24T07:40:00-05:00,9,46,5,5,,72,,58,42,70,30,38,,5,34,50,,53
2023-05-24T07:40:30-05:00,9,42,5,9,,68,,64,38,72,34,38,,5,34,53,,53
2023-05-24T07:41:00-05:00,9,38,9,5,,72,,77,34,72,38,42,,5,38,46,62,53
2023-05-24T07:41:30-05:00,9,34,9,5,,72,,74,34,70,38,42,,5,38,50,,53
2023-05-24T07:42:00-05:00,9,38,5,9,,68,,70,34,68,34,42,,5,34,38,62,53
2023-05-24T07:42:30-05:00,9,34,9,9,,68,,68,38,68,30,38,,5,38,46,60,62
2023-05-24T07:43:00-05:00,9,34,9,9,,66,,66,46,68,34,42,,5,34,42,62,53
2023-05-24T07:43:30-05:00,9,38,9,5,,70,,66,42,70,34,42,,5,38,53,,53
2023-05-24T07:44:00-05:00,9,38,5,5,,68,,66,42,68,55,42,,9,42,38,,55
2023-05-24T07:44:30-05:00,9,38,5,9,,68,,58,46,70,42,42,,5,60,38,,53
2023-05-24T07:45:00-05:00,9,42,5,5,,68,,62,46,70,55,38,,5,62,38,62,
2023-05-24T07:45:30-05:00,9,38,9,5,,70,,60,50,74,50,38,,5,58,53,62,55
2023-05-24T07:46:00-05:00,9,38,5,5,,70,,62,46,72,38,38,,5,50,50,58,
2023-05-24T07:46:30-05:00,9,34,5,9,,70,,58,46,72,38,38,,9,46,38,58,58
2023-05-24T07:47:00-05:00,9,34,5,9,,70,,55,46,74,53,34,,5,38,46,60,55
2023-05-24T07:47:30-05:00,9,34,9,5,,68,,58,42,77,62,34,,5,42,50,58,66
2023-05-24T07:48:00-05:00,9,34,5,9,,70,,64,42,74,50,42,,5,34,42,60,64
2023-05-24T07:48:30-05:00,9,34,5,5,,70,,60,42,77,46,34,,5,38,50,62,
2023-05-24T07:49:00-05:00,9,38,5,5,,72,,60,42,74,46,34,,5,30,42,60,64
2023-05-24T07:49:30-05:00,9,34,9,5,,74,,46,38,72,46,34,,5,25,46,60,55
2023-05-24T07:50:00-05:00,9,34,5,9,,74,,42,46,74,58,34,,5,30,38,60,55
2023-05-24T07:50:30-05:00,9,30,9,5,,83,,38,46,72,50,34,,5,30,42,60,55
2023-05-24T07:51:00-05:00,9,30,9,9,,83,,38,42,72,42,34,,5,30,46,60,62
2023-05-24T07:51:30-05:00,9,30,9,9,,77,,42,38,72,53,34,,5,30,30,58,60
2023-05-24T07:52:00-05:00,9,30,9,9,,81,,42,42,74,42,30,,5,30,42,58,68
2023-05-24T07:52:30-05:00,9,30,5,9,,,,42,38,74,42,30,,5,25,38,60,68
2023-05-24T07:53:00-05:00,9,34,5,9,,83,,42,42,70,50,34,,5,25,42,58,64
2023-05-24T07:53:30-05:00,9,30,5,9,,77,,46,42,72,46,34,,5,21,34,60,62
2023-05-24T07:54:00-05:00,9,25,5,9,,72,,46,38,79,46,34,,5,25,42,60,55
2023-05-24T07:55:00-05:00,9,34,9,9,,70,,42,38,70,46,34,,5,25,50,55,55
2023-05-24T07:55:30-05:00,9,30,5,9,,70,,34,42,66,42,30,,5,25,50,53,53
2023-05-24T07:56:00-05:00,9,30,9,9,,72,,30,46,64,60,30,,9,25,42,50,74
2023-05-24T07:56:30-05:00,9,34,5,9,,68,,30,46,64,50,34,,5,25,38,53,60
2023-05-24T07:57:00-05:00,9,34,9,9,,68,,30,42,64,53,34,,5,25,53,53,53
2023-05-24T07:57:30-05:00,9,34,9,9,,70,,30,46,64,58,34,,5,30,46,53,
2023-05-24T07:58:00-05:00,9,34,9,5,,72,,25,46,62,55,30,,5,34,46,50,70
2023-05-24T07:58:30-05:00,9,34,9,9,,74,,25,46,64,55,30,,5,30,42,53,53
2023-05-24T07:59:30-05:00,9,34,9,9,,72,,21,46,66,46,30,,5,42,34,53,58
2023-05-24T08:00:00-05:00,9,34,9,5,,72,,21,38,66,53,34,,5,38,34,53,58
2023-05-24T08:00:30-05:00,9,38,9,5,,81,,21,34,64,53,34,,9,34,34,53,50
2023-05-24T08:01:00-05:00,9,38,9,5,,81,,25,38,66,42,30,,9,58,42,58,70
2023-05-24T08:01:30-05:00,9,34,9,9,,74,,25,38,66,64,30,,5,60,50,62,77
2023-05-24T08:02:00-05:00,9,34,9,9,,68,,25,38,66,58,34,,5,46,38,58,53
2023-05-24T08:02:30-05:00,9,25,9,9,,70,,25,34,66,50,34,,5,38,38,55,46
2023-05-24T08:03:00-05:00,9,21,9,5,,70,,30,34,64,46,30,,5,34,46,55,42
2023-05-24T08:03:30-05:00,9,17,9,5,,74,,30,34,62,50,30,,9,30,38,58,46
2023-05-24T08:04:00-05:00,9,25,9,9,,70,,30,34,60,50,34,,5,,30,58,46
2023-05-24T08:04:30-05:00,9,21,9,9,,74,,30,38,55,64,34,,5,72,38,58,42
2023-05-24T08:05:00-05:00,9,17,9,9,,74,,25,34,55,64,34,,5,62,38,55,72
2023-05-24T08:05:30-05:00,9,17,9,9,,74,,25,34,53,58,38,,5,50,38,58,58
2023-05-24T08:06:00-05:00,9,17,9,9,,74,,25,30,55,58,34,,5,34,38,60,42
2023-05-24T08:06:30-05:00,9,17,9,9,,70,,21,34,53,60,42,,9,34,38,60,50
2023-05-24T08:07:00-05:00,9,17,9,9,,72,,21,34,53,66,42,,5,34,30,62,42
2023-05-24T08:07:30-05:00,9,21,9,9,,77,,21,30,50,58,42,,5,38,34,60,38
2023-05-24T08:08:00-05:00,9,21,9,9,,70,,21,34,50,46,38,,9,34,25,55,38
2023-05-24T08:08:30-05:00,9,21,9,9,,70,,17,34,50,60,46,,5,42,42,55,38
2023-05-24T08:09:00-05:00,9,21,9,9,,72,,21,25,50,55,42,,5,34,34,55,34
2023-05-24T08:09:30-05:00,9,25,9,9,,74,,21,21,46,53,42,,5,34,21,55,38
2023-05-24T08:10:00-05:00,9,17,9,9,,79,,21,25,42,55,38,,5,38,21,53,30
2023-05-24T08:10:30-05:00,9,17,9,9,,70,,17,25,46,53,38,,9,38,30,53,34
2023-05-24T08:11:00-05:00,9,17,9,9,,72,,17,30,42,46,42,,9,38,30,53,34
2023-05-24T08:11:30-05:00,9,17,9,9,,68,,21,25,38,60,42,,9,38,25,53,30
2023-05-24T08:12:00-05:00,9,13,9,9,,72,,21,21,,50,46,,5,34,25,55,25
2023-05-24T08:12:30-05:00,9,13,9,9,,68,,17,21,,53,42,,9,34,34,53,25
2023-05-24T08:13:00-05:00,9,17,9,9,,68,,17,17,,55,42,,9,34,25,53,30
2023-05-24T08:13:30-05:00,9,17,9,9,,74,,17,17,68,50,38,,9,42,25,50,30
2023-05-24T08:14:00-05:00,9,17,13,13,,68,,21,21,62,58,34,,9,46,25,46,34
2023-05-24T08:14:30-05:00,9,13,9,9,,64,,17,17,58,55,38,,9,50,30,50,34
2023-05-24T08:15:00-05:00,9,13,9,9,,58,,17,17,68,50,38,,9,42,30,50,30
2023-05-24T08:15:30-05:00,9,17,9,9,,58,,17,17,58,53,42,,9,38,21,53,30
2023-05-24T08:16:00-05:00,9,17,9,9,,58,,13,17,60,55,46,,9,38,25,50,25
2023-05-24T08:16:30-05:00,9,13,9,9,,58,,13,17,53,50,46,,9,30,30,50,30
2023-05-24T08:17:00-05:00,9,13,9,13,,62,,13,21,46,53,50,,9,34,21,53,30
2023-05-24T08:17:30-05:00,9,13,9,9,,60,,13,25,46,50,53,,9,34,17,50,25
2023-05-24T08:18:00-05:00,9,13,9,13,,62,,13,25,46,46,50,,9,34,13,46,30
2023-05-24T08:18:30-05:00,9,13,9,13,,85,,17,21,46,50,46,,9,38,17,46,30
2023-05-24T08:19:00-05:00,9,13,13,9,,70,,21,21,42,50,42,,9,38,17,46,30
2023-05-24T08:19:30-05:00,9,13,13,13,,,,17,21,38,46,42,,9,34,17,46,30
2023-05-24T08:20:00-05:00,9,13,13,13,,85,,17,21,42,50,42,,9,34,17,46,34
2023-05-24T08:20:30-05:00,9,13,13,13,,68,,17,25,42,46,38,,9,34,17,46,38
2023-05-24T08:21:00-05:00,9,13,13,13,,60,,17,21,38,50,42,,9,34,13,42,
2023-05-24T08:21:30-05:00,9,13,13,9,,60,,17,21,38,50,42,,9,34,13,42,30
2023-05-24T08:22:00-05:00,9,13,13,13,,64,,17,25,34,46,42,,9,34,13,46,34
2023-05-24T08:22:30-05:00,9,13,13,13,,66,,17,25,38,46,42,,9,34,17,46,34
2023-05-24T08:23:00-05:00,9,13,13,13,,64,,17,25,34,46,42,,9,34,13,42,34
2023-05-24T08:23:30-05:00,9,17,13,9,,64,,17,25,38,46,38,,9,38,17,46,34
2023-05-24T08:24:00-05:00,9,13,13,9,,64,,17,25,38,42,42,,9,34,21,46,34
2023-05-24T08:24:30-05:00,9,9,13,13,,64,,17,21,38,50,42,,9,34,17,42,34
2023-05-24T08:25:00-05:00,9,9,13,13,,60,,17,21,38,46,42,,9,34,17,46,34
2023-05-24T08:25:30-05:00,9,9,13,9,,50,,21,25,38,42,38,,9,34,13,53,34
2023-05-24T08:26:00-05:00,9,9,13,13,,53,,25,25,42,42,38,,9,34,17,55,34
2023-05-24T08:26:30-05:00,9,13,13,9,,53,,25,21,42,46,38,,9,34,17,58,34
2023-05-24T08:27:00-05:00,9,9,13,13,,53,,21,21,42,50,38,,9,34,13,53,34
2023-05-24T08:27:30-05:00,9,9,13,13,,55,,17,25,38,53,34,,9,34,13,50,34
2023-05-24T08:28:00-05:00,9,13,13,9,,53,,21,21,46,46,34,,9,25,17,46,34
2023-05-24T08:28:30-05:00,9,13,13,13,,55,,17,21,50,42,38,,9,25,17,42,42
2023-05-24T08:29:00-05:00,9,13,9,13,,50,,21,17,50,42,34,,13,25,17,46,
2023-05-24T08:29:30-05:00,9,13,13,13,,53,,17,21,50,42,34,,9,25,17,50,70
2023-05-24T08:30:00-05:00,9,9,13,13,,58,,17,25,50,42,30,,9,25,17,46,55
2023-05-24T08:30:30-05:00,9,13,13,13,,70,,13,25,46,42,25,,9,25,13,50,55
2023-05-24T08:31:00-05:00,9,9,13,17,,68,,17,30,46,42,25,,9,25,17,50,34
2023-05-24T08:31:30-05:00,9,,13,13,,60,,17,25,,38,30,,9,25,13,46,30
2023-05-24T08:32:00-05:00,9,9,13,13,,66,,13,25,93,42,25,,9,25,21,46,25
2023-05-24T08:32:30-05:00,9,9,13,13,,64,,13,21,,42,21,,9,30,13,50,25
2023-05-24T08:33:00-05:00,9,,13,13,,62,,17,21,79,50,17,,9,21,13,46,64
2023-05-24T08:33:30-05:00,9,13,13,13,,60,,17,21,64,46,17,,9,21,17,46,30
2023-05-24T08:34:00-05:00,9,13,9,13,,58,,17,21,58,46,17,,9,30,21,50,46
2023-05-24T08:34:30-05:00,9,9,13,13,,55,,17,17,53,42,21,,9,21,17,55,
2023-05-24T08:35:00-05:00,9,13,13,13,,60,,17,25,50,38,21,,9,21,17,55,
2023-05-24T08:35:30-05:00,9,17,13,9,,74,,17,21,42,42,21,,9,17,17,60,
2023-05-24T08:36:00-05:00,9,17,13,17,,64,,17,21,53,38,17,,9,17,17,62,34
2023-05-24T08:36:30-05:00,9,13,13,13,,55,,17,17,53,38,17,,9,21,17,58,
2023-05-24T08:37:00-05:00,9,13,13,13,,50,,17,21,50,38,17,,9,21,13,53,
