DATETIME,TANGARA_25CE,TANGARA_1282,TANGARA_14D6,TANGARA_1A1E,TANGARA_1EE6,TANGARA_2492,TANGARA_2822,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_1712,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-05-14T00:59:30-05:00,6.260504201680672,6.364406779661017,11.913793103448276,8.513513513513514,5.168067226890757,5.330508474576271,8.0,6.579831932773109,6.271186440677966,4.7899159663865545,5.016806722689076,5.025210084033613,4.61864406779661,8.669724770642201,9.078947368421053
2023-05-14T01:59:30-05:00,6.525,9.129310344827585,14.957983193277311,15.675,3.058333333333333,7.141666666666667,8.0,7.541666666666667,4.466666666666667,6.533333333333333,5.466666666666667,5.308333333333334,7.407079646017699,10.142857142857142,7.691666666666666
2023-05-14T02:59:30-05:00,7.733333333333333,12.171717171717171,13.879518072289157,12.38135593220339,3.225,6.541666666666667,8.0,6.8,4.141666666666667,8.108333333333333,5.45,5.285714285714286,6.907563025210084,11.470588235294118,8.991666666666667
2023-05-14T03:59:30-05:00,7.243478260869566,10.25438596491228,13.596330275229358,7.160714285714286,4.0,5.921739130434783,8.0,7.276785714285714,4.043478260869565,6.539130434782609,5.052173913043478,5.017391304347826,5.904347826086957,10.204081632653061,6.333333333333333
2023-05-14T04:59:30-05:00,6.025210084033613,10.008695652173913,14.295652173913043,10.191304347826087,5.907563025210084,5.223214285714286,8.0,8.546218487394958,7.7043478260869565,5.573913043478261,5.798319327731092,5.92436974789916,5.655172413793103,10.696078431372548,6.7155172413793105
2023-05-14T05:59:30-05:00,5.864406779661017,9.153846153846153,19.767441860465116,11.709401709401709,6.1440677966101696,6.05982905982906,8.0,11.254237288135593,9.350427350427351,6.086206896551724,5.38135593220339,7.237288135593221,8.663716814159292,6.5,8.504273504273504
2023-05-14T06:59:30-05:00,7.398305084745763,5.711864406779661,,14.957627118644067,6.060344827586207,9.457627118644067,8.0,9.322033898305085,6.61864406779661,8.681034482758621,6.491525423728813,8.875,4.076271186440678,4.228813559322034,10.413793103448276
2023-05-14T07:59:30-05:00,9.64102564102564,9.946428571428571,,16.213675213675213,7.897435897435898,9.495726495726496,8.0,8.68421052631579,7.786324786324786,7.165217391304348,9.901785714285714,9.629310344827585,6.119658119658119,5.555555555555555,10.474137931034482
2023-05-14T08:59:30-05:00,11.491666666666667,11.491071428571429,,16.716666666666665,10.420168067226891,9.525,8.0,10.9,8.875,13.663865546218487,12.091666666666667,13.7,9.219298245614034,7.915966386554622,18.178571428571427
2023-05-14T09:59:30-05:00,18.683673469387756,10.835051546391753,,19.241666666666667,19.133333333333333,13.738095238095237,8.0,17.466666666666665,13.731092436974789,22.551020408163264,14.183673469387756,14.898305084745763,8.882882882882884,5.116666666666666,25.62162162162162
2023-05-14T10:59:30-05:00,21.0,7.275,,10.875,26.166666666666668,17.5,8.0,20.956521739130434,17.2,16.934782608695652,15.150943396226415,17.4,6.958333333333333,5.158333333333333,21.672566371681416
